iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,75,62,75,68,79,68,63
2,61,72,55,73,80,94,55
3,73,71,72,51,58,99,66
4,47,94,63,71,65,91,59
5,56,80,52,56,60,125,61
6,64,69,56,64,64,130,43
7,59,62,62,51,48,155,53
8,50,63,49,47,52,168,61
9,66,56,45,53,44,181,45
10,33,68,44,50,40,210,45
11,39,56,37,47,48,219,44
12,50,48,38,46,42,225,41
13,49,45,39,39,41,246,31
14,47,46,32,33,32,258,42
15,26,46,38,49,35,258,38
16,31,46,37,42,25,270,39
17,38,50,30,38,33,279,22
18,37,37,32,34,39,281,30
19,22,39,32,38,22,313,24
20,29,39,31,37,25,308,21
21,40,27,30,33,25,309,26
22,35,38,22,28,24,317,26
23,37,39,16,28,20,315,35
24,18,41,23,21,25,336,26
25,38,36,20,16,25,328,27
26,28,25,25,35,21,340,16
27,21,33,26,24,25,336,25
28,28,35,20,25,15,344,23
29,22,26,23,25,21,350,23
30,14,20,20,19,23,372,22
31,22,29,19,22,26,344,28
32,15,23,22,20,31,356,23
33,19,29,15,24,25,364,14
34,16,22,22,22,17,376,15
35,22,27,12,22,28,361,18
36,14,20,17,17,32,365,25
37,14,23,13,22,13,388,17
38,25,21,14,18,18,379,15
39,20,15,16,11,27,384,17
40,7,14,18,26,22,386,17
41,24,18,14,13,22,383,16
42,17,18,15,14,15,394,17
43,19,13,8,15,17,407,11
44,19,12,11,13,22,401,12
45,11,16,15,15,12,401,20
46,14,10,23,18,19,395,11
47,19,19,11,9,18,401,13
48,13,16,16,15,20,395,15
49,9,19,16,17,22,392,15
50,10,14,18,11,11,412,14
51,18,14,13,20,11,405,9
52,11,11,16,13,16,410,13
53,10,16,14,10,18,413,9
54,13,10,17,12,21,399,18
55,5,14,11,19,13,411,17
56,17,12,16,10,15,402,18
57,7,9,20,13,18,413,10
58,14,15,12,12,15,404,18
59,10,16,15,17,7,412,13
60,11,11,20,15,11,415,7
61,8,8,11,10,12,425,16
62,8,13,16,8,12,416,17
63,10,16,7,11,16,419,11
64,11,17,11,18,13,410,10
65,13,9,9,19,15,416,9
66,9,20,14,12,8,415,12
67,16,12,7,18,16,404,17
68,10,16,13,13,9,421,8
69,6,15,17,13,16,414,9
70,10,14,10,16,22,403,15
71,10,11,11,7,19,411,21
72,13,11,9,15,10,416,16
73,12,21,15,11,13,412,6
74,18,19,13,18,9,400,13
75,14,16,12,17,12,410,9
76,14,14,19,13,9,413,8
77,10,11,9,11,15,421,13
78,14,8,14,21,8,405,20
79,12,9,7,13,12,422,15
80,7,14,10,17,12,415,15
81,3,2,10,17,14,432,12
82,5,14,7,14,16,423,11
83,12,8,10,18,16,410,16
84,15,13,14,10,10,421,7
85,16,10,7,15,9,422,11
86,7,11,10,14,11,428,9
87,12,10,11,14,12,422,9
88,12,12,8,8,13,425,12
89,12,9,8,9,11,428,13
90,15,14,4,9,15,421,12
91,13,17,10,10,9,421,10
92,10,7,13,12,10,423,15
93,13,13,10,9,19,417,9
94,8,10,11,13,17,421,10
95,15,12,8,13,12,422,8
96,11,8,9,11,10,429,12
97,7,7,11,11,17,430,7
98,12,14,13,13,14,414,10
99,12,6,11,12,10,427,12
100,14,11,8,13,18,416,10
101,10,11,10,12,19,417,11
102,8,13,8,12,22,421,6
103,10,13,8,17,14,414,14
104,16,6,14,6,16,423,9
105,14,8,11,20,12,408,17
106,13,11,8,18,7,425,8
107,16,11,9,11,16,418,9
108,20,12,13,19,16,398,12
109,12,19,18,16,17,400,8
110,12,10,13,16,22,405,12
111,14,6,10,17,9,424,10
112,10,11,12,13,11,422,11
113,9,8,9,10,16,427,11
114,14,14,12,14,10,416,10
115,11,9,12,9,20,418,11
116,8,17,10,20,10,415,10
117,9,17,6,15,9,425,9
118,4,12,10,11,13,428,12
119,15,11,7,15,18,416,8
120,14,8,8,15,15,421,9
121,12,8,15,12,10,421,12
122,18,11,10,13,8,420,10
123,11,9,9,9,13,425,14
124,9,10,37,9,17,394,14
125,7,7,60,13,14,383,6
126,16,10,110,17,7,318,12
127,16,12,95,5,16,328,18
128,13,18,127,10,9,302,11
129,8,12,143,7,5,303,12
130,14,20,133,9,14,289,11
131,15,13,177,6,19,249,11
132,14,14,183,12,16,240,11
133,10,8,203,9,15,232,13
134,5,17,199,11,10,234,14
135,12,15,219,9,15,209,11
