iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,70,64,86,62,64,66,78
2,79,74,71,80,48,85,53
3,65,63,69,63,58,115,57
4,51,60,53,67,61,138,60
5,58,55,64,47,68,136,62
6,38,52,53,57,61,172,57
7,61,53,46,45,56,179,50
8,56,49,51,49,39,206,40
9,52,60,56,44,41,190,47
10,41,40,57,38,43,223,48
11,40,31,40,41,43,241,54
12,38,42,28,38,50,243,51
13,39,44,51,38,42,253,23
14,35,36,30,45,35,261,48
15,32,33,31,39,42,272,41
16,32,32,55,35,43,248,45
17,36,35,100,30,29,223,37
18,26,32,104,29,32,239,28
19,25,42,118,26,32,217,30
20,30,27,132,29,30,216,26
21,24,28,180,23,27,173,35
22,32,26,173,22,20,187,30
23,26,26,192,24,33,155,34
24,32,22,194,24,25,162,31
25,31,25,199,17,28,167,23
26,28,27,208,20,25,156,26
27,19,21,251,27,22,128,22
28,24,28,252,29,19,124,14
29,16,15,272,20,20,118,29
30,21,32,276,21,20,96,24
31,20,19,279,22,19,114,17
32,21,23,282,18,19,106,21
33,24,20,278,24,23,102,19
34,16,22,297,14,18,101,22
35,21,20,320,8,16,90,15
36,18,20,328,10,12,78,24
37,10,13,321,15,25,77,29
38,18,16,337,17,22,64,16
39,15,20,330,19,20,72,14
40,23,15,359,13,13,48,19
41,14,16,336,16,17,72,19
42,17,12,363,11,11,63,13
43,11,7,356,19,14,63,20
44,13,10,360,18,21,56,12
45,13,5,367,12,14,57,22
46,15,16,361,13,10,60,15
47,11,16,372,15,9,47,20
48,16,17,370,10,24,41,12
49,18,10,375,10,15,53,9
50,16,13,364,20,18,49,10
51,13,12,377,12,19,41,16
52,16,13,386,13,17,38,7
53,16,12,382,13,15,34,18
54,20,18,374,13,13,35,17
55,21,16,379,14,11,35,14
56,10,14,381,17,15,41,12
57,12,14,386,11,13,42,12
58,17,16,404,8,11,21,13
59,14,8,418,12,11,20,7
60,10,13,398,14,12,28,15
61,17,14,405,13,7,18,16
62,14,13,400,11,14,22,16
63,19,9,391,14,15,24,18
64,8,12,410,13,14,19,14
65,11,12,402,14,17,23,11
66,15,11,406,15,12,19,12
67,16,6,390,16,9,27,26
68,12,12,409,13,13,19,12
69,12,9,407,12,14,21,15
70,11,15,365,36,13,37,13
71,17,20,362,49,11,19,12
72,17,13,352,73,8,12,15
73,16,2,336,87,13,24,12
74,14,13,295,129,12,14,13
75,13,18,286,134,10,17,12
76,15,12,252,157,17,21,16
77,11,17,246,169,13,20,14
78,15,12,231,181,15,19,17
79,7,16,210,206,15,24,12
80,10,17,203,209,14,24,13
81,14,14,204,221,14,14,9
82,17,15,192,225,13,19,9
83,11,15,192,224,16,18,14
84,8,10,168,263,13,20,8
85,17,17,162,254,9,18,13
86,13,12,150,245,6,49,15
87,15,9,150,234,14,53,15
88,13,11,137,226,10,78,15
89,9,15,113,256,7,79,11
90,11,16,121,235,9,85,13
91,13,11,116,253,13,78,6
92,4,11,106,274,14,68,13
93,7,9,108,276,16,61,13
94,7,17,104,274,11,65,12
95,7,10,95,298,12,55,13
96,4,13,86,305,13,57,12
97,8,14,87,317,11,42,11
98,11,13,79,299,14,61,13
99,12,10,77,318,17,43,13
100,13,11,74,315,14,48,15
101,9,9,66,343,7,49,7
102,15,12,69,327,8,46,13
103,11,13,57,344,15,40,10
104,13,10,37,333,14,64,19
105,9,12,53,301,15,86,14
106,10,8,57,269,11,120,15
107,12,8,48,272,6,130,14
108,10,15,48,273,10,127,7
109,6,17,46,270,14,127,10
110,10,18,47,211,18,173,13
111,14,14,41,213,11,184,13
112,13,10,40,190,8,218,11
113,10,14,37,190,13,218,8
114,12,15,50,161,11,230,11
115,11,12,33,213,9,202,10
116,11,11,38,205,4,206,15
117,17,18,26,221,6,192,10
118,11,15,31,242,7,168,16
119,17,9,30,227,10,188,9
120,9,15,22,244,15,176,9
121,24,18,24,249,10,153,12
122,16,15,29,269,18,136,7
123,19,11,28,273,10,142,7
124,10,8,19,298,8,136,11
125,13,8,25,297,11,126,10
126,11,11,26,310,10,113,9
127,15,12,22,305,10,116,10
128,8,13,27,331,8,95,8
129,15,10,19,329,2,107,8
130,8,13,20,325,15,92,17
131,10,14,12,345,9,93,7
132,11,13,24,322,16,97,7
133,17,9,11,303,18,121,11
134,13,13,17,264,12,155,16
135,12,13,16,261,12,165,11
136,17,11,20,243,9,177,13
137,14,5,12,232,16,197,14
138,9,13,15,222,14,207,10
139,10,15,12,223,9,211,10
140,6,19,12,206,13,217,17
141,13,10,17,181,11,247,11
142,9,9,16,191,6,245,14
143,10,16,17,162,8,265,12
144,6,18,25,168,14,248,11
145,15,13,10,140,13,283,16
146,10,17,10,132,12,295,14
147,11,14,13,136,13,293,10
148,7,17,15,155,11,275,10
149,9,16,14,148,10,284,9
150,16,14,15,112,11,310,12
151,6,16,13,142,12,290,11
152,11,10,17,133,14,297,8
153,13,17,10,130,13,292,15
154,13,7,9,108,12,326,15
155,8,10,14,97,15,329,17
156,15,12,17,96,12,328,10
157,11,10,15,93,9,340,12
158,12,8,11,94,11,337,17
159,11,14,15,88,9,340,13
160,9,16,15,85,9,350,6
161,13,16,12,79,6,354,10
162,9,11,19,69,6,353,23
163,8,8,8,86,13,356,11
164,15,10,9,58,11,373,14
165,10,13,16,58,4,377,12
166,5,12,16,61,10,371,15
167,5,7,24,56,13,375,10
168,9,14,16,59,17,364,11
169,9,10,12,56,11,377,15
170,13,8,16,52,12,379,10
171,9,15,8,49,14,385,10
172,8,9,14,55,16,377,11
173,15,12,16,43,16,375,13
174,9,10,16,48,6,392,9
175,15,9,16,51,16,372,11
176,11,7,10,38,10,403,11
177,10,13,13,34,12,401,7
178,18,12,14,35,7,385,19
179,14,12,14,32,9,399,10
