iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,76,71,59,72,68,58,86
2,70,67,67,75,64,99,48
3,63,64,69,56,60,111,67
4,60,46,64,65,77,105,73
5,72,51,65,38,61,100,103
6,51,52,50,54,54,109,120
7,58,55,57,51,84,77,108
8,44,46,40,51,96,91,122
9,45,51,44,66,110,79,95
10,46,45,59,43,131,84,82
11,50,45,44,43,149,73,86
12,33,34,39,45,173,69,97
13,40,46,42,36,176,64,86
14,48,37,24,38,179,64,100
15,43,39,36,32,204,50,86
16,30,39,30,34,211,72,74
17,31,36,43,35,216,52,77
18,22,24,28,23,258,61,74
19,31,20,21,36,257,53,72
20,32,26,37,28,263,35,69
21,28,38,31,33,276,36,48
22,28,28,35,24,283,42,50
23,29,32,25,27,285,38,54
24,32,25,23,49,276,44,41
25,20,36,24,83,241,37,49
26,30,23,28,95,220,41,53
27,27,25,24,113,235,31,35
28,24,30,28,145,189,36,38
29,19,13,22,165,196,35,40
30,17,18,27,168,192,27,41
31,17,27,14,171,195,26,40
32,19,18,20,203,152,30,48
33,19,20,18,237,138,32,26
34,18,22,23,203,169,34,21
35,22,14,19,243,148,19,25
36,20,14,21,246,133,23,33
37,42,15,19,245,119,29,21
38,71,18,14,218,116,27,26
39,101,23,12,186,117,23,28
40,109,13,19,197,106,28,18
41,122,19,19,182,102,22,24
42,156,21,18,172,88,18,17
43,160,23,11,175,79,18,24
44,176,14,17,158,84,28,13
45,187,22,21,147,77,22,14
46,194,25,16,117,88,27,23
47,209,16,16,134,77,15,23
48,235,9,13,125,66,19,23
49,244,17,15,105,64,21,24
50,247,23,9,120,62,17,12
51,251,14,16,124,57,12,16
52,257,9,14,104,62,24,20
53,301,17,9,79,52,12,20
54,290,16,17,69,52,25,21
55,308,13,11,82,49,13,14
56,321,11,15,76,38,17,12
57,286,13,13,80,48,35,15
58,261,9,10,85,45,70,10
59,255,14,12,96,40,64,9
60,230,11,7,114,43,66,19
61,226,12,19,123,40,56,14
62,217,11,16,135,38,54,19
63,197,12,16,172,37,43,13
64,209,10,8,167,34,48,14
65,174,14,18,192,28,48,16
66,162,17,8,181,35,71,16
67,146,10,15,169,41,101,8
68,145,17,11,169,23,112,13
69,158,18,11,141,27,124,11
70,134,7,14,153,25,147,10
71,123,15,14,151,19,157,11
72,118,14,9,121,29,184,15
73,113,13,8,111,22,199,24
74,115,18,14,92,30,213,8
75,113,9,14,105,23,212,14
76,96,16,11,111,25,216,15
77,81,12,17,103,17,252,8
78,78,12,6,105,14,259,16
79,78,18,14,91,22,253,14
80,83,12,12,97,21,249,16
81,69,13,12,90,13,278,15
82,75,15,9,70,23,281,17
83,76,12,9,71,18,293,11
84,77,15,13,53,16,299,17
85,63,17,14,64,18,304,10
86,62,10,14,61,9,325,9
87,60,13,12,55,24,311,15
88,54,12,8,64,20,311,21
89,56,12,17,60,18,312,15
90,38,6,19,57,17,340,13
91,56,15,10,62,8,331,8
92,37,14,20,57,17,337,8
93,48,9,9,49,13,344,18
94,35,19,12,37,11,365,11
95,46,14,12,30,17,354,17
96,38,10,16,40,13,359,14
97,40,19,9,39,12,355,16
98,37,11,12,40,16,361,13
99,36,12,14,41,11,356,20
100,25,11,12,32,18,378,14
101,26,15,8,33,14,377,17
102,30,10,12,36,12,374,16
103,26,10,17,30,20,369,18
104,22,6,11,29,16,397,9
105,25,11,19,28,15,379,13
106,29,12,21,31,4,382,11
107,43,7,18,45,7,356,14
108,19,10,13,24,13,401,10
109,26,6,18,18,11,397,14
110,17,10,14,19,19,395,16
111,27,10,10,25,11,398,9
112,25,11,18,18,12,394,12
113,27,12,14,25,6,394,12
114,15,13,18,25,10,401,8
115,15,10,21,20,12,399,13
116,26,7,7,25,13,400,12
117,13,3,14,13,15,414,18
118,21,13,11,21,15,396,13
119,22,11,13,16,7,412,9
120,22,8,13,15,21,397,14
121,14,15,15,20,16,402,8
122,14,13,15,18,16,407,7
123,11,14,15,7,7,420,16
124,15,14,22,15,13,399,12
125,16,6,13,12,12,418,13
126,19,9,7,10,10,422,13
127,15,7,4,26,11,418,9
128,17,11,13,9,15,408,17
129,15,7,10,14,16,412,16
130,16,8,11,10,9,420,16
131,13,10,15,16,10,418,8
132,7,11,6,6,15,433,12
133,11,11,6,14,18,412,18
134,15,9,12,17,8,412,17
135,11,10,10,17,15,420,7
136,9,9,6,14,13,423,16
137,9,15,10,14,15,413,14
138,11,10,6,13,13,424,13
139,19,10,11,13,10,412,15
140,17,7,17,18,17,404,10
141,11,15,16,14,18,398,18
142,7,18,14,22,11,400,18
143,19,13,12,17,9,404,16
144,6,9,13,17,8,425,12
145,8,9,6,15,9,429,14
146,13,15,9,13,10,417,13
147,8,10,17,14,11,417,13
148,6,13,18,11,11,417,14
149,3,12,7,10,16,432,10
150,9,7,14,13,15,415,17
151,13,19,7,14,10,404,23
152,16,10,21,13,12,406,12
153,10,10,9,12,20,410,19
154,11,14,10,9,9,417,20
155,13,13,14,18,17,406,9
156,8,9,14,7,8,435,9
157,15,9,15,7,15,412,17
158,13,12,7,7,12,426,13
159,18,11,14,13,6,413,15
160,15,17,12,16,8,408,14
161,9,12,10,15,9,423,12
162,10,12,9,6,16,419,18
163,8,11,15,8,12,424,12
164,17,13,11,16,10,410,13
165,20,16,13,12,14,403,12
166,9,8,11,17,12,419,14
167,10,11,12,32,13,400,12
168,16,12,5,62,13,373,9
169,10,9,13,71,13,363,11
170,13,4,8,92,19,338,16
171,9,15,7,126,10,309,14
172,8,12,9,144,11,297,9
173,15,17,12,149,6,281,10
174,15,10,20,132,11,291,11
175,18,21,10,162,18,251,10
176,8,17,14,214,16,214,7
177,6,8,14,213,11,220,18
178,13,13,18,227,9,199,11
179,12,6,18,246,10,186,12
180,7,11,11,249,14,188,10
181,15,7,11,256,9,178,14
182,12,13,11,249,13,176,16
183,14,14,9,279,15,144,15
184,16,7,14,281,8,152,12
185,7,9,10,277,10,164,13
186,17,14,10,288,5,144,12
187,13,12,7,299,10,144,5
188,13,10,9,318,9,117,14
189,21,15,14,273,10,144,13
190,12,14,12,259,14,164,15
191,12,10,11,256,10,180,11
192,11,13,14,244,11,181,16
193,5,12,16,217,10,206,24
194,12,12,14,227,11,202,12
195,8,17,6,203,13,232,11
196,10,10,8,195,10,244,13
197,16,11,13,190,9,240,11
198,13,7,17,155,10,276,12
199,13,14,16,160,9,266,12
200,8,7,11,148,14,290,12
201,17,8,11,146,7,290,11
202,12,14,11,128,9,307,9
203,9,13,15,143,17,285,8
