iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,100,121,101,109,110,131,102,26
2,63,78,63,306,127,84,74,5
3,42,57,40,415,140,48,57,1
4,47,36,21,485,137,37,37,0
5,32,31,14,300,95,35,293,0
6,23,34,14,151,49,26,503,0
7,22,31,21,106,37,13,570,0
8,26,30,14,67,27,14,622,0
9,16,27,14,41,34,6,662,0
10,19,15,23,34,22,3,684,0
11,19,13,31,28,26,1,682,0
12,33,13,25,35,31,2,661,0
13,14,26,24,27,16,4,689,0
14,18,20,25,32,20,2,683,0
15,31,25,13,21,29,3,678,0
16,24,34,17,19,7,6,693,0
17,42,18,10,24,22,6,678,0
18,32,11,29,18,20,1,689,0
19,22,10,20,20,21,9,698,0
20,15,24,20,14,18,6,703,0
21,11,32,19,22,21,1,694,0
22,18,33,9,18,27,3,692,0
23,21,44,19,8,26,3,679,0
24,17,40,17,9,25,2,690,0
25,10,27,31,16,23,4,689,0
26,6,19,33,31,37,5,669,0
27,9,43,41,21,17,6,663,0
28,10,33,42,18,13,7,677,0
29,12,40,33,21,20,4,670,0
30,12,41,24,15,30,1,677,0
31,13,31,20,18,22,6,690,0
32,23,21,24,21,27,4,680,0
33,21,28,20,23,28,6,674,0
34,26,16,18,26,15,2,697,0
35,16,23,15,35,19,3,689,0
36,23,21,17,22,20,5,692,0
37,25,32,25,14,32,4,668,0
38,32,22,30,14,40,2,660,0
39,22,28,29,18,27,3,673,0
40,18,31,31,18,24,2,676,0
41,10,37,28,23,19,4,679,0
42,16,22,31,27,34,3,667,0
43,35,12,17,32,28,1,675,0
44,23,20,27,23,18,2,687,0
45,32,20,24,11,23,4,686,0
46,27,24,20,30,24,5,670,0
47,19,30,20,22,24,3,682,0
48,22,23,17,17,317,4,400,0
49,24,17,24,16,473,27,219,0
50,19,29,17,6,543,36,150,0
51,20,22,12,10,603,51,82,0
52,25,17,29,4,602,62,61,0
53,25,27,25,3,608,59,53,0
54,16,15,23,6,640,72,28,0
55,19,21,26,6,628,86,14,0
56,20,26,28,2,599,101,24,0
57,22,20,25,4,611,100,18,0
58,16,22,23,5,607,98,29,0
59,11,158,23,6,491,96,15,0
60,14,250,37,4,395,78,22,0
61,15,148,34,11,501,79,12,0
62,8,103,40,7,560,69,13,0
63,25,66,40,4,582,71,12,0
64,27,53,31,4,588,84,13,0
65,26,32,23,9,599,94,17,0
66,27,27,17,4,589,106,30,0
67,34,20,172,11,442,100,21,0
68,22,94,234,13,344,75,18,0
69,20,147,258,23,298,33,21,0
70,18,96,151,20,462,35,18,0
71,16,80,84,14,545,38,23,0
72,14,58,200,13,448,43,24,0
73,105,101,189,11,336,43,15,0
74,135,138,216,13,237,35,26,0
75,151,136,239,25,210,23,16,0
76,87,81,285,31,271,25,20,0
77,158,110,287,25,178,28,14,0
78,154,148,312,17,131,19,19,0
79,180,160,322,19,72,28,19,0
80,170,204,329,20,39,14,24,0
81,198,144,348,24,33,28,25,0
82,231,149,308,23,34,36,19,0
83,252,112,319,27,32,28,30,0
84,234,78,278,36,127,26,21,0
85,217,70,267,26,173,18,29,0
86,226,42,256,22,220,11,23,0
87,207,24,211,16,224,20,98,0
88,184,26,193,22,219,18,138,0
89,128,17,222,19,217,24,173,0
90,80,20,105,18,286,21,270,0
91,58,22,87,18,285,24,306,0
92,33,14,53,21,463,32,184,0
93,31,18,178,11,402,34,126,0
94,30,15,214,20,326,40,155,0
95,23,15,279,22,197,22,242,0
96,20,22,227,22,231,28,250,0
97,15,12,291,19,134,14,315,0
98,11,15,353,29,73,8,311,0
99,15,14,328,26,49,13,355,0
100,15,27,337,31,33,15,342,0
101,34,12,325,32,38,13,346,0
102,25,16,309,41,33,12,364,0
103,25,10,280,36,130,14,305,0
104,36,19,164,25,216,11,329,0
105,20,18,189,20,232,19,302,0
106,19,23,217,18,217,23,283,0
107,25,18,236,20,229,28,244,0
108,17,16,230,19,238,30,250,0
109,23,22,287,23,138,19,288,0
110,16,26,272,27,174,12,273,0
111,23,12,254,15,213,18,265,0
112,12,15,138,13,258,26,338,0
113,25,19,89,18,321,19,309,0
114,24,9,173,16,278,16,284,0
115,28,13,87,17,297,13,345,0
116,20,18,62,16,334,16,334,0
117,22,25,56,12,320,14,351,0
118,26,20,38,9,355,9,343,0
119,19,29,128,19,285,23,297,0
120,26,21,187,15,242,21,288,0
121,11,15,223,9,248,19,275,0
122,21,12,238,19,249,20,241,0
123,19,10,260,31,163,23,294,0
124,16,16,284,27,88,19,350,0
125,12,17,283,34,160,17,277,0
126,27,5,255,27,198,14,274,0
127,12,13,230,24,224,13,284,0
128,18,12,235,33,219,6,277,0
129,13,11,215,32,253,17,259,0
130,27,25,206,24,257,8,253,0
131,10,15,127,13,289,15,331,0
132,22,6,88,16,309,21,338,0
133,11,15,170,15,286,18,285,0
134,15,19,241,11,315,22,177,0
135,27,17,270,27,325,27,107,0
136,20,12,306,17,357,28,60,0
137,26,17,281,10,287,31,148,0
138,27,19,323,15,171,15,230,0
139,19,13,264,20,214,34,236,0
140,17,25,316,22,114,30,276,0
141,13,10,281,26,179,18,273,0
142,13,16,270,19,198,13,271,0
143,17,20,164,14,120,21,444,0
144,12,19,107,15,80,9,558,0
145,10,25,51,32,210,8,464,0
146,14,20,120,27,229,7,383,0
147,18,11,165,20,239,23,324,0
148,17,21,218,15,220,26,283,0
149,14,18,283,13,133,18,321,0
150,19,20,321,19,78,9,334,0
151,23,19,331,18,57,12,340,0
152,30,13,317,40,42,11,347,0
153,27,10,275,33,130,14,311,0
154,19,14,300,38,101,7,321,0
155,25,6,336,33,54,14,332,0
156,26,11,488,44,39,17,175,0
157,32,14,546,55,31,19,103,0
158,29,2,569,76,20,38,66,0
159,26,14,467,70,25,26,172,0
160,24,9,346,144,32,17,228,0
161,21,13,310,270,41,24,121,0
162,21,11,240,393,30,18,87,0
163,22,24,116,526,37,20,55,0
164,15,31,99,545,37,17,56,0
165,30,15,96,579,31,19,30,0
166,28,12,53,485,40,25,157,0
167,19,21,47,420,34,12,247,0
168,11,19,40,387,43,13,287,0
169,14,28,75,319,103,15,246,0
170,27,23,62,296,96,11,285,0
171,15,16,101,284,89,14,281,0
172,13,33,130,326,57,11,230,0
173,20,27,136,269,53,20,275,0
174,29,85,145,277,34,18,212,0
175,19,113,108,243,100,16,201,0
176,22,148,67,180,165,23,195,0
177,17,114,48,181,210,16,214,0
178,27,67,35,155,243,19,254,0
179,19,50,102,171,228,15,215,0
180,17,34,114,172,249,18,196,0
181,20,23,86,144,283,35,209,0
182,25,29,53,152,302,28,211,0
183,34,24,27,153,306,18,238,0
184,30,20,21,144,331,16,238,0
185,31,14,18,148,336,12,241,0
186,15,22,18,132,366,12,235,0
187,16,14,24,132,333,25,256,0
188,20,24,12,80,364,23,277,0
189,22,22,20,64,362,16,294,0
190,25,20,27,25,352,24,327,0
191,15,22,29,17,341,25,351,0
192,14,11,21,20,350,25,359,0
193,29,21,24,21,314,25,366,0
194,18,26,18,10,351,21,356,0
195,19,24,27,15,379,15,321,0
196,19,26,15,18,356,20,346,0
197,19,30,20,12,354,22,343,0
198,27,23,21,9,210,11,499,0
199,19,28,25,12,125,9,582,0
200,13,20,24,36,73,8,626,0
201,20,23,30,24,59,23,621,0
202,25,19,23,15,48,21,649,0
