iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,100,121,101,109,110,131,102,26
2,63,310,98,83,83,84,74,5
3,31,215,72,52,64,41,321,4
4,17,151,54,31,39,15,493,0
5,18,102,322,32,37,11,278,0
6,18,44,481,46,26,13,172,0
7,25,25,546,61,27,20,96,0
8,19,11,604,58,26,14,68,0
9,17,10,624,71,17,15,46,0
10,10,6,617,103,22,13,29,0
11,10,6,608,106,26,29,15,0
12,16,3,608,114,21,19,19,0
13,13,12,596,116,20,18,25,0
14,12,6,602,130,15,18,17,0
15,23,4,595,127,22,12,17,0
16,26,7,588,131,13,18,17,0
17,35,8,573,131,24,16,13,0
18,20,5,584,128,30,24,9,0
19,9,6,590,130,23,18,24,0
20,25,4,563,144,24,21,19,0
21,24,9,562,139,19,19,28,0
22,172,9,437,112,23,21,26,0
23,247,17,401,78,19,17,21,0
24,321,21,325,64,35,18,16,0
25,334,32,327,47,27,15,18,0
26,337,32,329,46,22,19,15,0
27,323,32,334,41,26,27,17,0
28,174,24,489,45,26,19,23,0
29,249,16,435,45,19,14,22,0
30,147,12,524,62,13,20,22,0
31,219,11,457,62,27,12,12,0
32,272,9,398,56,21,15,29,0
33,316,11,351,45,23,22,32,0
34,311,17,342,52,26,24,28,0
35,365,23,311,48,23,15,15,0
36,328,22,344,37,21,22,26,0
37,344,18,347,25,23,21,22,0
38,317,29,358,38,27,17,14,0
39,327,30,345,37,18,24,19,0
40,330,34,347,28,23,25,13,0
41,268,24,293,44,21,17,133,0
42,255,15,252,31,17,17,213,0
43,223,11,245,33,29,16,243,0
44,239,11,258,36,16,14,226,0
45,247,17,249,31,17,17,222,0
46,261,13,218,35,24,17,232,0
47,143,20,267,24,180,19,147,0
48,191,29,240,18,197,22,103,0
49,192,24,246,20,228,28,62,0
50,222,23,259,16,215,27,38,0
51,270,25,280,19,150,36,20,0
52,288,21,332,15,92,20,32,0
53,322,15,333,23,67,21,19,0
54,300,11,287,29,140,17,16,0
55,250,7,269,34,188,28,24,0
56,258,17,238,34,208,25,20,0
57,231,18,256,19,212,40,24,0
58,301,24,144,19,244,33,35,0
59,431,25,85,23,181,26,29,0
60,550,33,57,13,108,19,20,0
61,575,39,42,15,85,22,22,0
62,458,50,41,21,186,19,25,0
63,538,56,21,11,132,23,19,0
64,578,65,34,12,67,25,19,0
65,609,67,19,16,46,22,21,0
66,606,72,25,19,29,16,33,0
67,597,78,26,30,23,20,26,0
68,606,86,18,31,18,17,24,0
69,447,70,31,24,29,173,26,0
70,375,63,28,21,27,257,29,0
71,372,45,31,28,15,275,34,0
72,355,56,23,13,12,311,30,0
73,314,40,29,33,10,344,30,0
74,340,37,23,31,11,324,34,0
75,341,34,32,37,10,302,44,0
76,352,24,35,28,17,314,30,0
77,338,25,23,21,16,343,34,0
78,316,29,16,26,17,365,31,0
79,342,33,21,18,7,346,33,0
80,336,32,28,27,9,340,28,0
81,333,47,31,21,6,334,28,0
82,315,40,24,25,9,349,38,0
83,328,34,26,26,16,333,37,0
84,326,37,29,26,14,333,35,0
85,451,53,29,21,4,210,32,0
86,405,59,13,14,21,257,31,0
87,355,62,22,11,9,306,35,0
88,454,62,39,20,15,174,36,0
89,553,62,30,10,13,104,28,0
90,605,60,32,13,18,51,21,0
91,444,62,25,22,162,61,24,0
92,342,61,28,12,274,43,40,0
93,376,47,23,14,276,48,16,0
94,342,39,28,22,306,38,25,0
95,335,29,44,14,320,37,21,0
96,469,35,32,16,191,35,22,0
97,537,36,27,16,135,21,28,0
98,555,54,33,35,81,25,17,0
99,592,62,24,21,60,20,21,0
100,595,80,31,17,30,25,22,0
101,389,80,90,14,87,100,40,0
102,326,61,134,23,71,141,44,0
103,280,43,184,30,39,183,41,0
104,255,24,207,36,24,208,46,0
105,225,24,229,36,22,222,42,0
106,268,15,142,41,22,284,28,0
107,317,16,86,27,16,302,36,0
108,329,24,58,22,18,305,44,0
109,346,23,42,18,11,314,46,0
110,328,39,33,25,15,315,45,0
111,310,37,20,28,12,351,42,0
112,487,42,23,25,16,175,32,0
113,393,43,41,17,33,244,29,0
114,380,36,21,16,15,298,34,0
115,361,37,19,22,8,316,37,0
116,343,37,15,22,9,338,36,0
117,316,41,17,27,8,343,48,0
118,468,42,32,25,10,186,37,0
119,550,45,21,22,11,120,31,0
120,576,61,27,15,26,76,19,0
121,570,70,32,19,21,62,26,0
122,593,87,16,18,19,38,29,0
123,581,98,20,18,25,17,41,0
124,440,96,22,157,29,16,40,0
125,387,61,24,241,31,21,35,0
126,495,60,7,156,24,15,43,0
127,533,71,16,97,24,25,34,0
128,597,69,17,42,24,16,35,0
129,469,63,20,170,21,24,33,0
130,379,58,14,256,32,34,27,0
131,303,52,80,278,33,31,23,0
132,250,38,131,298,29,33,21,0
133,257,28,125,300,41,22,27,0
134,235,28,132,325,39,16,25,0
135,287,29,82,329,36,16,21,0
136,291,48,54,339,23,16,29,0
137,323,36,33,336,32,14,26,0
138,326,28,22,333,46,21,24,0
139,330,28,22,330,42,25,23,0
140,331,30,9,334,29,39,28,0
141,341,34,16,329,21,29,30,0
142,325,34,14,355,24,25,23,0
143,316,44,13,337,36,23,31,0
144,313,43,14,348,31,26,25,0
145,327,44,16,335,32,19,27,0
146,309,46,15,362,30,18,20,0
147,315,44,18,335,41,23,24,0
148,293,39,16,374,39,23,16,0
149,308,42,11,352,47,24,16,0
150,452,46,8,200,36,30,28,0
151,428,32,10,106,27,28,169,0
152,374,33,14,72,24,12,271,0
153,343,32,14,53,31,10,317,0
154,316,24,10,35,18,74,323,0
155,306,32,23,31,13,55,340,0
156,317,28,22,18,24,32,359,0
157,344,29,21,24,9,24,349,0
158,342,47,19,26,17,18,331,0
159,322,47,27,12,15,17,360,0
160,305,43,28,26,10,8,380,0
161,340,38,17,21,25,15,344,0
162,324,39,15,26,17,14,365,0
163,323,46,21,30,15,11,354,0
164,330,53,22,17,26,14,338,0
165,331,43,25,23,25,16,337,0
166,319,49,24,17,19,8,364,0
167,455,55,23,25,14,6,222,0
168,390,49,20,21,27,14,279,0
169,489,55,23,19,21,12,181,0
170,562,58,18,24,31,11,96,0
171,566,65,28,21,28,25,67,0
172,470,57,14,16,25,34,184,0
173,384,48,12,27,34,22,273,0
174,369,53,23,30,19,10,296,0
175,321,52,29,30,27,10,331,0
176,452,66,23,18,36,6,199,0
177,394,68,17,27,34,9,251,0
178,371,43,27,16,24,18,301,0
179,329,50,22,24,24,22,329,0
180,344,39,30,13,22,8,344,0
181,310,31,24,31,25,14,365,0
182,330,37,17,34,19,13,350,0
183,317,36,13,16,25,14,379,0
184,332,39,25,14,175,14,201,0
185,326,33,24,13,275,14,115,0
186,480,39,23,13,148,17,80,0
187,548,49,19,18,90,22,54,0
188,448,51,29,16,45,21,190,0
189,379,48,14,25,36,18,280,0
190,388,43,13,19,30,10,297,0
191,339,46,18,27,34,19,317,0
192,340,49,15,18,25,20,333,0
193,302,55,16,33,19,11,364,0
194,283,43,19,115,22,12,306,0
195,294,52,12,230,33,10,169,0
196,308,45,14,276,38,13,106,0
197,287,37,8,250,41,21,156,0
198,282,31,11,239,44,26,167,0
199,291,38,10,268,44,22,127,0
200,259,30,22,245,34,20,190,0
201,235,19,22,254,29,25,216,0
202,295,20,16,269,29,19,152,0
