iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,100,121,101,109,110,131,102,26
2,99,133,104,103,116,126,110,9
3,104,128,100,105,130,118,111,4
4,101,119,101,114,127,127,108,3
5,103,121,115,108,115,132,104,2
6,99,120,116,114,114,131,104,2
7,101,127,119,107,124,118,102,2
8,99,131,122,100,126,115,106,1
9,91,128,119,103,130,115,113,1
10,91,128,114,96,131,114,125,1
11,96,133,112,98,129,115,116,1
12,99,128,116,92,131,109,124,1
13,104,124,118,92,126,104,131,1
14,106,136,123,96,115,91,132,1
15,103,131,127,98,111,95,134,1
16,100,127,129,90,116,104,133,1
17,94,122,119,99,127,104,134,1
18,40,80,339,113,80,62,85,1
19,20,31,487,129,54,36,42,1
20,20,16,536,140,28,23,37,0
21,10,13,556,145,26,28,22,0
22,23,8,548,133,30,32,26,0
23,25,10,554,130,29,26,26,0
24,28,6,562,134,27,25,18,0
25,17,8,566,124,34,17,34,0
26,12,14,586,111,21,29,27,0
27,24,9,586,125,14,23,19,0
28,29,8,584,115,21,20,23,0
29,23,8,596,119,17,21,16,0
30,19,6,596,119,27,12,21,0
31,14,7,559,125,37,23,35,0
32,16,7,579,132,23,19,24,0
33,11,7,576,131,14,24,37,0
34,27,4,568,144,22,15,20,0
35,164,7,443,110,31,28,17,0
36,261,15,376,81,29,22,16,0
37,287,16,370,64,26,21,16,0
38,486,18,208,34,24,15,15,0
39,549,32,136,13,22,25,23,0
40,468,45,74,12,15,156,30,0
41,374,46,65,23,21,236,35,0
42,491,51,50,13,18,155,22,0
43,576,52,26,22,11,86,27,0
44,583,55,19,33,16,72,22,0
45,594,61,19,36,24,40,26,0
46,583,82,17,22,23,56,17,0
47,587,93,15,19,30,37,19,0
48,595,99,19,23,23,26,15,0
49,571,99,25,28,36,22,19,0
50,463,85,160,30,19,22,21,0
51,392,59,255,37,25,18,14,0
52,302,38,256,131,39,21,13,0
53,305,28,168,219,39,19,22,0
54,299,27,192,208,26,29,19,0
55,310,30,228,155,31,25,21,0
56,302,23,279,120,33,23,20,0
57,441,23,188,77,24,24,23,0
58,548,27,114,47,35,13,16,0
59,576,35,91,37,32,16,13,0
60,600,48,54,30,27,12,29,0
61,634,52,29,28,25,12,20,0
62,418,51,143,118,13,24,33,0
63,391,44,71,218,29,20,27,0
64,356,50,46,145,28,18,157,0
65,329,40,32,93,36,18,252,0
66,289,31,126,156,27,13,158,0
67,267,28,142,222,27,24,90,0
68,443,28,80,139,26,21,63,0
69,422,34,62,193,29,18,42,0
70,318,33,32,236,24,16,141,0
71,249,32,79,247,33,27,133,0
72,224,28,103,215,26,30,174,0
73,216,28,136,165,18,22,215,0
74,230,29,175,211,18,16,121,0
75,232,24,160,264,33,15,72,0
76,226,31,93,259,29,29,133,0
77,214,24,107,229,34,21,171,0
78,204,23,122,221,24,24,182,0
79,217,23,114,227,23,19,177,0
80,247,20,65,302,35,15,116,0
81,305,32,39,306,40,15,63,0
82,311,37,21,320,39,24,48,0
83,191,172,22,321,39,19,36,0
84,147,235,18,313,31,27,29,0
85,149,272,16,277,25,31,30,0
86,67,338,22,313,19,12,29,0
87,48,342,23,329,26,11,21,0
88,79,334,22,300,21,26,18,0
89,55,295,22,267,25,113,23,0
90,43,175,15,286,27,235,19,0
91,105,115,14,252,33,254,27,0
92,72,66,22,293,36,267,44,0
93,49,56,21,431,38,170,35,0
94,25,33,21,546,46,111,18,0
95,39,32,11,440,40,223,15,0
96,33,30,10,410,29,263,25,0
97,15,31,10,534,25,155,30,0
98,16,34,5,591,28,93,33,0
99,13,34,5,619,32,63,34,0
100,152,42,8,473,32,62,31,0
101,215,51,11,424,34,45,20,0
102,263,55,10,377,36,37,22,0
103,299,48,20,336,32,29,36,0
104,188,23,16,344,47,151,31,0
105,203,27,25,299,34,184,28,0
106,191,25,20,178,31,212,143,0
107,217,25,24,99,24,196,215,0
108,241,123,28,74,14,181,139,0
109,136,182,125,67,13,183,94,0
110,66,100,356,75,13,123,67,0
111,123,61,304,48,25,187,52,0
112,214,45,201,34,19,245,42,0
113,223,33,197,23,22,266,36,0
114,235,32,234,34,15,218,32,0
115,222,32,231,27,23,231,34,0
116,125,28,148,22,19,416,42,0
117,211,24,94,35,7,376,53,0
118,265,26,68,28,14,361,38,0
119,292,25,40,15,14,383,31,0
120,292,38,37,29,13,356,35,0
121,319,41,27,39,9,341,24,0
122,317,43,17,32,10,354,27,0
123,331,37,18,31,12,327,44,0
124,292,28,26,102,17,303,32,0
125,242,32,24,165,21,281,35,0
126,250,43,18,196,23,231,39,0
127,292,40,22,142,18,256,30,0
128,322,40,12,70,17,306,33,0
129,325,37,12,54,14,312,46,0
130,315,41,21,44,12,324,43,0
131,318,33,18,28,11,347,45,0
132,320,38,26,27,12,335,42,0
133,295,59,21,27,9,359,30,0
134,305,46,32,30,15,332,40,0
135,294,49,26,110,8,275,38,0
136,148,24,20,217,23,325,43,0
137,83,19,13,268,26,350,41,0
138,54,14,19,449,33,197,34,0
139,61,15,20,521,42,122,19,0
140,148,27,10,465,43,78,29,0
141,248,41,12,379,44,43,33,0
142,285,38,9,358,46,44,20,0
143,176,36,6,330,43,176,33,0
144,101,20,19,327,42,254,37,0
145,60,23,22,320,34,296,45,0
146,137,30,12,289,34,252,46,0
147,249,31,15,280,35,160,30,0
148,265,48,14,306,32,105,30,0
149,276,40,12,348,43,65,16,0
150,313,33,8,327,40,58,21,0
151,321,36,13,333,40,42,15,0
152,265,136,13,304,39,26,17,0
153,238,196,14,282,31,21,18,0
154,111,137,12,467,35,24,14,0
155,94,172,14,347,26,21,126,0
156,125,199,22,189,79,19,167,0
157,135,221,14,129,176,24,101,0
158,131,239,16,111,167,20,116,0
159,126,222,19,121,146,19,147,0
160,154,213,18,137,76,24,178,0
161,154,250,23,188,58,11,116,0
162,163,292,20,191,37,15,82,0
163,161,304,17,189,57,10,62,0
164,159,295,23,223,48,14,38,0
165,168,289,24,232,36,23,28,0
166,142,299,21,256,29,21,32,0
167,172,377,30,144,32,18,27,0
168,161,456,34,81,27,20,21,0
169,150,502,27,47,28,26,20,0
170,173,488,25,33,36,26,19,0
171,168,363,22,161,32,34,20,0
172,205,250,22,250,32,26,15,0
173,268,153,15,298,31,17,18,0
174,407,138,10,163,28,26,28,0
175,499,128,8,104,17,25,19,0
176,528,134,11,69,28,16,14,0
177,553,128,16,41,27,18,17,0
178,555,139,21,23,19,21,22,0
179,553,137,28,37,18,13,14,0
180,554,142,12,24,13,26,29,0
181,546,148,30,17,22,16,21,0
182,536,147,24,27,24,19,23,0
183,436,262,14,17,25,11,35,0
184,254,321,22,16,121,28,38,0
185,230,245,32,28,224,26,15,0
186,238,190,33,14,274,25,26,0
187,264,140,25,11,313,27,20,0
188,289,103,24,19,316,29,20,0
189,439,92,22,16,181,31,19,0
190,367,85,13,18,246,41,30,0
191,349,62,24,15,289,35,26,0
192,326,64,29,16,316,37,12,0
193,331,53,31,16,305,42,22,0
194,307,57,31,17,313,43,32,0
195,446,55,20,19,191,36,33,0
196,527,51,40,14,121,24,23,0
197,453,53,28,17,199,30,20,0
198,381,57,28,15,263,41,15,0
199,338,49,13,18,327,35,20,0
200,344,47,24,10,312,39,24,0
201,453,54,21,19,211,24,18,0
202,536,53,28,19,117,31,16,0
