iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,60,57,47,50,45,41,54,51,45
2,35,38,40,124,39,39,40,43,52
3,43,34,36,91,129,33,26,34,24
4,23,25,105,81,103,29,20,31,33
5,21,24,148,69,82,22,24,32,28
6,25,19,226,45,64,14,9,29,19
7,14,23,240,47,51,18,23,18,16
8,14,13,289,37,42,13,10,19,13
9,15,15,298,43,24,12,14,15,14
10,12,7,284,20,28,10,70,12,7
11,11,10,235,24,16,10,129,7,8
12,5,9,178,24,17,4,198,8,7
13,89,6,100,10,9,6,216,2,12
14,110,9,104,13,7,7,191,1,8
15,140,1,62,6,7,3,226,1,4
16,135,4,104,4,1,4,193,2,3
17,151,3,134,6,4,1,146,2,3
18,152,0,131,2,1,1,158,2,3
19,155,2,130,0,4,1,156,1,1
20,137,2,142,1,0,5,161,0,2
21,156,0,168,2,1,1,122,0,0
22,195,2,166,1,0,0,82,2,2
23,203,0,189,2,1,2,53,0,0
24,210,1,195,0,2,3,37,0,2
25,212,2,207,3,0,0,24,2,0
26,228,1,207,0,0,0,12,1,1
27,170,1,257,2,2,1,13,0,4
28,137,0,289,3,3,0,15,3,0
29,118,3,310,2,1,4,10,1,1
30,96,2,334,0,2,2,6,1,7
31,86,2,343,2,3,1,11,0,2
32,50,1,380,3,2,2,6,5,1
33,96,1,334,3,1,2,7,3,3
34,144,1,295,3,0,0,2,3,2
35,180,0,264,0,1,2,1,2,0
36,188,2,252,1,0,1,3,2,1
37,222,1,216,0,4,3,2,1,1
38,273,3,161,0,6,1,2,2,2
39,314,5,119,1,0,1,3,1,6
40,325,1,108,3,1,4,4,2,2
41,345,4,92,0,1,2,2,3,1
42,307,4,128,1,1,2,2,3,2
43,281,4,157,0,1,2,2,2,1
44,280,1,161,2,1,2,2,1,0
45,258,2,174,4,1,6,1,3,1
46,276,1,158,6,1,2,1,2,3
47,299,2,136,2,2,2,2,2,3
48,335,2,102,2,1,3,3,1,1
49,287,0,84,3,1,1,72,0,2
50,233,1,96,1,2,2,112,1,2
51,240,1,139,2,0,1,61,3,3
52,255,3,140,0,0,1,49,2,0
53,192,2,169,0,0,1,80,3,3
54,200,1,179,1,0,1,63,4,1
55,167,2,157,2,2,3,117,0,0
56,188,1,184,2,2,3,67,2,1
57,218,2,175,1,1,1,48,2,2
58,197,1,214,0,2,2,33,1,0
59,216,3,200,0,2,0,24,3,2
60,229,0,199,0,0,1,15,1,5
61,223,2,211,0,0,0,9,2,3
62,212,2,218,4,1,1,8,1,3
63,234,0,205,1,0,2,6,1,1
64,215,1,225,3,1,0,3,2,0
65,229,1,212,1,1,1,3,2,0
66,214,1,224,4,0,2,2,0,3
67,214,0,226,1,1,1,3,2,2
68,239,2,202,1,0,1,2,0,3
69,242,3,197,0,3,1,2,1,1
70,199,2,234,2,3,4,2,2,2
71,234,1,201,2,3,1,3,2,3
72,204,5,233,0,1,2,2,1,2
73,231,3,209,1,1,2,1,2,0
74,222,1,219,1,1,2,2,2,0
75,225,1,219,1,1,0,0,2,1
76,201,1,239,1,2,1,2,1,2
77,231,1,204,1,2,1,1,6,3
78,219,0,215,1,2,3,4,3,3
79,206,1,233,1,0,3,1,4,1
80,227,0,211,1,1,1,2,5,2
81,207,1,227,1,1,2,4,3,4
82,213,3,224,1,0,1,3,2,3
83,209,2,230,3,1,0,1,3,1
84,212,1,232,1,0,3,1,0,0
85,231,2,209,1,2,1,0,0,4
86,214,1,225,2,2,1,3,1,1
87,226,3,214,0,0,1,2,1,3
88,254,1,185,2,0,2,2,2,2
89,295,0,146,0,0,3,3,0,3
90,328,0,110,2,3,2,1,1,3
91,330,3,100,4,2,5,1,3,2
92,359,1,79,2,3,2,0,3,1
93,379,2,49,2,5,5,3,0,5
94,353,0,88,0,0,2,4,1,2
95,288,1,151,0,4,1,1,3,1
96,278,0,159,4,3,3,2,0,1
97,268,2,174,1,3,0,0,1,1
98,257,3,181,1,2,2,2,1,1
99,235,1,205,3,2,1,1,0,2
100,181,2,251,4,0,2,5,5,0
101,164,4,272,0,2,1,2,3,2
102,187,0,252,1,1,1,1,3,4
103,173,2,265,2,3,2,0,3,0
104,190,2,247,3,2,3,1,0,2
105,205,0,243,0,0,0,0,0,2
106,221,1,219,0,3,2,2,0,2
107,207,2,230,4,3,1,0,3,0
108,211,5,226,1,1,0,1,2,3
109,215,1,222,1,5,1,0,2,3
110,211,1,225,0,5,5,1,0,2
111,224,0,218,1,1,0,1,2,3
112,185,0,251,2,2,1,0,4,5
113,156,0,280,2,2,1,5,4,0
114,116,0,320,1,3,0,2,6,2
115,83,3,348,4,4,3,1,3,1
116,78,2,354,2,3,4,3,3,1
117,60,1,314,4,0,1,4,2,64
118,32,6,275,1,5,0,0,4,127
119,34,2,246,1,2,5,2,0,158
120,31,1,218,2,3,0,2,3,190
121,28,1,154,1,3,1,1,1,260
122,17,2,127,3,5,3,3,3,287
123,17,4,92,1,3,2,3,1,327
124,14,0,81,1,4,0,4,2,344
125,10,1,127,2,1,4,2,0,303
126,13,1,95,0,2,3,2,1,333
127,6,0,90,2,1,1,2,4,344
128,8,2,74,0,3,4,1,1,357
129,8,1,107,1,1,4,2,1,325
130,6,3,158,3,5,0,3,0,272
131,3,3,176,60,4,1,3,1,199
132,2,1,178,105,1,0,0,5,158
133,3,1,187,151,0,1,1,2,104
134,1,0,140,153,2,0,1,2,151
135,0,1,153,205,1,0,0,0,90
136,2,0,189,172,1,3,2,5,76
137,0,0,193,198,1,1,2,1,54
138,0,0,197,146,0,2,2,1,102
139,3,0,247,98,2,2,1,2,95
140,2,2,276,92,0,4,3,1,70
141,76,0,254,77,1,2,2,0,38
142,97,0,230,94,1,2,2,1,23
143,104,2,200,122,2,3,0,1,16
144,139,0,181,117,2,2,0,0,9
145,91,1,204,144,1,3,1,0,5
146,69,0,203,165,2,0,0,3,8
147,62,3,171,205,2,1,1,2,3
148,28,1,169,238,3,3,1,1,6
149,30,1,188,220,1,2,1,1,6
150,20,1,154,264,1,3,2,1,4
151,17,3,140,280,2,1,2,2,3
152,15,1,95,327,2,1,2,5,2
153,13,1,92,332,2,1,4,2,3
154,8,1,64,360,3,2,4,5,3
155,11,0,56,370,1,2,2,2,6
156,9,2,105,324,1,3,3,3,0
157,4,1,148,282,1,3,2,3,6
158,4,1,166,268,0,2,4,2,3
159,4,3,128,303,2,3,3,3,1
160,5,1,114,322,0,1,5,2,0
161,1,2,105,326,4,4,1,6,1
162,1,4,95,339,1,1,4,3,2
163,3,2,62,368,1,3,2,6,3
164,4,5,48,381,1,4,4,2,1
165,4,0,40,389,2,5,5,3,2
166,1,2,28,329,2,3,4,78,3
167,3,4,22,261,51,2,3,100,4
168,1,3,7,203,110,0,2,123,1
