iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,86,106,98,105,120,86,91,108
2,134,94,114,81,90,82,83,122
3,104,89,222,74,67,58,71,115
4,89,67,186,68,181,73,50,86
5,84,49,133,65,267,66,48,88
6,75,178,104,50,200,73,42,78
7,70,125,219,46,159,64,61,56
8,61,133,284,52,124,48,40,58
9,63,102,218,44,225,50,41,57
10,48,86,194,46,174,145,45,62
11,53,60,269,45,151,130,41,51
12,37,70,228,40,115,229,28,53
13,41,70,170,38,111,293,27,50
14,29,50,145,50,105,335,41,45
15,42,47,232,61,88,253,35,42
16,42,62,293,56,51,222,33,41
17,37,40,334,47,61,189,43,49
18,40,40,278,40,76,241,39,46
19,45,41,339,40,53,175,69,38
20,44,38,267,36,70,247,53,45
21,47,36,319,45,42,213,47,51
22,49,43,253,34,45,277,53,46
23,41,36,227,34,45,325,49,43
24,50,33,267,39,43,291,27,50
25,44,45,308,26,48,242,53,34
26,55,52,270,37,34,270,44,38
27,48,48,209,38,55,317,45,40
28,51,55,190,30,52,351,43,28
29,48,44,139,32,52,404,37,44
30,61,53,101,36,42,426,30,51
31,53,46,82,34,54,432,36,63
32,43,35,89,45,30,451,52,55
33,53,43,79,35,51,443,36,60
34,45,36,65,48,45,477,42,42
35,50,41,66,32,53,469,48,41
36,52,38,55,41,41,473,50,50
37,38,35,51,54,53,490,41,38
38,45,42,56,29,34,500,43,51
39,41,39,162,51,51,367,48,41
40,37,39,128,39,50,423,49,35
41,41,35,120,53,40,424,57,30
42,45,44,96,49,47,450,35,34
43,46,37,89,35,40,495,29,29
44,38,53,70,40,38,475,45,41
45,42,38,67,49,44,487,42,31
46,44,45,44,50,41,499,45,32
47,39,56,53,43,45,469,50,45
48,36,34,72,39,34,499,43,43
49,35,37,47,36,42,517,41,45
50,39,52,41,45,44,477,53,49
51,61,54,40,42,40,493,41,29
52,43,54,47,42,28,494,50,42
53,44,42,35,43,42,513,34,47
54,63,41,36,59,42,496,41,22
55,51,51,32,45,36,512,32,41
56,52,43,33,40,32,523,31,46
57,43,57,37,48,44,495,34,42
58,28,58,35,50,46,505,38,40
59,47,57,32,47,44,482,37,54
60,37,37,37,53,46,487,46,57
61,54,29,35,45,35,499,52,51
62,51,53,39,42,50,380,138,47
63,42,36,37,38,35,418,137,57
64,47,44,44,37,34,450,96,48
65,55,39,34,34,46,453,100,39
66,73,37,32,35,45,464,78,36
67,43,37,28,36,33,509,84,30
68,43,37,36,46,54,464,66,54
69,58,38,43,32,45,488,45,51
70,48,54,45,41,38,497,39,38
71,47,47,31,40,36,503,44,52
72,54,42,41,36,153,372,41,61
73,52,38,38,43,135,399,50,45
74,40,46,46,40,107,424,53,44
75,51,40,52,41,95,424,48,49
76,47,50,57,40,75,446,53,32
77,31,44,49,44,63,485,46,38
78,35,56,46,42,63,473,46,39
79,33,45,38,33,55,481,68,47
80,38,40,54,47,50,475,55,41
81,43,46,55,44,31,491,52,38
82,42,24,46,44,56,505,40,43
83,53,43,55,37,50,464,47,51
84,36,43,40,28,44,498,59,52
85,47,29,49,37,44,487,53,54
86,54,26,55,34,50,504,38,39
87,42,42,47,40,44,492,34,59
88,42,51,36,30,40,508,45,48
89,41,51,31,40,53,398,135,51
90,50,42,38,38,41,414,133,44
91,32,48,39,34,52,431,116,48
92,48,41,39,53,45,455,81,38
93,40,43,45,41,54,457,90,30
94,34,39,38,41,51,492,70,35
95,47,46,35,33,40,482,71,46
96,51,33,36,48,39,484,61,48
97,34,37,33,55,32,378,59,172
98,36,45,37,45,42,300,58,237
99,34,39,51,59,47,329,66,175
100,49,30,37,44,45,297,53,245
101,37,36,46,48,41,232,39,321
102,45,44,38,53,33,171,49,367
103,41,49,42,41,26,158,37,406
104,50,39,164,44,35,122,42,304
105,52,38,104,46,44,86,62,368
106,40,51,120,54,45,174,49,267
107,45,41,96,48,35,269,46,220
108,28,52,193,53,45,221,38,170
109,62,34,152,31,38,187,38,258
110,45,40,143,45,58,143,35,291
111,46,36,110,41,41,117,38,371
