iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,106,115,121,108,115,109,108,18
2,187,117,95,104,105,91,97,4
3,281,123,74,85,85,66,86,0
4,333,118,74,77,74,61,63,0
5,399,122,57,54,51,59,58,0
6,455,138,52,32,43,44,36,0
7,451,130,42,47,44,46,40,0
8,433,123,34,35,83,40,52,0
9,481,116,18,42,80,32,31,0
10,519,105,20,27,75,24,30,0
11,552,104,25,22,53,23,21,0
12,552,105,20,16,60,26,21,0
13,582,100,23,15,42,20,18,0
14,615,100,19,4,32,16,14,0
15,599,98,13,17,33,20,20,0
16,619,102,10,8,31,10,20,0
17,614,105,17,10,28,16,10,0
18,618,107,17,8,20,17,13,0
19,622,114,11,14,19,10,10,0
20,640,114,8,13,9,9,7,0
21,630,113,11,7,14,16,9,0
22,640,110,11,9,14,10,6,0
23,651,113,9,4,11,5,7,0
24,640,118,5,5,12,13,7,0
25,640,114,10,10,15,4,7,0
26,649,120,4,8,8,5,6,0
27,642,118,8,12,7,5,8,0
28,652,120,4,6,4,9,5,0
29,641,125,10,5,7,6,6,0
30,651,127,5,5,8,3,1,0
31,631,123,5,9,7,15,10,0
32,645,128,8,4,0,5,10,0
33,630,126,11,7,3,9,14,0
34,655,126,4,3,7,4,1,0
35,653,121,3,7,7,6,3,0
36,654,118,3,6,6,8,5,0
37,650,120,4,4,4,10,8,0
38,636,119,2,11,17,9,6,0
39,653,121,3,4,4,7,8,0
40,653,115,8,9,8,2,5,0
41,656,114,4,4,5,12,5,0
42,655,115,4,7,9,6,4,0
43,582,103,5,5,91,5,9,0
44,561,90,6,7,120,9,7,0
45,549,82,8,8,137,10,6,0
46,518,73,1,2,188,11,7,0
47,422,51,5,6,299,9,8,0
48,396,35,3,1,346,10,9,0
49,424,26,7,2,326,13,2,0
50,494,25,10,4,247,14,6,0
51,523,22,4,5,235,6,5,0
52,554,23,5,3,199,6,10,0
53,588,24,3,2,168,7,8,0
54,614,31,10,4,131,5,5,0
55,636,31,6,5,98,9,15,0
56,643,39,4,4,97,9,4,0
57,647,40,6,5,86,8,8,0
58,677,39,8,5,59,9,3,0
59,669,41,6,5,62,11,6,0
60,674,42,8,6,59,5,6,0
61,683,48,5,5,45,8,6,0
62,633,45,8,2,89,8,15,0
63,605,41,4,6,134,4,6,0
64,576,34,6,7,169,4,4,0
65,536,28,12,5,196,14,9,0
66,525,27,5,6,222,11,4,0
67,507,25,1,6,247,9,5,0
68,493,17,10,5,262,8,5,0
69,470,26,8,2,279,9,6,0
70,379,20,3,7,373,11,7,0
71,336,16,4,10,410,12,12,0
72,279,12,6,4,476,14,9,0
73,231,7,6,2,532,17,5,0
74,313,19,6,4,441,13,4,0
75,376,12,4,3,388,13,4,0
76,460,15,6,3,291,15,10,0
77,497,18,3,1,263,11,7,0
78,556,20,3,3,202,11,5,0
79,563,16,3,7,188,11,12,0
80,589,16,4,7,167,5,12,0
81,613,22,4,10,137,4,10,0
82,603,27,7,6,143,5,9,0
83,602,16,3,3,156,12,8,0
84,573,19,7,5,175,15,6,0
85,532,13,3,3,226,14,9,0
86,518,15,7,8,233,14,5,0
87,481,16,4,10,271,13,5,0
88,443,20,9,3,309,8,8,0
89,437,23,1,7,317,10,5,0
90,446,23,3,3,313,7,5,0
91,418,20,5,2,337,13,5,0
92,408,17,6,3,355,10,1,0
93,376,10,4,5,383,18,4,0
94,311,10,7,4,443,20,5,0
95,245,11,8,1,503,24,8,0
96,202,19,5,5,536,25,8,0
97,184,10,5,3,563,26,9,0
