iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,69,71,80,63,62,58,87
2,63,65,69,73,68,93,59
3,70,58,63,73,54,114,58
4,57,59,74,71,63,109,57
5,58,72,50,50,43,154,63
6,50,63,57,59,45,163,53
7,65,42,55,54,46,177,51
8,49,40,53,50,41,208,49
9,40,52,40,49,56,203,50
10,54,37,44,44,52,219,40
11,38,53,45,50,43,222,39
12,40,48,36,46,47,230,43
13,40,38,34,31,37,266,44
14,44,32,43,36,38,261,36
15,35,34,29,35,39,282,36
16,34,37,46,30,42,265,36
17,34,38,39,33,38,275,33
18,33,27,31,36,39,291,33
19,25,25,37,39,27,306,31
20,23,31,32,26,31,316,31
21,24,28,33,27,20,333,25
22,24,24,19,26,23,341,33
23,24,22,27,26,29,342,20
24,26,20,26,38,24,324,32
25,25,32,34,19,31,334,15
26,17,24,29,18,33,344,25
27,23,32,20,23,33,337,22
28,22,27,31,19,27,346,18
29,21,22,24,29,14,365,15
30,16,24,27,24,16,362,21
31,20,14,30,22,21,371,12
32,20,13,26,24,21,370,16
33,16,17,28,17,25,366,21
34,18,18,20,24,12,366,32
35,22,24,13,17,17,383,14
36,19,20,22,16,26,371,16
37,16,27,25,16,14,364,28
38,18,22,24,13,14,377,22
39,21,15,21,21,14,383,15
40,17,16,16,20,21,384,16
41,12,18,23,17,14,395,11
42,15,8,14,20,13,402,18
43,27,12,19,15,9,397,11
44,17,23,17,21,13,381,18
45,13,16,20,16,14,399,12
46,14,11,19,24,18,391,13
47,12,16,15,18,15,399,15
48,23,17,12,13,11,401,13
49,12,10,16,16,17,401,18
50,13,5,17,12,19,411,13
51,19,20,14,11,8,412,6
52,17,10,7,20,14,412,10
53,12,18,16,13,18,402,11
54,25,13,10,14,12,400,16
55,12,14,9,16,14,412,13
56,13,8,14,22,14,405,14
57,17,11,15,15,9,410,13
58,6,16,14,21,15,404,14
59,17,20,14,14,10,403,12
60,10,13,14,14,12,415,12
61,11,10,14,11,15,416,13
62,10,13,17,14,11,414,11
63,9,13,13,10,19,413,13
64,16,10,16,16,4,416,12
65,17,12,13,10,13,404,21
66,14,8,10,14,15,415,14
67,10,6,14,20,17,416,7
68,13,6,13,20,10,412,16
69,8,3,14,13,6,434,12
70,9,11,13,13,19,412,13
71,13,10,13,23,11,406,14
72,25,10,10,10,16,406,13
73,10,12,10,14,11,412,21
74,11,12,15,10,16,412,14
75,14,5,15,13,17,416,10
76,7,8,9,7,7,438,14
77,15,10,12,7,23,413,10
78,13,14,11,18,17,405,12
79,16,5,15,12,11,418,13
80,10,12,10,16,17,414,11
81,8,11,9,12,13,425,12
82,7,11,11,6,11,433,11
83,8,12,12,14,15,415,14
84,11,12,14,16,11,414,12
85,6,6,13,11,9,432,13
86,13,16,15,12,14,412,8
87,10,13,15,12,10,420,10
88,12,12,9,18,11,418,10
89,8,11,11,14,16,416,14
90,10,13,10,13,17,412,15
91,13,11,11,13,10,424,8
92,11,12,10,9,6,427,15
93,13,11,12,11,9,426,8
94,11,9,12,14,18,414,12
95,4,10,8,12,7,439,10
96,8,7,15,12,10,419,19
97,9,12,16,15,16,412,10
98,15,16,10,10,13,414,12
99,10,11,18,11,10,414,16
100,16,10,9,13,19,410,13
101,9,8,13,6,11,426,17
102,17,14,14,14,11,410,10
103,12,8,15,18,14,409,14
104,11,15,10,13,11,417,13
105,11,11,14,10,9,419,16
106,15,10,41,15,9,390,10
107,15,11,59,12,13,369,11
108,9,12,49,12,17,375,16
109,9,16,48,16,7,378,16
110,14,15,57,7,13,378,6
111,9,14,49,15,9,382,12
112,10,10,39,11,9,400,11
113,20,15,41,8,10,379,17
114,17,11,78,13,8,353,10
115,10,12,100,8,11,332,17
116,9,20,119,9,10,309,14
117,10,16,129,7,8,312,8
118,11,10,137,16,12,294,10
119,9,12,166,9,12,278,4
120,14,13,179,13,9,250,12
121,9,14,179,11,19,247,11
122,8,13,199,13,11,236,10
123,11,8,187,7,15,252,10
124,13,12,189,12,10,240,14
125,13,15,223,5,16,205,13
126,15,14,226,14,14,196,11
127,15,9,231,10,16,194,15
128,16,10,249,10,15,179,11
129,8,15,277,21,12,147,10
130,15,9,271,10,16,162,7
131,17,6,287,12,8,149,11
132,15,13,286,9,11,147,9
133,12,9,285,9,8,154,13
134,16,8,304,12,10,126,14
135,13,11,312,15,7,116,16
136,13,10,326,12,15,105,9
137,12,14,313,14,9,116,12
138,8,11,325,12,11,110,13
139,9,9,337,18,12,90,15
140,15,12,334,15,11,91,12
141,12,16,335,10,9,96,12
142,14,8,349,16,10,79,14
143,15,11,344,13,5,87,15
144,9,6,325,11,11,116,12
145,14,16,307,12,8,122,11
146,10,11,292,24,7,130,16
147,14,14,267,11,12,159,13
148,14,8,265,12,12,169,10
149,8,8,243,11,10,191,19
150,12,6,215,14,11,217,15
151,8,7,218,13,10,215,19
152,9,13,194,8,11,242,13
153,19,11,191,13,9,232,15
154,13,10,167,13,17,247,23
155,11,13,157,10,7,274,18
156,11,11,170,15,14,252,17
157,15,12,156,9,12,272,14
158,14,10,149,14,6,284,13
159,11,10,127,15,13,303,11
160,10,3,153,16,12,279,17
161,13,12,127,11,11,307,9
162,11,17,119,13,11,304,15
163,10,10,101,13,10,333,13
164,13,9,106,17,11,321,13
165,13,17,107,11,10,320,12
166,11,9,92,14,11,345,8
167,9,21,92,14,15,329,10
168,22,16,78,17,9,336,12
169,6,19,77,14,14,345,15
170,14,13,64,14,10,364,11
171,9,18,73,13,13,355,9
172,14,6,70,10,11,365,14
173,8,10,77,9,13,364,9
174,12,7,90,12,10,350,9
175,12,6,110,11,17,319,15
176,14,11,122,16,11,310,6
177,10,14,137,9,7,296,17
178,10,15,163,7,9,277,9
179,17,22,143,18,7,266,17
180,17,10,128,11,9,298,17
181,16,11,145,11,9,289,9
182,18,12,134,13,11,290,12
183,12,21,113,16,9,309,10
184,9,16,133,11,9,299,13
185,15,15,94,13,11,330,12
186,17,12,89,8,16,337,11
187,12,9,94,12,13,340,10
188,11,9,88,13,17,338,14
189,16,14,88,9,16,332,15
190,15,16,85,9,15,343,7
191,14,12,59,11,9,370,15
192,15,7,81,10,9,357,11
193,13,9,76,13,8,357,14
194,12,11,57,15,5,373,17
195,16,9,57,13,10,372,13
196,10,14,62,16,12,365,11
197,12,17,71,19,12,345,14
198,9,9,48,7,7,389,21
199,10,7,50,14,8,386,15
200,13,10,60,10,9,380,8
201,8,10,54,15,9,386,8
202,13,10,35,11,11,400,10
203,11,9,42,9,12,401,6
204,18,12,44,12,12,383,9
205,13,9,19,6,11,417,15
206,11,21,36,12,13,384,13
207,10,32,35,15,12,367,19
208,9,38,43,17,14,357,12
209,12,59,30,12,8,355,14
210,10,49,29,11,6,375,10
211,9,66,27,15,15,346,12
212,17,49,22,12,4,368,18
213,14,40,25,10,12,374,15
214,13,46,20,17,11,372,11
215,15,53,28,9,20,353,12
216,4,47,27,15,9,374,14
217,11,30,27,9,17,386,10
218,10,32,30,11,11,388,8
219,9,40,21,11,11,384,14
220,14,37,21,8,11,378,21
221,19,63,20,10,10,362,6
222,9,71,14,17,8,351,20
223,11,109,13,14,8,328,7
224,9,121,16,10,13,308,13
225,14,123,12,9,7,312,13
226,11,149,20,10,10,280,10
227,15,163,16,14,11,253,18
228,12,183,16,12,20,239,8
229,9,201,15,7,12,235,11
230,12,189,18,12,10,234,15
231,9,228,20,13,17,197,6
232,12,239,17,13,6,192,11
233,11,252,24,10,8,170,15
234,10,269,21,8,8,165,9
235,22,260,13,9,15,152,19
236,6,262,9,14,12,176,11
237,9,226,13,10,16,201,15
238,9,232,21,14,12,192,10
239,20,208,8,6,18,218,12
240,14,206,19,9,15,217,10
241,9,189,14,14,12,246,6
242,10,175,8,11,13,256,17
243,12,155,10,15,10,280,8
244,13,142,4,8,10,299,14
245,10,147,15,14,5,291,8
246,20,152,10,13,9,277,9
247,9,130,20,17,12,294,8
248,9,135,10,15,11,293,17
249,12,148,12,10,11,291,6
250,18,112,12,13,9,316,10
251,11,112,7,17,13,320,10
252,12,100,14,8,12,335,9
253,14,98,9,8,11,342,8
254,14,93,13,11,12,338,9
255,8,81,17,12,9,344,19
256,16,77,10,7,12,359,9
257,13,90,10,4,12,349,12
258,7,73,10,9,16,363,12
259,18,56,12,13,10,367,14
260,10,68,8,9,9,374,12
261,8,67,11,10,10,377,7
262,14,66,13,6,18,361,12
263,7,69,14,15,10,367,8
264,10,61,18,12,10,365,14
265,10,72,10,15,11,361,11
266,8,63,14,11,7,377,10
267,16,47,16,13,8,377,13
268,8,50,13,13,8,382,16
269,10,35,17,13,7,396,12
270,9,38,10,14,9,399,11
271,5,44,16,17,17,382,9
272,13,23,14,8,14,402,16
273,9,26,16,14,15,392,18
274,15,28,7,18,10,397,15
275,7,34,9,14,10,404,12
276,13,22,4,15,11,413,12
277,7,33,17,11,14,400,8
278,7,31,16,9,9,411,7
279,8,27,11,12,18,401,13
280,11,35,9,17,10,396,12
281,8,26,13,19,11,405,8
282,13,29,9,12,19,402,6
283,7,36,11,11,12,404,9
284,10,22,19,13,9,406,11
285,8,28,11,11,16,412,4
286,16,30,15,12,9,400,8
287,12,18,9,11,17,415,8
288,11,29,10,14,11,408,7
289,6,18,11,12,12,421,10
290,20,15,9,14,11,407,14
291,9,24,11,9,9,411,17
292,10,24,11,9,6,422,8
293,9,27,13,13,9,410,9
294,11,20,12,11,12,412,12
295,9,22,9,15,8,412,15
296,14,11,16,11,14,414,10
297,12,12,12,17,12,414,11
298,14,21,12,7,17,407,12
299,8,12,8,11,11,429,11
300,5,18,14,11,9,418,15
301,10,12,15,16,10,411,16
302,9,16,13,12,11,419,10
