iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,72,71,65,61,71,72,78
2,76,62,68,60,60,105,59
3,61,61,70,66,60,102,70
4,62,65,57,68,58,123,57
5,58,61,54,52,44,152,69
6,54,52,47,60,55,175,47
7,52,48,63,51,57,165,54
8,46,47,53,52,49,194,49
9,49,41,48,51,43,208,50
10,44,37,50,45,41,220,53
11,42,50,50,43,37,222,46
12,58,34,38,42,34,230,54
13,34,38,34,37,42,276,29
14,32,43,41,40,33,252,49
15,35,41,36,44,33,261,40
16,36,40,30,32,37,275,40
17,37,37,40,25,25,289,37
18,28,41,36,31,34,292,28
19,35,29,45,39,25,291,26
20,29,29,38,38,28,303,25
21,30,29,22,38,30,315,26
22,30,25,31,34,26,310,34
23,26,27,25,26,19,332,35
24,20,23,23,13,18,358,35
25,29,21,24,27,31,340,18
26,24,19,23,19,30,345,30
27,26,25,20,25,23,346,25
28,22,26,29,26,27,345,15
29,19,26,14,23,19,370,19
30,21,20,25,26,17,366,15
31,25,26,23,24,17,356,19
32,22,30,15,17,24,364,18
33,18,26,25,17,15,375,14
34,13,22,20,16,13,386,20
35,10,18,24,15,28,372,23
36,28,32,16,14,14,372,14
37,17,21,15,14,22,371,30
38,21,11,14,20,14,393,17
39,15,24,25,14,18,381,13
40,22,21,18,17,18,378,16
41,17,13,13,26,25,376,20
42,21,20,17,13,16,390,13
43,16,15,13,23,18,385,20
44,20,17,15,18,11,387,22
45,10,18,15,16,14,400,17
46,13,24,17,18,12,397,9
47,14,20,19,17,16,390,14
48,13,10,11,19,8,421,8
49,13,14,31,13,13,384,22
50,12,10,17,20,19,397,15
51,17,23,18,14,13,392,13
52,15,12,13,23,5,408,14
53,10,17,14,15,14,407,13
54,19,8,14,18,17,401,13
55,15,11,14,12,9,413,16
56,17,21,12,16,24,391,9
57,12,15,13,15,11,415,9
58,20,13,13,14,14,410,6
59,14,16,13,16,12,407,12
60,12,7,14,18,11,404,24
61,17,13,14,8,19,404,15
62,17,11,13,14,11,409,15
63,6,8,13,12,8,431,12
64,12,12,15,12,11,416,12
65,20,10,12,15,5,420,8
66,17,11,15,12,9,413,13
67,8,11,21,14,5,413,18
68,15,19,14,13,8,406,15
69,18,12,16,13,10,405,16
70,18,12,11,11,14,416,8
71,11,7,16,12,7,428,9
72,13,8,11,16,5,422,15
73,14,9,9,14,10,416,18
74,10,10,14,13,18,416,9
75,12,12,9,10,6,428,13
76,13,16,13,10,9,415,14
77,14,18,14,9,7,414,14
78,11,11,12,8,15,421,12
79,9,12,9,10,9,435,6
80,9,9,17,19,9,412,15
81,9,9,15,8,10,431,8
82,12,7,13,13,12,419,14
83,10,11,13,12,12,415,17
84,9,5,8,12,16,423,17
85,15,12,8,10,13,416,16
86,16,10,10,9,7,428,10
87,10,12,11,17,5,422,13
88,10,9,14,7,10,432,8
89,17,10,11,13,9,421,9
90,11,7,6,8,9,435,14
91,15,14,9,12,16,412,12
92,16,13,9,8,16,415,13
93,12,6,8,8,10,431,15
94,12,16,7,9,16,413,17
95,13,13,9,10,13,418,14
96,12,14,12,7,11,416,18
97,9,19,8,11,13,419,11
98,9,11,9,11,8,434,8
99,19,22,13,9,15,400,12
100,4,11,11,9,6,435,14
101,9,11,12,9,8,427,14
102,11,9,19,11,12,421,7
103,7,12,14,8,15,419,15
104,13,19,6,14,9,413,16
105,12,23,10,8,11,409,17
106,10,18,14,11,8,419,10
107,12,9,10,19,8,422,10
108,18,16,8,7,4,421,16
109,11,9,11,13,20,414,12
110,18,3,16,12,11,411,19
111,8,23,11,9,14,412,13
112,5,12,10,13,8,424,18
113,9,11,12,10,13,422,13
114,16,12,12,11,11,417,11
115,12,20,11,11,15,413,8
116,8,11,8,11,15,429,8
117,37,14,8,10,13,396,12
118,27,20,14,22,13,388,6
119,40,16,9,10,10,391,14
120,36,8,13,13,11,395,14
121,40,13,16,13,13,383,12
122,26,14,23,11,16,392,8
123,35,19,11,11,7,394,13
124,29,10,17,10,13,397,14
125,25,11,13,9,9,412,11
126,41,14,7,11,12,396,9
127,33,12,17,9,12,397,10
128,29,13,11,9,13,401,14
129,30,13,13,12,9,400,13
130,22,12,9,9,8,415,15
131,25,12,18,27,11,389,8
132,28,16,12,43,10,370,11
133,28,17,11,48,10,362,14
134,22,10,10,75,10,354,9
135,43,10,12,80,13,311,21
136,72,9,14,78,11,294,12
137,87,14,14,72,10,287,6
138,106,14,8,65,8,281,8
139,121,13,18,50,6,264,18
140,147,15,7,57,12,244,8
141,164,14,7,54,12,219,20
142,158,12,19,59,11,218,13
143,192,12,14,57,13,195,7
144,195,15,11,48,8,204,9
145,181,6,14,69,19,182,19
146,204,9,14,67,9,172,15
147,209,12,8,89,12,146,14
148,181,13,10,105,18,151,12
149,184,17,12,100,6,160,11
150,155,13,15,102,7,189,9
151,151,14,10,97,11,194,13
152,147,11,16,79,10,215,12
153,138,17,12,63,15,232,13
154,141,16,15,68,5,232,13
155,121,14,12,71,14,249,9
156,104,17,7,65,14,274,9
157,108,14,14,76,14,248,16
158,105,16,14,55,17,274,9
159,113,16,8,60,8,269,16
160,97,13,12,70,4,286,8
161,84,11,8,59,9,305,14
162,83,15,10,61,9,306,6
163,90,12,4,47,8,317,12
164,78,12,7,35,17,329,12
165,85,3,10,45,12,327,8
166,60,14,13,48,12,330,13
167,66,12,9,44,11,331,17
168,61,13,7,44,12,338,15
169,73,17,11,48,16,317,8
170,56,12,11,38,11,350,12
171,48,7,12,31,10,369,13
172,54,13,12,39,11,351,10
173,51,16,15,39,14,347,8
174,53,14,10,36,10,361,6
175,47,7,11,33,19,362,11
176,48,15,10,25,10,374,8
177,46,14,11,20,10,378,11
178,44,14,8,24,11,377,12
179,44,12,12,18,18,374,12
180,52,14,10,23,15,369,7
181,29,9,12,18,13,399,10
182,32,14,18,22,17,373,14
183,28,17,9,22,15,389,10
184,28,10,7,18,9,398,20
185,34,9,6,20,11,400,10
186,23,13,13,27,12,391,11
187,24,16,8,19,13,394,16
188,30,13,14,46,9,367,11
189,18,12,11,70,16,348,15
190,26,10,12,102,14,316,10
191,36,15,15,111,10,292,11
192,25,19,16,108,11,301,10
193,15,5,12,149,12,286,11
194,16,13,12,154,15,267,13
195,24,9,7,182,10,246,12
196,21,14,9,193,22,217,14
197,19,6,12,205,9,226,13
198,21,6,12,210,14,205,22
199,20,10,18,202,14,211,15
