iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,69,69,70,68,69,61,84
2,57,83,73,68,52,95,62
3,73,69,58,46,61,113,70
4,51,59,54,59,69,136,62
5,52,56,65,58,57,140,62
6,63,47,49,55,52,162,62
7,52,53,55,47,40,185,58
8,53,49,56,51,50,185,46
9,38,53,39,47,44,225,44
10,48,41,40,59,39,212,51
11,48,51,42,45,40,224,40
12,58,40,47,39,34,239,33
13,39,27,42,40,40,253,49
14,40,31,25,44,31,285,34
15,30,36,40,35,36,285,28
16,40,30,32,42,30,295,21
17,31,40,27,35,39,280,38
18,38,33,55,31,22,263,48
19,32,36,51,38,36,274,23
20,29,22,62,33,24,289,31
21,25,35,38,33,34,294,31
22,26,22,28,22,28,332,32
23,17,23,47,22,28,326,27
24,26,33,35,21,26,325,24
25,29,28,44,31,35,298,25
26,24,19,27,23,38,335,24
27,24,26,39,24,23,333,21
28,20,25,34,27,23,333,28
29,29,25,31,12,21,352,20
30,22,34,37,19,24,331,23
31,17,22,20,27,13,368,23
32,21,23,37,25,18,350,16
33,23,26,37,19,21,344,20
34,17,24,33,26,13,359,18
35,24,23,30,16,24,356,17
36,30,13,20,15,19,372,21
37,12,45,24,21,19,344,25
38,13,71,14,18,13,339,22
39,16,86,24,18,17,314,15
40,16,119,26,18,17,277,17
41,23,124,22,15,17,276,13
42,18,136,15,17,16,272,16
43,14,152,28,21,17,239,19
44,10,169,18,14,12,249,18
45,16,199,14,15,17,213,16
46,12,202,21,16,9,210,20
47,17,210,19,15,17,198,14
48,18,212,23,18,14,184,21
49,19,237,25,16,12,171,10
50,17,245,22,17,12,170,7
51,17,260,17,16,14,155,11
52,8,296,17,7,17,136,9
53,12,264,16,12,10,161,15
54,9,289,19,10,10,134,19
55,11,288,16,17,12,126,20
56,12,304,16,9,8,126,15
57,15,309,13,21,11,109,12
58,18,301,15,15,14,115,12
59,12,305,16,16,11,113,17
60,20,328,13,10,10,97,12
61,5,322,16,17,18,99,13
62,11,357,10,10,11,77,14
63,12,322,23,12,12,96,13
64,13,333,15,12,17,82,18
65,14,348,22,14,10,67,15
66,6,346,11,21,10,76,20
67,13,349,19,12,12,71,14
68,10,349,16,9,12,85,9
69,11,356,13,10,18,70,12
70,17,361,7,15,18,58,14
71,14,364,6,12,20,61,13
72,16,365,18,9,11,50,21
73,7,366,13,15,16,63,10
74,5,376,15,5,20,57,12
75,7,391,12,15,7,46,12
76,14,374,25,16,9,39,13
77,10,392,9,8,8,49,14
78,8,389,15,16,7,40,15
79,15,393,14,9,16,32,11
80,17,377,15,16,15,37,13
81,11,404,14,12,11,26,12
82,9,410,19,6,9,31,6
83,12,387,16,13,18,35,9
84,14,369,13,40,7,36,11
85,11,345,14,70,6,34,10
86,10,322,21,90,17,25,5
87,9,314,14,95,9,32,17
88,10,295,7,126,11,30,11
89,13,279,9,141,8,26,14
90,15,279,13,141,9,26,7
91,12,251,17,157,5,36,12
92,16,239,14,175,16,22,8
93,16,219,13,207,8,18,9
94,17,214,11,202,10,22,14
95,15,179,11,234,10,29,12
96,13,193,9,220,17,28,10
97,12,161,11,250,16,29,11
98,12,150,16,246,11,39,16
99,11,159,16,239,9,44,12
100,7,149,11,213,11,90,9
101,15,134,13,197,16,100,15
102,11,130,11,210,13,110,5
103,11,120,17,170,20,144,8
104,9,119,13,179,8,148,14
105,14,110,14,178,13,145,16
106,6,101,13,159,10,191,10
107,9,89,9,164,13,192,14
108,11,86,14,143,9,213,14
109,11,90,9,129,7,234,10
110,7,89,11,142,10,218,13
111,9,78,19,120,12,235,17
112,8,81,9,111,7,260,14
113,12,73,15,106,12,260,12
114,18,77,13,98,15,262,7
115,7,64,12,78,19,296,14
116,8,58,10,74,14,313,13
117,14,61,8,89,11,301,6
118,10,63,11,87,12,290,17
119,13,51,10,77,15,319,5
120,7,66,8,74,21,297,17
121,17,48,7,72,14,324,8
122,15,42,13,60,17,332,11
123,10,55,13,58,18,329,7
124,11,43,11,57,13,349,6
125,10,56,9,48,15,341,11
126,21,37,14,45,12,353,8
127,11,37,19,40,19,351,13
128,15,32,16,41,8,369,9
129,14,32,10,55,16,355,8
130,14,34,11,41,13,364,13
131,18,28,10,41,13,367,13
132,12,28,18,46,15,360,11
133,13,31,6,37,9,381,13
134,14,30,5,40,12,376,13
135,8,28,16,42,12,381,3
136,11,30,12,31,11,390,5
137,12,18,7,41,14,384,14
138,10,24,10,40,16,377,13
139,12,23,18,33,12,380,12
140,15,15,9,30,13,395,13
141,17,19,11,27,12,381,23
142,11,18,7,41,13,392,8
143,13,27,7,20,12,400,11
144,11,25,9,26,14,387,18
145,15,23,13,27,11,392,9
146,8,23,11,19,14,400,15
147,11,20,46,16,11,374,12
148,13,14,33,20,17,387,6
149,10,32,46,20,15,350,17
150,7,20,58,25,9,363,8
151,15,18,68,17,11,349,12
152,11,17,109,19,6,312,16
153,12,23,133,22,12,283,5
154,8,16,139,29,6,278,14
155,5,7,150,13,16,284,15
156,14,13,159,22,10,263,9
157,11,16,193,22,13,228,7
158,7,15,219,16,11,213,9
159,15,26,208,16,6,212,7
160,16,21,210,19,13,198,13
161,9,21,230,13,11,189,17
162,7,20,236,17,18,178,14
163,14,18,240,19,9,181,9
164,16,13,265,19,13,151,13
165,18,9,282,11,10,153,7
166,8,11,291,15,3,148,14
167,12,14,272,24,12,147,9
168,7,15,279,15,14,146,14
169,9,6,314,12,13,127,9
170,10,12,311,18,11,122,6
171,13,14,323,18,13,103,6
172,10,12,316,11,15,119,7
173,14,11,335,11,12,97,10
174,9,15,331,12,16,97,10
175,10,9,369,14,8,72,8
176,14,7,343,16,12,93,5
177,10,9,355,13,11,86,6
178,17,11,357,15,9,72,9
179,17,10,350,19,13,68,13
180,13,14,362,20,13,59,9
181,20,12,355,10,16,67,10
182,10,19,364,9,11,67,10
183,15,16,363,15,12,57,12
184,11,9,392,12,12,45,9
185,10,10,383,8,11,56,12
186,16,10,370,15,16,46,17
187,12,18,368,18,16,46,12
