iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,80,56,72,69,75,64,74
2,55,66,85,68,58,94,64
3,60,58,69,60,61,124,58
4,46,59,80,60,71,135,39
5,61,59,47,47,62,157,57
6,55,54,56,45,50,183,47
7,50,43,51,52,51,187,56
8,43,50,61,41,52,183,60
9,40,37,46,61,38,224,44
10,39,44,45,47,52,215,48
11,40,55,41,40,54,225,35
12,41,36,40,40,31,259,43
13,45,40,37,43,38,257,30
14,36,34,45,35,37,256,47
15,33,39,32,42,44,259,41
16,35,32,48,41,21,279,34
17,31,34,29,38,43,284,31
18,22,38,32,33,32,304,29
19,35,29,35,25,42,295,29
20,31,34,30,26,34,315,20
21,22,24,32,27,39,318,28
22,18,22,24,34,32,342,18
23,25,19,24,34,37,321,30
24,30,26,31,28,18,329,28
25,30,19,21,33,23,342,22
26,31,14,27,17,31,353,17
27,30,24,26,30,24,328,28
28,18,22,16,52,16,345,21
29,19,21,22,39,26,335,28
30,16,15,24,47,19,347,22
31,23,17,19,57,33,315,26
32,13,28,13,96,19,301,20
33,20,20,23,115,27,261,24
34,17,33,23,103,20,271,23
35,15,20,17,168,18,232,20
36,16,14,16,180,25,221,18
37,12,22,25,166,21,223,21
38,20,26,25,177,12,210,20
39,13,17,22,213,14,192,19
40,13,18,22,231,18,169,19
41,17,18,14,223,17,186,15
42,18,19,30,228,16,158,21
43,11,12,14,263,17,151,22
44,13,16,9,270,13,150,19
45,15,20,24,256,12,145,18
46,10,13,18,271,21,138,19
47,12,16,17,295,10,126,14
48,5,9,13,297,14,136,16
49,24,22,11,279,19,121,14
50,11,20,16,310,9,110,14
51,8,15,14,330,12,101,10
52,16,21,5,329,9,90,20
53,19,14,16,326,9,96,10
54,7,12,19,338,11,88,15
55,12,18,13,331,14,87,15
56,7,10,16,353,22,63,19
57,10,17,17,351,13,65,17
58,12,18,7,347,21,72,13
59,19,9,11,359,10,65,17
60,6,10,16,350,14,76,18
61,16,9,13,370,19,51,12
62,4,14,14,371,9,61,17
63,17,8,16,369,9,58,13
64,14,9,16,389,14,35,13
65,8,6,10,380,21,52,13
66,14,10,16,375,13,48,14
67,10,11,13,377,17,51,11
68,10,10,11,385,13,44,17
69,11,18,12,379,17,41,12
70,17,9,17,374,20,38,15
71,16,11,5,378,22,44,14
72,9,12,16,397,14,30,12
73,12,17,12,383,16,37,13
74,11,12,15,397,10,29,16
