iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,104,106,111,120,108,121,109,21
2,86,90,106,93,95,194,132,4
3,82,79,83,81,64,288,122,1
4,63,76,68,70,47,345,131,0
5,48,58,46,58,35,421,134,0
6,54,39,61,39,26,435,146,0
7,42,38,42,45,22,470,141,0
8,24,35,32,39,16,514,140,0
9,31,36,32,27,11,531,132,0
10,21,32,26,32,12,553,124,0
11,21,26,15,13,9,582,134,0
12,23,21,22,29,7,572,126,0
13,26,22,17,13,4,583,135,0
14,15,20,11,15,6,597,136,0
15,10,16,11,11,5,612,135,0
16,11,10,7,7,6,626,133,0
17,8,5,10,13,3,632,129,0
18,11,8,15,11,3,624,128,0
19,14,11,6,16,2,630,121,0
20,6,10,15,9,1,632,127,0
21,8,13,10,11,2,626,130,0
22,3,11,12,8,2,635,129,0
23,9,8,7,4,1,645,126,0
24,9,13,7,8,0,627,136,0
25,6,9,6,5,0,635,139,0
26,5,5,9,15,1,632,133,0
27,6,12,7,5,1,630,139,0
28,8,9,3,3,1,635,141,0
29,4,7,8,7,3,634,137,0
30,7,5,8,8,1,635,136,0
31,7,7,8,11,1,629,137,0
32,4,14,7,2,2,638,133,0
33,10,13,6,4,2,632,133,0
34,3,9,5,5,2,641,135,0
35,5,6,7,8,3,642,129,0
36,11,5,10,5,1,647,121,0
37,6,6,6,2,1,661,118,0
38,4,7,9,5,1,660,114,0
39,8,4,5,2,0,665,116,0
40,7,8,10,5,1,652,117,0
41,5,2,8,3,4,659,119,0
42,7,8,9,8,0,648,120,0
43,3,5,6,9,2,653,122,0
44,3,12,7,11,2,647,118,0
45,8,5,6,3,2,656,120,0
46,5,10,11,7,0,645,122,0
47,5,10,6,7,0,652,120,0
48,1,12,6,8,1,652,120,0
49,3,7,7,3,0,659,121,0
50,1,8,4,13,1,654,119,0
51,6,8,5,4,0,660,117,0
52,9,133,10,5,1,547,95,0
53,1,233,11,7,3,477,68,0
54,4,307,14,10,4,412,49,0
55,2,400,6,3,4,358,27,0
56,1,439,12,8,3,317,20,0
57,3,471,14,9,5,274,24,0
58,2,539,13,4,3,226,13,0
59,3,572,18,4,6,185,12,0
60,3,572,18,6,7,183,11,0
61,2,615,24,8,3,142,6,0
62,0,641,23,12,9,106,9,0
63,0,653,26,6,8,101,6,0
