iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,92,130,116,119,93,116,110,24
2,64,322,111,78,77,78,66,4
3,30,426,116,61,62,58,47,0
4,23,509,106,35,39,48,40,0
5,9,557,102,24,32,39,37,0
6,6,594,93,33,16,39,19,0
7,10,599,98,31,13,25,24,0
8,6,595,83,30,27,21,38,0
9,8,623,84,25,27,17,16,0
10,5,609,89,22,28,13,34,0
11,4,638,96,15,18,10,19,0
12,4,601,107,36,14,5,33,0
13,10,579,128,21,26,17,19,0
14,3,575,147,9,21,22,23,0
15,5,554,157,16,26,15,27,0
16,5,551,162,27,19,19,17,0
17,9,536,166,26,20,21,22,0
18,11,326,95,16,27,290,35,0
19,8,192,48,27,9,470,46,0
20,7,113,18,21,6,568,67,0
21,13,75,25,29,3,574,81,0
22,21,47,15,21,5,597,94,0
23,22,39,16,22,9,587,105,0
24,30,159,34,15,3,465,94,0
25,10,401,39,17,9,264,60,0
26,3,324,42,121,16,254,40,0
27,13,322,41,208,29,156,31,0
28,6,354,34,252,33,92,29,0
29,10,342,21,296,37,67,27,0
30,9,344,17,319,46,42,23,0
31,11,198,18,466,52,30,25,0
32,13,261,15,414,49,29,19,0
33,21,285,25,390,35,24,20,0
34,10,325,26,359,26,32,22,0
35,14,344,22,342,38,25,15,0
36,8,335,23,346,41,18,29,0
37,11,385,22,323,38,12,9,0
38,9,369,30,323,39,15,15,0
39,17,347,30,323,38,23,22,0
40,11,328,32,336,37,23,33,0
41,12,355,17,351,35,13,17,0
42,12,337,23,356,34,21,17,0
43,8,347,23,338,45,20,19,0
44,10,333,18,332,56,32,19,0
45,12,334,17,329,62,23,23,0
46,21,361,22,309,52,13,22,0
47,15,502,24,172,41,23,23,0
48,10,439,24,253,36,18,20,0
49,11,386,27,297,44,14,21,0
50,22,375,30,307,32,16,18,0
51,19,470,27,192,41,23,28,0
52,10,408,27,110,121,24,100,0
53,11,305,29,65,169,37,184,0
54,15,262,34,41,212,32,204,0
55,6,261,31,28,219,26,229,0
56,8,191,21,21,278,25,256,0
57,12,173,29,15,273,27,271,0
58,13,239,32,21,313,16,166,0
59,6,297,31,24,314,23,105,0
60,17,325,26,13,325,34,60,0
61,13,339,30,16,330,26,46,0
62,13,291,32,20,288,38,118,0
63,10,258,29,17,272,34,180,0
64,16,259,39,14,253,32,187,0
65,8,268,38,19,240,22,205,0
66,10,249,30,15,242,18,236,0
67,13,139,26,10,144,19,449,0
68,11,231,30,17,107,14,390,0
69,12,290,39,19,51,12,377,0
70,10,148,33,19,41,14,535,0
71,30,234,39,23,42,8,424,0
72,20,281,44,21,26,12,396,0
73,11,313,50,16,27,14,369,0
74,6,333,51,18,28,10,354,0
75,11,340,36,19,16,14,364,0
76,12,361,30,22,15,13,347,0
77,11,352,30,28,17,15,347,0
78,22,337,24,33,18,14,352,0
79,13,479,36,25,18,15,214,0
80,8,527,49,30,21,23,142,0
81,7,471,60,17,31,20,194,0
