iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,58,43,52,46,45,57,52,50,47
2,48,39,41,36,54,39,107,31,55
3,38,39,27,40,31,94,90,41,50
4,30,38,31,39,32,137,78,31,34
5,21,29,36,41,19,182,64,26,32
6,33,26,25,30,32,201,55,32,16
7,22,68,21,23,19,215,39,20,23
8,19,66,21,15,18,189,96,14,12
9,10,53,11,12,18,218,99,15,14
10,13,49,10,11,14,246,81,17,9
11,16,33,15,13,6,276,69,11,11
12,13,38,9,9,8,307,42,9,15
13,6,37,8,11,8,319,47,6,8
14,8,30,8,6,7,329,39,11,12
15,9,17,9,7,7,358,26,7,10
16,10,15,5,10,12,351,31,8,8
17,9,16,7,5,7,369,29,3,5
18,5,18,6,7,5,372,24,6,7
19,6,13,3,7,5,367,38,6,5
20,5,13,7,8,8,375,19,8,7
21,3,22,3,6,8,382,19,4,3
22,2,15,2,6,4,396,13,4,8
23,7,7,5,7,4,402,11,3,4
24,6,5,4,4,5,409,11,1,5
25,6,6,1,5,8,408,6,5,5
26,4,12,4,4,7,404,9,1,5
27,3,5,7,3,3,410,11,4,4
28,6,3,12,4,3,406,6,5,5
29,2,3,0,3,3,426,6,4,3
30,4,6,5,2,1,413,13,3,3
31,4,9,4,4,3,409,6,6,5
32,2,3,6,4,5,418,6,1,5
33,2,4,5,4,4,415,11,2,3
34,2,6,3,9,4,408,7,8,3
35,3,2,5,1,3,415,9,8,4
36,2,6,1,4,3,425,4,3,2
37,4,3,7,5,3,416,3,6,3
38,5,8,6,4,4,412,3,4,4
39,5,5,5,6,2,421,1,4,1
40,2,3,3,3,6,424,0,6,3
41,2,4,4,4,1,425,4,4,2
42,4,2,7,4,3,422,3,1,4
43,6,5,6,1,5,419,1,5,2
44,5,4,3,2,5,424,3,3,1
45,5,1,4,7,8,415,2,5,3
46,1,7,5,4,4,424,2,2,1
47,3,2,6,3,3,421,2,4,6
48,1,2,4,2,5,428,2,3,3
49,3,6,0,5,5,422,4,3,2
50,4,4,5,7,0,421,4,5,0
51,4,2,6,4,4,422,5,3,0
52,7,9,0,8,6,401,4,8,7
53,4,4,6,4,7,417,4,2,2
54,7,7,6,2,3,406,7,3,9
55,8,3,4,5,5,413,4,2,6
56,5,5,2,6,2,420,3,5,2
57,5,5,3,2,1,420,5,3,6
58,6,2,4,5,1,423,1,4,4
59,5,0,5,3,8,422,1,3,3
60,7,5,7,4,4,415,2,5,1
61,2,2,4,5,2,424,3,3,5
62,3,2,5,7,6,412,5,5,5
63,3,6,3,4,2,417,6,6,3
64,4,4,4,5,2,421,4,2,4
65,1,2,0,4,0,432,4,4,3
66,3,5,3,2,4,418,3,7,5
67,4,4,5,3,3,422,4,2,3
68,4,2,6,6,2,420,4,5,1
69,4,2,3,2,4,420,2,7,6
70,2,5,6,4,0,422,4,5,2
71,4,7,4,5,4,415,2,7,2
72,4,2,5,1,1,425,4,7,1
73,5,2,3,2,5,417,6,4,6
74,4,5,1,2,4,426,3,2,3
75,3,5,5,4,4,418,6,2,3
76,6,3,7,4,3,414,3,5,5
77,1,4,3,4,8,421,1,3,5
78,3,3,1,3,8,421,4,6,1
79,7,4,2,4,4,422,3,2,2
80,4,2,4,4,5,420,4,3,4
81,4,55,3,3,4,372,1,5,3
82,6,52,4,2,2,375,2,4,3
83,2,39,9,5,7,377,3,4,4
84,2,39,5,4,4,381,3,6,6
85,3,30,11,4,4,382,3,9,4
86,5,23,2,2,2,412,0,2,2
87,1,30,6,7,6,388,2,6,4
88,4,19,3,4,1,411,5,1,2
89,4,21,1,3,1,405,3,7,5
90,5,17,4,3,3,407,4,6,1
91,0,16,4,3,4,409,2,7,5
92,5,19,7,2,5,399,2,8,3
93,2,10,1,1,5,418,6,3,4
94,7,12,5,2,3,410,5,1,5
95,3,8,7,4,8,412,1,2,5
96,3,8,5,1,6,420,4,3,0
97,5,7,6,0,7,406,6,6,7
98,3,7,3,3,4,424,1,4,1
99,6,5,7,3,1,423,0,0,5
100,6,4,3,1,5,425,4,1,1
101,5,4,8,1,4,417,3,2,6
102,5,1,4,5,5,420,2,6,2
103,2,4,1,3,5,422,4,3,6
104,4,5,7,2,3,424,1,0,4
105,1,8,4,2,4,420,3,3,5
106,5,7,6,0,5,413,2,6,6
107,3,3,7,7,3,413,4,5,5
108,4,2,2,3,1,422,4,7,5
109,2,1,4,2,3,416,9,5,8
110,5,9,2,5,2,416,3,2,6
111,5,4,2,0,4,423,1,4,7
112,2,6,5,1,4,422,1,5,4
113,8,5,2,1,1,425,3,2,3
114,2,4,2,6,4,420,4,5,3
115,2,3,2,4,3,425,5,3,3
116,6,5,3,2,5,418,5,4,2
117,3,6,7,2,4,417,5,3,3
118,1,5,4,5,2,423,4,3,3
119,3,5,2,3,7,420,3,3,4
120,5,4,7,5,6,413,3,4,3
121,3,3,7,2,3,427,2,2,1
122,4,4,4,6,6,411,3,5,7
123,3,4,1,1,8,355,2,9,67
124,2,1,2,5,1,294,4,5,136
125,6,3,4,5,4,267,1,3,157
126,3,1,6,3,5,217,4,4,207
127,0,4,2,5,3,187,3,3,243
128,3,6,6,4,2,170,3,6,250
129,2,5,6,5,7,129,4,5,287
130,3,3,6,3,8,128,2,3,294
131,7,5,2,6,3,164,5,4,254
132,3,4,6,4,3,207,5,3,215
133,7,5,4,2,3,224,4,5,196
134,3,7,5,2,5,257,5,6,160
135,3,6,8,4,3,283,4,3,136
136,4,2,4,4,4,266,3,2,161
137,1,6,3,3,7,290,3,2,135
138,4,2,2,7,2,308,3,8,114
139,0,5,4,3,4,323,4,5,102
140,4,5,2,1,3,330,7,2,96
141,0,3,2,2,3,372,1,6,61
142,1,3,2,3,7,364,7,1,62
143,2,4,7,56,4,334,1,1,41
144,1,2,3,43,9,355,4,3,30
145,1,2,3,41,1,356,5,1,40
146,1,0,4,27,1,314,6,5,92
147,5,2,6,25,2,315,5,0,90
148,3,4,3,26,4,325,1,7,77
149,2,3,2,18,8,346,3,1,67
150,3,5,2,22,7,359,5,3,44
151,5,2,4,19,5,368,10,2,35
152,1,3,0,16,5,379,4,4,38
153,8,6,2,13,4,380,2,4,31
154,4,4,2,16,2,389,4,3,26
155,6,5,4,11,4,398,1,1,20
156,5,6,3,7,4,405,1,4,15
157,2,6,2,12,4,397,3,4,20
158,5,4,4,14,2,400,5,1,15
159,6,7,6,8,3,395,2,5,18
160,6,3,2,7,2,405,3,11,11
161,7,1,2,3,8,412,3,2,12
162,5,4,5,5,5,407,3,5,11
163,3,2,2,2,8,421,2,2,8
164,3,3,5,6,2,416,3,3,9
165,7,4,7,4,5,406,5,2,10
166,7,1,2,5,8,409,1,2,15
167,7,4,2,2,4,418,3,1,9
168,4,3,5,3,7,422,1,3,2
169,1,6,3,3,4,420,2,4,7
170,7,6,5,2,4,416,1,5,4
171,3,4,6,2,3,422,1,3,6
172,5,1,5,1,5,423,1,1,8
173,6,4,1,4,6,424,0,1,4
174,1,7,3,5,4,419,2,1,8
175,4,2,5,2,3,420,3,4,7
176,5,4,6,4,1,416,3,7,4
177,3,2,7,4,3,423,1,1,6
178,4,4,5,3,3,413,3,9,6
179,6,4,6,0,4,419,1,4,6
180,1,1,2,5,3,427,4,5,2
181,8,11,1,4,1,413,2,5,5
182,6,6,6,4,5,406,7,4,6
183,4,2,3,2,4,422,4,8,1
184,4,5,2,4,1,424,2,4,4
185,2,5,4,3,2,413,7,8,6
186,0,2,6,2,4,425,4,2,5
187,1,2,2,4,6,426,4,1,4
188,4,5,7,5,4,418,1,3,3
189,4,6,3,3,7,416,5,1,5
190,1,9,0,3,7,421,3,2,4
191,3,7,4,0,5,418,5,5,3
192,5,6,5,1,2,422,5,2,2
193,5,10,5,2,4,407,7,6,4
194,4,5,5,7,4,405,8,7,5
195,7,5,10,1,3,413,1,5,5
196,6,5,2,1,4,423,2,4,3
197,9,1,6,5,0,409,10,5,5
198,4,2,2,3,5,421,6,4,3
199,5,3,4,2,2,426,0,4,4
200,4,2,3,7,4,418,6,3,3
201,4,2,4,4,2,419,0,4,11
202,5,4,3,7,3,412,7,5,4
203,6,2,3,4,5,414,2,8,6
204,7,2,4,2,0,422,3,5,5
205,2,2,9,3,4,418,3,4,5
206,6,3,4,3,3,413,6,3,9
207,2,5,3,3,1,425,5,4,2
208,3,3,2,6,4,424,3,3,2
209,1,2,4,6,4,421,5,3,4
210,4,5,2,4,3,423,5,0,4
211,1,8,1,5,3,428,1,3,0
212,3,1,5,7,2,419,4,3,6
213,2,5,4,4,3,422,4,1,5
214,2,4,3,6,5,421,1,5,3
215,1,1,4,5,2,421,5,6,5
216,4,5,1,2,6,417,7,4,4
217,4,2,4,6,4,416,5,5,4
218,4,2,4,10,4,421,2,1,2
219,0,2,3,9,9,409,6,7,5
220,7,7,2,5,5,404,10,8,2
221,6,3,4,9,3,412,6,3,4
222,3,3,2,5,7,419,4,5,2
223,4,3,7,1,8,414,2,4,7
224,2,3,0,4,3,433,2,2,1
225,3,2,2,4,7,415,10,4,3
226,4,2,7,5,6,415,2,4,5
227,4,0,4,2,6,413,5,8,8
228,3,3,3,6,4,424,1,2,4
229,3,3,6,2,1,424,2,4,5
230,7,6,2,3,4,417,4,1,6
231,8,2,3,4,4,412,5,4,8
