iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,84,67,81,64,56,67,62,79
2,70,69,59,80,72,71,80,59
3,60,61,73,84,61,65,90,66
4,64,62,60,111,61,59,80,63
5,49,56,58,159,47,58,72,61
6,72,54,59,135,49,68,63,60
7,109,43,53,121,52,56,69,57
8,142,50,48,109,53,49,59,50
9,139,50,50,102,47,52,69,51
10,137,47,50,88,50,42,104,42
11,177,43,41,78,42,40,96,43
12,177,43,47,95,45,36,77,40
13,186,35,43,101,41,43,66,45
14,250,32,45,68,35,36,53,41
15,240,39,41,75,30,38,70,27
16,250,43,31,85,27,30,59,35
17,256,32,36,74,32,40,62,28
18,241,30,42,75,32,41,62,37
19,268,37,30,58,38,28,65,36
20,300,37,29,55,29,18,56,36
21,315,26,27,63,29,30,43,27
22,338,16,34,57,25,17,40,33
23,345,34,23,41,32,14,39,32
24,360,22,23,39,29,25,39,23
25,351,24,21,33,24,28,47,32
26,351,26,19,46,28,26,33,31
27,349,26,23,54,18,17,37,36
28,370,22,18,47,29,17,36,21
29,358,25,24,53,16,21,41,22
30,381,16,17,36,22,16,43,29
31,404,18,20,30,20,22,23,23
32,389,18,25,39,21,17,30,21
33,400,20,17,37,19,19,33,15
34,357,61,14,28,21,27,31,21
35,375,60,19,37,11,13,31,14
36,351,70,19,33,15,20,29,23
37,355,50,21,36,13,21,52,12
38,314,93,15,31,21,13,49,24
39,301,115,14,29,15,20,36,30
40,274,139,19,19,21,21,46,21
41,282,146,19,23,18,19,39,14
42,250,174,13,26,12,22,36,27
43,214,174,15,33,15,14,44,51
44,213,174,16,14,13,14,35,81
45,200,150,18,34,11,17,44,86
46,215,136,19,27,8,23,31,101
47,186,123,17,17,18,16,41,142
48,173,118,19,30,18,16,35,151
49,150,117,15,15,19,21,33,190
50,135,122,15,20,20,17,36,195
51,158,109,13,17,10,16,26,211
52,133,113,13,19,23,14,29,216
53,124,96,26,17,20,9,29,239
54,131,101,11,15,9,10,27,256
55,131,92,13,20,18,14,28,244
56,97,87,7,15,8,20,30,296
57,107,95,12,16,15,9,18,288
58,82,68,19,18,10,14,23,326
59,109,64,15,17,11,13,21,310
60,88,78,14,23,13,5,23,316
61,81,71,8,18,8,18,21,335
62,81,69,14,11,13,15,21,336
63,71,58,12,18,11,10,17,363
64,69,55,15,14,10,16,20,361
65,71,61,12,16,10,14,25,351
66,72,49,14,13,21,16,20,355
