iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,76,59,77,76,59,74,63,76
2,56,75,64,57,84,68,84,72
3,63,57,63,75,54,70,113,65
4,52,69,57,78,63,50,127,64
5,77,55,54,62,59,60,131,62
6,100,70,59,54,62,60,102,53
7,131,52,62,55,64,46,110,40
8,155,42,59,56,46,47,113,42
9,176,49,56,52,42,33,104,48
10,201,55,44,40,48,41,90,41
11,204,39,43,58,34,44,101,37
12,232,41,36,49,48,35,86,33
13,252,43,42,38,33,33,75,44
14,280,35,37,38,29,25,76,40
15,263,41,39,38,44,26,78,31
16,275,27,31,37,29,39,83,39
17,299,44,32,29,39,24,60,33
18,306,35,31,31,25,32,67,33
19,300,24,39,34,28,34,68,33
20,310,33,26,36,28,36,61,30
21,289,15,30,20,25,40,105,36
22,247,24,31,26,24,26,150,32
23,239,27,22,28,23,30,161,30
24,237,19,28,28,23,20,178,27
25,223,20,33,19,24,25,191,25
26,218,26,24,12,21,22,213,24
27,197,24,34,30,18,19,216,22
28,184,29,22,29,22,20,230,24
29,165,33,26,25,22,20,252,17
30,176,22,17,20,20,22,263,20
31,155,26,22,18,23,25,271,20
32,166,28,12,18,14,22,280,20
33,132,18,19,18,22,25,304,22
34,122,20,27,21,17,23,316,14
35,128,23,24,17,15,19,319,15
36,128,14,22,15,23,16,322,20
37,108,13,9,22,24,19,349,16
38,89,16,15,19,19,20,369,13
39,104,45,14,15,25,8,330,19
40,104,66,10,16,14,11,322,17
41,102,107,16,12,13,23,265,22
42,87,115,17,13,19,25,263,21
43,75,136,17,14,9,17,277,15
44,90,162,12,15,12,12,240,17
45,72,180,14,12,20,17,229,16
46,77,200,16,18,14,15,200,20
47,53,212,20,11,12,20,218,14
48,66,249,15,13,16,16,173,12
49,67,245,17,10,16,7,173,25
50,45,252,19,9,17,12,184,22
51,54,286,23,13,13,11,138,22
52,50,281,11,18,8,12,170,10
53,36,298,21,7,13,14,151,20
54,44,308,24,17,8,12,133,14
55,46,307,10,21,12,21,125,18
56,40,332,16,19,8,12,116,17
57,34,329,14,14,10,16,132,11
58,44,349,16,14,13,12,105,7
59,33,346,18,10,16,15,107,15
60,35,352,12,15,11,15,106,14
61,38,352,10,15,18,17,89,21
62,33,357,15,16,16,6,90,27
63,34,358,10,12,13,11,93,29
64,27,386,11,11,6,15,78,26
65,26,378,21,22,10,9,71,23
66,33,368,8,12,11,15,67,46
67,25,339,10,12,16,16,76,66
68,18,323,13,11,13,18,64,100
69,23,300,17,13,8,10,68,121
70,36,275,11,12,12,11,52,151
71,24,262,15,11,12,12,46,178
72,24,267,10,12,17,19,55,156
73,31,233,9,14,16,7,46,204
74,23,237,17,11,16,11,64,181
