iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,72,73,71,65,76,65,69,69
2,56,73,62,65,81,58,106,59
3,83,63,47,61,71,76,91,68
4,100,68,54,56,54,57,113,58
5,98,55,65,49,50,54,139,50
6,77,61,54,48,78,50,138,54
7,75,56,45,40,46,48,187,63
8,73,57,45,58,48,41,203,35
9,59,49,55,53,39,52,202,51
10,54,36,56,35,46,48,238,47
11,53,46,50,49,52,36,232,42
12,65,45,45,53,44,41,228,39
13,99,40,27,42,34,42,236,40
14,114,42,36,34,38,47,211,38
15,122,37,40,38,32,33,225,33
16,139,31,32,34,41,47,199,37
17,195,37,36,31,39,29,168,25
18,179,34,30,36,35,20,187,39
19,233,28,36,36,34,29,141,23
20,228,37,31,25,35,30,151,23
21,236,27,37,26,27,30,143,34
22,247,29,33,24,26,26,148,27
23,221,31,56,35,25,26,142,24
24,222,18,82,24,29,29,132,24
25,218,17,116,23,22,31,118,15
26,241,17,112,16,25,16,114,19
27,256,18,103,17,23,26,93,24
28,265,21,94,18,18,20,99,25
29,281,25,87,18,18,13,98,20
30,301,11,79,20,29,18,78,24
31,284,26,57,29,20,25,90,29
32,320,27,68,15,13,25,73,19
33,315,22,59,17,19,19,85,24
34,312,24,73,19,18,20,78,16
35,361,19,44,24,16,15,58,23
36,351,18,60,19,22,12,56,22
37,348,25,60,11,18,13,64,21
38,354,21,58,21,25,16,49,16
39,366,19,49,18,23,21,48,16
40,360,16,59,23,16,24,47,15
41,386,18,44,11,26,17,47,11
42,386,21,41,14,22,18,49,9
43,389,19,43,20,20,18,40,11
44,399,20,31,18,16,18,41,17
45,388,18,36,11,26,17,42,22
46,375,14,30,16,15,16,40,54
47,369,15,31,20,12,19,43,51
48,370,14,27,20,12,12,32,73
49,339,13,33,18,16,17,38,86
50,311,13,35,13,12,18,44,114
51,323,13,24,16,14,17,29,124
52,305,13,29,18,9,24,27,135
53,259,22,28,12,13,18,34,174
54,249,11,25,11,19,17,33,195
