iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,70,64,68,84,60,74,68,72
2,109,62,73,62,71,55,71,57
3,123,59,56,71,66,62,67,56
4,111,60,76,62,67,63,59,62
5,157,60,70,62,51,52,58,50
6,165,57,57,55,50,51,64,61
7,190,55,54,50,47,61,56,47
8,208,45,59,42,54,45,56,51
9,198,59,42,51,47,39,53,71
10,189,51,44,44,39,50,48,95
11,189,37,51,49,45,43,29,117
12,163,47,42,46,43,41,46,132
13,161,35,45,43,43,42,39,152
14,157,35,39,39,40,35,32,183
15,135,35,42,30,28,35,30,225
16,162,32,36,27,33,30,26,214
17,117,41,32,32,41,39,25,233
18,119,36,39,25,27,33,40,241
19,99,35,29,30,21,29,66,251
20,112,26,34,24,29,35,74,226
21,109,30,31,22,27,39,107,195
22,106,22,27,32,24,29,145,175
23,98,26,26,36,23,31,149,171
24,91,31,30,38,23,23,157,167
25,93,28,28,30,26,22,185,148
26,69,22,22,21,32,32,196,166
27,86,23,21,18,29,15,233,135
28,64,18,20,14,30,26,244,144
29,70,12,24,25,22,31,248,128
30,58,28,18,21,23,29,265,118
31,54,20,28,17,25,13,283,120
32,52,22,28,21,18,20,291,108
33,58,23,19,15,23,21,282,119
34,51,22,18,17,12,22,299,119
35,44,18,16,15,22,22,327,96
36,46,18,20,22,21,17,328,88
37,54,23,19,24,13,21,312,94
38,40,19,17,20,18,18,355,73
39,50,16,21,19,16,20,327,91
40,45,10,15,12,21,15,372,70
41,33,12,18,17,8,15,382,75
42,40,24,25,15,15,24,361,56
43,28,9,17,18,21,11,390,66
44,32,14,15,15,20,14,394,56
45,27,24,15,16,13,19,386,60
46,27,16,13,12,18,13,407,54
47,25,15,11,16,13,13,417,50
48,21,14,11,9,24,22,408,51
49,27,10,14,9,13,14,425,48
50,32,20,19,19,19,12,390,49
51,22,11,15,13,10,18,411,60
52,33,10,24,16,17,19,409,32
53,26,13,16,13,17,15,422,38
54,27,18,8,16,11,19,417,44
55,28,18,18,9,13,8,406,60
56,19,10,12,12,11,15,395,86
57,20,12,27,11,12,15,362,101
58,24,17,17,16,8,15,343,120
59,18,9,13,16,14,13,349,128
60,16,16,13,10,12,10,320,163
61,22,13,14,13,10,12,295,181
62,15,14,10,9,16,9,266,221
