iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,68,84,79,63,56,72,62,76
2,66,62,84,52,68,85,73,70
3,74,46,113,77,63,57,65,65
4,55,50,158,60,55,62,64,56
5,56,50,176,58,61,51,57,51
6,48,61,179,49,60,50,58,55
7,48,59,183,55,60,55,45,55
8,41,53,228,47,39,45,48,59
9,41,48,223,44,51,40,49,64
10,39,39,214,40,46,53,75,54
11,42,40,201,48,40,42,104,43
12,45,49,176,44,41,46,110,49
13,31,37,193,37,42,37,131,52
14,34,41,147,45,49,39,167,38
15,45,36,145,40,35,34,192,33
16,28,29,155,36,40,40,186,46
17,28,38,145,33,38,36,206,36
18,28,37,137,29,33,34,232,30
19,30,30,142,31,30,28,243,26
20,31,25,120,34,32,25,266,27
21,22,29,127,32,20,27,276,27
22,29,29,121,29,26,29,268,29
23,38,28,99,16,25,25,298,31
24,33,24,86,22,32,25,304,34
25,38,32,82,17,31,28,305,27
26,23,27,90,21,22,24,303,50
27,27,25,85,22,24,19,274,84
28,19,34,79,16,20,21,281,90
29,19,21,87,33,15,22,228,135
30,27,14,72,27,20,29,253,118
31,25,20,72,28,19,20,227,149
32,15,16,69,32,17,17,232,162
33,23,23,69,17,18,25,201,184
34,15,12,67,23,8,21,196,218
35,16,16,47,18,25,14,214,210
36,11,19,58,28,15,19,179,231
37,21,14,38,16,18,20,163,270
38,15,21,55,14,17,19,182,237
39,12,14,54,18,14,16,172,260
40,17,11,46,18,18,18,145,287
41,12,11,43,25,10,17,134,308
42,14,22,46,15,20,29,137,277
43,21,17,33,12,10,19,136,312
44,20,11,35,16,18,9,102,349
45,15,18,45,19,18,18,102,325
46,10,20,31,12,12,20,111,344
47,17,10,37,23,8,16,91,358
48,17,13,40,13,10,12,95,360
49,11,18,29,18,13,10,96,365
50,16,13,34,19,19,22,80,357
51,16,16,37,16,22,8,98,347
52,13,11,24,17,16,12,71,396
53,8,18,25,13,9,10,73,404
54,21,13,30,14,5,14,64,399
55,14,17,22,24,12,8,70,393
56,17,12,16,14,16,14,70,401
57,13,9,15,22,14,11,65,411
58,16,20,17,22,9,11,61,404
59,12,11,18,9,12,8,47,443
60,17,15,20,13,12,8,59,416
61,16,13,14,19,7,7,73,411
62,10,15,23,11,18,6,91,386
63,18,8,29,12,14,14,112,353
64,14,10,18,9,9,10,137,353
65,18,10,31,9,14,9,149,320
66,17,13,14,13,16,11,163,313
67,12,16,18,12,16,12,217,257
68,11,8,14,16,4,7,214,286
69,3,12,20,21,12,19,231,242
70,18,11,21,12,17,18,247,216
71,7,13,50,11,20,15,211,233
72,12,11,73,13,19,12,205,215
73,8,15,98,12,13,10,207,197
74,12,43,83,14,16,9,221,162
75,10,65,107,9,13,15,174,167
76,8,94,92,12,10,12,163,169
77,12,101,72,13,16,12,186,148
78,14,129,82,11,10,13,162,139
79,17,145,74,7,12,14,131,160
80,8,190,57,11,17,4,147,126
81,12,163,65,9,12,9,162,128
82,14,167,67,13,5,10,180,104
83,6,154,60,15,12,10,197,106
84,12,147,49,12,14,12,209,105
85,15,134,39,16,9,14,235,98
86,10,137,50,15,12,7,230,99
87,18,107,49,15,8,10,255,98
88,11,124,42,13,5,14,267,84
89,6,102,40,15,11,12,296,78
90,14,109,42,12,12,13,289,69
91,17,94,41,14,12,17,296,69
92,7,88,35,43,14,12,293,68
93,10,88,25,69,10,17,265,76
94,9,83,39,98,12,16,243,60
95,14,80,34,101,10,23,240,58
96,10,75,24,141,12,7,235,56
97,13,70,31,133,12,15,244,42
98,15,71,28,145,7,15,224,55
99,16,57,26,160,9,8,233,51
100,11,65,28,197,10,12,189,48
101,9,62,26,196,14,8,198,47
102,15,54,27,184,6,12,219,43
103,14,42,32,179,11,10,231,41
