iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,63,87,71,79,63,62,65
2,63,66,76,68,64,82,71
3,54,67,64,72,57,114,62
4,51,72,67,68,64,117,51
5,57,57,64,53,60,139,60
6,61,56,64,56,45,154,54
7,48,52,60,53,46,183,48
8,89,43,37,56,59,161,45
9,95,44,51,34,59,163,44
10,121,43,52,62,48,120,44
11,122,39,45,49,45,155,35
12,156,44,43,38,34,134,41
13,145,41,44,41,39,143,37
14,176,30,48,31,36,133,36
15,196,32,35,33,43,111,40
16,209,27,36,39,33,115,31
17,224,31,27,44,40,94,30
18,227,33,28,37,35,101,29
19,243,36,26,36,22,90,37
20,275,20,27,20,26,89,33
21,265,31,23,30,29,88,24
22,270,29,24,38,25,74,30
23,273,23,17,31,28,88,30
24,294,29,24,27,23,63,30
25,300,25,23,23,23,73,23
26,319,27,19,25,11,69,20
27,309,23,25,34,26,53,20
28,314,26,17,30,28,54,21
29,320,23,17,20,23,59,28
30,338,17,22,22,21,48,22
31,349,18,16,15,25,40,27
32,355,20,17,25,19,37,17
33,329,12,26,37,18,47,21
34,299,42,16,39,27,52,15
35,275,78,19,54,14,40,10
36,268,97,14,38,19,38,16
37,255,115,12,40,17,34,17
38,228,142,15,40,22,28,15
39,234,144,21,31,13,25,22
40,206,161,18,40,25,29,11
41,189,181,19,30,20,39,12
42,178,202,21,34,12,29,14
43,201,199,16,25,15,22,12
44,162,221,13,34,17,32,11
45,160,226,17,33,18,24,12
46,149,233,9,30,19,28,22
47,151,260,14,20,9,21,15
48,143,250,11,30,14,30,12
49,123,235,12,36,19,50,15
50,131,231,10,20,14,68,16
51,121,200,16,25,20,98,10
52,122,193,24,22,14,103,12
53,106,178,12,23,19,137,15
54,74,194,20,23,13,154,12
55,91,171,14,22,15,170,7
56,85,163,14,16,18,178,16
57,79,152,19,21,13,190,16
58,92,139,12,17,18,197,15
59,66,139,8,18,19,220,20
60,77,138,22,12,15,214,12
61,61,132,22,17,11,231,16
62,54,144,18,20,16,223,15
63,52,129,9,17,8,268,7
64,65,122,15,14,14,245,15
65,57,114,12,18,20,262,7
66,56,134,17,16,17,239,11
67,57,152,9,17,12,229,14
68,51,173,13,16,14,212,11
69,40,159,12,15,15,229,20
70,34,204,10,14,16,202,10
71,45,221,12,14,10,179,9
72,37,236,15,10,12,167,13
73,43,226,14,17,10,166,14
74,36,253,20,14,8,147,12
75,35,260,11,9,16,145,14
76,42,257,12,12,7,150,10
77,32,266,14,13,16,135,14
78,33,261,12,20,15,139,10
79,23,276,19,15,15,127,15
80,29,303,12,15,9,112,10
81,32,283,26,13,16,107,13
82,27,324,9,17,9,85,19
83,24,307,18,15,17,93,16
84,29,327,8,5,18,90,13
85,27,325,18,19,22,65,14
86,16,345,19,13,10,79,8
87,33,340,13,11,13,65,15
88,22,355,13,12,9,69,10
89,17,349,18,11,14,69,12
90,18,346,16,12,13,71,14
91,23,378,16,8,6,53,6
92,19,376,5,13,8,57,12
93,23,358,15,12,7,62,13
94,17,363,18,9,18,52,13
95,17,372,16,12,20,42,11
96,20,375,9,11,16,47,12
97,24,363,15,15,13,37,23
