iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,69,66,77,70,73,71,64
2,61,66,63,73,72,93,62
3,68,66,59,60,66,111,60
4,57,57,64,74,56,99,83
5,57,51,67,46,69,112,88
6,54,64,56,56,49,95,116
7,52,56,50,43,54,98,137
8,49,69,36,49,40,91,156
9,37,62,41,42,46,86,176
10,56,39,43,45,44,71,192
11,43,52,45,42,37,88,183
12,37,44,42,33,46,72,216
13,43,41,37,46,42,49,232
14,30,35,37,39,35,63,251
15,42,28,29,39,34,65,253
16,28,34,26,30,35,64,273
17,27,30,26,27,38,50,292
18,29,42,31,25,35,55,273
19,32,31,25,29,27,74,272
20,33,29,30,24,33,89,252
21,20,40,28,39,18,113,232
22,27,25,27,31,35,132,213
23,29,28,30,62,29,115,197
24,20,24,23,73,27,124,199
25,31,19,23,105,25,101,186
26,29,30,20,105,29,101,176
27,29,20,23,128,33,101,156
28,25,25,21,163,23,83,150
29,27,16,21,181,24,86,135
30,26,30,19,160,27,82,146
31,20,18,21,193,23,92,123
32,18,23,16,206,20,78,129
33,15,19,17,229,20,68,122
34,21,21,18,216,12,68,134
35,21,26,17,214,12,90,110
36,14,23,20,226,23,88,96
37,13,14,19,226,18,108,92
38,23,13,16,196,17,121,104
39,15,21,20,172,23,155,84
40,25,21,19,167,17,156,85
41,14,19,16,174,18,163,86
42,22,13,21,164,15,181,74
43,12,16,14,138,21,216,73
44,13,10,19,152,16,209,71
45,18,15,7,143,17,226,64
46,16,11,15,134,13,232,69
47,21,22,15,114,14,261,43
48,13,33,17,113,15,247,52
49,15,15,13,104,17,272,54
50,16,17,16,125,13,253,50
51,11,17,17,107,19,275,44
52,15,21,17,104,19,269,45
53,12,18,8,94,14,307,37
54,23,9,9,93,14,301,41
55,11,17,9,83,22,313,35
56,9,17,11,73,14,332,34
57,17,13,15,67,14,339,25
58,17,14,18,77,15,316,33
59,12,15,12,63,16,342,30
60,8,10,15,74,22,330,31
61,7,10,12,70,17,338,36
62,17,14,13,57,23,336,30
63,16,20,13,49,16,351,25
64,22,19,17,57,15,332,28
65,9,9,12,51,7,376,26
66,9,9,13,43,14,377,25
67,14,14,11,43,10,374,24
68,8,9,10,57,6,378,22
69,5,12,20,38,16,377,22
70,11,11,14,35,14,381,24
71,11,17,14,39,9,382,18
72,12,18,22,44,10,358,26
73,5,14,16,37,10,389,19
74,10,12,19,33,10,389,17
75,14,18,8,28,18,384,20
76,14,11,13,34,12,384,22
77,19,9,16,26,10,398,12
78,9,13,8,25,12,398,25
79,9,8,12,26,8,411,16
80,14,8,12,28,9,396,23
81,14,7,10,33,13,396,17
82,10,14,10,25,12,404,15
83,8,18,12,25,10,392,25
84,17,9,11,25,12,398,18
85,8,12,16,23,11,414,6
86,9,14,13,23,11,393,27
87,11,16,11,21,11,400,20
88,8,12,11,23,16,403,17
89,10,7,13,23,12,410,15
90,8,13,17,20,5,413,14
91,16,13,10,22,10,407,12
92,9,14,14,16,13,405,19
93,11,15,3,14,11,412,24
94,8,16,11,18,12,410,15
95,10,11,16,18,14,406,15
96,9,9,17,13,7,420,15
97,12,18,6,15,12,410,17
98,8,11,14,25,9,405,18
99,11,16,13,15,10,407,18
100,8,17,18,21,9,402,15
101,6,8,11,11,12,424,18
102,9,11,11,19,11,413,16
103,9,10,15,18,11,416,11
104,9,12,13,16,17,410,13
105,15,12,15,12,8,416,12
106,11,11,9,16,13,405,25
107,16,9,7,17,16,413,12
108,5,12,8,12,7,431,15
109,5,10,16,13,9,423,14
110,10,12,14,21,11,404,18
111,8,16,13,16,8,423,6
112,12,9,19,10,9,417,14
113,17,11,10,16,15,414,7
114,14,10,8,12,14,416,16
115,10,9,14,16,15,418,8
116,7,31,14,16,11,399,12
117,8,62,16,13,18,364,9
118,14,77,5,21,16,346,11
119,15,73,13,12,6,358,13
120,11,72,14,12,18,353,10
121,13,108,8,12,10,328,11
122,13,89,11,14,14,335,14
123,11,116,11,8,11,323,10
124,12,140,10,17,8,292,11
125,17,131,15,25,13,279,10
126,5,142,16,44,6,261,16
127,9,125,10,77,7,247,15
128,7,119,14,93,9,233,15
129,8,120,17,118,13,204,10
130,13,110,12,117,18,206,14
131,11,111,8,143,7,196,14
132,16,103,10,163,12,171,15
133,13,78,8,172,13,194,12
134,10,84,13,201,8,160,14
135,16,84,7,215,6,149,13
136,8,80,8,205,12,167,10
137,10,74,18,240,13,124,11
138,9,64,11,246,6,142,12
139,9,67,9,248,13,125,19
140,10,56,15,249,13,135,12
141,8,49,23,248,13,143,6
142,15,57,9,228,10,155,16
143,14,46,11,190,12,204,13
144,15,58,11,210,15,169,12
145,13,47,17,184,9,208,12
146,11,48,8,178,10,225,10
147,12,51,10,160,6,239,12
148,7,54,15,148,11,240,15
149,7,46,11,150,14,250,12
150,13,46,14,144,10,258,5
151,13,37,12,133,13,266,16
152,16,40,15,130,8,272,9
153,13,37,12,117,16,285,10
154,21,33,9,114,12,290,11
155,18,33,9,110,16,293,11
156,10,28,13,95,11,321,12
157,7,23,12,106,12,320,10
158,8,25,12,97,11,330,7
159,15,30,8,74,16,338,9
160,19,23,13,83,9,330,13
161,10,24,14,87,13,328,14
162,10,31,17,72,9,340,11
163,11,21,20,76,8,340,14
164,13,24,12,73,5,351,12
165,11,26,5,73,12,356,7
166,13,23,12,54,14,362,12
167,13,20,12,64,3,367,11
168,10,24,10,52,12,362,20
169,10,24,17,50,11,366,12
170,5,22,16,50,10,380,7
171,11,19,11,54,10,371,14
172,15,25,11,43,10,376,10
173,8,15,43,45,8,355,16
174,10,14,48,37,5,361,15
175,8,18,66,38,8,338,14
176,12,11,92,39,7,312,17
177,15,18,126,34,13,270,14
178,15,12,141,31,14,264,13
179,11,18,154,36,7,250,14
180,10,13,178,26,16,232,15
181,9,15,194,37,9,215,11
182,9,22,205,25,9,213,7
183,7,15,211,43,7,195,12
184,19,20,244,26,7,158,16
185,10,5,228,25,7,211,4
186,14,9,232,29,8,187,11
187,10,12,244,26,14,178,6
188,9,12,261,35,15,144,14
189,17,7,273,28,16,141,8
190,16,13,269,23,13,145,11
191,14,20,275,22,13,138,8
192,14,12,309,25,13,110,7
193,12,19,312,26,6,104,11
194,17,10,315,17,10,110,11
195,13,17,315,25,13,103,4
196,10,18,327,23,15,86,11
197,6,15,345,21,16,75,12
198,6,13,319,30,14,95,13
199,13,14,349,13,9,81,11
200,10,10,341,18,8,90,13
201,8,8,361,26,8,67,12
202,13,8,348,23,11,79,8
203,12,10,351,21,3,74,19
204,14,15,367,16,11,57,10
205,14,10,372,8,13,61,12
206,10,16,375,19,6,56,8
207,12,17,369,15,20,49,8
208,12,12,380,8,11,57,10
209,10,17,372,16,16,45,14
210,16,18,365,14,9,54,14
211,11,13,398,7,12,41,8
212,14,11,387,16,9,37,16
213,9,10,393,23,9,36,10
214,9,12,382,21,12,46,8
215,11,8,389,16,13,38,15
