iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,63,72,77,62,65,76,75
2,70,61,68,72,64,103,52
3,53,64,52,75,63,113,70
4,59,75,67,45,53,140,51
5,49,50,60,65,56,151,59
6,57,68,49,42,66,157,51
7,50,56,58,65,60,149,52
8,43,50,55,52,48,179,63
9,50,42,43,47,48,218,42
10,45,39,42,50,50,219,45
11,33,53,41,45,38,245,35
12,35,34,46,34,42,261,38
13,45,37,38,39,46,246,39
14,46,38,42,40,34,258,32
15,35,36,41,34,38,267,39
16,30,36,28,37,32,289,38
17,25,39,42,37,34,278,35
18,29,36,33,30,32,306,24
19,27,31,33,32,36,301,30
20,28,33,20,33,23,321,32
21,25,28,30,28,19,330,30
22,29,30,32,18,28,331,22
23,23,31,35,24,27,319,31
24,26,28,31,32,25,323,25
25,21,18,22,26,38,337,28
26,29,28,21,29,30,336,17
27,18,31,36,22,25,336,22
28,29,20,32,25,23,332,29
29,21,23,18,23,20,363,22
30,19,24,17,22,13,374,21
31,19,16,25,15,20,372,23
32,20,18,16,17,18,385,16
33,17,18,14,18,28,373,22
34,19,23,19,19,18,376,16
35,20,17,24,19,14,379,17
36,28,21,14,15,20,379,13
37,18,17,17,19,16,383,20
38,18,10,27,16,12,384,23
39,19,18,23,10,24,376,20
40,21,9,19,16,16,395,14
41,18,8,15,13,17,396,23
42,10,10,17,13,15,406,19
43,18,17,18,15,13,388,21
44,15,20,16,21,10,391,17
45,20,13,18,21,12,391,15
46,12,21,18,11,17,399,12
47,13,18,22,15,15,386,21
48,16,16,12,10,13,411,12
49,18,13,16,15,18,399,11
50,16,12,13,14,12,412,11
51,10,15,15,11,13,412,14
52,21,16,12,17,7,403,14
53,17,11,16,14,17,400,15
54,12,14,10,20,18,399,17
55,16,13,8,9,13,405,26
56,11,15,13,14,9,410,18
57,8,17,7,24,14,405,15
58,14,14,13,10,17,403,19
59,13,12,15,7,13,418,12
60,10,12,9,13,9,425,12
61,16,11,7,19,10,415,12
62,10,16,10,15,7,421,11
63,21,11,12,23,11,395,17
64,14,9,14,13,11,418,11
65,15,9,21,21,6,400,18
66,18,18,18,6,12,404,14
67,5,10,15,13,8,420,19
