iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,60,66,72,83,75,70,64
2,66,61,61,67,85,104,46
3,61,58,63,63,62,107,76
4,69,67,56,60,60,119,59
5,55,58,53,63,57,140,64
6,47,60,59,47,48,171,58
7,55,55,52,52,47,172,57
8,51,49,47,45,47,212,39
9,51,50,43,40,56,200,50
10,52,49,40,45,41,219,44
11,45,40,47,34,45,229,50
12,38,39,42,35,43,246,47
13,37,40,30,32,36,268,47
14,41,37,39,32,37,273,31
15,34,38,40,29,44,277,28
16,38,33,58,38,42,246,35
17,34,47,89,31,29,236,24
18,28,34,102,37,35,221,33
19,34,21,120,28,25,236,26
20,25,35,147,24,35,201,23
21,30,29,148,31,31,180,41
22,25,29,155,35,31,183,32
23,32,24,193,23,24,171,23
24,31,25,196,25,28,163,22
25,26,32,208,21,28,141,34
26,23,34,210,29,16,159,19
27,13,28,251,33,21,123,21
28,23,19,254,19,20,122,33
29,22,29,257,19,19,124,20
30,23,32,266,18,24,109,18
31,19,16,287,16,24,106,22
32,29,20,281,22,17,91,30
33,28,18,297,17,20,92,18
34,22,16,293,21,15,100,23
35,24,19,306,30,13,85,13
36,16,13,314,22,19,86,20
37,10,20,322,19,16,82,21
38,25,19,327,26,19,49,25
39,14,22,326,15,11,77,25
40,14,20,342,23,17,58,16
41,17,11,352,20,18,50,22
42,15,13,360,14,16,53,19
43,22,20,359,14,10,47,18
44,14,12,359,24,15,50,16
45,20,11,350,22,11,51,25
46,16,14,349,15,11,63,22
47,16,16,356,21,25,46,10
48,19,15,349,23,15,49,20
49,15,20,375,11,7,47,15
50,12,12,387,16,18,32,13
51,9,8,392,16,14,37,14
52,16,10,389,7,19,34,15
53,14,13,381,11,18,40,13
54,14,13,381,13,15,38,16
55,15,13,379,13,19,37,14
56,20,11,381,15,15,37,11
57,17,12,392,18,10,26,15
58,17,19,387,13,14,25,15
59,8,14,397,17,13,32,9
60,16,12,402,8,11,23,18
61,11,20,386,13,17,29,14
62,10,14,396,7,20,30,13
63,16,9,398,8,15,32,12
64,19,11,390,19,8,32,11
65,10,10,389,12,11,36,22
66,17,8,396,15,10,32,12
67,9,11,390,19,14,31,16
68,10,11,394,17,17,24,17
69,9,15,414,8,11,24,9
70,11,13,389,11,13,34,19
71,9,7,405,10,11,28,20
72,11,15,399,13,16,28,8
73,18,12,389,12,14,30,15
74,11,11,403,12,13,26,14
75,6,17,401,13,9,35,9
76,14,15,409,16,11,12,13
77,9,11,413,12,9,26,10
78,13,15,380,37,16,15,14
79,7,6,367,71,9,20,10
80,11,17,334,76,12,24,16
81,11,11,324,99,9,25,11
82,11,17,284,130,14,22,12
83,7,8,282,142,15,20,16
84,15,12,289,142,9,16,7
85,17,14,255,169,10,15,10
86,15,9,243,183,12,14,14
87,19,7,216,193,20,19,16
88,17,18,202,208,17,22,6
89,11,12,185,236,19,15,12
90,7,18,188,240,10,16,11
91,19,7,183,238,15,14,14
92,12,9,179,257,9,13,11
93,9,11,147,290,7,15,11
94,15,12,160,258,19,13,13
95,15,11,141,285,14,16,8
96,10,8,138,273,8,35,18
97,10,12,115,288,14,38,13
98,7,12,130,269,12,50,10
99,10,13,109,306,15,27,10
100,10,12,112,291,11,47,7
101,10,11,102,321,9,29,8
102,10,14,101,314,9,36,6
103,9,9,101,325,19,20,7
104,12,13,89,318,16,27,15
105,14,15,76,334,12,28,11
106,15,10,76,337,12,26,14
107,9,14,69,349,18,22,9
108,16,16,62,331,16,33,16
109,12,13,55,353,12,34,11
110,10,10,70,328,12,42,18
111,13,14,58,316,5,68,16
112,17,12,59,277,18,99,8
113,9,14,49,288,16,105,9
114,5,9,50,268,10,136,12
115,11,10,51,252,11,145,10
116,12,14,46,238,12,149,19
117,7,7,54,220,12,182,8
118,13,15,46,219,16,170,11
119,17,11,39,187,7,215,14
120,10,23,35,195,13,205,9
121,15,11,34,174,7,241,8
122,12,8,31,165,14,246,14
123,12,5,37,177,14,236,9
124,14,17,18,158,14,259,10
125,10,16,29,134,11,279,11
126,10,14,22,123,18,292,11
127,12,13,33,118,15,287,12
128,13,5,26,124,8,304,10
129,13,16,26,118,16,292,9
130,16,9,25,116,7,306,11
131,9,10,27,99,12,323,10
132,14,13,27,99,8,321,8
133,10,14,30,78,12,320,26
134,14,12,28,91,18,317,10
135,8,21,30,63,10,352,6
136,11,18,21,87,20,326,7
137,7,13,19,61,13,370,7
138,7,9,25,59,14,365,11
139,18,16,20,63,14,349,10
140,13,19,17,63,10,360,8
141,21,14,16,58,12,360,9
142,16,9,18,65,17,356,9
143,15,12,16,60,15,356,16
144,10,15,24,31,19,385,6
145,11,14,20,45,7,386,7
146,8,9,16,41,12,390,14
147,16,16,22,47,9,374,6
148,9,6,16,39,15,398,7
149,18,16,23,31,8,383,11
150,18,12,19,40,11,383,7
151,10,16,18,34,6,400,6
152,9,11,14,35,13,395,13
153,10,12,23,41,9,383,12
154,8,10,15,38,15,392,12
155,11,6,23,29,14,395,12
156,10,16,15,36,17,392,4
157,12,8,16,33,17,390,14
158,14,15,11,34,8,398,10
159,10,13,19,30,10,401,7
160,5,9,12,32,11,419,2
161,4,17,14,29,16,399,11
162,18,13,16,28,15,386,14
163,12,9,11,14,11,423,10
164,12,11,16,21,19,395,16
165,12,11,17,20,7,414,9
166,14,11,11,24,14,408,8
167,6,10,12,24,16,410,12
168,8,13,11,22,14,412,10
169,14,11,5,27,15,413,5
170,12,9,12,27,9,409,12
171,13,16,9,25,10,408,9
172,10,15,11,19,14,410,11
173,11,10,7,27,13,409,13
174,9,10,14,15,20,418,4
175,7,14,9,16,17,412,15
176,7,16,16,15,12,410,14
177,17,8,9,12,15,415,14
178,10,11,7,14,7,429,12
179,15,9,9,15,17,413,12
180,11,8,10,15,17,419,10
181,13,15,13,26,10,396,17
182,9,12,16,22,7,413,11
183,17,12,16,16,11,412,6
184,11,19,10,45,13,380,12
185,19,8,8,62,8,379,6
186,11,14,9,96,8,346,6
187,10,18,16,121,7,315,3
188,17,12,13,110,11,316,11
189,8,13,15,151,15,275,13
190,13,12,16,161,8,268,12
191,14,17,10,179,5,256,9
192,8,12,10,205,12,231,12
193,8,16,13,192,11,238,12
194,11,15,10,189,3,251,11
195,10,6,13,232,11,210,8
196,11,10,11,241,18,183,16
197,7,7,12,225,6,220,13
198,11,11,13,197,19,220,19
199,10,15,16,187,18,237,7
200,12,16,15,194,10,232,11
201,16,8,17,184,14,241,10
202,7,11,10,179,8,268,7
203,15,12,13,155,17,265,13
204,9,15,11,165,5,272,13
205,18,11,9,156,12,278,6
206,13,10,18,140,12,287,10
207,11,8,10,141,21,282,17
208,19,10,7,96,14,332,12
209,11,13,10,108,12,325,11
210,11,14,14,96,11,335,9
211,10,11,18,92,11,339,9
212,12,4,10,93,7,350,14
213,9,11,8,81,16,352,13
214,12,12,9,98,17,333,9
215,14,9,15,74,9,361,8
216,15,10,8,74,11,361,11
217,14,9,17,77,12,348,13
218,17,10,11,73,13,358,8
219,12,12,8,62,11,372,13
220,7,5,16,78,13,363,8
221,18,14,10,55,9,371,13
222,18,7,9,57,19,369,11
223,13,13,10,52,8,380,14
224,12,10,9,61,8,376,14
225,13,14,11,50,15,376,11
226,11,12,10,42,9,396,10
227,15,11,10,44,8,383,19
228,9,12,10,47,14,384,14
229,12,18,8,41,14,387,10
230,8,16,6,33,9,406,12
231,20,13,11,35,9,390,12
232,11,10,6,22,10,415,16
233,19,7,10,43,9,394,8
234,10,15,19,40,12,388,6
235,15,11,8,35,13,398,10
236,15,13,8,31,8,409,6
237,10,12,9,27,5,424,3
238,15,16,8,25,8,403,15
239,15,19,10,43,11,377,15
240,16,17,10,22,13,400,12
241,12,13,16,25,10,403,11
242,12,8,15,27,14,396,18
243,16,10,12,19,7,414,12
244,14,13,15,31,10,402,5
245,9,10,9,21,14,419,8
246,18,11,20,28,8,388,17
247,10,11,15,22,12,410,10
248,13,13,15,27,14,398,10
249,14,14,14,28,12,395,13
250,12,3,10,21,16,414,14
251,20,10,10,13,9,419,9
252,3,7,10,21,13,425,11
253,10,19,17,25,13,396,10
254,9,14,11,22,7,413,14
255,4,4,10,15,19,427,11
256,3,14,13,12,13,424,11
257,17,19,22,13,12,396,11
258,9,9,10,24,14,411,13
259,16,17,19,17,9,402,10
260,11,13,15,16,13,409,13
261,16,10,16,15,15,400,18
262,8,8,14,14,8,421,17
263,11,11,15,15,12,409,17
264,14,17,13,16,14,404,12
265,13,12,13,20,5,419,8
266,8,11,13,12,23,407,16
267,9,11,12,18,10,419,11
268,10,10,13,14,8,425,10
269,13,12,8,12,7,425,13
270,6,9,14,14,12,423,12
271,15,13,20,13,10,405,14
272,9,12,10,15,11,416,17
273,14,10,11,14,13,417,11
274,12,17,9,16,6,420,10
275,13,19,10,9,9,417,13
276,13,18,8,14,11,410,16
277,9,14,11,14,7,423,12
278,11,15,10,18,7,418,11
279,14,14,7,16,10,414,15
280,14,18,10,11,12,416,9
281,6,22,8,11,7,422,14
282,12,6,14,13,13,420,12
283,10,9,5,13,8,434,11
284,11,23,7,11,10,413,15
285,16,11,8,10,13,415,17
286,11,12,10,20,15,413,9
287,7,18,9,58,12,378,8
288,12,14,11,73,18,350,12
289,15,14,12,99,9,332,9
290,15,12,6,102,9,338,8
291,9,14,9,152,10,288,8
292,9,15,19,147,17,274,9
293,8,11,18,156,12,270,15
294,10,14,12,186,8,250,10
295,10,10,5,194,17,243,11
296,8,13,15,209,13,225,7
297,9,15,13,215,10,210,18
298,10,6,16,225,10,208,15
299,11,12,12,241,12,188,14
300,10,10,5,266,15,169,15
301,14,9,8,266,8,182,3
302,14,8,2,287,16,146,17
303,15,17,10,279,18,139,12
304,13,7,11,272,16,160,11
305,10,12,7,291,10,147,13
306,9,13,12,259,10,168,19
307,7,16,13,250,14,183,7
308,14,13,9,244,14,180,16
309,9,14,10,214,12,217,14
310,3,8,14,246,11,199,9
311,15,9,14,268,10,165,9
312,10,7,17,276,12,158,10
313,13,10,11,246,12,184,14
314,8,5,13,276,15,161,12
315,14,12,12,280,13,151,8
316,7,12,12,303,15,133,8
317,8,9,10,309,9,132,13
318,13,7,13,314,16,117,10
319,10,9,15,319,11,116,10
320,6,15,11,301,16,133,8
321,8,13,10,304,17,124,14
322,6,18,9,304,15,131,7
323,12,8,7,329,9,121,4
324,11,6,13,314,14,117,15
325,18,13,12,320,12,108,7
326,12,11,11,328,10,104,14
327,15,6,16,321,17,104,11
328,10,10,11,347,11,95,6
329,13,12,8,334,12,96,15
330,8,10,16,353,7,87,9
331,13,7,10,362,9,83,6
332,13,11,12,349,14,82,9
333,13,7,12,354,16,73,15
334,11,9,12,363,12,71,12
335,9,16,11,372,10,57,15
336,11,11,19,342,7,88,12
337,10,11,15,353,8,79,14
338,12,15,10,321,9,108,15
339,6,11,9,334,7,112,11
340,10,13,7,317,9,121,13
341,11,10,9,279,9,157,15
342,12,12,5,272,11,172,6
343,12,18,18,247,8,170,17
344,7,10,13,206,16,228,10
345,2,8,15,230,12,210,13
346,11,12,8,193,19,230,17
347,10,9,9,210,7,232,13
348,8,16,13,171,11,256,15
349,8,9,13,158,8,281,13
350,9,14,15,156,11,277,8
351,14,13,11,174,12,253,13
352,15,9,18,142,10,284,12
353,11,14,14,138,10,291,12
354,10,13,15,128,11,305,8
355,11,11,16,116,13,306,17
356,13,16,12,106,10,323,10
357,10,11,18,121,8,308,14
358,12,10,11,107,11,321,18
359,8,10,14,82,4,355,17
360,14,12,17,87,15,330,15
361,5,15,10,98,13,336,13
362,17,11,19,89,10,336,8
363,14,11,18,80,7,352,8
364,15,9,15,81,9,350,11
365,11,10,14,83,10,350,12
366,11,14,19,60,12,358,16
367,11,13,13,70,8,361,14
368,9,16,9,68,11,371,6
369,9,6,8,51,13,391,12
370,9,16,16,47,8,382,12
371,10,10,15,47,10,389,9
372,14,5,8,49,14,393,7
373,11,14,9,41,16,383,16
374,11,13,17,49,10,373,17
375,10,14,12,34,14,389,17
376,10,7,17,46,10,387,13
377,10,5,13,45,15,379,23
378,12,9,8,39,7,401,14
379,10,6,14,27,11,415,7
380,9,10,10,38,8,403,12
381,7,12,13,30,13,397,18
382,12,10,12,41,10,397,8
383,10,18,14,25,13,402,8
384,12,14,13,36,16,391,8
385,13,17,11,32,18,386,13
386,5,8,18,28,14,403,14
387,14,14,15,25,13,398,11
388,13,13,8,24,13,408,11
389,14,11,14,32,9,401,9
390,12,12,11,29,6,407,13
391,7,7,9,21,10,429,7
392,11,13,15,30,16,390,15
393,14,11,9,29,7,409,11
394,13,12,16,26,6,411,6
395,17,13,11,27,8,403,11
396,13,13,14,21,8,410,11
397,11,15,15,14,11,408,16
398,11,7,6,23,5,426,12
399,11,12,16,11,9,412,19
