iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,72,69,80,66,76,67,60
2,56,66,63,68,69,96,72
3,69,61,58,65,59,106,72
4,60,57,56,62,56,149,50
5,51,62,60,90,49,122,56
6,44,49,53,103,60,118,63
7,46,48,69,115,42,119,51
8,48,62,48,142,43,92,55
9,45,49,46,155,52,89,54
10,56,40,35,173,53,92,41
11,41,37,35,192,46,97,42
12,40,40,36,207,43,79,45
13,49,44,45,187,47,75,43
14,39,37,48,216,36,79,35
15,29,29,34,250,39,77,32
16,29,44,24,257,33,66,37
17,30,34,45,249,30,72,30
18,30,32,24,284,28,66,26
19,34,39,33,273,27,51,33
20,36,28,30,276,38,55,27
21,29,31,33,288,26,61,22
22,29,32,30,299,27,55,18
23,23,24,22,325,21,44,31
24,30,26,26,304,21,49,34
25,31,23,26,316,33,40,21
26,23,24,29,326,26,29,33
27,30,18,16,327,31,37,31
28,25,18,29,324,28,49,17
29,27,17,22,334,28,36,26
30,22,21,14,363,15,32,23
31,28,25,28,329,24,34,22
32,19,24,24,364,18,22,19
33,20,22,18,359,15,33,23
34,16,21,22,359,18,33,21
35,15,20,26,347,23,33,26
36,16,26,20,360,20,26,22
37,13,10,20,380,22,22,23
38,12,20,26,364,19,28,21
39,18,13,23,356,12,49,19
40,17,18,14,340,17,72,12
41,14,17,15,332,12,87,13
42,14,11,13,312,13,111,16
43,17,11,22,275,27,120,18
44,15,20,26,252,13,152,12
45,16,11,14,283,15,137,14
46,12,9,11,225,19,197,17
47,15,15,14,220,15,192,19
48,12,14,15,200,9,228,12
49,15,19,17,197,20,207,15
50,14,14,19,183,7,238,15
51,11,15,11,177,11,253,12
52,13,13,14,158,17,260,15
53,14,17,11,143,18,275,12
54,12,11,15,141,18,275,18
55,15,6,14,148,11,283,13
56,14,18,16,135,18,271,18
57,13,12,12,135,13,293,12
58,14,12,13,118,12,306,15
59,12,15,9,114,16,311,13
60,13,12,13,100,14,327,11
61,13,13,14,92,7,339,12
62,13,16,8,93,15,331,14
63,16,12,16,95,13,326,12
64,12,12,17,103,25,310,11
65,12,18,21,76,17,333,13
66,23,10,12,73,21,337,14
67,6,14,15,68,22,353,12
68,10,16,12,65,10,368,9
69,10,11,14,91,16,339,9
70,9,13,9,97,18,331,13
71,12,14,18,120,12,300,14
72,15,14,12,147,12,272,18
73,18,7,12,152,19,268,14
74,13,14,15,185,15,237,11
75,11,13,20,199,11,223,13
76,12,10,16,223,13,201,15
77,5,11,12,205,13,224,20
78,12,12,19,220,16,202,9
79,11,12,16,249,9,181,12
80,16,13,16,245,13,178,9
81,9,16,8,254,9,182,12
82,14,13,6,288,7,150,12
83,12,15,8,289,13,137,16
84,15,12,12,284,10,145,12
85,9,9,6,309,11,130,16
86,10,10,9,272,14,159,16
87,10,12,8,324,9,121,6
88,13,13,8,310,12,120,14
89,8,9,9,288,12,151,13
90,6,9,21,283,6,150,15
91,15,15,8,241,15,185,11
92,18,10,15,224,12,197,14
93,12,18,11,234,6,202,7
94,10,9,9,238,10,199,15
95,8,11,17,214,23,203,14
96,6,12,15,203,17,226,11
97,9,13,11,183,11,246,17
98,9,9,14,193,10,241,14
99,12,11,18,145,17,278,9
100,9,14,7,150,12,286,12
101,3,16,15,132,11,299,14
102,9,10,13,136,11,298,13
103,15,13,14,115,14,308,11
104,8,15,11,120,16,307,13
105,9,14,10,107,17,316,17
106,15,7,7,116,10,324,11
107,8,13,17,80,14,338,20
108,12,12,15,97,12,330,12
109,12,13,15,83,12,341,14
110,11,11,9,102,10,333,14
111,9,13,11,100,16,330,11
112,15,16,12,110,12,316,9
113,10,12,9,81,10,359,9
114,9,7,18,64,20,350,22
115,10,10,12,63,8,375,12
116,12,16,12,54,13,370,13
117,10,9,12,66,16,366,11
118,9,15,12,49,11,383,11
119,5,11,11,55,15,376,17
120,10,17,7,55,14,379,8
121,8,15,5,45,6,398,13
122,10,15,10,37,16,391,11
123,9,11,5,57,17,380,11
124,8,13,14,46,8,389,12
125,11,11,7,33,14,401,13
126,8,21,11,32,15,390,13
127,11,13,10,32,13,398,13
128,11,16,14,34,13,396,6
129,6,10,12,33,10,403,16
130,17,6,10,27,22,393,15
131,11,12,7,58,10,380,12
132,10,9,10,92,10,348,11
133,9,16,12,86,14,343,10
134,9,6,10,78,7,367,13
135,8,13,14,84,15,342,14
136,4,14,13,122,12,307,18
137,18,21,10,115,6,300,20
138,10,13,16,144,16,274,17
139,11,11,9,169,12,267,11
140,12,11,13,179,7,250,18
141,12,8,9,195,17,233,16
142,10,15,9,226,12,203,15
143,12,12,16,187,8,239,16
144,13,17,9,234,12,197,8
145,8,15,15,246,16,180,10
146,12,8,12,258,17,168,15
147,13,16,12,240,11,189,9
148,12,16,14,291,9,141,7
149,18,15,10,292,9,132,14
150,14,8,12,292,12,137,15
151,6,14,35,263,17,148,7
152,14,7,63,240,16,133,17
153,10,16,73,253,15,108,15
154,13,17,114,212,17,106,11
155,10,5,138,219,14,85,19
156,8,11,138,206,9,111,7
157,7,14,135,202,16,106,10
158,8,5,126,198,8,134,11
159,10,11,166,177,12,102,12
160,16,7,153,162,12,127,13
161,16,13,126,148,15,158,14
162,9,8,128,140,21,178,6
163,8,9,129,151,20,165,8
164,3,9,104,150,7,210,7
165,15,7,116,118,15,206,13
166,10,3,108,114,12,233,10
167,9,9,104,123,15,219,11
168,4,9,103,105,18,241,10
169,9,17,108,97,14,229,16
170,13,16,119,85,11,234,12
171,14,15,102,76,9,268,6
172,10,12,100,90,12,256,10
173,15,14,93,73,10,274,11
174,7,15,87,77,14,279,11
175,12,12,79,77,11,290,9
176,13,10,86,63,12,291,15
177,9,14,68,72,10,304,13
178,9,12,65,54,19,315,16
179,9,13,49,60,13,337,9
180,15,10,71,46,10,323,15
181,7,21,52,70,7,323,10
182,9,15,54,55,13,335,9
183,15,15,53,43,15,337,12
184,10,10,59,57,13,332,9
185,9,21,52,49,15,335,9
186,4,12,52,51,15,335,21
187,10,12,71,64,9,314,10
188,14,12,72,57,14,306,15
189,13,11,83,41,9,325,8
190,12,16,76,54,8,314,10
191,13,15,66,40,11,335,10
192,16,16,87,38,9,314,10
193,5,14,107,35,10,306,13
194,14,17,127,39,12,270,11
195,12,5,136,29,10,283,15
196,15,13,155,40,9,249,9
197,12,9,184,25,15,227,18
198,13,13,189,32,9,224,10
199,15,13,193,31,9,219,10
200,13,10,207,34,19,197,10
201,14,5,229,30,8,193,11
202,11,18,231,24,20,175,11
203,6,18,252,32,9,163,10
204,3,16,260,26,10,162,13
205,11,10,283,23,18,131,14
206,7,13,281,24,11,144,10
207,8,12,273,17,21,150,9
208,16,16,296,29,9,112,12
209,5,11,290,23,14,135,12
210,15,11,287,20,16,132,9
211,11,9,298,26,9,127,10
212,12,12,283,21,15,137,10
213,9,12,294,17,8,134,16
214,15,13,254,21,16,164,7
215,17,11,250,19,12,161,20
216,16,14,217,21,12,193,17
217,8,5,240,19,10,201,7
218,15,15,210,17,8,214,11
219,13,12,200,20,9,227,9
220,9,12,180,18,10,249,12
221,12,5,172,19,14,259,9
222,13,9,167,13,18,254,16
223,11,18,153,20,9,267,12
224,13,11,137,18,13,290,8
225,9,13,159,13,11,271,14
226,10,16,127,10,12,296,19
227,15,11,119,7,16,311,11
228,12,8,119,10,17,318,6
229,9,10,106,10,15,326,14
230,7,6,100,10,10,342,15
231,11,10,89,16,8,340,16
232,14,9,92,12,13,338,12
233,9,19,73,13,16,341,19
234,15,8,85,15,14,338,15
235,5,18,76,16,14,346,15
236,11,19,87,12,13,338,10
237,8,9,78,12,11,363,9
238,14,8,67,15,16,357,13
239,12,10,75,17,13,349,14
240,7,18,61,11,11,362,20
241,10,15,58,13,14,370,10
242,6,12,70,14,12,366,10
243,8,15,54,17,12,374,10
244,10,13,54,11,17,377,8
245,15,12,44,10,10,380,19
246,13,20,57,14,13,360,13
247,12,10,36,16,12,387,17
248,7,15,44,18,8,385,13
249,12,15,53,10,16,372,12
250,8,17,46,17,11,381,10
251,11,17,43,13,16,383,7
252,14,13,35,14,16,388,10
253,14,14,32,16,10,401,3
254,16,8,33,15,9,398,11
255,15,15,33,13,12,392,10
256,17,11,28,14,12,401,7
257,15,10,20,7,10,416,12
258,16,12,30,10,17,400,5
259,14,15,30,15,18,392,6
260,15,19,27,14,7,399,9
261,14,10,16,12,12,408,18
262,9,14,21,13,12,402,19
263,10,8,27,11,12,409,13
264,6,12,28,11,13,397,23
265,14,5,24,12,12,413,10
266,11,17,22,11,13,404,12
267,10,9,13,11,17,420,10
268,15,9,14,23,10,405,14
269,7,12,22,9,12,418,10
270,11,9,14,16,14,418,8
271,9,11,9,15,10,424,12
272,10,9,12,15,9,419,16
273,11,9,24,14,15,406,11
274,11,9,19,15,11,414,11
275,6,9,12,14,10,425,14
276,14,16,9,9,7,426,9
