iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
0,70,70,70,70,70,70,70
1,59,68,62,76,85,70,70
2,57,73,69,75,70,95,51
3,66,67,60,67,73,106,51
4,79,62,61,53,59,109,67
5,66,57,61,52,64,132,58
6,57,45,56,58,51,169,54
7,52,59,44,60,49,188,38
8,56,58,50,40,64,178,44
9,52,40,43,49,57,201,48
10,47,33,36,54,43,238,39
11,38,42,49,42,33,234,52
12,57,37,34,45,40,245,32
13,42,42,36,31,42,256,41
14,36,32,34,40,33,283,32
15,30,40,39,36,27,281,37
16,29,31,42,32,40,278,38
17,36,38,32,34,26,292,32
18,29,33,28,33,38,291,38
19,28,33,37,32,38,293,29
20,32,33,27,33,28,306,31
21,23,30,39,30,34,301,33
22,31,27,29,28,23,328,24
23,29,20,25,29,30,333,24
24,26,22,34,16,25,345,22
25,30,23,23,26,30,334,24
26,34,21,26,21,35,320,33
27,24,19,30,27,20,341,29
28,34,18,14,27,28,347,22
29,22,17,24,26,26,347,28
30,25,22,23,17,27,350,26
31,24,29,20,22,22,357,16
32,23,18,13,20,17,375,24
33,30,18,19,21,18,362,22
34,18,10,18,17,32,368,27
35,18,19,18,28,25,364,18
36,20,15,22,21,21,374,17
37,18,23,16,14,19,381,19
38,17,18,10,17,23,387,18
39,22,16,15,23,22,372,20
40,23,18,19,17,16,371,26
41,17,17,19,12,18,386,21
42,19,17,24,13,20,381,16
43,22,15,17,16,12,391,17
44,19,18,24,14,16,383,16
45,24,18,13,8,17,398,12
46,12,17,14,18,11,402,16
47,16,15,21,15,22,387,14
48,14,12,17,9,16,407,15
49,16,17,14,17,16,401,9
50,13,9,16,13,13,412,14
51,15,12,17,18,17,394,17
52,14,13,14,11,14,407,17
53,22,19,9,9,10,412,9
54,15,17,14,11,16,400,17
55,16,11,13,20,14,403,13
56,12,15,15,13,15,408,12
57,15,17,14,16,11,400,17
58,20,12,16,12,14,403,13
59,17,15,17,22,15,392,12
60,12,12,21,13,17,396,19
61,23,17,9,17,16,400,8
62,14,18,21,12,19,396,10
63,11,10,15,10,10,415,19
64,11,14,15,15,16,405,14
65,10,14,16,12,10,420,8
66,10,14,20,13,14,407,12
67,8,14,13,19,18,401,17
68,16,14,6,18,15,408,13
69,11,14,15,10,15,416,9
70,13,30,12,13,15,388,19
71,15,65,12,9,10,362,17
72,9,74,10,9,10,365,13
73,12,100,8,12,20,323,15
