iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,101,81,88,107,117,88,104,114
2,102,82,81,96,88,93,88,170
3,66,68,75,87,83,177,86,158
4,68,82,65,75,75,246,64,125
5,62,62,59,176,55,220,60,106
6,54,56,177,138,61,157,50,107
7,51,45,134,131,38,137,56,208
8,38,53,114,222,51,104,65,153
9,57,50,92,155,51,113,40,242
10,48,47,81,240,63,87,38,196
11,30,62,67,312,38,75,39,177
12,44,54,65,252,46,59,47,233
13,34,42,50,314,40,72,47,201
14,26,47,51,371,46,72,46,141
15,52,53,50,280,36,52,150,127
16,42,64,33,224,35,68,224,110
17,48,50,50,252,43,56,203,98
18,48,48,50,348,48,45,140,73
19,52,50,55,264,47,36,226,70
20,43,49,55,336,33,40,184,60
21,40,44,49,372,40,47,150,58
22,35,45,54,406,40,41,127,52
23,37,54,46,419,52,38,109,45
24,36,54,51,422,49,37,102,49
25,31,61,37,467,36,41,74,53
26,32,52,37,480,38,43,65,53
27,55,47,53,447,44,46,67,41
28,22,51,45,464,42,61,62,53
29,39,49,48,468,38,53,55,50
30,39,50,43,485,34,44,56,49
31,47,36,46,484,45,48,53,41
32,40,51,39,494,46,38,58,34
33,42,52,51,516,30,27,48,34
34,35,47,43,488,40,52,46,49
35,34,57,56,485,45,43,45,35
36,35,52,46,502,55,36,41,33
37,44,41,52,491,43,44,44,41
38,32,34,72,496,38,36,50,42
39,37,53,58,484,37,36,49,46
40,50,53,38,486,44,41,49,39
41,32,46,50,483,43,46,47,53
42,43,57,43,477,50,38,51,41
43,31,36,46,494,50,59,43,41
44,52,42,40,512,47,28,43,36
45,60,38,46,493,45,47,36,35
46,53,40,41,504,46,46,34,36
47,53,51,26,516,34,42,38,40
48,61,50,47,494,35,38,35,40
49,51,45,38,510,39,40,32,45
50,41,49,47,524,38,24,27,50
51,41,43,57,489,53,31,44,42
52,41,43,52,472,48,56,40,48
53,41,45,59,483,53,39,38,42
54,51,40,54,502,32,48,27,46
55,34,53,158,381,36,44,41,53
56,42,36,249,309,38,48,43,35
57,43,54,304,259,37,39,39,25
58,53,48,352,185,37,43,43,39
59,43,68,395,153,27,46,38,30
60,45,52,413,148,28,34,40,40
61,50,47,433,101,29,50,33,57
62,46,48,441,107,30,49,37,42
63,33,60,445,83,32,40,48,59
64,41,175,339,83,31,36,44,51
65,34,229,321,70,33,46,30,37
66,34,169,364,64,37,39,43,50
67,36,139,386,57,34,41,57,50
68,33,257,295,41,45,40,39,50
