iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,50,50,50,50,50,50,50,50
1,49,61,49,56,66,48,60,11
2,43,47,33,104,66,56,51,0
3,34,54,29,95,58,31,99,0
4,37,31,35,73,40,76,108,0
5,26,25,36,63,37,111,102,0
6,26,24,33,45,31,135,106,0
7,21,21,22,50,20,164,102,0
8,17,35,28,46,23,158,93,0
9,14,24,19,42,21,187,93,0
10,15,29,32,30,20,187,87,0
11,21,20,35,26,19,197,82,0
12,19,28,20,22,18,210,83,0
13,17,22,21,29,14,218,79,0
14,17,26,25,32,11,214,75,0
15,15,37,18,37,13,207,73,0
16,22,23,17,25,10,226,77,0
17,27,24,12,25,11,221,80,0
18,24,21,16,28,9,221,81,0
19,22,41,24,25,5,213,70,0
20,21,31,21,37,7,219,64,0
21,24,24,26,26,6,225,69,0
22,21,27,27,18,5,224,78,0
23,10,24,25,21,13,226,81,0
24,23,22,25,13,13,229,75,0
25,21,17,28,18,7,241,68,0
26,17,15,35,22,10,248,53,0
27,25,34,21,21,9,241,49,0
28,17,23,18,24,10,259,49,0
29,11,19,22,25,8,264,51,0
30,17,21,22,31,6,245,58,0
31,14,25,20,28,11,248,54,0
32,16,22,23,26,12,244,57,0
33,16,31,20,21,7,238,67,0
34,17,23,21,18,7,245,69,0
35,22,21,32,24,4,233,64,0
36,21,16,32,39,10,223,59,0
37,20,25,23,38,9,228,57,0
38,20,17,25,21,13,237,67,0
39,26,26,28,13,11,233,63,0
40,31,20,24,26,9,230,60,0
41,25,16,19,18,18,246,58,0
42,21,13,19,23,9,258,57,0
43,13,19,26,15,6,264,57,0
44,13,18,17,27,8,265,52,0
45,18,25,15,22,10,242,68,0
46,19,27,21,21,12,240,60,0
47,22,21,20,16,8,248,65,0
48,21,19,16,19,7,249,69,0
49,32,26,13,19,4,236,70,0
50,27,28,17,27,5,226,70,0
51,24,22,23,20,9,227,75,0
52,23,27,20,32,5,215,78,0
53,19,31,24,31,10,220,65,0
54,19,29,18,24,12,235,63,0
55,21,34,30,28,13,216,58,0
56,19,26,34,20,9,240,52,0
57,23,23,27,22,7,242,56,0
58,19,20,22,25,10,231,73,0
59,30,23,17,27,9,211,83,0
60,19,20,22,23,10,220,86,0
61,23,23,19,16,12,211,96,0
62,26,20,19,27,10,196,102,0
63,26,22,22,29,10,207,84,0
64,21,23,18,29,7,219,83,0
65,25,26,12,20,11,230,76,0
66,16,20,16,23,7,239,79,0
67,16,17,14,29,7,241,76,0
68,10,30,19,18,12,239,72,0
69,25,22,18,23,17,223,72,0
70,19,33,19,23,10,234,62,0
71,22,19,26,25,13,240,55,0
72,23,21,25,19,9,239,64,0
73,20,26,24,26,7,227,70,0
74,23,29,13,27,15,226,67,0
75,24,29,19,19,9,226,74,0
76,23,20,22,19,15,238,63,0
77,19,16,21,33,8,239,64,0
78,17,21,14,24,6,249,69,0
79,17,29,23,26,9,229,67,0
80,29,21,23,36,6,227,58,0
81,19,30,19,37,9,232,54,0
82,23,29,29,23,9,222,65,0
83,18,21,24,29,14,236,58,0
84,21,28,19,27,12,230,63,0
85,23,20,20,22,13,243,59,0
86,31,34,59,29,10,191,46,0
87,16,28,118,44,14,149,31,0
88,21,19,166,40,11,114,29,0
89,27,9,184,41,21,93,25,0
90,27,12,193,40,20,82,26,0
91,40,13,206,37,15,73,16,0
92,36,11,213,45,21,49,25,0
93,34,10,206,39,36,60,15,0
94,24,8,230,44,14,55,25,0
95,27,9,218,53,13,49,31,0
96,22,13,233,52,22,35,23,0
97,43,12,212,47,28,29,29,0
98,56,9,219,49,21,25,21,0
99,44,9,217,47,20,35,28,0
100,39,16,215,58,18,27,27,0
101,35,5,232,52,28,24,24,0
102,29,10,238,48,30,19,26,0
103,22,5,248,62,19,16,28,0
104,28,8,230,69,17,22,26,0
105,28,16,240,60,15,17,24,0
106,18,11,243,56,25,28,19,0
107,24,11,242,56,22,27,18,0
108,16,11,253,51,15,20,34,0
109,28,8,247,47,21,17,32,0
110,30,8,248,46,31,16,21,0
111,18,6,267,42,23,19,25,0
112,15,5,254,51,19,30,26,0
113,74,6,187,46,21,38,28,0
114,127,17,152,33,22,26,23,0
115,151,18,135,41,22,13,20,0
116,167,21,117,22,28,24,21,0
117,199,22,74,25,33,29,18,0
118,198,31,76,24,16,23,32,0
119,197,29,72,31,22,23,26,0
120,192,29,58,27,14,56,24,0
121,199,38,56,25,22,35,25,0
122,155,68,63,13,25,46,30,0
123,121,122,48,25,21,44,19,0
124,81,175,51,19,19,35,20,0
125,47,195,54,31,23,29,21,0
126,42,207,50,37,13,33,18,0
127,27,219,50,25,18,29,32,0
128,33,223,43,24,20,22,35,0
129,17,237,50,27,15,27,27,0
130,17,229,55,23,19,28,29,0
131,35,222,57,24,15,18,29,0
132,51,220,46,23,20,17,23,0
133,84,202,32,15,18,21,28,0
134,87,194,38,18,21,17,25,0
135,111,176,35,18,15,24,21,0
136,124,161,40,13,18,17,27,0
137,140,150,26,19,14,21,30,0
138,146,141,23,27,22,15,26,0
139,142,116,17,57,20,24,24,0
140,160,103,20,34,25,23,35,0
141,173,104,16,35,21,21,30,0
142,166,96,31,37,19,25,26,0
143,187,88,35,23,20,20,27,0
144,197,86,23,30,18,26,20,0
145,210,73,25,25,13,31,23,0
146,202,76,26,23,14,31,28,0
147,223,74,22,19,7,26,29,0
148,183,72,37,33,12,41,22,0
149,158,59,46,39,18,46,34,0
150,176,67,46,33,13,32,33,0
151,175,54,72,22,20,33,24,0
152,185,46,61,27,21,40,20,0
153,190,52,55,27,17,37,22,0
154,215,59,49,16,11,23,27,0
155,216,60,41,26,20,23,14,0
156,216,55,33,25,28,15,28,0
157,205,63,28,27,29,22,26,0
158,207,65,28,28,28,26,18,0
159,188,57,80,30,17,12,16,0
160,121,47,133,28,20,22,29,0
161,107,28,146,35,25,34,25,0
162,97,16,181,41,20,22,23,0
163,77,20,198,53,14,21,17,0
164,56,14,215,45,19,30,21,0
165,52,10,202,47,20,44,25,0
166,61,9,158,37,20,85,30,0
167,56,19,131,26,19,131,18,0
168,33,15,116,27,16,167,26,0
169,35,13,87,27,17,184,37,0
170,35,19,64,26,11,206,39,0
