iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,77,74,60,89,72,77,50,61
2,66,71,63,77,53,99,59,72
3,55,80,65,61,61,119,60,59
4,64,108,54,60,58,95,57,64
5,43,134,85,54,52,72,61,59
6,63,167,49,52,43,77,52,57
7,59,163,46,60,48,70,47,67
8,50,216,65,35,45,63,46,40
9,67,194,52,47,41,63,50,46
10,42,230,49,49,42,64,40,44
11,44,241,29,40,51,63,47,45
12,38,270,37,44,42,42,48,39
13,41,286,38,27,35,58,40,35
14,30,269,42,36,48,59,38,38
15,38,304,38,35,32,48,34,31
16,36,300,31,36,34,50,29,44
17,35,314,28,33,32,41,34,43
18,22,329,36,31,25,46,38,33
19,27,344,42,36,30,29,23,29
20,30,331,30,40,30,39,34,26
21,28,363,27,21,29,32,41,19
22,30,351,30,28,23,42,29,27
23,38,366,23,28,27,37,27,14
24,23,390,24,26,21,31,23,22
25,25,369,26,20,26,34,27,33
26,21,400,20,19,22,26,27,25
27,24,396,26,21,20,20,26,27
28,25,386,25,26,15,33,21,29
29,21,422,9,21,18,29,18,22
30,21,408,28,22,22,22,21,16
31,18,415,23,15,21,29,20,19
32,50,392,17,14,19,24,22,22
33,66,362,25,20,21,21,24,21
34,88,350,23,21,27,21,17,13
35,123,317,19,14,17,25,24,21
36,154,290,17,17,15,29,17,21
37,162,281,21,17,22,29,9,19
38,176,276,22,13,20,19,15,19
39,182,268,25,19,16,15,17,18
40,200,250,21,18,22,23,15,11
41,172,280,12,14,22,26,14,20
42,158,280,13,20,10,17,40,22
43,170,247,12,17,10,18,67,19
44,133,240,11,15,17,15,106,23
45,137,257,10,13,12,16,95,20
46,121,278,19,7,12,21,78,24
47,122,273,17,17,16,17,82,16
48,125,271,16,10,21,13,85,19
49,103,288,21,17,17,16,88,10
50,108,304,11,8,15,29,67,18
51,83,345,14,14,20,16,52,16
52,89,329,10,21,14,23,57,17
53,91,331,19,16,13,13,68,9
54,82,338,13,16,13,17,64,17
55,86,335,20,17,12,10,63,17
