iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,60,57,83,81,72,79,69,59
2,73,68,56,70,68,63,91,71
3,59,59,67,73,59,50,121,72
4,54,70,59,65,58,59,121,74
5,71,70,55,59,45,45,157,58
6,72,50,46,47,57,57,167,64
7,87,49,46,57,47,45,163,66
8,96,45,47,60,34,55,160,63
9,117,37,55,47,52,38,157,57
10,148,55,39,46,50,38,132,52
11,163,42,44,50,42,27,143,49
12,184,37,46,43,40,42,128,40
13,208,36,38,46,41,31,129,31
14,191,36,36,71,33,34,130,29
15,184,41,33,89,35,37,104,37
16,161,34,36,124,35,33,105,32
17,155,32,31,140,29,28,103,42
18,137,37,28,158,34,24,95,47
19,139,28,33,169,31,42,96,22
20,151,32,37,165,27,42,76,30
21,141,32,29,188,28,28,83,31
22,105,30,20,218,28,28,106,25
23,125,24,28,210,24,27,96,26
24,103,29,28,243,28,23,81,25
25,110,24,26,238,24,19,90,29
26,105,18,22,249,29,35,79,23
27,88,29,26,275,24,24,76,18
28,93,22,28,258,24,18,90,27
29,105,14,26,290,25,20,60,20
30,64,15,14,336,26,22,66,17
31,62,22,17,297,25,24,61,52
32,72,11,23,292,17,24,57,64
33,72,12,19,256,21,21,64,95
34,61,19,12,247,21,23,61,116
35,70,22,20,238,25,17,59,109
36,57,16,26,215,21,14,107,104
37,55,12,22,208,14,16,126,107
38,45,18,23,210,15,14,143,92
39,50,18,13,174,16,17,129,143
40,59,20,18,185,16,13,134,115
41,71,17,13,175,18,17,137,112
42,89,19,26,168,11,17,118,112
43,102,24,13,156,23,17,107,118
44,101,4,15,178,16,12,105,129
45,73,19,18,159,14,19,90,168
46,90,19,17,133,13,14,98,176
47,70,15,7,132,14,18,113,191
48,66,18,12,130,18,15,147,154
49,70,18,14,112,11,15,148,172
50,67,18,22,128,13,13,158,141
51,79,12,15,112,19,12,176,135
52,58,10,13,109,14,20,198,138
53,55,14,18,97,16,20,219,121
54,42,16,14,85,14,18,238,133
55,51,18,10,66,5,19,265,126
56,62,19,15,70,10,15,274,95
57,55,18,13,77,12,15,274,96
58,49,17,11,89,13,16,270,95
59,44,7,14,71,11,15,304,94
60,43,10,11,82,9,9,319,77
61,39,12,7,80,15,18,312,77
62,38,17,14,61,13,10,343,64
63,32,17,21,51,11,16,348,64
64,24,12,8,55,13,17,356,75
65,25,11,8,64,12,12,371,57
66,25,9,12,51,15,10,380,58
67,34,14,10,45,12,11,370,64
68,33,15,8,46,8,12,384,54
69,20,22,13,40,14,15,383,53
70,32,11,14,36,11,14,398,44
71,29,13,10,46,11,16,376,59
72,29,12,14,27,12,14,402,50
73,24,16,14,39,12,9,404,42
74,24,16,9,25,14,12,415,45
75,17,16,11,31,18,13,401,53
76,23,15,7,33,12,15,412,43
77,19,10,16,21,16,9,433,36
78,19,14,8,27,16,11,424,41
79,16,14,14,31,11,12,433,29
80,32,14,10,29,19,14,407,35
81,17,20,10,27,13,17,420,36
82,19,28,11,25,11,13,411,42
83,19,46,10,17,23,19,402,24
