iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,88,96,99,116,103,108,92,98
2,79,69,102,88,72,88,211,91
3,82,78,68,78,75,179,158,82
4,55,66,75,69,189,160,127,59
5,66,60,68,77,118,118,236,57
6,65,51,60,55,125,99,282,63
7,76,58,46,48,97,91,331,53
8,46,59,44,39,95,79,273,165
9,60,50,41,51,85,62,217,234
10,149,52,40,46,78,59,192,184
11,130,42,35,68,59,57,267,142
12,105,53,39,50,62,58,292,141
13,195,54,54,53,43,56,241,104
14,265,49,47,31,46,60,211,91
15,323,48,43,41,58,51,147,89
16,256,51,37,47,41,53,141,174
17,198,50,43,54,151,48,100,156
18,274,48,38,49,120,65,104,102
19,302,47,37,62,107,46,85,114
20,268,152,47,47,89,38,74,85
21,222,135,52,33,191,39,62,66
22,178,104,38,39,266,41,67,67
23,255,94,37,33,200,54,56,71
24,317,75,49,34,169,37,62,57
25,348,72,55,33,130,58,54,50
26,277,59,34,46,106,55,54,169
27,353,54,43,33,96,40,48,133
28,262,38,53,44,102,38,50,213
29,223,41,34,28,85,49,48,292
30,182,47,43,36,167,54,39,232
31,129,39,36,45,144,54,50,303
32,135,34,26,141,128,51,42,243
33,96,45,38,275,82,38,29,197
34,96,39,37,199,78,45,50,256
35,84,46,35,159,76,41,45,314
36,64,44,30,139,182,37,45,259
37,70,47,37,110,144,138,66,188
38,53,54,32,95,142,232,39,153
39,58,42,46,90,207,169,42,146
40,51,48,39,76,187,236,34,129
41,41,53,38,69,158,307,34,100
42,54,45,45,55,222,263,34,82
43,32,37,45,45,292,224,37,88
44,35,42,45,46,238,274,54,66
45,40,37,35,59,209,222,139,59
46,38,25,51,53,160,269,136,68
47,32,41,42,53,138,326,126,42
48,28,49,44,45,220,274,84,56
49,35,43,39,36,172,227,83,165
50,47,45,38,43,135,310,69,113
51,34,43,44,155,122,243,58,101
52,48,44,48,125,190,205,60,80
53,32,31,57,107,171,145,174,83
54,57,47,44,81,139,129,126,177
55,33,62,32,73,122,117,222,139
56,34,48,50,70,100,180,182,136
57,43,67,48,57,66,149,167,203
58,38,40,31,60,73,147,127,284
59,42,63,36,71,69,91,104,324
60,32,52,36,63,56,112,76,373
61,44,42,47,49,56,77,79,406
62,41,40,55,51,49,92,59,413
63,34,37,45,61,54,75,58,436
64,47,53,55,64,51,66,51,413
