iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,107,88,110,112,111,91,87,100,94
2,82,84,87,91,86,75,226,93,76
3,219,65,85,72,59,70,184,71,75
4,182,78,81,49,57,207,138,52,56
5,139,58,61,65,54,294,117,59,53
6,118,60,47,57,41,379,100,50,48
7,91,45,49,64,36,437,77,51,50
8,81,40,42,47,42,494,53,43,58
9,58,47,44,49,33,509,56,52,52
10,40,43,29,28,177,474,34,37,38
11,41,31,28,25,116,442,22,164,31
12,37,22,16,42,58,456,16,235,18
13,27,31,25,19,47,336,135,252,28
14,19,23,23,21,41,354,81,312,26
15,30,34,24,24,33,429,90,214,22
16,35,37,30,24,32,447,84,177,34
17,31,33,30,29,20,516,64,144,33
18,25,32,36,23,28,526,74,121,35
19,29,41,23,30,22,556,64,96,39
20,32,31,37,33,32,572,46,74,43
21,28,36,46,33,26,561,68,59,43
22,24,28,49,28,48,578,40,65,40
23,32,36,42,27,40,558,56,68,41
24,14,38,36,34,25,510,173,29,41
25,18,23,42,33,25,450,258,19,32
26,18,26,145,14,20,375,254,26,22
27,24,21,125,24,22,420,199,31,34
28,38,25,82,20,31,392,261,25,26
29,17,14,174,23,31,319,278,15,29
30,18,34,241,15,20,360,156,30,26
31,25,145,250,15,17,318,93,18,19
32,12,241,151,25,19,327,75,18,32
33,15,204,208,121,11,256,38,24,23
34,110,220,97,184,14,218,21,16,20
35,191,251,54,101,22,240,15,11,15
36,126,287,42,72,16,299,21,20,17
37,85,325,40,54,18,322,21,21,14
38,84,326,36,36,27,329,16,23,23
39,38,255,22,138,16,274,22,121,14
40,130,132,27,165,16,238,20,160,12
41,213,86,18,114,26,282,25,121,15
42,278,67,24,98,22,304,17,68,22
43,298,156,25,58,18,267,10,56,12
44,273,210,26,40,21,243,21,49,17
45,323,138,17,27,18,310,25,21,21
46,339,87,29,32,12,342,19,18,22
47,351,58,27,19,23,352,18,35,17
48,321,50,36,29,19,378,21,24,22
49,276,48,27,30,26,414,34,23,22
50,219,47,31,23,25,467,33,26,29
51,178,39,42,30,22,499,29,29,32
52,154,26,30,23,27,511,30,57,42
53,96,31,32,35,21,573,38,39,35
54,95,40,33,42,33,549,28,33,47
55,70,35,42,24,38,578,37,36,40
56,52,35,33,24,40,580,41,52,43
57,48,40,46,26,41,590,29,46,34
58,49,37,54,38,27,581,35,45,34
59,51,48,44,31,26,484,154,41,21
60,49,26,36,27,27,552,120,45,18
61,38,37,40,31,34,564,90,39,27
62,37,31,34,35,37,577,72,55,22
63,38,48,38,59,35,538,66,50,28
64,41,27,32,42,39,600,51,35,33
65,39,31,34,27,47,592,54,47,29
66,26,24,37,38,41,613,49,48,24
67,31,31,45,39,38,602,33,49,32
68,45,28,32,32,46,607,32,51,27
69,45,34,33,41,44,600,28,41,34
70,56,44,26,26,36,616,25,45,26
71,47,41,33,40,38,593,28,50,30
72,38,44,41,30,38,616,33,34,26
73,55,57,42,31,41,568,34,36,36
74,25,55,32,31,35,617,39,25,41
75,34,47,37,40,46,581,32,32,51
76,29,35,53,39,40,601,40,24,39
77,33,42,43,38,34,596,24,37,53
78,30,36,46,33,52,594,22,46,41
79,23,26,44,34,46,632,20,38,37
80,41,26,47,37,44,600,35,40,30
81,38,18,37,43,36,620,37,43,28
82,42,48,44,45,40,579,37,38,27
83,45,41,44,34,50,585,36,35,30
84,36,36,40,30,46,616,39,33,24
85,46,31,51,40,45,577,39,38,33
86,44,33,36,33,54,571,36,60,33
87,47,34,47,39,39,581,31,50,32
88,44,45,46,36,29,618,27,38,17
89,49,39,42,45,38,584,38,30,35
90,43,40,36,33,30,593,34,51,40
91,30,40,31,31,36,617,29,48,38
92,60,31,36,29,34,573,54,43,40
93,43,33,39,26,39,592,42,40,46
94,45,27,36,31,41,588,43,49,40
95,44,37,34,30,30,591,37,49,48
96,40,42,41,21,33,589,38,54,42
97,47,38,35,27,35,601,41,34,42
98,38,49,33,171,42,435,45,53,34
99,32,36,31,250,40,436,31,21,23
100,32,20,31,327,29,380,24,27,30
101,27,19,29,197,30,409,134,29,26
102,29,35,19,138,30,390,214,29,16
103,31,37,29,109,31,438,176,26,23
104,23,34,41,90,28,334,267,35,48
105,32,24,35,82,31,274,366,31,25
106,42,31,35,67,36,211,427,33,18
107,41,30,51,66,30,147,463,39,33
108,56,45,37,55,26,114,502,30,35
109,61,40,35,48,31,101,520,33,31
110,58,45,28,50,33,79,542,37,28
111,34,45,39,45,33,70,558,37,39
112,47,41,33,52,45,57,549,44,32
113,45,27,30,47,37,44,598,29,43
114,46,31,34,54,35,57,556,49,38
115,36,38,35,141,38,144,407,24,37
116,25,19,23,171,16,180,341,15,110
117,25,15,16,198,21,119,306,10,190
118,18,18,134,200,15,56,252,18,189
119,8,13,154,172,20,142,193,17,181
120,9,6,158,196,13,172,110,13,223
121,12,13,231,231,15,213,55,11,119
122,12,15,196,237,13,194,39,16,178
123,12,12,224,250,14,124,17,28,219
124,16,19,250,257,15,84,21,18,220
125,132,21,288,246,9,46,18,15,125
126,108,22,172,295,15,33,29,20,206
127,78,20,246,328,20,27,31,19,131
128,46,18,292,329,26,31,19,32,107
129,41,15,281,313,23,25,21,17,164
130,130,12,239,264,13,12,17,15,198
131,208,18,141,258,17,8,17,9,224
132,155,24,87,300,17,23,7,18,269
133,65,18,188,276,18,31,17,11,276
134,158,23,224,276,12,16,12,16,163
135,217,31,141,334,15,17,26,15,104
136,263,20,85,297,13,19,17,24,162
137,261,18,188,264,18,17,16,19,99
138,237,30,225,286,20,13,11,15,63
139,259,23,134,262,22,16,17,17,150
140,159,21,106,312,23,15,27,22,215
141,118,24,45,336,29,24,18,10,296
142,95,17,37,336,22,19,32,21,321
143,60,28,39,343,26,19,29,17,339
