iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,106,115,121,108,115,109,108,18
2,93,96,195,119,105,91,97,4
3,75,58,293,124,76,83,90,1
4,71,51,366,116,64,55,77,0
5,42,29,449,124,52,50,54,0
6,44,29,439,126,50,55,57,0
7,32,19,507,111,47,31,53,0
8,39,16,533,106,36,36,34,0
9,27,14,542,119,28,34,36,0
10,17,8,586,115,30,17,27,0
11,22,9,591,115,23,18,22,0
12,20,3,598,119,25,12,23,0
13,13,4,611,121,15,19,17,0
14,15,1,609,120,11,21,23,0
15,15,6,613,115,13,27,11,0
16,12,1,629,119,11,16,12,0
17,15,3,628,121,12,9,12,0
18,16,2,626,124,6,14,12,0
19,7,1,635,127,11,7,12,0
20,9,2,645,124,8,7,5,0
21,9,2,635,122,9,8,15,0
22,11,2,645,118,8,6,10,0
23,5,1,654,120,9,5,6,0
24,10,2,651,119,3,8,7,0
25,7,3,656,116,5,8,5,0
26,2,2,652,121,9,8,6,0
27,10,1,657,120,6,2,4,0
28,6,4,645,121,11,9,4,0
29,6,0,647,124,6,8,9,0
30,6,1,564,106,116,4,3,0
31,12,1,491,76,207,7,6,0
32,6,2,417,52,301,18,4,0
33,8,3,368,36,373,11,1,0
34,12,2,297,16,448,19,6,0
35,5,0,420,12,351,9,3,0
36,8,3,459,7,311,8,4,0
37,67,1,445,7,260,15,5,0
38,111,4,379,9,277,13,7,0
39,213,5,299,2,266,5,10,0
40,313,7,261,5,205,3,6,0
41,377,14,217,9,173,4,6,0
42,443,16,177,9,140,9,6,0
43,471,17,167,9,122,6,8,0
44,502,22,132,10,115,11,8,0
45,539,19,121,11,100,6,4,0
46,605,25,81,5,67,12,5,0
47,533,24,143,11,75,12,2,0
48,514,27,177,10,60,6,6,0
49,499,67,176,8,45,3,2,0
50,476,123,141,7,33,8,12,0
51,405,205,131,6,41,5,7,0
52,378,246,115,10,33,12,6,0
53,389,269,97,11,24,6,4,0
54,403,280,73,6,20,11,7,0
55,389,294,78,13,19,3,4,0
56,415,281,59,5,18,7,15,0
57,425,296,46,6,13,4,10,0
58,426,294,47,5,15,5,8,0
59,442,285,29,7,11,9,17,0
60,418,272,77,4,9,9,11,0
61,414,238,119,6,10,9,4,0
62,407,189,173,8,8,5,10,0
63,423,145,200,8,12,5,7,0
64,414,109,252,10,6,4,5,0
65,460,87,229,7,9,5,3,0
66,523,78,177,9,7,2,4,0
67,551,73,145,8,11,2,10,0
68,567,63,142,11,9,4,4,0
69,606,60,110,4,8,3,9,0
70,617,57,90,10,9,6,11,0
71,639,59,71,8,10,6,7,0
72,654,58,60,4,5,10,9,0
73,646,68,62,9,4,4,7,0
74,626,72,71,10,5,6,10,0
75,656,78,38,6,9,1,12,0
76,653,84,39,2,8,6,8,0
77,655,87,36,1,7,4,10,0
78,653,93,26,4,9,5,10,0
79,663,90,25,3,8,7,4,0
80,666,86,21,5,4,8,10,0
81,682,84,14,5,5,7,3,0
82,670,84,24,5,4,9,4,0
83,682,88,11,4,1,6,8,0
84,675,89,13,7,8,3,5,0
85,663,91,14,10,5,7,10,0
86,670,95,10,3,3,11,8,0
87,667,97,12,6,5,8,5,0
88,668,98,10,5,8,8,3,0
89,666,102,13,6,3,6,4,0
90,657,98,9,9,7,15,5,0
91,677,95,1,1,5,13,8,0
92,670,92,9,4,6,11,8,0
93,673,96,9,5,6,4,7,0
94,669,97,8,6,4,5,11,0
95,675,99,8,4,4,7,3,0
96,659,98,13,6,5,12,7,0
97,667,99,8,7,7,7,5,0
