iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,56,57,53,41,29,41,37,62,74
2,46,55,43,36,52,41,88,48,41
3,49,30,45,41,38,35,80,32,100
4,35,31,50,28,35,39,120,40,72
5,26,32,26,35,29,30,178,30,64
6,25,22,21,28,15,10,199,76,54
7,16,17,18,16,24,29,206,69,55
8,22,17,18,17,12,22,243,68,31
9,19,13,17,17,16,13,270,50,35
10,21,16,15,15,16,20,288,28,31
11,11,13,5,16,17,7,317,32,32
12,9,12,14,12,10,9,318,40,26
13,8,5,5,11,12,10,355,19,25
14,8,12,5,7,2,15,356,27,18
15,11,12,9,7,7,13,349,20,22
16,6,10,3,7,8,1,384,16,15
17,7,8,8,6,3,6,393,12,7
18,2,8,4,6,5,8,386,16,15
19,7,6,7,8,12,5,375,16,14
20,7,9,5,2,5,7,394,10,11
21,4,8,4,3,6,4,406,6,9
22,8,7,7,68,6,6,317,15,16
23,5,6,7,116,4,5,296,4,7
24,1,5,9,154,5,2,261,7,6
25,7,5,5,215,5,4,197,8,4
26,3,4,3,223,3,3,200,3,8
27,6,3,11,254,4,4,157,7,4
28,6,6,5,290,3,3,126,3,8
29,5,8,5,305,4,9,108,3,3
30,6,2,3,314,6,7,98,9,5
31,0,6,3,343,5,0,86,5,2
32,5,8,2,338,1,8,74,7,7
33,8,2,6,362,6,3,53,6,4
34,6,6,6,353,4,8,52,7,8
35,4,5,2,376,4,9,39,8,3
36,4,0,5,382,4,3,43,4,5
37,3,1,8,387,1,7,39,2,2
38,4,4,4,402,1,2,25,3,5
39,4,7,2,403,1,3,22,6,2
40,4,3,4,394,8,7,21,9,0
41,3,3,6,402,5,8,17,2,4
42,4,5,6,400,2,6,21,4,2
43,7,2,2,403,4,6,13,4,9
44,4,7,4,418,1,4,10,0,2
45,5,4,5,408,5,3,13,6,1
46,2,5,1,421,1,1,14,3,2
47,0,6,6,416,4,4,8,4,2
48,1,5,5,415,4,3,8,4,5
49,5,4,1,423,1,1,11,2,2
50,2,5,5,412,6,2,16,1,1
51,6,4,2,410,3,5,7,4,9
52,5,5,3,419,1,2,7,4,4
53,3,1,2,426,5,5,4,2,2
54,7,4,3,416,3,8,6,3,0
55,4,4,3,426,1,2,5,2,3
56,1,1,4,427,2,5,6,2,2
57,5,2,5,416,4,3,7,6,2
58,4,3,2,419,6,5,3,6,2
59,3,2,2,373,3,6,7,51,3
60,3,6,4,309,7,3,6,108,4
61,6,3,3,275,5,5,2,147,4
62,5,4,4,224,3,4,3,199,4
63,7,1,3,187,7,3,3,234,5
64,0,7,4,161,2,3,6,267,0
65,3,0,4,132,3,3,3,296,6
66,6,3,2,105,3,9,1,313,8
67,1,5,1,113,1,4,3,316,6
68,3,7,3,103,2,2,2,323,5
69,5,9,2,127,3,6,6,289,3
70,2,5,4,179,3,3,3,245,6
71,6,6,4,208,4,2,3,216,1
72,9,5,2,252,4,4,3,169,2
73,3,6,7,284,0,2,1,144,3
74,3,5,1,301,6,1,7,125,1
75,3,1,6,326,1,5,5,99,4
76,3,5,1,321,5,2,0,111,2
77,2,5,3,343,5,2,9,77,4
78,2,2,2,365,2,3,2,66,6
79,3,8,3,363,3,0,2,62,6
80,1,5,6,379,2,2,4,50,1
81,3,0,2,393,5,3,3,37,4
82,2,4,2,382,4,4,6,44,2
83,3,4,3,391,4,4,3,29,9
84,3,2,6,390,3,4,1,39,2
85,0,5,3,406,4,4,3,21,4
86,3,2,0,410,5,0,4,20,6
87,8,1,2,406,2,0,1,25,5
88,3,4,1,407,5,3,2,22,3
89,7,1,5,407,0,2,3,19,6
90,4,7,2,417,4,1,1,13,1
91,2,5,2,416,4,3,2,11,5
92,5,3,4,413,5,4,4,9,3
93,4,1,5,419,5,5,0,7,4
94,2,3,3,415,3,2,4,14,4
95,4,5,2,417,3,4,5,6,4
96,3,4,2,424,2,2,2,9,2
97,3,3,4,424,2,5,1,5,3
98,1,3,5,417,3,8,3,4,6
99,4,3,2,422,2,6,3,4,4
100,3,5,3,412,6,3,9,5,4
101,3,6,1,415,2,4,4,6,9
102,5,5,3,425,2,1,0,3,6
103,2,7,4,414,5,5,4,5,4
104,2,4,4,421,2,3,5,4,5
105,3,5,2,415,5,5,4,5,6
106,3,2,3,419,5,3,6,5,4
107,1,4,1,426,4,4,2,4,4
108,2,4,3,426,1,5,2,4,3
109,3,5,2,422,8,3,1,2,4
110,7,4,6,411,7,4,5,1,5
111,1,1,8,418,4,7,1,4,6
112,5,2,4,422,1,6,3,2,5
113,1,4,2,427,1,3,4,3,5
114,1,1,3,434,1,4,3,1,2
115,3,1,4,430,1,3,3,3,2
116,3,0,1,434,4,2,2,2,2
117,5,4,3,416,4,7,8,1,2
118,4,2,7,421,2,3,4,4,3
119,1,7,7,423,2,4,3,2,1
120,1,4,3,423,1,6,3,7,2
121,2,4,3,420,4,5,1,4,7
122,4,3,2,419,3,5,4,7,3
123,3,5,5,424,0,3,5,2,3
124,4,3,0,427,3,3,2,2,6
125,1,4,2,427,3,3,3,6,1
126,1,1,5,428,2,3,4,2,4
127,2,2,2,423,3,6,4,5,3
128,4,4,5,419,4,3,6,1,4
129,3,2,5,424,2,2,7,4,1
130,4,6,3,406,8,6,14,3,0
