iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,55,100,47,51,56,46,63,56
1,51,63,41,43,53,44,61,39
2,44,47,41,38,34,43,43,75
3,34,38,31,42,32,25,76,77
4,30,34,36,27,29,33,94,57
5,26,26,36,27,69,21,96,38
6,21,19,24,16,62,32,119,31
7,21,21,26,23,51,26,111,27
8,17,25,20,12,43,19,141,26
9,21,54,19,17,38,22,103,23
10,56,40,23,18,25,23,88,24
11,46,78,23,28,20,14,67,21
12,41,107,22,24,21,11,55,16
13,35,94,17,12,17,13,90,18
14,28,109,16,15,19,12,73,24
15,60,86,22,15,16,11,63,21
16,41,118,22,16,27,9,36,22
17,44,126,22,17,11,16,40,11
18,29,125,19,17,17,22,35,23
19,79,110,15,14,12,18,23,12
20,59,124,17,9,7,12,29,25
21,41,146,19,13,11,8,20,24
22,39,142,16,10,13,16,21,15
23,41,143,13,13,15,12,22,5
24,36,160,10,14,9,7,13,12
25,30,144,9,10,22,11,16,18
26,13,156,16,15,16,9,18,12
27,20,161,7,15,8,13,19,8
28,21,152,10,9,13,13,15,18
29,17,158,11,12,12,13,12,16
30,11,152,15,15,17,13,20,8
31,23,158,9,17,13,16,7,8
32,19,152,8,15,14,8,13,14
33,12,146,9,17,15,13,15,9
34,9,139,10,17,12,22,11,16
35,12,152,18,11,21,7,13,2
36,12,138,19,15,12,13,12,13
37,15,136,11,17,23,9,12,11
38,12,139,14,14,11,13,13,13
39,6,143,15,11,14,7,17,16
40,15,139,11,12,9,8,15,13
41,12,140,8,11,13,12,9,17
42,11,132,17,7,9,10,17,19
43,17,133,13,12,18,14,5,10
44,8,136,9,17,13,18,13,8
45,13,131,16,14,10,18,10,10
46,14,137,14,14,11,8,12,12
47,13,120,16,15,15,18,12,13
48,13,141,15,9,8,14,14,8
49,17,147,9,14,5,14,4,12
50,9,136,19,14,6,17,8,13
51,6,139,16,11,13,11,15,11
52,14,135,14,16,10,14,13,6
53,8,136,21,11,11,12,10,12
54,12,138,13,17,10,9,11,11
55,17,130,8,21,10,13,9,13
56,17,132,7,13,16,4,7,19
57,10,127,8,11,18,10,16,10
58,14,122,11,17,16,9,8,13
59,11,120,14,9,19,9,15,13
60,6,144,10,9,11,9,10,11
61,17,125,9,12,12,7,12,16
62,6,126,13,9,13,10,16,17
63,14,122,12,6,17,4,13,14
