iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,96,89,113,95,101,97,106,103
2,78,117,80,100,123,98,100,104
3,103,86,70,83,82,80,206,90
4,62,87,63,170,88,87,155,88
5,56,65,57,255,68,78,146,75
6,48,72,56,206,64,56,219,79
7,50,51,62,147,54,51,306,79
8,45,55,45,156,170,53,221,55
9,56,46,54,129,143,36,293,43
10,35,61,56,105,228,39,239,37
11,36,48,50,98,170,42,302,54
12,51,44,50,67,155,32,362,39
13,35,56,48,196,108,53,264,40
14,41,56,49,146,104,40,331,33
15,41,47,46,237,100,50,253,26
16,47,48,30,165,92,47,338,33
17,42,58,30,158,70,45,367,30
18,52,47,43,108,70,165,276,39
19,53,45,25,117,58,140,322,40
20,42,40,46,92,54,223,265,38
21,40,52,39,98,52,258,212,49
22,33,72,29,87,43,318,176,42
23,49,54,41,58,66,350,137,45
24,46,34,43,54,60,316,209,38
25,52,54,45,194,55,204,161,35
26,41,48,45,248,49,197,134,38
27,38,42,52,181,59,163,228,37
28,43,50,45,168,53,122,278,41
29,36,50,60,251,34,112,220,37
30,32,54,40,197,44,78,310,45
31,39,42,50,162,45,89,326,47
32,48,41,30,145,48,73,371,44
33,35,48,41,96,42,67,424,47
34,40,39,36,114,27,61,434,49
35,22,57,39,99,35,65,426,57
36,35,44,26,77,43,55,475,45
37,43,45,46,65,49,54,456,42
38,24,44,42,65,51,42,487,45
39,28,40,27,71,57,65,475,37
40,45,28,31,57,41,54,496,48
41,30,34,22,54,43,51,523,43
42,33,27,36,42,58,40,503,61
43,30,44,41,45,41,52,509,38
44,18,43,39,47,34,63,523,33
45,43,42,52,42,30,56,499,36
46,55,45,55,34,31,41,505,34
47,42,44,45,61,33,43,502,30
48,58,49,43,31,37,59,500,23
49,45,30,55,41,44,54,494,37
50,50,46,55,30,41,35,499,44
51,45,44,48,40,38,48,503,34
52,41,43,42,37,46,50,496,45
53,37,47,35,44,38,53,497,49
54,40,40,29,39,44,41,530,37
55,55,39,44,34,45,35,506,42
56,62,42,35,46,36,30,496,53
57,35,43,37,47,47,33,518,40
58,59,48,49,42,47,35,478,42
59,45,48,42,52,50,43,475,45
60,46,52,46,34,46,39,497,40
61,38,56,38,44,43,50,504,27
62,35,44,45,41,49,39,505,42
63,55,38,64,44,41,34,493,31
64,43,52,40,56,48,44,483,34
65,43,50,39,43,27,50,499,49
66,33,46,45,46,45,44,487,54
67,35,57,144,54,38,38,394,40
68,58,41,120,48,34,35,426,38
69,36,54,107,54,39,40,433,37
70,55,52,87,47,33,37,456,33
71,42,56,86,44,40,36,460,36
72,46,41,211,48,33,37,347,37
73,47,52,168,41,41,37,372,42
74,52,49,113,43,43,30,433,37
75,60,47,97,34,45,51,435,31
76,41,38,72,30,42,57,468,52
77,53,43,66,37,45,39,477,40
78,37,33,57,52,38,38,497,48
79,143,44,53,41,27,33,406,53
80,220,41,77,44,34,46,285,53
81,301,36,56,41,50,41,239,36
82,239,34,49,55,46,31,306,40
83,195,33,45,43,56,33,366,29
84,151,27,50,38,55,50,394,35
85,140,45,51,37,47,42,400,38
86,100,49,53,38,47,42,430,41
87,89,53,48,40,50,44,431,45
88,85,37,44,51,39,43,458,43
89,77,56,45,38,36,48,456,44
90,61,42,37,48,50,39,471,52
91,50,42,57,35,41,41,497,37
92,65,46,46,41,33,38,487,44
93,52,62,52,43,54,41,448,48
94,50,52,52,48,47,45,463,43
95,36,61,150,44,51,32,385,41
96,49,60,239,46,46,42,286,32
97,50,38,214,41,40,47,321,49
98,54,36,250,43,52,40,291,34
99,43,34,210,43,47,41,332,50
100,42,50,281,51,34,31,279,32
101,40,34,250,41,41,45,318,31
102,51,49,277,44,40,45,259,35
103,49,39,359,49,38,38,197,31
104,46,45,368,43,41,35,165,57
105,38,48,307,51,150,42,130,34
106,38,47,343,47,131,44,116,34
107,39,35,389,35,113,36,110,43
108,37,37,304,44,222,36,92,28
109,31,33,222,43,317,42,80,32
110,38,34,327,44,214,37,69,37
111,61,56,364,27,160,45,50,37
112,55,44,296,31,247,44,47,36
113,38,54,222,45,198,40,164,39
114,35,52,280,50,166,37,138,42
115,43,54,340,43,133,43,98,46
116,49,44,274,38,238,34,86,37
117,40,42,228,29,287,30,94,50
118,42,37,198,28,346,37,68,44
119,50,37,238,45,269,45,53,63
120,54,41,298,33,223,40,61,50
121,42,38,363,28,164,37,63,65
122,45,43,379,42,157,40,43,51
123,44,37,300,33,124,39,47,176
124,38,57,252,45,100,48,41,219
125,33,49,197,45,195,43,46,192
126,43,32,255,39,155,43,64,169
127,57,41,190,45,231,49,50,137
128,62,45,174,39,278,61,47,94
129,38,40,145,140,247,49,36,105
130,40,45,139,134,303,37,35,67
131,48,39,90,223,251,34,37,78
132,45,49,90,287,179,32,48,70
133,32,36,66,244,280,40,43,59
134,33,47,75,301,201,35,55,53
135,27,36,65,252,270,31,53,66
136,39,43,53,190,344,39,38,54
137,31,46,53,153,380,41,36,60
138,35,39,63,112,424,43,25,59
139,49,51,61,102,413,44,29,51
140,46,49,36,187,323,53,46,60
141,47,48,44,260,279,38,35,49
142,40,45,44,335,212,44,41,39
143,55,46,28,264,184,37,136,50
144,45,38,29,238,242,47,107,54
145,59,46,136,175,191,37,94,62
146,39,38,128,132,164,45,198,56
147,39,44,111,126,128,52,266,34
148,47,45,171,101,122,47,226,41
149,52,33,163,205,115,42,143,47
150,49,22,123,184,86,43,248,45
151,39,50,204,139,79,52,185,52
152,47,40,155,245,63,35,152,63
153,27,33,271,185,54,42,133,55
154,49,37,203,149,51,49,211,51
155,34,26,264,114,64,45,210,43
156,46,43,205,228,44,53,133,48
157,43,50,173,297,46,43,110,38
158,50,50,243,233,48,33,93,50
159,39,31,196,310,45,54,89,36
160,39,44,184,352,46,36,59,40
161,34,48,159,374,41,43,64,37
162,45,44,138,403,36,45,57,32
163,37,38,204,335,46,52,59,29
164,52,37,172,254,30,51,178,26
165,37,41,144,321,36,35,145,41
166,38,48,101,357,49,55,115,37
167,32,48,107,390,51,39,97,36
168,55,40,181,337,39,42,79,27
169,56,51,150,339,49,43,74,38
170,47,48,216,283,52,39,66,49
171,61,42,288,223,42,34,55,55
172,60,48,203,314,39,41,49,46
173,40,48,188,348,40,41,51,44
174,40,42,263,280,38,53,46,38
175,45,31,181,353,40,56,50,44
176,52,36,171,355,42,58,47,39
177,53,19,247,294,44,41,58,44
178,56,41,287,243,42,39,43,49
179,50,39,336,189,51,40,48,47
180,51,33,376,156,38,45,53,48
181,32,38,416,121,51,35,65,42
182,42,37,421,120,53,38,57,32
183,159,40,344,100,43,30,46,38
184,132,44,372,85,55,38,35,39
185,110,31,405,80,38,47,51,38
186,109,47,415,70,46,30,38,45
187,94,42,423,62,44,40,45,50
188,67,41,448,64,49,25,59,47
189,69,37,388,49,46,33,133,45
190,75,30,389,44,47,44,126,45
191,63,43,412,61,33,42,106,40
192,44,52,313,154,46,56,97,38
193,49,43,358,130,39,57,76,48
194,38,50,390,119,35,34,82,52
195,46,36,423,109,38,44,65,39
196,36,65,334,84,51,148,39,43
197,40,51,247,88,45,138,47,144
198,40,53,310,61,35,116,59,126
199,37,41,350,67,34,99,52,120
200,42,53,402,48,33,78,49,95
201,46,44,410,56,34,65,50,95
202,38,34,448,46,46,59,47,82
203,49,64,463,40,40,50,32,62
204,39,54,500,45,32,34,45,51
205,45,52,497,37,50,36,33,50
206,37,68,485,36,52,30,43,49
207,29,53,508,45,45,35,51,34
208,29,61,511,40,26,38,48,47
209,42,61,375,141,52,42,34,53
210,38,36,407,148,38,43,45,45
211,49,49,407,103,53,50,45,44
212,37,65,465,68,51,40,40,34
