iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,86,111,95,113,91,114,94,96
2,136,124,75,99,111,85,84,86
3,229,94,78,58,117,69,75,80
4,172,102,52,176,90,56,69,83
5,130,88,71,156,158,68,64,65
6,130,75,79,115,234,62,54,51
7,212,70,55,90,215,53,60,45
8,160,71,43,200,165,47,46,68
9,241,50,55,162,142,48,51,51
10,215,52,46,117,250,39,46,35
11,273,55,45,118,181,54,42,32
12,327,48,67,76,166,50,35,31
13,283,54,57,70,222,39,45,30
14,324,38,49,61,194,44,49,41
15,358,31,54,50,162,46,62,37
16,301,141,43,57,122,42,43,51
17,316,132,43,65,112,44,58,30
18,280,111,49,50,98,26,56,130
19,231,206,51,42,76,33,37,124
20,184,176,59,47,79,35,43,177
21,151,158,48,52,55,40,32,264
22,222,110,52,46,52,50,51,217
23,177,113,45,50,50,44,43,278
24,139,84,38,54,54,52,42,337
25,128,76,52,42,48,36,55,363
26,205,71,42,45,44,45,56,292
27,291,70,41,38,60,44,48,208
28,350,55,43,32,53,41,38,188
29,362,74,32,38,58,38,30,168
30,303,49,47,25,41,49,46,240
31,358,55,42,37,50,37,43,178
32,379,47,47,30,52,45,46,154
33,314,33,36,34,151,51,37,144
34,246,41,53,46,116,172,38,88
35,186,36,45,40,103,248,51,91
36,144,36,41,41,205,199,37,97
37,139,34,45,39,170,166,38,169
38,120,37,38,44,144,244,44,129
39,107,27,40,45,119,197,32,233
40,169,42,38,53,95,137,53,213
41,267,39,53,29,63,134,42,173
42,196,34,35,52,72,120,38,253
43,175,44,34,42,182,86,48,189
44,144,49,50,54,220,83,31,169
45,243,42,52,40,188,73,48,114
46,188,29,47,39,284,61,40,112
47,139,45,133,54,202,90,49,88
48,240,27,128,44,183,66,41,71
49,218,44,205,30,153,44,45,61
50,236,51,189,31,112,53,41,87
51,228,53,130,36,95,156,39,63
52,293,50,121,28,75,142,46,45
53,327,44,93,52,72,118,46,48
54,244,45,210,41,86,96,40,38
55,318,41,162,40,71,86,39,43
56,257,41,147,45,163,74,39,34
57,344,36,119,43,128,56,40,34
58,358,38,95,39,132,65,34,36
59,284,52,78,46,194,62,48,31
60,207,49,77,41,285,72,36,28
61,289,42,73,41,224,56,29,41
62,341,45,62,32,198,47,31,39
63,262,37,66,45,263,41,40,41
64,221,57,52,46,269,88,28,34
65,175,53,58,46,214,189,27,33
66,137,43,50,46,272,174,42,31
67,134,49,36,49,327,143,25,32
68,88,50,29,145,266,122,51,44
69,93,39,36,132,328,89,38,40
70,77,50,44,202,256,88,54,24
71,78,46,54,175,304,76,35,27
72,65,47,35,157,347,64,40,40
73,49,51,143,115,301,56,44,36
74,46,45,137,98,333,50,37,49
75,51,35,91,79,386,56,42,55
76,48,40,86,96,391,56,35,43
77,75,43,66,60,407,63,29,52
78,58,29,56,76,448,37,56,35
79,55,39,56,50,448,58,52,37
80,42,38,52,61,472,51,44,35
81,43,30,51,55,370,57,160,29
82,40,26,48,155,304,45,140,37
83,39,37,50,125,235,57,207,45
84,52,28,37,120,302,46,177,33
85,40,31,44,93,345,41,154,47
86,57,40,27,186,279,50,115,41
87,44,47,38,272,197,38,110,49
88,42,40,32,234,169,34,186,58
89,38,38,44,179,148,32,271,45
90,57,41,43,269,110,54,187,34
91,150,36,42,221,96,40,165,45
92,111,43,38,273,93,41,156,40
93,119,34,33,311,88,49,123,38
94,74,56,39,362,64,43,106,51
95,75,146,39,293,50,46,91,55
96,67,137,44,220,64,146,77,40
97,74,99,34,193,36,145,155,59
98,59,85,153,154,47,114,130,53
99,55,85,222,132,48,83,115,55
100,37,174,195,111,45,77,105,51
101,50,231,166,78,47,77,95,51
102,42,199,126,82,46,64,180,56
103,53,175,220,74,36,60,137,40
104,52,147,162,57,48,73,213,43
105,46,123,132,53,50,61,290,40
106,47,99,130,55,38,49,248,129
107,44,74,106,61,39,160,182,129
108,54,76,80,52,39,252,144,98
109,46,54,70,36,46,178,278,87
110,46,47,192,59,38,146,194,73
111,48,59,149,55,51,122,160,151
112,46,52,123,55,44,100,228,147
113,44,52,105,43,42,118,286,105
114,47,55,98,35,39,84,342,95
115,45,40,70,39,49,189,252,111
116,40,45,67,36,48,165,320,74
117,46,46,159,51,46,141,264,42
118,37,65,253,53,38,91,201,57
119,49,48,303,47,44,88,171,45
120,34,49,356,45,40,67,150,54
121,41,53,383,51,32,75,114,46
122,51,51,386,53,24,59,115,56
123,158,39,335,37,51,36,93,46
124,125,49,268,50,39,52,58,154
125,106,52,299,41,42,70,55,128
126,73,44,385,51,32,51,53,104
127,76,35,415,48,49,44,38,88
128,73,47,430,51,38,43,44,67
129,64,137,348,51,45,52,34,62
130,72,128,266,33,37,45,52,159
131,54,98,207,52,47,38,56,238
132,58,93,170,58,35,33,41,301
133,54,79,231,43,42,48,41,251
