iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,88,105,91,121,94,107,109,96,89
2,83,91,108,92,109,83,75,84,175
3,107,86,84,87,77,114,92,76,177
4,91,83,70,104,120,96,91,92,153
5,105,77,72,87,170,72,83,93,141
6,74,76,83,80,190,81,92,81,143
7,92,80,70,66,223,83,72,77,137
8,68,78,64,81,243,74,81,73,138
9,68,71,73,66,259,63,78,87,135
10,59,84,70,86,295,65,50,80,111
11,67,69,66,68,317,66,75,74,98
12,64,57,72,68,345,58,66,52,118
13,55,66,92,68,319,61,65,67,107
14,62,63,105,45,348,47,58,65,107
15,97,67,79,76,304,62,62,61,92
16,139,56,94,53,304,47,53,52,102
17,170,41,89,43,297,56,56,58,90
18,193,54,91,58,250,42,66,59,87
19,175,45,70,52,274,51,102,54,77
20,159,49,73,64,248,63,131,54,59
21,162,55,70,49,242,44,152,44,82
22,154,42,67,50,227,44,202,33,81
23,150,58,64,44,257,39,194,44,50
24,170,31,60,35,254,45,187,54,64
25,202,38,71,37,240,42,158,43,69
26,198,34,60,46,246,41,179,40,56
27,185,41,39,50,296,40,148,41,60
28,208,34,51,41,309,35,123,33,66
29,179,48,45,37,285,42,182,20,62
30,160,39,45,36,312,42,189,30,47
31,167,40,40,39,279,31,217,36,51
32,163,32,43,38,218,52,272,42,40
33,138,33,30,35,290,35,250,41,48
34,114,41,41,28,305,32,239,35,65
35,172,39,34,31,274,35,229,35,51
36,193,34,47,31,302,30,187,31,45
37,225,32,36,35,254,33,216,32,37
38,210,33,43,35,277,42,189,33,38
39,208,31,37,29,289,41,199,32,34
40,215,23,46,36,334,28,159,26,33
41,251,28,30,33,310,19,171,24,34
42,238,26,35,27,323,33,162,24,32
43,294,28,29,24,310,17,142,28,28
44,314,25,20,26,258,17,164,35,41
45,346,23,43,32,240,27,134,26,29
46,298,29,35,34,250,29,173,20,32
47,338,28,24,25,229,20,193,17,26
48,352,23,36,19,199,33,197,16,25
49,343,25,22,21,179,20,252,19,19
50,349,19,15,26,171,16,255,18,31
51,353,13,27,25,165,16,273,12,16
52,355,16,16,12,144,25,292,12,28
53,376,17,22,21,115,14,298,20,17
54,373,15,15,20,123,14,305,18,17
55,360,19,21,17,111,14,322,19,17
56,369,15,17,16,101,7,346,19,10
57,366,15,20,14,98,18,339,16,14
58,377,10,17,19,83,14,352,11,17
59,342,15,13,16,110,17,352,13,22
60,354,7,9,12,93,18,380,16,11
61,333,13,13,15,98,9,396,10,13
62,304,13,6,16,134,12,385,16,14
63,293,18,20,12,121,8,400,14,14
64,316,14,11,21,128,17,374,8,11
65,292,24,21,10,106,12,415,12,8
66,309,13,7,15,103,19,401,19,14
67,252,15,16,14,127,11,430,18,17
68,240,16,17,19,156,8,410,18,16
69,223,18,6,17,165,9,437,12,13
70,178,17,10,11,212,10,448,9,5
71,180,15,9,15,231,14,418,9,9
72,153,17,17,18,236,9,423,14,13
73,140,12,9,15,263,15,423,14,9
74,138,9,10,18,268,11,425,11,10
75,119,9,18,13,277,11,428,8,17
76,112,15,6,14,277,7,446,12,11
77,101,11,13,12,311,15,411,14,12
78,79,10,10,10,321,8,440,11,11
79,94,12,11,11,310,17,420,15,10
80,101,6,19,11,325,15,396,14,13
81,84,11,10,11,319,15,429,8,13
82,70,9,11,7,310,9,464,7,13
83,82,15,10,23,262,8,483,9,8
84,64,13,6,13,307,16,460,10,11
85,52,9,12,12,309,14,470,14,8
86,67,12,14,17,287,13,464,8,18
87,50,12,12,16,322,21,442,11,14
88,53,14,10,10,320,12,457,14,10
89,43,11,5,10,301,21,486,11,12
90,34,10,12,12,302,18,494,9,9
91,23,14,15,15,300,14,499,10,10
92,29,12,14,10,321,8,481,10,15
93,37,14,17,12,343,7,449,10,11
94,33,8,18,11,345,7,451,14,13
95,28,17,14,15,362,8,435,11,10
96,31,9,18,11,388,10,407,8,18
