iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,100,118,104,111,101,137,102,27
2,98,95,90,187,116,109,101,4
3,76,76,74,276,122,83,92,1
4,78,83,57,342,111,58,71,0
5,48,70,42,424,114,46,56,0
6,54,64,25,443,113,51,50,0
7,39,42,30,481,122,40,46,0
8,36,34,18,515,121,42,34,0
9,37,25,11,545,115,27,40,0
10,31,18,3,568,121,28,31,0
11,25,29,11,564,118,21,32,0
12,22,16,12,583,117,27,23,0
13,15,19,8,606,112,24,16,0
14,7,23,5,610,123,19,13,0
15,14,13,1,622,122,13,15,0
16,14,14,4,617,121,16,14,0
17,17,10,3,633,119,10,8,0
18,11,18,2,640,117,7,5,0
19,7,13,0,650,115,4,11,0
20,9,6,1,648,109,18,9,0
21,8,6,1,655,115,7,8,0
22,7,12,1,645,120,7,8,0
23,7,8,1,645,123,8,8,0
24,5,9,1,649,123,8,5,0
25,8,3,0,645,129,6,9,0
26,12,3,0,639,132,9,5,0
27,8,5,1,643,136,3,4,0
28,10,4,0,638,131,9,8,0
29,10,7,0,644,125,9,5,0
30,7,5,0,643,128,8,9,0
31,2,9,3,648,126,9,3,0
32,7,4,1,648,132,2,6,0
33,6,9,1,638,136,5,5,0
34,6,8,1,640,131,7,7,0
35,6,4,2,651,133,0,4,0
36,9,5,1,640,134,5,6,0
37,5,6,0,644,136,6,3,0
38,7,4,0,638,132,11,8,0
39,5,2,1,655,130,5,2,0
40,12,4,0,650,124,6,4,0
41,9,5,1,646,123,10,6,0
42,8,3,1,654,125,6,3,0
43,6,5,1,647,122,11,8,0
44,2,9,0,647,129,5,8,0
45,7,9,1,650,120,9,4,0
46,6,7,0,653,126,1,7,0
47,9,2,5,649,121,8,6,0
48,3,5,0,660,113,10,9,0
49,9,4,1,664,110,5,7,0
50,7,4,1,663,111,9,5,0
51,5,7,2,667,110,6,3,0
52,3,6,1,662,114,7,7,0
53,4,7,1,662,114,5,7,0
54,8,7,2,649,120,5,9,0
55,2,4,2,657,123,5,7,0
56,4,10,1,644,121,12,8,0
57,4,8,1,654,123,5,5,0
58,4,7,0,643,130,11,5,0
59,7,11,0,638,127,10,7,0
60,9,4,0,638,132,11,6,0
61,6,3,0,645,133,6,7,0
62,3,4,0,643,134,11,5,0
63,5,6,1,637,132,9,10,0
64,5,1,0,641,134,8,11,0
65,9,10,2,623,129,13,14,0
66,6,6,2,648,130,4,4,0
67,3,7,2,645,126,6,11,0
68,6,3,0,657,125,4,5,0
69,6,4,0,661,122,3,4,0
70,2,11,2,651,122,6,6,0
71,9,5,1,648,122,6,9,0
72,1,3,1,662,121,6,6,0
73,5,7,1,649,125,4,9,0
74,4,5,2,651,125,9,4,0
75,7,6,1,639,128,5,14,0
76,3,3,2,652,127,5,8,0
77,6,3,0,645,127,12,7,0
78,5,1,2,653,125,9,5,0
79,4,3,0,598,116,69,10,0
80,5,3,3,547,107,122,13,0
81,5,3,5,530,81,158,18,0
82,3,10,0,505,61,207,14,0
83,3,6,0,551,56,172,12,0
84,8,9,1,575,48,151,8,0
85,10,5,2,569,40,160,14,0
86,4,9,2,525,39,206,15,0
87,7,6,4,489,29,249,16,0
88,3,7,1,493,26,261,9,0
89,3,6,2,454,20,304,11,0
90,1,7,0,451,14,317,10,0
91,6,9,0,517,12,248,8,0
92,9,3,2,563,11,201,11,0
93,4,2,1,586,12,188,7,0
94,6,5,2,631,16,132,8,0
95,5,6,1,642,16,117,13,0
96,10,3,2,649,10,114,12,0
97,9,3,1,630,14,137,6,0
98,9,7,5,586,24,163,6,0
99,4,49,3,531,19,191,3,0
100,4,62,0,504,20,204,6,0
101,3,78,2,443,19,246,9,0
102,2,57,4,398,13,316,10,0
103,6,54,0,387,14,330,9,0
104,10,46,3,392,11,329,9,0
105,11,30,7,421,7,315,9,0
106,5,91,5,403,5,280,11,0
107,6,124,4,385,9,258,14,0
108,6,173,3,393,10,205,10,0
109,3,189,4,394,9,192,9,0
110,4,234,3,387,6,159,7,0
111,7,257,6,391,6,125,8,0
112,2,338,4,332,6,109,9,0
113,3,360,6,341,9,75,6,0
114,2,362,8,326,12,86,4,0
115,4,352,12,352,8,62,10,0
116,4,333,10,373,13,61,6,0
117,5,344,7,365,13,61,5,0
118,6,326,7,400,13,43,5,0
119,6,308,8,415,10,42,11,0
120,7,324,11,400,12,37,9,0
121,2,333,6,405,9,40,5,0
122,5,328,3,387,8,61,8,0
123,5,365,4,344,13,58,11,0
124,7,372,5,339,10,58,9,0
125,3,339,4,396,10,39,9,0
126,5,352,4,382,9,42,6,0
127,4,416,7,318,8,36,11,0
128,3,403,8,349,5,30,2,0
129,5,387,10,362,4,26,6,0
130,4,434,9,329,3,15,6,0
131,1,396,9,367,4,20,3,0
132,0,414,4,346,8,23,5,0
133,2,340,4,424,11,11,8,0
134,1,261,3,513,10,9,3,0
135,2,240,4,450,11,88,5,0
136,3,201,9,450,12,119,6,0
137,1,189,6,408,16,169,11,0
138,7,146,5,427,9,200,6,0
139,8,122,3,475,10,178,4,0
140,6,100,5,542,12,128,7,0
141,4,101,3,560,12,115,5,0
142,4,77,5,582,13,111,8,0
143,1,68,2,623,12,89,5,0
144,5,70,2,629,13,74,7,0
145,5,30,2,651,16,86,10,0
146,4,42,2,585,14,144,9,0
147,3,37,1,571,12,167,9,0
148,4,26,3,529,16,209,13,0
149,5,35,1,502,18,229,10,0
150,4,20,2,483,16,261,14,0
151,7,19,1,497,17,251,8,0
152,7,16,3,455,15,292,12,0
153,5,16,1,452,13,303,10,0
154,3,13,2,447,10,314,11,0
155,11,11,0,412,10,340,16,0
156,10,6,1,431,10,326,16,0
157,10,8,5,412,8,340,17,0
158,5,12,5,492,11,259,16,0
159,5,12,4,520,9,243,7,0
160,5,10,5,571,10,193,6,0
161,3,15,4,588,10,173,7,0
162,10,11,3,611,14,141,10,0
163,3,10,1,614,18,148,6,0
164,7,10,0,591,21,166,5,0
165,9,9,1,599,21,150,11,0
166,4,13,1,628,24,120,10,0
167,5,6,2,679,28,71,9,0
168,9,4,0,595,30,150,12,0
169,4,4,2,585,22,172,11,0
170,5,3,1,556,21,211,3,0
171,6,9,2,459,21,294,9,0
172,7,7,3,402,11,362,8,0
173,4,5,7,308,6,462,8,0
174,5,11,3,306,2,462,11,0
175,5,7,3,300,3,466,16,0
176,5,2,4,218,2,555,14,0
177,4,5,11,277,3,481,19,0
178,6,6,6,235,2,527,18,0
179,6,5,4,273,3,493,16,0
180,8,7,3,278,5,476,23,0
181,5,5,4,328,4,439,15,0
182,6,5,3,297,5,462,22,0
183,4,5,8,316,4,438,25,0
184,9,7,1,301,7,452,23,0
185,10,6,2,358,4,406,14,0
186,9,5,5,386,9,373,13,0
187,3,9,1,449,8,315,15,0
188,3,4,1,515,5,256,16,0
189,7,9,1,563,6,199,15,0
190,1,4,3,614,6,159,13,0
191,6,1,4,604,8,169,8,0
192,4,5,0,570,13,198,10,0
193,6,2,1,631,16,141,3,0
194,4,5,0,622,16,146,7,0
195,4,2,0,654,19,110,11,0
196,2,6,3,663,16,105,5,0
197,5,4,1,683,20,83,4,0
198,9,3,0,674,26,78,10,0
199,6,7,1,697,28,54,7,0
200,10,2,1,695,32,58,2,0
201,7,5,0,714,31,36,7,0
202,10,7,0,706,34,40,3,0
203,8,9,0,706,36,36,5,0
204,8,6,1,668,34,79,4,0
205,8,4,2,630,26,125,5,0
206,3,10,1,580,22,176,8,0
207,10,7,1,536,14,226,6,0
208,3,5,1,550,12,224,5,0
209,7,8,0,500,8,269,8,0
210,5,5,1,427,8,348,6,0
211,2,8,1,369,6,410,4,0
212,8,11,3,293,5,466,14,0
213,10,2,2,238,7,527,14,0
214,1,6,5,222,5,541,20,0
215,4,7,6,180,0,582,21,0
216,6,6,10,152,1,598,27,0
217,3,10,5,144,0,608,30,0
218,6,7,4,88,1,662,32,0
219,6,8,7,101,1,649,28,0
220,1,8,3,154,0,600,34,0
221,3,8,6,187,1,571,24,0
222,6,5,5,213,3,541,27,0
223,3,6,3,169,6,586,27,0
224,8,10,4,142,1,607,28,0
225,7,11,1,138,0,611,32,0
226,11,8,6,117,2,630,26,0
227,7,6,7,113,0,637,30,0
228,12,9,5,143,0,601,30,0
229,11,7,3,163,0,587,29,0
230,5,11,2,239,1,518,24,0
231,8,11,4,258,3,497,19,0
232,6,4,4,296,2,475,13,0
233,7,7,2,273,3,500,8,0
234,3,7,9,280,9,478,14,0
235,12,7,2,287,6,470,16,0
236,4,9,8,348,2,411,18,0
237,4,4,8,458,4,310,12,0
238,5,3,2,483,7,289,11,0
239,7,3,2,447,7,318,16,0
240,3,9,3,463,4,305,13,0
241,4,5,2,457,5,319,8,0
242,7,6,1,439,8,331,8,0
243,6,10,3,445,9,318,9,0
244,7,5,3,436,7,333,9,0
245,4,3,1,419,6,352,15,0
246,2,1,3,420,3,363,8,0
247,3,8,2,397,4,376,10,0
248,2,3,3,412,6,354,20,0
249,9,7,2,397,6,367,12,0
250,3,6,2,402,6,369,12,0
251,6,2,0,373,12,394,13,0
252,6,13,4,393,9,367,8,0
