iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,43,48,42,63,51,45,49,53,56
2,45,62,42,50,46,54,71,39,41
3,38,58,33,53,43,52,72,46,55
4,50,49,43,38,43,50,93,33,51
5,45,47,45,61,44,32,86,40,50
6,43,65,35,42,28,47,96,41,53
7,65,63,49,35,35,30,104,28,41
8,39,69,43,42,58,22,96,38,43
9,46,59,45,49,56,37,93,27,38
10,53,35,44,60,67,29,95,31,36
11,50,29,45,47,70,32,105,28,44
12,57,30,53,57,71,26,90,25,41
13,25,23,58,94,85,27,76,33,29
14,47,33,59,55,68,25,77,56,30
15,48,36,60,75,80,19,53,52,27
16,38,39,68,67,83,20,43,66,26
17,50,37,56,72,72,21,38,76,28
18,73,34,77,66,68,16,30,56,30
19,55,23,56,79,81,30,29,74,23
20,50,30,58,77,82,26,20,84,23
21,76,24,70,86,73,16,15,66,24
22,78,35,46,77,95,19,30,49,21
23,83,41,37,76,82,20,44,47,20
24,76,27,42,72,84,14,48,55,32
25,79,22,35,74,79,22,54,58,27
26,61,24,58,65,74,17,62,53,36
27,56,42,54,73,68,13,61,56,27
28,54,28,70,72,66,20,50,50,40
29,41,31,67,90,67,21,57,47,29
30,42,28,84,77,90,19,56,34,20
31,39,27,83,93,73,16,46,41,32
32,54,21,55,94,78,21,58,37,32
33,42,55,64,92,99,13,31,33,21
34,41,46,56,89,90,25,48,29,26
35,52,64,47,93,87,21,36,18,32
36,64,78,42,94,75,21,26,24,26
37,82,68,53,88,72,12,29,29,17
38,68,56,41,107,78,19,27,29,25
39,67,62,48,97,81,25,31,23,16
40,61,63,34,108,72,28,31,30,23
41,58,62,27,102,85,26,22,29,39
42,51,67,31,93,92,20,25,22,49
43,63,65,45,79,81,13,21,29,54
44,47,66,61,99,66,15,21,28,47
45,49,49,63,96,93,19,19,26,36
46,54,45,73,74,86,23,19,24,52
47,41,54,71,85,83,15,25,25,51
48,42,49,75,96,79,13,23,29,44
49,52,45,80,79,90,24,24,23,33
50,55,53,84,85,74,22,20,23,34
51,57,50,65,86,85,15,22,24,46
52,66,52,73,83,78,16,13,24,45
53,57,52,65,88,73,18,20,20,57
54,73,67,75,68,61,11,15,22,58
55,74,91,74,64,65,16,15,12,39
56,80,63,67,91,44,18,24,21,42
57,70,77,71,76,54,16,23,16,47
58,64,61,79,88,52,25,29,13,39
59,42,75,59,92,70,20,24,24,44
60,36,80,85,74,62,18,22,29,44
61,25,84,83,80,73,16,23,33,33
62,35,49,69,90,92,21,19,46,29
63,33,68,85,78,84,20,21,41,20
64,39,60,80,88,73,23,18,30,39
65,27,65,93,88,74,12,13,32,46
66,50,60,81,67,72,21,17,27,55
67,53,71,74,77,75,10,15,23,52
68,62,62,82,70,76,14,11,26,47
69,66,66,85,80,61,12,18,26,36
70,73,81,76,64,46,12,14,28,56
71,59,63,96,55,46,17,20,25,69
72,61,68,109,63,48,21,21,21,38
73,71,42,103,85,44,23,21,22,39
74,65,51,97,81,33,19,32,28,44
75,71,53,97,76,38,16,33,32,34
76,86,64,94,54,25,23,28,23,53
77,72,69,90,46,30,17,33,21,72
78,49,62,73,62,43,29,38,19,75
79,57,62,79,71,45,21,33,26,56
80,51,65,85,67,44,27,24,18,69
81,38,55,87,65,63,16,26,28,72
82,48,70,57,72,40,24,34,31,74
83,44,76,107,60,48,21,26,17,51
84,42,94,88,68,33,43,19,17,46
85,50,98,96,57,28,33,15,16,57
86,78,95,80,55,25,33,24,22,38
87,67,96,101,38,25,38,25,15,45
88,81,77,82,41,28,51,26,25,39
89,78,69,113,39,22,36,32,21,40
90,70,81,92,34,20,48,32,22,51
91,90,82,88,34,32,34,28,20,42
92,73,85,75,35,20,28,47,17,70
93,56,90,105,22,19,32,49,14,63
94,66,85,82,30,23,35,34,22,73
95,52,94,108,22,20,39,39,14,62
96,43,95,105,39,25,26,28,14,75
97,32,80,111,55,27,23,47,19,56
98,38,117,84,58,25,31,38,18,41
99,34,94,73,70,34,19,55,22,49
100,31,80,84,67,30,26,49,17,66
101,44,78,101,45,18,29,55,17,63
102,57,60,100,53,20,22,48,21,69
103,54,84,99,46,24,15,53,27,48
104,54,78,106,33,15,30,61,25,48
105,60,85,84,38,18,31,66,24,44
106,72,82,90,27,15,29,70,20,45
107,82,68,94,26,15,19,75,17,54
108,85,52,91,24,23,25,73,25,52
109,99,53,85,31,15,23,60,21,63
110,95,61,97,28,18,27,62,20,42
111,89,66,88,19,26,17,55,16,74
112,104,60,98,22,8,21,51,18,68
113,95,71,86,28,21,23,34,17,75
114,99,75,95,16,25,23,38,17,62
115,87,80,81,20,26,22,34,23,77
116,104,80,76,20,23,26,27,26,68
117,87,98,72,23,20,26,30,23,71
118,96,76,69,24,27,18,36,24,80
119,89,101,52,46,15,24,21,20,82
120,76,101,52,36,25,20,25,28,87
121,87,112,75,34,19,13,27,19,64
122,82,95,70,47,28,22,22,12,72
123,83,99,79,40,27,25,26,23,48
124,96,89,83,33,23,23,25,24,54
125,108,74,86,34,21,30,26,31,40
126,86,112,82,36,36,14,24,15,45
127,78,103,88,48,17,28,16,34,38
128,80,95,93,51,18,27,22,30,34
129,81,76,95,46,30,20,20,47,35
130,77,63,97,69,23,24,18,39,40
131,86,71,86,77,19,27,30,31,23
132,89,93,90,57,24,18,20,29,30
133,98,59,103,55,22,23,19,32,39
134,74,86,101,40,27,28,32,26,36
135,60,87,93,42,18,47,13,25,65
136,62,58,82,59,20,48,19,35,67
137,68,83,87,41,14,58,11,30,58
138,65,89,82,34,14,68,23,18,57
139,84,76,101,38,23,53,18,15,42
140,83,71,87,40,28,43,31,16,51
141,87,86,85,26,28,50,23,16,49
142,60,101,83,18,51,43,20,28,46
143,75,71,81,32,58,31,26,23,53
144,77,61,82,17,64,41,17,22,69
145,74,75,86,28,64,38,11,24,50
146,78,81,87,21,68,30,18,19,48
147,84,65,67,22,83,26,27,25,51
148,61,80,77,22,80,45,16,25,44
149,95,74,76,16,83,30,22,27,27
150,89,83,71,35,73,27,19,24,29
151,72,96,80,30,56,33,24,38,21
152,78,88,74,23,55,27,23,51,31
153,85,84,103,18,33,28,30,43,26
154,90,80,81,20,43,34,23,53,26
155,95,70,101,19,38,29,19,41,38
156,77,72,74,25,33,29,20,42,78
157,75,74,90,30,24,30,26,47,54
158,75,73,97,26,30,22,26,39,62
159,74,64,98,27,26,19,27,26,89
160,81,52,91,46,22,31,21,29,77
161,77,48,100,48,23,13,20,49,72
162,88,52,79,50,18,22,15,59,67
163,92,58,81,34,25,31,24,54,51
164,74,69,71,50,22,21,22,51,70
165,78,75,100,47,20,17,24,30,59
166,75,75,76,56,10,39,20,36,63
167,82,60,84,69,17,28,10,33,67
168,72,42,88,70,17,30,13,26,92
169,71,69,84,66,24,28,19,21,68
170,67,75,84,64,15,35,19,21,70
171,45,80,101,49,17,28,16,30,84
172,66,84,98,34,19,33,25,28,63
