iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,105,100,106,114,97,103,97,75,103
2,82,142,81,84,111,116,101,95,88
3,117,143,85,93,90,90,79,94,109
4,163,118,82,89,87,80,86,99,96
5,132,162,107,86,65,90,80,82,96
6,136,196,105,81,73,77,70,70,92
7,122,224,114,75,64,75,73,67,86
8,137,260,101,72,70,61,71,60,68
9,119,278,112,56,69,75,60,68,63
10,108,266,104,69,73,66,73,87,54
11,89,307,123,73,52,72,72,62,50
12,92,327,126,51,48,53,69,66,68
13,93,346,121,55,53,51,45,85,51
14,83,369,109,44,58,54,52,85,46
15,105,377,91,58,52,42,48,80,47
16,141,346,69,40,39,76,36,76,77
17,132,362,60,47,32,84,40,72,71
18,117,375,81,39,44,74,37,63,70
19,126,428,71,37,43,48,27,57,63
20,106,419,74,38,29,61,41,73,59
21,81,453,61,39,37,66,45,52,66
22,107,416,77,40,25,56,24,69,86
23,95,427,52,36,24,50,33,50,133
24,64,459,52,34,34,48,30,58,121
25,116,446,53,24,20,53,21,26,141
26,129,439,42,26,28,45,26,37,128
27,172,420,34,24,31,37,23,38,121
28,168,412,43,26,18,31,19,34,149
29,206,389,39,13,25,43,19,34,132
30,210,395,37,26,21,35,19,31,126
31,230,441,24,13,18,25,15,20,114
32,258,406,33,15,23,26,20,24,95
33,271,386,38,23,25,25,15,19,98
34,286,403,19,13,20,20,16,17,106
35,276,375,31,13,6,21,14,22,142
36,284,351,19,11,14,19,17,19,166
37,297,345,18,17,18,21,17,18,149
38,311,356,14,11,18,22,9,15,144
39,282,380,16,12,15,14,14,15,152
40,323,354,23,6,11,13,7,18,145
41,322,375,12,8,16,14,15,18,120
42,317,368,11,13,10,11,13,20,137
43,315,355,13,11,7,13,7,14,165
44,295,337,11,13,17,12,6,14,195
45,295,337,9,8,8,11,6,13,213
46,299,315,11,12,7,11,12,8,225
47,263,323,11,10,11,13,16,11,242
48,280,324,7,9,10,13,7,14,236
49,281,323,12,4,5,13,6,14,242
50,251,350,8,11,13,10,7,10,240
51,290,303,12,6,7,5,14,9,254
52,253,334,7,12,9,7,9,5,264
53,236,317,11,6,5,3,10,11,301
54,216,357,11,9,8,9,12,15,263
55,189,352,8,16,10,11,7,7,300
56,164,356,11,7,8,13,13,9,319
57,210,339,9,16,9,11,8,8,290
58,198,335,8,12,11,6,2,11,317
59,221,322,4,6,12,7,11,7,310
60,226,343,8,6,7,9,5,6,290
61,256,339,9,16,8,13,5,5,249
62,270,337,8,11,8,12,8,8,238
63,285,323,14,11,7,3,4,12,241
64,255,358,11,5,7,9,4,10,241
65,280,353,5,11,5,7,10,9,220
66,315,321,6,2,5,8,6,8,229
67,300,303,8,11,12,7,11,7,241
68,335,283,14,7,7,15,5,5,229
69,355,249,7,8,11,10,4,10,246
70,372,217,10,10,11,12,13,12,243
71,397,207,13,3,13,9,9,8,241
72,383,200,13,7,7,9,12,16,253
73,389,195,9,9,6,12,12,8,260
74,400,163,11,16,6,14,8,10,272
75,371,167,4,16,14,14,11,4,299
76,390,162,8,6,14,12,11,6,291
77,408,144,7,9,10,8,10,5,299
78,405,122,13,11,7,7,17,3,315
79,418,118,9,9,11,12,6,12,305
80,414,113,12,10,12,8,16,10,305
81,428,140,6,11,15,18,13,12,257
82,435,119,14,13,10,8,13,8,280
83,424,108,11,11,8,12,10,7,309
84,444,118,9,42,13,8,13,10,243
85,435,100,16,46,14,9,16,2,262
86,447,95,17,31,18,9,9,9,265
87,459,100,6,63,11,11,7,8,235
88,450,90,9,50,8,9,8,7,269
89,465,83,14,28,8,13,16,13,260
90,490,86,13,34,12,8,14,10,233
91,474,71,11,26,14,8,8,9,279
92,500,67,13,28,16,15,17,12,232
93,498,66,18,24,14,10,15,9,246
94,507,56,14,33,15,9,13,10,243
95,511,64,19,36,7,11,12,16,224
96,479,55,20,22,12,11,6,50,245
97,472,45,12,16,12,11,10,90,232
98,445,38,16,20,13,11,8,106,243
99,416,53,15,24,13,9,8,146,216
100,420,59,8,21,8,8,5,168,203
101,416,40,11,24,10,8,8,182,201
102,383,41,15,16,13,6,9,211,206
103,393,25,10,10,17,4,17,206,218
104,398,27,9,18,9,11,7,212,209
105,364,38,10,15,9,10,10,228,216
106,360,65,9,15,8,8,9,241,185
107,330,89,4,9,11,7,4,257,189
108,324,106,9,15,9,6,7,243,181
109,304,116,9,13,7,5,7,254,185
110,293,119,7,8,6,6,9,267,185
111,307,91,5,10,7,13,6,262,199
112,314,94,6,12,6,7,9,216,236
113,298,80,8,8,12,8,6,290,190
114,323,81,10,5,10,5,6,290,170
115,334,69,10,9,11,9,5,281,172
116,326,71,7,9,14,11,13,281,168
117,327,56,7,10,9,9,10,288,184
118,338,58,13,4,7,6,14,287,173
119,336,43,5,7,8,4,7,323,167
120,319,39,8,13,10,8,8,297,198
121,322,36,8,9,9,6,7,311,192
122,333,39,7,6,7,9,11,311,177
123,318,31,12,4,8,5,9,306,207
124,309,30,6,7,7,12,9,343,177
125,301,18,11,10,3,10,19,373,155
126,300,31,11,9,6,7,7,377,152
127,255,23,16,12,8,11,13,356,206
