iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,50,50,50,50,50,50,50,50,50
1,55,62,52,58,43,51,52,37,40
2,44,58,53,45,53,43,67,46,41
3,48,49,44,48,48,39,79,59,36
4,44,37,46,47,56,33,89,42,56
5,49,54,44,35,43,43,84,40,58
6,40,34,46,44,50,48,91,53,44
7,36,38,57,40,30,40,114,49,46
8,35,35,70,38,32,32,130,39,39
9,40,37,50,44,45,35,116,39,44
10,29,32,54,41,39,35,130,44,46
11,30,25,64,34,31,38,136,45,47
12,33,41,55,45,38,34,125,37,42
13,32,36,53,32,31,36,151,38,41
14,33,35,52,40,64,36,123,34,33
15,44,40,65,28,53,37,120,30,33
16,32,31,54,32,82,34,91,62,32
17,37,34,47,34,92,26,84,58,38
18,36,29,46,38,102,31,84,43,41
19,32,35,54,42,108,37,75,36,31
20,28,37,66,47,106,24,65,47,30
21,36,30,42,33,126,36,64,50,33
22,45,28,51,27,123,33,55,53,35
23,30,25,53,37,141,31,55,40,38
24,36,41,56,29,135,35,49,38,31
25,31,39,70,30,125,25,38,52,40
26,31,56,84,24,108,23,34,34,56
27,20,72,73,27,101,43,36,37,41
28,21,77,78,41,108,27,26,29,43
29,28,87,73,38,115,16,27,29,37
30,17,84,89,36,87,17,47,33,40
31,17,80,64,48,104,23,41,24,49
32,36,72,74,67,81,15,39,17,49
33,45,93,66,39,96,17,31,18,45
34,42,76,64,38,109,13,37,23,48
35,52,85,87,36,79,14,26,20,51
36,40,102,76,41,103,19,19,21,29
37,45,93,92,38,86,18,23,16,39
38,58,91,96,35,81,35,17,14,23
39,57,93,82,37,71,46,19,15,30
40,60,78,83,18,75,55,19,36,26
41,66,82,78,22,69,54,17,44,18
42,49,90,66,20,79,70,30,36,10
43,45,87,84,12,89,62,19,34,18
44,39,69,89,26,65,69,41,35,17
45,26,97,81,20,59,58,63,23,23
46,33,74,104,23,49,56,38,48,25
47,24,83,98,18,48,49,35,54,41
48,23,96,91,19,40,31,46,66,38
49,18,69,93,20,28,44,58,64,56
50,23,88,77,23,30,34,56,61,58
51,16,85,68,21,33,44,64,48,71
52,16,96,59,15,22,56,81,47,58
53,21,98,74,23,23,59,74,29,49
54,14,77,69,24,12,57,92,38,67
55,12,64,67,16,31,71,101,35,53
56,12,94,77,14,27,70,68,40,48
57,21,83,103,20,24,58,73,23,45
58,17,62,113,22,35,46,95,27,33
59,19,59,111,28,38,47,76,34,38
60,31,42,108,24,40,57,80,32,36
61,32,56,110,22,33,42,91,30,34
62,18,44,112,32,32,35,94,42,41
63,31,31,103,26,32,33,112,42,40
64,26,27,98,44,30,25,90,48,62
65,22,22,99,45,17,32,77,65,71
66,23,26,101,78,27,21,69,54,51
67,27,23,95,62,22,24,71,53,73
68,25,36,83,53,23,49,60,43,78
69,21,29,93,44,37,49,39,42,96
70,27,28,107,56,27,68,49,26,62
71,13,19,117,66,28,67,45,37,58
72,23,29,109,86,26,42,33,28,74
73,49,20,109,72,22,43,37,32,66
74,60,23,91,76,30,38,37,27,68
75,57,32,108,75,19,33,25,33,68
76,69,41,99,63,19,44,27,28,60
77,75,48,100,56,11,32,50,15,63
78,76,47,93,65,16,29,51,11,62
79,66,40,98,87,22,23,44,19,51
80,68,46,83,71,16,23,44,18,81
81,97,39,86,69,22,26,41,11,59
82,80,35,99,80,20,16,29,28,63
83,89,56,105,45,21,24,28,24,58
84,78,63,85,57,21,27,43,22,54
85,62,86,98,56,20,23,30,19,56
86,50,91,96,34,29,32,43,14,61
87,51,72,99,60,24,25,30,20,69
88,58,54,101,64,26,33,35,29,50
89,47,87,102,79,19,15,25,22,54
90,32,77,122,94,25,17,23,24,36
91,38,75,116,78,18,15,36,17,57
92,53,93,97,80,19,20,24,25,39
93,53,101,81,80,17,20,26,18,54
94,50,89,96,63,25,22,22,25,58
95,39,81,95,67,27,25,25,14,77
96,70,85,106,42,16,17,23,23,68
97,61,82,93,42,23,13,51,20,65
98,52,84,97,29,20,23,44,23,78
99,57,100,85,54,30,16,30,21,57
100,56,80,94,59,16,23,28,22,72
101,60,101,103,55,15,18,10,19,69
102,51,107,96,34,20,23,27,21,71
103,73,90,105,32,22,18,26,15,69
104,58,117,100,30,16,22,24,17,66
105,56,112,94,33,23,21,23,17,71
106,50,97,119,32,20,23,26,21,62
107,45,106,118,25,22,18,19,27,70
108,77,79,108,23,27,29,20,12,75
109,71,91,114,28,19,17,24,22,64
110,63,85,123,22,26,20,17,23,71
111,69,68,96,40,28,34,16,23,76
112,88,52,120,31,29,18,20,17,75
113,91,51,121,35,27,15,24,23,63
114,101,36,114,31,22,19,22,25,80
115,89,37,97,37,22,24,31,32,81
116,90,31,104,48,26,20,17,28,86
117,100,36,105,49,12,26,14,23,85
118,87,40,111,38,24,28,16,20,86
119,78,55,90,44,22,25,20,30,86
120,101,67,74,31,20,18,9,18,112
121,102,73,73,25,23,19,23,15,97
122,91,105,74,25,36,19,15,17,68
123,88,94,59,48,38,26,16,21,60
124,101,83,42,42,30,21,22,25,84
125,98,83,47,57,24,33,22,22,64
126,83,83,54,80,24,36,20,21,49
