iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,102,90,100,96,114,92,83,106,117
2,108,77,97,83,212,68,79,96,80
3,79,75,67,95,284,66,67,80,87
4,66,63,64,60,366,71,53,90,67
5,53,53,55,76,428,60,65,60,50
6,55,60,35,56,479,47,62,42,64
7,59,55,36,64,500,62,27,54,43
8,53,53,34,53,511,76,28,53,39
9,37,38,41,45,473,41,152,37,36
10,48,51,33,38,364,42,245,52,27
11,65,35,37,36,387,50,221,39,30
12,35,39,39,42,457,57,167,27,37
13,48,36,37,29,512,47,116,43,32
14,59,56,45,30,501,47,84,36,42
15,51,54,40,34,494,48,92,35,52
16,41,43,43,31,546,51,59,46,40
17,61,43,49,32,399,44,52,183,37
18,33,36,45,27,335,35,45,295,49
19,35,48,54,31,229,36,44,387,36
20,41,44,51,30,194,29,43,423,45
21,41,45,43,31,135,50,44,477,34
22,38,49,39,42,123,26,43,487,53
23,35,38,43,40,87,27,44,547,39
24,27,37,47,32,90,45,178,401,43
25,32,43,67,30,71,33,291,287,46
26,36,30,51,38,59,43,371,231,41
27,40,41,61,178,44,32,259,211,34
28,38,39,34,299,49,45,221,135,40
29,30,30,36,371,53,45,174,135,26
30,41,27,47,420,52,51,149,77,36
31,52,38,30,457,39,38,132,70,44
32,34,54,41,516,45,39,90,60,21
33,137,41,27,502,28,25,75,47,18
34,141,38,33,492,28,32,53,44,39
35,131,51,41,475,33,36,65,43,25
36,91,46,45,536,37,46,37,31,31
37,84,48,55,526,43,41,38,40,25
38,49,39,43,570,35,44,37,45,38
39,46,33,33,576,44,48,44,31,45
40,50,58,27,565,34,66,25,39,36
41,55,43,34,572,40,45,26,48,37
42,59,52,36,570,47,58,20,24,34
43,44,58,43,553,51,40,24,42,45
44,54,45,35,574,53,31,21,44,43
45,42,41,38,575,53,44,20,37,50
46,47,40,32,573,56,41,19,47,45
47,63,26,27,591,48,40,29,49,27
48,47,31,36,592,42,50,22,49,31
49,45,23,37,589,54,42,37,39,34
50,42,27,43,574,41,62,36,38,37
51,38,32,36,609,31,48,32,38,36
52,34,24,37,588,50,52,41,36,38
53,41,37,33,590,51,48,43,31,26
54,40,38,46,600,40,38,46,23,29
55,36,38,49,408,41,202,45,54,27
56,43,34,37,335,37,316,42,33,23
57,39,32,42,254,35,396,35,34,33
58,34,28,24,204,51,457,20,45,37
59,36,30,25,152,40,517,31,41,28
60,38,36,32,225,30,436,22,57,24
61,35,26,35,279,41,411,20,31,22
62,33,38,32,300,33,390,23,28,23
63,17,20,33,305,139,325,26,19,16
64,18,29,11,285,192,321,18,15,11
65,22,22,30,171,259,330,17,26,23
66,14,18,26,254,167,350,21,20,30
67,21,13,26,282,112,358,32,23,33
68,33,10,27,388,69,278,35,30,30
69,34,21,43,455,65,195,25,32,30
70,53,27,26,312,81,175,164,23,39
71,42,27,38,248,64,144,265,36,36
72,23,30,30,154,47,97,327,28,164
73,30,30,42,142,48,70,248,23,267
74,26,30,36,102,51,59,198,28,370
75,21,24,36,197,37,47,132,29,377
76,31,36,50,159,197,49,89,24,265
77,20,29,45,136,162,39,91,42,336
78,42,31,38,93,125,39,76,40,416
79,43,22,51,99,97,38,61,49,440
80,29,48,35,61,86,26,222,48,345
81,32,32,35,56,83,21,323,46,272
82,24,29,34,42,52,23,328,42,326
83,16,21,28,156,37,23,315,26,278
84,20,25,23,77,140,21,304,23,267
85,14,15,28,39,225,14,295,15,255
86,29,14,24,37,224,15,262,12,283
87,23,24,42,189,162,22,215,23,200
88,26,23,38,284,147,23,172,27,160
89,25,42,35,384,95,26,128,48,117
90,20,26,35,433,90,37,96,31,132
91,30,36,29,498,72,50,66,37,82
92,27,37,47,506,70,37,68,29,79
93,34,39,27,556,60,46,52,26,60
94,41,33,30,535,56,45,63,37,60
95,32,33,29,561,41,46,62,34,62
96,39,29,31,589,48,43,48,28,45
97,36,39,26,593,39,61,34,21,51
98,28,45,38,588,43,40,47,22,49
99,23,35,21,516,36,35,169,27,38
100,27,17,29,405,32,25,206,16,143
101,20,17,17,270,124,14,199,92,147
102,21,20,15,157,61,11,216,178,221
103,18,22,19,94,53,15,203,228,248
104,23,16,15,137,31,16,205,240,217
105,17,11,8,164,21,25,240,217,197
106,20,24,23,247,22,19,255,142,148
107,23,27,19,295,21,24,290,94,107
108,22,20,19,274,17,18,284,72,174
109,29,133,18,191,20,23,309,52,125
110,21,210,20,226,21,9,297,25,71
111,25,149,11,282,19,13,321,20,60
112,24,84,133,258,21,11,309,22,38
113,20,60,187,269,19,10,300,11,24
114,21,27,229,277,18,14,277,12,25
115,17,28,289,308,23,25,175,17,18
116,18,23,200,265,18,20,198,17,141
117,15,108,207,187,6,14,173,14,176
118,16,145,217,192,16,12,211,11,80
119,12,207,218,237,16,16,124,12,58
120,22,192,208,234,26,19,164,6,29
121,20,230,241,127,14,20,204,16,28
122,8,260,250,83,17,17,236,15,14
123,13,307,273,60,11,27,154,27,28
124,16,294,283,33,19,18,201,14,22
125,22,284,280,34,17,11,218,14,20
126,14,280,277,29,15,15,227,28,15
127,15,273,245,30,14,16,272,17,18
128,15,215,297,18,18,16,276,30,15
129,19,282,213,21,19,19,298,14,15
130,20,309,118,12,14,24,373,15,15
131,19,339,103,23,24,20,331,18,23
132,19,327,73,24,30,14,365,24,24
133,28,274,140,26,15,16,277,99,25
134,23,266,206,22,17,14,271,65,16
135,20,236,204,16,8,19,233,147,17
136,17,268,215,21,17,16,130,204,12
137,15,278,241,13,13,21,86,218,15
138,20,250,262,15,19,19,53,248,14
139,10,223,263,99,20,15,29,231,10
140,12,138,246,179,19,19,23,249,15
141,8,86,254,204,21,11,32,264,20
142,18,54,237,247,13,18,27,269,17
143,11,120,253,234,9,12,25,223,13
144,13,207,251,234,12,19,27,120,17
145,21,250,281,158,21,14,22,119,14
146,121,260,279,101,18,17,29,57,18
147,178,289,288,51,16,15,6,42,15
148,171,242,244,37,14,21,18,140,13
149,250,250,141,22,13,18,17,174,15
150,341,192,126,15,22,19,28,138,19
151,311,122,185,18,27,17,31,176,13
152,379,96,142,42,20,28,20,148,25
153,361,70,106,32,20,17,160,111,23
154,326,144,70,20,26,17,207,74,16
155,253,277,50,34,29,13,172,60,12
156,184,383,67,19,40,24,105,50,28
157,265,374,43,23,27,23,83,38,24
158,290,333,30,19,28,16,49,123,12
159,212,273,26,18,15,13,160,169,14
160,216,237,13,21,19,13,170,202,9
161,247,225,19,12,12,17,128,233,7
162,249,220,10,15,9,14,154,215,14
163,227,221,16,10,23,12,170,212,9
164,203,218,11,13,11,8,200,231,5
