iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,50,50,50,50,50,50,50,50
1,54,55,63,62,52,62,43,9
2,37,44,38,39,138,61,43,0
3,21,25,21,13,237,58,25,0
4,13,9,10,4,286,63,15,0
5,8,159,13,1,179,37,3,0
6,2,256,11,4,100,22,5,0
7,1,304,12,1,68,10,4,0
8,0,342,13,0,37,4,4,0
9,1,361,15,0,22,1,0,0
10,0,216,12,0,168,4,0,0
11,2,143,7,0,241,7,0,0
12,0,73,2,0,316,7,2,0
13,0,47,0,0,344,7,2,0
14,0,23,2,0,365,8,2,0
15,0,22,1,0,370,7,0,0
16,0,160,4,0,229,6,1,0
17,0,274,3,2,121,0,0,0
18,0,312,2,1,82,1,2,0
19,0,180,7,1,209,0,3,0
20,0,105,3,0,290,0,2,0
21,0,145,3,0,252,0,0,0
22,0,183,1,2,210,2,2,0
23,1,178,1,0,216,3,1,0
24,0,267,4,1,120,5,3,0
25,0,324,3,3,67,2,1,0
26,0,347,4,1,48,0,0,0
27,0,364,6,0,29,1,0,0
28,0,368,9,0,19,3,1,0
29,0,377,11,0,8,3,1,0
30,0,379,12,2,6,0,1,0
31,0,379,14,1,2,2,2,0
32,0,381,15,1,2,0,1,0
33,0,382,15,0,3,0,0,0
34,0,381,16,0,1,0,2,0
35,0,377,17,1,1,2,2,0
36,0,375,18,2,2,2,1,0
37,0,376,18,2,3,1,0,0
38,1,378,18,1,0,1,1,0
39,0,375,20,0,2,2,1,0
40,0,375,20,0,0,5,0,0
41,0,373,21,0,3,3,0,0
42,0,374,21,0,1,3,1,0
43,0,373,21,2,2,1,1,0
44,0,376,22,0,1,1,0,0
45,1,373,21,0,2,1,2,0
46,0,372,24,0,1,2,1,0
47,0,371,24,1,1,3,0,0
48,0,372,24,2,0,1,1,0
49,0,369,26,2,1,2,0,0
50,0,359,30,3,2,2,4,0
51,0,363,28,1,1,3,4,0
52,0,368,28,1,0,0,3,0
53,0,366,30,0,4,0,0,0
54,0,364,29,0,2,3,2,0
55,0,366,29,0,2,0,3,0
56,0,369,28,2,0,0,1,0
57,0,368,31,0,0,1,0,0
58,0,361,35,0,1,0,3,0
59,0,360,36,0,1,1,2,0
60,0,358,38,0,1,0,3,0
61,0,356,39,1,1,1,2,0
62,0,352,39,3,3,0,3,0
63,1,351,42,4,0,0,2,0
64,0,351,43,1,1,1,3,0
65,0,354,43,0,1,2,0,0
66,0,348,45,1,4,1,1,0
67,0,348,45,3,2,1,1,0
68,0,351,45,0,2,0,2,0
69,0,219,24,1,1,1,154,0
70,0,132,13,1,3,0,251,0
71,3,79,3,1,0,2,312,0
72,0,56,3,0,2,0,339,0
73,0,29,3,1,3,0,364,0
74,3,16,1,1,0,0,379,0
75,3,15,1,2,1,0,378,0
76,1,3,0,2,1,0,393,0
77,2,9,0,2,2,0,385,0
78,0,2,1,2,2,0,393,0
79,1,2,2,1,3,0,391,0
80,1,1,1,1,1,0,395,0
81,1,2,4,1,0,0,392,0
82,0,1,1,0,1,0,397,0
83,0,0,1,1,1,0,397,0
84,2,2,0,2,2,0,392,0
85,1,1,0,2,0,0,396,0
86,0,0,3,1,0,0,396,0
87,0,0,1,0,1,0,398,0
88,1,0,0,1,1,0,397,0
89,2,1,1,0,3,0,393,0
90,4,0,1,3,1,0,391,0
91,1,1,1,1,0,0,396,0
92,1,0,1,1,0,0,397,0
93,1,1,1,1,1,0,395,0
94,1,0,1,0,1,0,397,0
95,0,0,2,2,0,0,396,0
96,3,0,0,1,3,0,393,0
