iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,88,94,93,113,113,108,91,97,103
2,92,79,90,189,86,109,96,72,87
3,78,69,82,287,76,80,81,72,75
4,168,77,71,216,56,83,91,82,56
5,237,62,72,193,62,71,80,61,62
6,318,70,59,144,49,70,58,58,74
7,347,60,57,116,38,51,49,138,44
8,387,50,45,105,57,49,45,115,47
9,427,50,41,73,57,50,53,97,52
10,325,41,40,75,73,53,53,176,64
11,269,66,42,186,46,39,39,158,55
12,196,48,46,143,60,49,51,254,53
13,183,57,47,120,46,45,45,314,43
14,144,49,49,107,27,63,39,381,41
15,133,50,41,94,43,54,52,388,45
16,110,40,39,96,47,59,68,402,39
17,95,42,37,75,35,47,45,483,41
18,76,41,34,65,50,51,49,476,58
19,71,50,46,67,49,45,50,477,45
20,73,53,31,65,24,42,42,518,52
21,71,57,39,64,27,35,46,509,52
22,66,41,51,72,30,51,43,498,48
23,45,34,36,62,42,43,46,548,44
24,48,37,60,65,36,41,57,514,42
25,36,43,54,52,37,37,46,554,41
26,53,42,37,57,50,50,48,525,38
27,54,40,39,43,59,38,46,526,55
28,40,52,43,60,39,37,40,541,48
29,38,46,38,58,48,50,39,538,45
30,36,35,57,45,53,44,42,550,38
31,41,50,53,52,38,41,49,528,48
32,56,45,47,50,34,38,45,547,38
33,52,39,31,63,31,46,51,553,34
34,46,31,24,48,45,47,60,556,43
35,66,36,40,51,48,51,50,513,45
36,55,38,39,51,52,51,45,546,23
37,41,39,37,59,47,41,45,558,33
38,50,30,41,57,35,46,37,557,47
39,46,32,46,58,38,28,55,544,53
40,68,23,60,45,39,41,47,541,36
41,57,31,50,45,36,49,40,547,45
42,38,28,56,37,36,38,44,565,58
43,41,45,53,38,44,43,52,540,44
44,39,36,67,45,34,49,52,530,48
45,41,26,40,53,48,44,42,564,42
46,42,35,49,35,44,35,41,565,54
47,45,46,40,39,50,38,38,557,47
48,47,34,42,45,42,52,37,552,49
49,41,36,49,44,36,51,40,560,43
50,45,24,42,30,47,45,31,491,145
51,40,51,33,40,34,40,39,504,119
52,46,44,25,38,45,55,34,505,108
53,28,37,39,24,49,40,54,525,104
54,34,47,31,61,46,46,37,517,81
55,41,30,36,36,54,50,44,544,65
56,38,47,37,53,48,49,30,526,72
57,30,47,36,43,50,46,36,551,61
58,39,51,29,51,59,39,32,543,57
59,45,64,24,42,42,46,42,531,64
60,44,38,40,42,48,43,34,563,48
61,53,55,34,38,50,46,34,539,51
62,32,45,39,40,49,29,45,575,46
63,39,38,43,38,53,30,33,579,47
64,60,26,51,53,48,41,37,536,48
65,65,40,39,37,37,37,33,557,55
66,42,32,151,35,34,34,36,487,49
67,44,39,124,37,34,32,29,512,49
68,37,39,113,37,50,63,33,489,39
69,40,34,83,47,42,55,23,530,46
70,149,37,77,48,29,36,18,456,50
71,272,37,62,54,22,35,26,354,38
72,335,31,44,50,42,38,32,304,24
73,407,36,51,52,29,41,34,219,31
74,313,44,179,28,31,49,46,176,34
75,235,33,299,40,34,54,33,140,32
76,195,34,357,50,45,35,36,104,44
77,152,32,389,44,52,39,39,101,52
78,100,31,390,46,20,36,41,201,35
79,93,28,379,31,23,32,33,264,17
80,64,26,352,29,38,33,37,291,30
81,50,27,390,39,31,23,35,280,25
82,26,21,351,25,24,29,26,276,122
83,20,111,275,20,24,23,20,234,173
84,30,87,319,23,22,22,16,278,103
85,33,65,370,28,31,15,21,230,107
86,39,66,411,33,38,36,28,172,77
87,38,54,420,130,27,31,21,128,51
88,26,45,434,148,27,38,38,108,36
89,33,52,480,111,31,40,27,75,51
90,34,33,431,78,30,30,38,71,155
91,27,26,337,140,21,10,32,145,162
92,20,31,260,83,20,93,15,161,217
93,17,22,198,120,10,136,97,86,214
94,15,17,201,171,15,75,136,47,223
95,19,17,200,187,17,47,170,31,212
96,20,18,131,122,16,36,259,32,266
97,34,29,121,72,17,36,278,33,280
98,23,23,79,156,28,30,266,22,273
99,15,23,50,215,35,31,317,29,185
100,16,22,38,254,21,27,279,17,226
101,10,21,25,260,18,17,281,27,241
102,28,23,29,229,20,31,214,164,162
103,31,20,21,191,22,40,182,264,129
104,27,39,52,133,41,39,116,345,108
105,21,24,43,88,37,27,199,374,87
106,34,23,30,58,30,27,234,301,163
