iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,103,101,129,107,129,107,105,19
2,77,59,76,80,63,77,360,8
3,45,61,37,62,51,29,508,7
4,29,45,40,35,40,30,576,5
5,25,30,42,26,24,17,632,4
6,11,22,296,37,16,6,409,3
7,27,18,479,45,18,7,205,1
8,16,18,550,47,18,16,135,0
9,19,15,577,55,29,17,88,0
10,30,6,594,70,30,16,54,0
11,28,6,588,89,25,20,44,0
12,26,4,599,109,20,12,30,0
13,14,4,601,116,10,16,39,0
14,12,8,573,129,19,21,38,0
15,24,5,589,123,29,17,13,0
16,21,6,583,121,30,25,14,0
17,32,5,586,124,18,19,16,0
18,23,10,569,116,27,23,32,0
19,28,4,585,108,24,17,34,0
20,31,4,582,107,23,24,29,0
21,26,4,604,95,19,21,31,0
22,15,6,616,93,21,19,30,0
23,29,4,605,93,19,26,24,0
24,20,4,605,98,20,27,26,0
25,23,7,599,104,26,12,29,0
26,29,8,594,105,22,16,26,0
27,25,5,363,326,27,24,30,0
28,25,11,157,529,29,23,26,0
29,19,25,50,611,49,26,20,0
30,19,34,14,640,51,26,16,0
31,26,29,7,633,65,31,9,0
32,23,32,5,625,76,27,12,0
33,18,24,6,622,93,18,19,0
34,29,19,6,604,85,26,31,0
35,20,23,2,616,91,11,37,0
36,19,38,5,593,98,10,37,0
37,14,23,6,603,120,10,24,0
38,21,24,4,588,134,10,19,0
39,13,300,5,342,96,30,14,0
40,12,496,7,174,56,29,26,0
41,6,558,16,150,26,26,18,0
42,6,599,25,89,38,20,23,0
43,8,609,48,62,28,22,23,0
44,3,617,55,46,34,20,25,0
45,5,625,51,44,24,25,26,0
46,2,641,53,27,28,26,23,0
47,6,633,60,33,15,33,20,0
48,4,647,76,22,13,16,22,0
49,5,634,84,27,11,16,23,0
50,10,599,100,29,12,23,27,0
51,4,601,98,15,24,28,30,0
52,9,605,99,9,22,34,22,0
53,2,601,107,16,14,42,18,0
54,8,588,109,18,21,29,27,0
55,6,600,103,23,14,35,19,0
56,1,587,105,32,9,32,34,0
57,2,576,108,28,22,33,31,0
58,6,583,100,19,25,30,37,0
59,4,604,104,19,25,18,26,0
60,6,586,111,20,19,38,20,0
61,8,592,113,19,14,30,24,0
62,9,581,113,24,23,39,11,0
63,9,591,113,19,19,19,30,0
64,9,605,115,18,5,29,19,0
65,9,599,117,27,5,21,22,0
66,5,576,130,26,19,22,22,0
67,7,572,137,34,11,17,22,0
68,6,558,147,25,11,13,40,0
69,6,552,163,29,15,11,24,0
70,10,556,163,23,9,18,21,0
71,4,553,159,20,22,22,20,0
72,5,562,156,25,13,12,27,0
73,3,549,170,17,28,19,14,0
74,8,536,157,18,32,29,20,0
75,7,556,157,9,23,21,27,0
76,7,542,162,18,19,23,29,0
77,7,544,165,13,26,22,23,0
78,5,537,164,13,45,25,11,0
79,7,562,149,11,23,25,23,0
80,9,553,145,16,24,27,26,0
81,3,580,148,12,8,22,27,0
82,7,566,138,18,12,19,40,0
83,6,569,146,11,13,17,38,0
84,4,583,145,16,17,14,21,0
85,2,532,150,28,26,26,36,0
86,8,565,136,25,13,24,29,0
87,7,586,131,13,17,18,28,0
88,0,566,140,31,28,26,9,0
89,3,552,151,23,34,20,17,0
90,4,564,149,24,21,13,25,0
91,11,562,149,14,30,8,26,0
