iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,102,100,95,87,93,109,115,99
2,70,93,90,139,84,90,145,89
3,181,80,80,126,68,89,113,63
4,133,53,64,209,72,85,110,74
5,124,55,60,264,67,81,96,53
6,101,47,49,220,68,61,69,185
7,99,39,42,303,62,57,65,133
8,190,50,61,235,50,40,55,119
9,139,53,52,215,45,145,57,94
10,126,42,47,146,59,236,58,86
11,97,43,46,260,40,180,58,76
12,87,45,53,289,51,166,48,61
13,177,45,41,267,40,120,59,51
14,158,43,37,298,43,118,50,53
15,219,69,18,262,39,90,51,52
16,193,60,30,194,26,89,163,45
17,159,25,39,164,43,77,247,46
18,117,41,36,141,44,163,204,54
19,117,41,35,111,39,264,146,47
20,102,44,39,199,33,198,135,50
21,89,55,41,153,41,279,111,31
22,80,46,36,141,40,328,72,57
23,77,54,38,104,34,265,78,150
24,51,40,36,213,42,209,82,127
25,49,55,37,275,39,178,59,108
26,39,44,44,322,30,144,61,116
27,39,47,50,346,27,115,62,114
28,45,49,33,391,36,114,55,77
29,47,40,47,438,32,96,33,67
30,53,33,51,424,51,69,56,63
31,51,36,41,475,42,57,43,55
32,56,48,46,439,35,77,34,65
33,50,27,45,486,27,91,37,37
34,42,43,54,482,37,45,48,49
35,49,45,50,500,36,48,37,35
36,42,48,36,474,52,52,43,53
37,44,59,58,480,34,44,37,44
38,41,46,52,483,42,52,47,37
39,44,31,47,499,43,48,45,43
40,56,43,37,493,41,59,34,37
41,53,44,38,472,52,49,58,34
42,55,41,49,488,56,39,33,39
43,50,38,56,478,43,50,52,33
44,51,32,36,521,43,43,41,33
45,37,35,42,541,39,30,50,26
46,38,59,62,504,29,37,53,18
47,27,37,65,503,35,41,52,40
48,34,44,51,503,44,31,42,51
49,26,36,45,527,42,35,38,51
50,44,47,46,512,45,27,43,36
51,35,31,50,505,49,38,39,53
52,33,37,51,503,35,45,43,53
53,29,47,40,504,59,51,25,45
54,37,40,47,524,43,38,30,41
55,36,55,42,510,45,50,26,36
56,31,57,39,499,50,32,52,40
57,27,50,50,505,44,30,58,36
58,31,37,52,520,50,39,28,43
59,36,47,42,385,49,49,43,149
60,28,51,43,316,36,37,42,247
61,44,50,45,372,38,34,41,176
62,37,41,49,277,41,53,37,265
63,44,37,44,224,36,165,42,208
64,46,148,56,171,44,128,51,156
65,65,123,44,255,53,103,40,117
66,32,96,54,202,39,114,33,230
67,47,90,36,277,54,74,39,183
68,45,77,46,306,45,76,48,157
69,33,64,46,364,42,62,46,143
70,30,62,34,301,42,48,56,227
71,29,65,35,355,43,51,46,176
72,37,54,46,365,57,53,47,141
73,51,51,33,387,43,47,55,133
74,61,34,40,317,39,54,35,220
75,45,60,38,369,41,43,31,173
76,42,48,45,405,30,44,47,139
77,33,68,55,400,38,45,41,120
78,50,51,29,459,39,52,28,92
79,58,44,43,341,29,44,39,202
80,59,48,32,368,42,48,39,164
81,40,44,32,305,31,44,42,262
82,46,32,35,236,30,44,65,312
83,42,47,41,214,38,38,45,335
84,49,43,48,165,36,54,44,361
85,49,41,46,135,23,56,40,410
86,40,56,51,126,20,43,41,423
87,45,36,43,237,23,34,42,340
88,62,42,42,170,35,46,50,353
89,37,51,32,132,37,35,41,435
90,42,44,24,116,54,169,38,313
91,42,39,42,116,36,119,49,357
92,49,40,38,89,42,109,158,275
93,43,44,33,67,59,88,123,343
94,55,36,35,62,47,67,111,387
95,56,38,42,64,53,58,79,410
96,39,30,33,59,44,63,76,456
97,46,36,32,50,65,155,70,346
98,36,46,28,45,46,274,60,265
99,37,41,40,34,50,204,70,324
100,58,51,39,51,40,254,58,249
101,42,42,43,44,51,325,47,206
102,40,38,45,45,44,242,46,300
103,44,42,160,41,44,211,48,210
104,67,51,105,31,36,164,56,290
105,55,45,119,49,35,127,40,330
106,47,38,102,43,43,219,52,256
107,31,36,85,44,46,164,46,348
108,36,47,69,28,40,132,61,387
109,51,36,65,47,36,113,47,405
110,34,37,53,44,48,104,53,427
111,43,31,50,57,34,95,46,444
112,49,41,46,62,44,85,40,433
113,29,34,45,52,39,62,51,488
114,47,41,48,46,42,78,48,450
115,43,40,51,41,44,61,49,471
116,50,37,54,151,33,56,37,382
117,57,40,51,120,35,62,36,399
118,41,35,39,102,34,63,40,446
119,51,44,27,89,36,36,54,463
120,47,33,37,70,46,50,48,469
121,35,39,41,71,37,42,40,495
122,51,46,37,39,36,44,37,510
123,36,51,29,61,35,42,56,490
124,35,46,55,52,33,52,46,481
125,41,36,48,66,45,44,38,482
126,39,41,46,48,34,54,37,501
127,25,51,59,57,51,40,32,485
128,37,42,48,53,34,38,45,503
129,32,47,50,40,37,49,51,494
130,46,45,51,48,39,40,44,487
131,52,51,41,38,40,40,48,490
132,43,36,54,47,40,25,44,511
133,46,33,55,50,30,46,53,487
134,40,47,40,35,34,48,50,506
135,51,34,42,33,41,55,45,499
136,51,34,49,38,32,35,53,508
137,50,42,45,48,31,45,43,496
138,60,37,43,41,36,36,155,392
139,40,45,51,49,39,34,233,309
140,62,33,36,34,53,40,194,348
141,47,34,162,40,43,51,167,256
142,45,41,132,36,40,41,240,225
143,56,38,107,39,47,37,293,183
144,41,44,96,37,57,45,343,137
145,47,46,70,39,53,43,374,128
146,168,36,74,39,48,48,291,96
147,120,49,62,36,44,45,350,94
148,116,34,53,40,53,48,270,186
149,187,30,70,43,40,60,234,136
150,178,35,40,57,33,36,293,128
151,143,154,51,33,45,51,217,106
152,234,127,30,48,56,43,193,69
153,292,85,41,38,45,57,159,83
154,232,83,47,43,174,37,123,61
155,186,89,43,44,122,32,104,180
156,143,89,49,58,204,45,86,126
157,98,50,48,49,307,56,73,119
158,124,50,43,43,350,46,59,85
159,76,54,48,40,387,38,70,87
160,76,58,48,38,404,43,66,67
161,78,40,42,55,431,36,53,65
162,66,34,37,68,446,54,39,56
163,39,51,39,48,466,51,54,52
164,49,49,37,41,485,44,38,57
165,50,52,47,41,481,42,30,57
166,54,34,32,42,486,38,55,59
167,44,29,36,48,491,46,44,62
168,48,52,49,47,488,33,42,41
169,52,54,34,31,501,33,46,49
170,50,59,47,33,500,27,34,50
171,42,50,33,41,503,36,44,51
172,57,48,49,45,484,30,39,48
173,45,60,44,30,515,36,40,30
174,45,54,35,29,520,46,42,29
175,51,53,49,31,489,31,57,39
176,35,42,46,34,515,44,47,37
177,54,56,46,23,491,43,51,36
178,44,43,40,41,487,39,57,49
179,48,52,56,23,473,54,61,33
180,57,52,48,31,469,50,44,49
181,48,51,37,22,519,43,47,33
182,45,41,33,38,517,42,37,47
183,40,53,40,38,491,49,54,35
184,39,40,32,54,502,35,47,51
185,34,46,36,29,511,46,51,47
186,37,40,46,33,503,42,42,57
187,35,30,46,50,514,49,42,34
188,52,37,40,34,505,45,51,36
189,44,41,41,45,502,53,42,32
190,42,36,39,40,390,157,54,42
191,45,35,41,45,427,136,36,35
192,47,51,57,43,387,109,56,50
193,41,33,44,43,446,106,41,46
194,49,46,39,39,362,87,39,139
195,31,40,44,46,279,72,41,247
196,115,48,47,55,207,81,51,196
197,97,32,47,55,157,72,54,286
198,121,44,50,42,255,65,29,194
199,88,35,44,38,326,73,35,161
200,47,45,46,47,375,67,47,126
201,68,39,38,54,386,53,48,114
202,64,34,46,42,297,51,46,220
203,163,47,41,46,236,47,30,190
204,129,38,51,49,311,56,38,128
205,121,33,48,51,349,51,38,109
206,83,37,46,51,408,43,34,98
207,80,46,32,44,411,41,46,100
208,82,50,44,39,423,44,41,77
209,81,43,46,31,463,29,43,64
210,71,49,49,41,465,37,39,49
211,57,39,40,32,471,32,57,72
212,55,47,39,41,478,27,51,62
213,51,39,36,51,470,35,57,61
214,61,52,31,38,482,40,51,45
215,64,52,44,39,482,36,36,47
216,35,46,44,45,500,50,36,44
217,35,35,33,33,497,54,74,39
218,37,30,45,36,511,52,47,42
219,46,29,47,36,508,45,50,39
220,161,41,35,43,388,37,64,31
221,117,49,26,51,421,42,58,36
222,98,36,37,59,448,46,49,27
223,82,59,35,54,452,39,47,32
224,75,35,42,60,463,56,36,33
225,74,46,38,41,462,42,50,47
226,71,38,33,33,503,38,43,41
227,69,47,40,41,362,35,54,152
228,53,31,43,35,295,39,47,257
229,53,24,42,30,352,44,62,193
230,50,44,29,37,374,51,54,161
231,57,35,45,39,416,42,45,121
232,46,31,40,47,430,36,51,119
233,35,38,35,35,482,30,60,85
234,31,28,34,49,491,47,63,57
235,47,43,38,39,485,32,49,67
236,38,57,38,50,467,35,57,58
237,37,38,45,38,497,43,49,53
238,36,54,38,42,511,32,35,52
239,42,35,46,37,523,42,34,41
240,52,25,47,40,507,39,46,44
241,59,46,42,44,478,40,43,48
242,56,41,38,37,510,32,37,49
243,51,43,31,46,491,44,50,44
244,37,35,42,45,514,29,53,45
245,53,44,39,48,478,30,50,58
246,47,37,53,49,479,37,51,47
247,37,40,41,34,521,34,49,44
248,48,31,41,32,512,37,48,51
249,39,32,47,39,525,39,44,35
250,36,36,45,38,495,56,50,44
251,42,35,44,30,497,57,48,47
252,41,45,39,36,490,46,62,41
253,35,29,52,38,497,42,57,50
254,32,32,39,37,495,44,54,67
255,32,34,39,43,541,28,34,49
256,39,38,39,45,501,43,45,50
257,50,36,46,41,485,43,48,51
258,38,54,40,41,502,47,40,38
259,38,57,40,47,500,47,33,38
260,58,44,40,35,488,40,40,55
261,29,55,35,39,507,43,35,57
262,37,44,42,46,511,47,36,37
263,31,45,40,49,532,36,32,35
264,48,55,32,53,487,60,30,35
265,37,39,36,55,513,53,28,39
266,36,41,45,59,492,54,28,45
267,49,35,26,34,511,52,45,48
268,45,25,26,42,529,51,31,51
269,54,49,35,40,488,51,36,47
270,40,53,55,32,400,148,31,41
271,41,35,42,46,412,146,33,45
272,48,45,38,42,422,124,36,45
273,56,41,41,45,346,192,45,34
274,52,56,30,44,278,256,33,51
275,35,37,47,32,231,334,30,54
276,34,46,164,44,166,250,33,63
277,46,32,109,31,288,195,48,51
278,33,41,111,48,222,258,42,45
279,37,41,100,33,271,237,53,28
280,48,39,71,48,242,282,35,35
281,49,44,73,21,199,336,34,44
282,45,41,69,36,149,364,42,54
283,49,34,65,35,118,402,53,44
284,63,42,51,33,92,447,34,38
285,46,45,48,35,81,460,36,49
286,57,41,58,29,65,468,44,38
287,61,40,53,33,63,464,33,53
288,35,39,48,41,70,491,30,46
289,43,45,166,21,52,385,41,47
290,43,41,105,55,32,435,42,47
291,43,39,122,39,58,420,43,36
292,39,31,95,42,48,464,41,40
293,39,29,73,34,60,486,37,42
294,37,56,68,33,45,488,28,45
295,39,38,67,40,59,461,35,61
296,64,30,58,46,41,481,41,39
297,37,36,55,40,44,511,39,38
298,41,36,62,56,32,496,37,40
299,42,38,60,51,53,479,34,43
300,33,59,37,44,59,497,39,32
301,38,56,32,45,36,502,41,50
302,44,46,37,57,38,512,34,32
303,43,44,143,56,53,376,34,51
304,55,41,139,36,47,403,43,36
305,50,27,110,44,41,310,180,38
306,46,34,198,43,50,266,122,41
307,32,28,281,39,53,206,113,48
308,43,48,329,33,43,170,96,38
309,26,30,376,39,58,130,96,45
310,39,52,404,41,44,112,74,34
311,40,44,332,48,48,75,54,159
312,39,33,394,32,40,88,56,118
313,36,39,409,31,57,69,51,108
314,48,42,397,42,64,50,47,110
315,31,41,425,40,71,65,49,78
316,56,32,459,43,57,37,37,79
317,44,41,381,27,49,162,36,60
318,44,47,393,40,47,121,46,62
319,42,45,420,37,56,114,31,55
320,42,49,441,47,42,82,49,48
