iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,98,94,98,93,89,104,120,104
2,120,103,113,83,80,90,91,120
3,120,80,210,71,75,74,78,92
4,94,64,276,69,54,64,81,98
5,76,70,325,61,66,74,60,68
6,65,58,370,62,55,69,58,63
7,60,50,321,135,51,49,62,72
8,162,62,233,139,61,46,49,48
9,139,43,200,238,50,36,38,56
10,109,54,142,177,62,157,43,56
11,117,55,128,152,43,226,37,42
12,193,49,109,122,47,161,59,60
13,257,54,94,115,47,142,52,39
14,305,45,89,104,45,108,56,48
15,355,34,61,95,47,118,46,44
16,277,31,167,74,46,93,58,54
17,221,39,152,62,46,180,53,47
18,290,45,123,72,39,134,48,49
19,245,43,111,55,37,133,142,34
20,172,45,209,40,47,98,144,45
21,141,36,289,50,41,97,113,33
22,132,43,314,68,41,92,70,40
23,91,51,360,59,42,75,82,40
24,185,58,292,51,55,61,57,41
25,148,40,360,51,50,64,57,30
26,120,40,391,47,51,48,69,34
27,103,48,407,45,55,50,56,36
28,99,55,331,64,43,37,143,28
29,92,40,359,55,53,47,129,25
30,89,49,288,46,31,48,215,34
31,72,44,213,42,46,38,305,40
32,51,39,182,41,45,162,239,41
33,156,58,165,38,33,133,181,36
34,258,41,135,43,45,101,142,35
35,296,49,111,45,50,88,130,31
36,325,52,94,49,34,89,127,30
37,368,49,89,50,38,78,87,41
38,398,45,89,42,32,66,74,54
39,426,39,69,36,36,77,75,42
40,456,38,62,47,37,57,56,47
41,470,49,62,39,49,42,50,39
42,479,40,58,38,45,54,50,36
43,478,35,53,40,58,53,46,37
44,485,42,34,37,51,44,57,50
45,508,39,41,27,48,52,49,36
46,495,43,38,42,42,47,46,47
47,486,46,52,44,37,40,57,38
48,499,47,43,45,39,38,48,41
49,501,47,51,36,48,28,57,32
50,475,32,47,47,52,55,52,40
51,376,35,46,46,156,55,41,45
52,312,54,147,43,128,31,40,45
53,365,27,125,41,102,42,51,47
54,407,46,105,44,91,30,45,32
55,403,47,93,54,86,31,47,39
56,313,32,90,56,84,26,157,42
57,375,28,65,44,62,43,138,45
58,412,34,65,53,54,35,109,38
59,331,38,65,31,51,45,82,157
60,363,32,54,39,56,39,85,132
61,370,52,50,54,56,45,81,92
62,420,47,52,36,49,36,57,103
63,341,29,46,33,44,49,178,80
64,361,41,44,51,43,39,139,82
65,410,54,51,29,38,32,119,67
66,422,41,49,43,47,47,99,52
67,470,39,47,34,41,33,96,40
68,348,41,46,39,55,47,180,44
69,406,36,49,45,48,43,138,35
70,314,33,46,39,144,32,146,46
71,368,42,38,35,130,29,113,45
72,400,37,43,33,100,42,107,38
73,411,33,42,44,82,55,90,43
74,432,32,49,40,77,53,71,46
75,445,26,45,33,77,50,75,49
76,452,39,51,41,67,36,66,48
77,455,39,48,46,50,44,64,54
78,468,42,40,32,55,56,54,53
79,493,22,43,35,49,58,45,55
80,509,35,39,41,56,30,50,40
81,400,45,143,40,36,35,43,58
82,394,52,148,42,33,54,38,39
83,431,56,97,35,49,41,33,58
84,436,46,91,43,38,45,58,43
85,344,42,91,48,33,33,160,49
86,274,32,189,44,48,44,142,27
87,221,44,149,166,35,27,124,34
88,187,45,136,227,37,41,92,35
89,245,39,99,184,41,49,76,67
90,198,34,205,172,44,34,69,44
91,278,33,161,148,35,31,65,49
92,219,43,135,112,33,39,67,152
93,182,48,106,113,36,31,47,237
94,146,32,97,73,48,32,65,307
95,232,36,77,73,41,49,53,239
96,197,44,80,55,44,41,53,286
97,180,33,58,50,52,35,41,351
98,132,34,47,43,67,48,55,374
99,98,36,48,48,62,50,62,396
100,107,37,45,66,48,41,57,399
101,89,30,46,49,40,60,55,431
102,69,36,46,51,42,45,57,454
103,89,29,41,49,44,39,34,475
104,61,40,46,29,59,52,46,467
105,52,40,30,33,50,65,57,473
106,59,37,37,42,43,57,48,477
107,45,38,47,39,61,54,37,479
108,46,40,41,39,54,41,46,493
109,148,48,46,39,44,49,29,397
110,133,47,49,26,56,50,41,398
111,101,45,44,36,43,43,49,439
112,93,39,45,49,45,43,33,453
113,78,46,34,39,50,51,39,463
114,71,51,36,40,47,53,42,460
115,67,40,40,55,51,52,40,455
116,165,43,49,47,39,61,47,349
117,143,45,34,49,46,57,39,387
118,127,179,30,41,38,52,28,305
119,100,126,38,47,41,45,36,367
120,80,97,38,48,41,47,41,408
121,67,91,39,46,52,38,26,441
122,78,84,43,42,51,27,27,448
123,58,65,42,36,36,59,30,474
124,37,76,31,40,33,42,44,497
125,39,63,38,33,40,58,48,481
126,46,66,41,26,35,43,43,500
127,52,58,47,29,34,48,48,484
128,136,65,36,28,41,39,38,417
129,125,41,28,39,46,51,58,412
130,100,54,37,38,35,44,41,451
131,100,42,36,42,41,46,37,456
132,77,62,33,60,52,38,33,445
133,54,46,41,47,42,50,46,474
134,57,43,38,53,39,37,38,495
135,59,39,44,49,39,152,40,378
136,55,56,46,33,35,112,43,420
137,79,38,43,48,37,100,38,417
138,50,39,48,44,49,106,36,428
139,50,49,46,42,44,65,42,462
140,57,45,46,38,42,70,57,445
141,30,45,37,32,51,170,45,390
142,45,44,38,36,43,267,43,284
143,41,53,51,33,35,196,49,339
144,41,48,51,37,41,156,52,371
145,44,38,43,38,40,131,38,425
146,45,54,45,34,36,118,42,423
147,33,46,46,51,44,105,55,417
148,34,46,49,36,38,88,40,466
149,41,50,38,43,31,86,61,440
150,54,37,39,31,41,65,48,475
151,37,45,52,48,31,67,154,356
152,43,37,37,25,49,63,128,408
153,41,29,38,43,37,47,110,445
154,46,44,41,61,39,60,90,409
155,44,35,44,42,45,55,72,453
156,48,54,38,39,50,50,53,458
157,41,54,54,33,57,35,62,454
158,51,47,31,36,47,44,46,488
159,43,141,35,37,36,58,53,387
160,53,139,34,20,38,41,63,402
161,44,96,56,38,43,35,55,423
162,35,88,46,43,40,50,49,439
163,41,82,48,32,41,34,56,456
164,53,69,33,30,57,35,42,471
165,43,73,41,36,48,44,55,450
166,47,60,49,50,37,48,166,333
167,48,38,46,33,58,56,231,280
168,35,43,41,46,40,45,193,347
169,32,38,53,39,44,49,149,386
