iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,122,105,102,101,106,123,118,23
2,99,102,98,86,189,114,107,5
3,71,94,76,79,291,105,83,1
4,55,76,70,58,359,104,78,0
5,55,66,50,38,412,111,68,0
6,48,49,47,24,454,120,58,0
7,44,40,49,21,489,118,39,0
8,49,33,39,11,513,126,29,0
9,32,30,31,12,521,134,40,0
10,26,24,28,6,541,139,36,0
11,18,19,30,10,559,135,29,0
12,22,20,26,6,574,130,22,0
13,16,17,21,4,585,135,22,0
14,11,77,15,4,549,125,19,0
15,14,126,22,7,506,110,15,0
16,16,159,22,5,497,85,16,0
17,17,188,17,7,485,77,9,0
18,7,233,22,4,450,63,21,0
19,6,215,15,5,451,57,51,0
20,9,193,19,7,405,85,82,0
21,8,219,18,6,373,114,62,0
22,9,268,20,2,334,113,54,0
23,7,265,17,7,344,104,56,0
24,5,260,13,6,338,127,51,0
25,2,265,12,5,307,152,57,0
26,4,297,11,6,239,135,108,0
27,7,280,18,5,259,102,129,0
28,5,267,14,2,272,90,150,0
29,5,264,14,2,262,90,163,0
30,6,285,15,8,215,66,205,0
31,0,276,15,6,232,58,213,0
32,6,295,13,7,212,52,215,0
33,3,259,11,5,217,46,259,0
34,6,277,13,5,204,40,255,0
35,7,290,16,7,184,30,266,0
36,4,291,15,7,184,20,279,0
37,4,316,17,3,162,20,278,0
38,5,324,8,7,156,17,283,0
39,4,326,8,5,126,15,316,0
40,0,338,10,6,101,7,338,0
41,5,349,12,7,88,8,331,0
42,2,395,10,2,76,4,311,0
43,6,448,13,6,59,6,262,0
44,2,494,13,10,63,3,215,0
45,2,501,10,11,46,6,224,0
46,4,548,14,7,37,7,183,0
47,1,583,16,1,28,9,162,0
48,2,589,20,6,37,8,138,0
49,1,556,23,8,27,8,177,0
50,3,510,22,7,23,9,226,0
51,1,520,22,5,16,10,226,0
52,1,478,16,5,14,4,282,0
53,1,460,12,11,13,6,297,0
54,1,474,16,10,16,3,280,0
55,2,444,17,8,16,6,307,0
56,3,422,16,6,13,1,339,0
57,2,417,16,8,14,2,341,0
58,2,416,9,7,11,4,351,0
59,3,423,11,9,9,5,340,0
60,3,400,9,7,10,3,368,0
61,5,399,10,11,11,2,362,0
62,7,394,17,7,13,0,362,0
63,1,459,15,6,7,4,308,0
64,4,503,16,10,11,4,252,0
65,1,565,17,5,16,2,194,0
66,1,603,18,5,4,3,166,0
67,0,600,21,7,5,3,164,0
68,1,624,23,10,8,3,131,0
69,3,573,24,6,2,5,187,0
70,3,549,22,7,6,8,205,0
71,1,523,19,8,4,5,240,0
72,2,503,17,4,12,1,261,0
73,2,488,11,6,4,4,285,0
74,3,470,7,6,5,3,306,0
75,2,465,12,11,3,2,305,0
76,3,432,7,12,8,6,332,0
77,2,437,11,6,7,4,333,0
78,1,428,13,6,6,7,339,0
79,2,416,11,9,5,4,353,0
80,4,401,12,4,5,4,370,0
81,4,412,7,3,6,2,366,0
82,1,402,10,2,5,3,377,0
83,1,355,10,5,6,5,418,0
84,0,361,11,9,8,3,408,0
85,4,290,7,2,9,2,486,0
86,1,303,8,3,4,1,480,0
87,6,281,8,4,6,1,494,0
88,5,284,13,6,8,5,479,0
89,3,310,10,5,5,4,463,0
90,5,304,9,7,8,2,465,0
