iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,92,94,110,101,111,78,112,102
2,84,86,92,99,93,74,185,87
3,73,76,80,78,94,180,135,84
4,71,72,60,84,68,235,138,72
5,56,68,58,71,168,187,135,57
6,62,42,67,59,143,156,111,160
7,54,57,58,149,133,128,88,133
8,64,62,47,124,210,111,70,112
9,50,61,49,101,146,109,64,220
10,58,30,47,91,139,87,73,275
11,47,53,156,84,106,90,57,207
12,52,32,121,70,100,193,55,177
13,45,53,120,151,80,149,48,154
14,42,171,77,144,65,108,54,139
15,41,138,85,221,82,93,37,103
16,28,109,60,295,66,110,47,85
17,48,200,80,216,63,54,53,86
18,41,179,56,305,55,63,34,67
19,41,148,52,326,58,72,49,54
20,151,109,60,265,39,58,62,56
21,236,105,40,206,52,64,39,58
22,305,75,50,169,46,41,55,59
23,344,78,54,144,40,53,38,49
24,407,60,45,103,55,45,41,44
25,384,46,56,120,45,44,48,57
26,318,48,62,91,45,33,37,166
27,268,137,46,84,44,45,43,133
28,214,136,45,179,36,36,50,104
29,167,115,50,143,46,40,158,81
30,140,97,154,132,42,39,103,93
31,209,87,145,101,45,37,113,63
32,178,70,93,88,49,36,207,79
33,129,67,111,83,50,143,152,65
34,120,55,89,84,50,220,122,60
35,121,50,60,77,41,280,118,53
36,94,47,71,59,45,231,96,157
37,79,48,60,58,44,283,97,131
38,67,45,52,55,38,230,79,234
39,65,60,44,46,51,297,69,168
40,58,36,39,40,41,388,53,145
41,53,51,47,37,44,286,58,224
42,49,40,41,41,29,240,50,310
43,47,52,38,47,49,174,56,337
44,50,35,38,43,43,138,68,385
45,51,47,46,38,35,121,40,422
46,51,31,49,46,45,113,46,419
47,42,30,48,36,36,90,56,462
48,51,37,47,38,39,76,164,346
49,40,40,57,43,43,65,141,369
50,40,56,57,36,36,61,106,406
51,33,42,55,38,161,63,91,315
52,35,48,39,51,123,58,82,362
53,43,46,43,49,95,55,71,396
54,30,52,44,36,95,47,70,424
55,38,38,47,41,82,60,69,423
56,49,56,42,33,70,38,60,450
57,29,66,33,27,88,39,52,464
58,57,39,39,31,57,53,50,472
59,50,57,45,26,54,44,40,482
60,39,61,35,38,52,148,47,378
61,42,147,43,38,45,120,39,324
62,162,124,30,39,49,105,55,234
63,131,110,30,35,47,86,48,311
64,100,102,44,22,50,199,47,234
65,94,77,36,44,42,164,171,170
66,80,61,41,40,46,131,141,258
67,80,62,41,40,47,110,112,306
68,163,56,39,44,36,92,94,274
69,147,50,43,55,45,79,75,304
70,107,47,30,48,48,75,74,369
71,99,55,34,49,47,68,60,386
72,92,58,56,32,42,61,67,390
73,92,54,42,38,41,49,45,437
74,87,44,54,43,46,64,39,421
75,71,55,49,19,34,45,38,487
76,74,52,32,41,39,58,49,453
77,59,41,45,34,40,51,51,477
78,59,52,44,47,29,56,48,463
79,52,44,41,49,32,143,51,386
80,38,48,35,49,37,132,46,413
81,54,48,44,46,35,210,45,316
82,51,45,34,49,43,287,37,252
83,51,44,41,46,52,324,39,201
84,49,46,44,29,41,269,32,288
85,47,46,49,35,49,209,38,325
86,46,38,40,51,42,169,34,378
87,59,43,50,37,44,137,49,379
88,48,37,41,43,39,108,38,444
89,52,33,51,31,48,86,41,456
90,167,50,40,38,44,70,38,351
91,257,47,45,35,40,80,37,257
92,288,46,48,39,34,71,30,242
93,233,54,32,24,50,72,38,292
94,191,39,39,28,55,66,30,347
95,152,38,46,44,44,47,36,388
96,122,30,51,49,34,47,45,417
97,102,27,45,35,40,58,37,451
98,96,37,48,39,45,51,43,436
99,86,42,51,34,36,49,39,458
100,71,27,45,39,57,49,42,465
101,54,38,40,32,42,49,47,493
102,69,34,50,40,43,36,47,476
103,52,37,36,45,54,40,37,494
104,54,41,34,52,64,32,37,481
105,43,46,43,48,47,25,50,493
106,40,41,42,50,55,37,55,475
107,35,36,40,58,57,34,30,505
108,41,35,34,54,47,35,46,503
109,41,39,43,48,55,40,37,492
110,42,43,43,45,47,38,45,492
111,48,53,50,49,45,37,44,469
112,44,47,36,47,51,36,39,495
113,39,47,56,56,33,44,44,476
114,37,39,45,52,40,46,46,490
115,49,39,60,59,30,45,30,483
116,34,37,38,42,28,160,45,411
117,37,30,45,51,27,129,43,433
118,62,136,50,46,28,95,43,335
119,41,113,45,31,39,76,35,415
120,60,122,34,42,36,155,36,310
121,46,212,37,37,36,154,35,238
122,55,254,37,44,46,108,44,207
123,137,208,47,45,41,107,40,170
124,152,281,32,42,35,95,45,113
125,108,319,45,42,37,85,44,115
126,208,264,38,46,45,71,47,76
127,189,317,44,29,41,51,38,86
128,145,356,40,35,47,47,48,77
129,118,394,41,33,40,51,38,80
130,78,431,26,51,44,63,42,60
131,80,441,42,43,42,49,46,52
132,70,339,34,38,42,166,52,54
133,72,385,34,47,47,109,54,47
134,57,413,43,39,54,109,37,43
135,53,435,35,33,47,102,34,56
136,57,452,31,38,41,86,44,46
137,72,334,47,36,55,180,42,29
138,45,277,51,49,34,153,42,144
139,40,324,52,37,38,133,44,127
140,42,365,56,44,46,114,42,86
141,57,396,43,48,46,74,36,95
142,41,417,52,44,48,86,36,71
143,42,451,55,41,29,75,35,67
144,49,451,42,37,52,64,37,63
145,44,465,44,41,36,54,48,63
146,43,478,45,20,34,71,44,60
147,45,473,37,43,47,59,44,47
148,40,499,40,43,30,57,37,49
149,42,463,38,53,39,66,42,52
150,40,371,129,55,36,64,47,53
151,36,425,126,38,43,49,44,34
152,38,416,113,44,45,50,38,51
153,35,445,86,46,41,47,47,48
154,50,439,79,40,47,45,48,47
155,35,346,62,56,46,162,53,35
156,52,288,69,38,33,236,45,34
157,41,351,63,39,34,179,39,49
158,31,375,42,42,38,163,50,54
159,55,385,44,57,38,138,34,44
160,41,410,55,47,42,103,44,53
161,54,440,52,36,39,89,45,40
162,36,468,40,38,38,79,48,48
163,37,375,48,27,36,190,48,34
164,29,391,47,46,40,161,34,47
165,41,403,46,30,32,145,46,51
166,41,422,40,52,34,107,51,47
167,58,468,32,37,39,93,43,24
168,125,394,31,40,46,82,47,29
169,118,405,36,36,51,78,42,28
170,108,413,34,51,44,65,45,34
171,102,426,26,37,49,66,58,30
172,74,465,31,42,48,57,40,37
173,173,336,35,40,49,68,48,45
174,251,283,35,43,50,51,48,33
175,210,326,21,39,56,55,49,38
176,153,384,39,41,49,39,47,42
177,159,396,38,32,49,31,49,40
178,221,328,45,49,38,31,44,38
179,178,370,32,38,41,46,42,47
180,140,390,55,47,38,53,33,38
181,145,403,45,44,38,37,45,37
182,119,396,45,41,49,52,50,42
183,89,469,39,39,51,32,38,37
184,78,455,41,48,44,42,32,54
185,185,385,40,34,37,44,31,38
186,158,285,31,37,152,52,34,45
187,120,328,44,40,118,57,49,38
188,102,385,42,47,109,33,36,40
189,95,395,48,44,82,53,44,33
190,101,316,39,42,181,41,36,38
191,94,271,40,44,244,35,34,32
192,62,227,46,40,310,23,39,47
193,59,174,30,50,369,31,28,53
194,76,129,51,36,401,28,40,33
195,43,137,43,52,420,43,20,36
196,43,89,45,48,448,43,36,42
197,43,83,38,41,443,54,55,37
198,30,93,49,47,337,43,152,43
199,36,63,62,38,367,51,131,46
200,31,69,40,25,414,63,106,46
201,37,61,48,37,417,45,78,71
202,33,66,47,35,323,52,187,51
203,42,46,34,35,375,47,160,55
204,34,48,50,47,397,48,116,54
205,31,51,34,41,409,64,110,54
206,38,52,31,42,334,54,189,54
207,49,47,27,38,346,56,174,57
208,52,45,25,45,306,165,107,49
209,49,53,39,42,314,128,126,43
210,42,40,36,43,380,107,109,37
211,48,45,41,37,405,108,62,48
212,46,41,29,53,423,85,69,48
213,41,48,50,41,446,88,42,38
214,31,44,44,35,470,67,70,33
215,33,42,48,51,448,74,53,45
216,35,40,47,42,482,50,59,39
217,42,28,58,41,487,52,61,25
218,43,28,52,41,495,65,37,33
219,56,48,43,49,466,47,62,23
220,36,35,42,58,487,63,47,26
221,49,42,56,56,469,43,40,39
222,43,36,60,38,485,62,29,41
223,41,42,51,52,481,57,31,39
224,36,46,42,46,495,61,33,35
225,20,51,48,40,506,47,42,40
226,31,48,48,55,486,50,43,33
227,23,45,37,35,521,61,42,30
228,30,40,37,46,527,55,30,29
229,34,41,46,52,482,56,53,30
230,36,29,56,44,525,33,36,35
231,33,36,37,49,505,56,36,42
232,25,33,43,50,511,58,44,30
233,38,40,31,60,417,29,147,32
234,32,30,43,39,445,32,138,35
235,34,53,45,44,444,30,101,43
236,44,54,38,38,415,58,108,39
237,47,36,24,44,469,42,90,42
238,30,56,35,41,482,43,82,25
239,40,53,31,25,487,51,74,33
240,40,41,47,39,504,28,59,36
241,43,45,46,49,490,35,48,38
242,32,46,57,37,471,44,61,46
243,45,49,65,40,456,39,59,41
244,42,42,33,50,496,40,59,32
245,37,41,49,36,466,52,65,48
246,38,29,33,39,512,46,59,38
