iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,112,97,96,111,95,82,100,105
2,100,93,84,83,87,75,80,196
3,86,57,67,87,75,80,79,267
4,71,68,58,68,69,72,192,200
5,77,45,54,82,50,62,272,156
6,67,56,55,51,135,66,210,158
7,51,53,49,58,139,52,276,120
8,63,52,54,35,96,51,329,118
9,40,48,33,45,95,51,399,87
10,33,49,30,54,80,38,435,79
11,36,61,51,37,69,48,439,57
12,61,41,45,37,71,63,437,43
13,55,35,43,38,73,37,344,173
14,47,55,46,30,63,141,281,135
15,45,54,35,42,53,232,214,123
16,54,29,65,39,56,163,187,205
17,51,35,54,48,47,180,142,241
18,34,45,57,45,53,127,113,324
19,47,49,55,47,58,83,118,341
20,38,61,45,48,44,88,192,282
21,34,48,57,36,47,98,158,320
22,42,51,45,43,54,66,129,368
23,50,39,54,34,38,60,111,412
24,49,51,35,47,136,51,95,334
25,43,44,43,33,128,62,82,363
26,41,37,43,43,110,67,75,382
27,54,141,35,35,85,48,77,323
28,48,231,41,29,80,48,70,251
29,41,281,40,50,84,61,57,184
30,40,216,47,42,74,48,56,275
31,37,181,45,56,56,36,56,331
32,30,163,44,43,53,43,64,358
33,42,119,52,41,49,50,39,406
34,34,232,47,48,33,49,56,299
35,30,162,42,50,49,47,50,368
36,44,143,40,38,44,46,54,389
37,49,95,56,39,38,50,45,426
38,44,81,38,47,32,174,38,344
39,32,90,47,137,40,134,56,262
40,39,72,52,131,44,114,38,308
41,48,71,43,125,37,84,152,238
42,45,57,53,95,57,69,231,191
43,44,44,154,91,36,78,174,177
44,37,55,122,72,59,70,152,231
45,32,64,110,66,55,69,124,278
46,38,47,94,172,32,73,101,241
47,37,41,82,268,41,51,86,192
48,40,66,60,323,32,48,73,156
49,29,46,54,392,36,54,53,134
50,37,39,54,395,54,45,66,108
51,50,42,41,437,38,44,56,90
52,48,53,136,333,48,49,47,84
53,43,45,112,398,42,38,44,76
54,37,57,213,283,52,39,46,71
55,44,38,165,280,40,34,42,155
56,49,39,143,320,53,32,38,124
57,39,36,129,236,46,44,164,104
58,31,38,106,319,41,33,139,91
59,45,39,102,339,50,36,109,78
60,43,31,67,382,40,46,101,88
61,34,27,73,405,72,47,75,65
62,25,31,61,349,73,44,155,60
63,48,33,54,380,43,49,128,63
64,23,44,55,292,49,49,233,53
65,53,37,56,218,60,27,300,47
66,29,45,47,188,54,40,356,39
67,34,35,46,139,50,44,400,50
68,38,40,43,109,47,44,426,51
69,43,40,64,116,43,29,422,41
70,43,49,44,80,51,44,432,55
71,40,34,43,182,55,46,344,54
72,32,38,45,263,38,49,287,46
73,53,44,40,213,40,46,314,48
74,35,57,57,279,41,50,236,43
75,30,48,41,235,40,148,209,47
76,41,60,49,284,34,122,159,49
77,47,52,46,328,26,122,138,39
78,38,50,36,379,37,101,122,35
79,49,49,44,408,41,83,87,37
80,33,39,40,420,51,78,88,49
81,37,42,35,451,59,79,64,31
82,34,45,40,472,37,59,72,39
83,54,41,42,475,29,57,55,45
84,50,32,40,373,155,37,73,38
85,45,46,44,307,102,152,64,38
86,49,38,50,232,95,228,63,43
87,35,42,34,312,88,186,56,45
88,37,38,43,250,80,269,50,31
89,32,33,147,196,67,234,44,45
90,50,51,129,267,60,154,50,37
91,29,34,112,355,67,122,41,38
92,51,36,85,261,57,117,155,36
93,48,36,79,194,49,91,256,45
94,35,55,86,172,52,84,279,35
95,46,46,75,247,45,74,226,39
96,51,36,65,308,42,65,182,49
97,34,49,75,341,37,47,178,37
98,40,41,56,385,50,50,145,31
99,39,56,52,423,35,42,107,44
100,155,33,47,320,45,41,104,53
101,132,45,52,352,50,46,85,36
102,106,45,37,412,46,43,72,37
103,78,52,60,421,43,28,86,30
104,75,41,52,444,59,31,61,35
105,178,45,55,334,45,37,63,41
106,135,40,40,389,46,36,69,43
107,92,56,48,412,40,36,67,47
108,103,64,60,403,39,36,56,37
109,96,44,47,454,33,40,45,39
110,62,46,47,455,39,44,54,51
111,44,49,51,372,48,146,55,33
112,46,40,67,281,33,238,47,46
113,58,36,42,357,30,197,41,37
114,48,41,60,255,46,255,45,48
115,43,27,55,339,50,204,37,43
116,45,44,44,343,39,184,47,52
117,41,46,46,384,35,153,46,47
118,42,33,55,305,39,231,50,43
119,30,40,54,239,38,188,169,40
120,40,36,48,297,70,141,122,44
121,43,27,38,353,37,148,121,31
122,32,40,31,388,61,100,102,44
123,44,39,39,425,38,83,94,36
124,44,44,47,449,42,76,63,33
125,54,52,32,455,49,65,63,28
126,40,42,47,474,52,52,59,32
127,52,50,51,463,40,44,64,34
128,38,42,63,485,54,47,48,21
129,43,37,54,503,52,36,46,27
130,47,61,47,446,53,48,61,35
131,47,46,51,383,52,35,141,43
132,34,57,32,411,47,54,120,43
133,55,56,43,408,50,51,95,40
134,46,62,46,447,37,41,83,36
135,36,54,31,366,36,39,192,44
136,42,51,39,296,39,46,254,31
137,53,57,171,212,31,37,200,37
138,40,49,110,305,39,56,159,40
139,49,44,112,330,46,38,133,46
140,50,50,78,376,52,48,106,38
