iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,69,68,76,56,68,70,63,90
2,79,55,55,58,103,74,66,70
3,59,66,65,65,78,56,112,59
4,48,63,70,63,81,72,103,60
5,54,58,51,54,81,64,113,85
6,53,45,69,57,81,53,102,100
7,54,47,54,64,73,41,103,124
8,45,46,54,50,76,54,87,148
9,44,46,43,55,49,56,83,184
10,43,43,40,55,54,49,75,201
11,47,39,27,38,62,37,75,235
12,53,36,36,37,59,38,80,221
13,63,45,47,31,54,38,60,222
14,39,29,45,32,51,47,75,242
15,41,33,43,37,43,32,57,274
16,33,37,38,33,45,35,58,281
17,31,35,42,38,60,32,49,273
18,23,33,35,26,50,25,55,313
19,24,24,28,36,43,27,53,325
20,25,30,24,28,31,34,45,343
21,30,23,22,33,39,23,49,341
22,28,20,31,40,38,31,50,322
23,36,22,29,32,30,25,46,340
24,28,21,33,33,32,31,45,337
25,26,17,21,23,31,20,35,387
26,21,30,25,29,45,20,33,357
27,29,21,28,25,23,20,31,383
28,25,15,23,32,32,19,45,369
29,26,22,28,15,31,8,24,406
30,20,15,24,19,29,18,33,402
31,18,15,17,22,34,18,34,402
32,24,15,24,24,22,17,28,406
33,14,10,26,14,28,23,28,417
34,14,28,17,48,18,18,22,395
35,31,19,18,80,22,14,30,346
36,23,26,13,95,20,17,33,333
37,28,11,19,99,15,14,23,351
38,19,24,19,135,15,23,19,306
39,18,22,29,155,14,15,30,277
40,19,15,13,165,16,21,32,279
41,15,11,12,222,20,14,25,241
42,9,20,15,232,20,14,20,230
43,13,12,11,240,19,17,20,228
44,10,26,15,233,18,23,19,216
45,21,16,14,265,20,17,18,189
46,14,9,13,265,27,10,20,202
47,19,17,19,273,16,11,24,181
48,16,16,18,313,18,11,12,156
49,9,16,14,312,20,11,20,158
50,8,10,21,302,19,12,22,166
51,13,15,13,326,10,13,14,156
52,12,11,18,320,15,7,21,156
53,13,19,18,332,13,12,19,134
54,11,21,14,347,14,11,16,126
55,6,15,18,347,14,14,16,130
56,13,14,11,342,19,19,20,122
57,19,10,13,354,17,16,13,118
58,17,16,10,368,22,14,13,100
59,13,19,11,364,17,19,13,104
60,10,12,15,376,16,13,17,101
61,12,20,20,385,13,7,11,92
62,9,22,16,380,11,14,20,88
63,11,18,17,391,15,8,21,79
64,16,18,18,380,21,10,9,88
65,13,19,8,387,17,8,45,63
66,6,12,18,403,15,6,41,59
67,13,13,14,379,22,15,36,68
68,10,18,23,396,15,10,36,52
69,13,13,10,394,9,19,44,58
70,17,14,13,404,15,7,31,59
71,11,11,7,415,22,13,35,46
72,11,7,21,394,26,8,33,60
73,10,12,12,415,9,13,29,60
74,11,12,8,439,13,10,32,35
75,5,11,16,432,16,8,35,37
76,11,14,7,433,6,9,27,53
77,10,10,11,445,8,12,21,43
78,16,12,17,421,9,6,37,42
79,15,13,7,435,13,4,35,38
80,6,13,14,447,9,12,22,37
