iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,61,63,70,67,68,62,77,92
2,70,70,51,94,63,82,67,63
3,65,55,68,126,48,82,66,50
4,68,67,59,113,59,65,75,54
5,69,65,57,142,60,47,75,45
6,54,56,57,161,57,42,80,53
7,48,55,60,173,66,40,62,56
8,41,48,48,191,57,46,78,51
9,41,54,52,184,54,56,60,59
10,46,48,42,195,56,43,87,43
11,45,36,37,208,43,58,97,36
12,54,58,43,205,34,48,81,37
13,35,40,41,240,39,40,90,35
14,35,31,33,272,32,48,78,31
15,41,26,39,264,36,38,82,34
16,50,45,30,270,32,28,84,21
17,39,36,25,305,34,20,66,35
18,28,17,28,324,25,36,70,32
19,45,28,22,305,27,39,67,27
20,66,30,33,275,40,20,69,27
21,53,30,37,250,29,28,105,28
22,50,23,23,251,31,25,128,29
23,50,24,25,221,27,26,158,29
24,49,29,18,221,30,25,157,31
25,42,35,26,194,17,28,186,32
26,24,21,23,195,21,25,192,59
27,33,28,24,198,23,17,149,88
28,25,29,26,181,17,15,172,95
29,31,21,24,161,17,17,159,130
30,35,10,18,144,20,17,144,172
31,36,25,19,147,21,16,141,155
32,32,19,21,146,16,26,122,178
33,27,24,26,131,21,19,118,194
34,23,20,22,115,14,18,128,220
35,25,21,20,126,21,16,90,241
36,30,11,19,108,18,19,102,253
37,28,19,21,97,22,21,100,252
38,22,21,20,101,21,13,93,269
39,26,24,16,95,23,19,90,267
40,26,19,13,102,14,24,79,283
41,32,25,14,82,10,19,103,275
42,25,15,13,68,20,12,142,265
43,17,16,18,75,14,15,138,267
44,21,18,11,85,14,13,140,258
45,15,21,19,75,17,15,173,225
46,19,12,16,70,16,16,202,209
47,21,11,19,54,11,16,249,179
48,16,16,16,54,16,12,255,175
49,14,10,15,53,18,11,280,159
50,14,14,17,53,14,11,255,182
51,17,13,10,48,6,15,292,159
52,20,8,10,51,12,18,307,134
53,14,11,16,38,11,19,323,128
54,21,15,16,43,10,12,291,152
55,24,13,17,44,7,9,328,118
56,21,12,19,37,9,14,312,136
57,38,9,13,36,13,19,296,136
58,44,9,22,32,12,5,328,108
59,43,19,14,42,8,15,322,97
60,63,14,8,35,7,19,309,105
61,97,10,24,22,17,12,290,88
62,102,13,14,40,13,12,282,84
63,162,7,9,32,6,9,264,71
64,158,6,14,29,9,5,255,84
65,153,10,15,27,16,16,262,61
66,189,10,8,25,20,18,209,81
67,220,14,7,27,15,10,198,69
68,206,11,14,34,8,12,215,60
69,180,18,17,17,6,13,234,75
70,174,14,11,25,12,15,238,71
71,174,17,11,18,12,16,259,53
72,156,8,6,26,16,9,281,58
73,154,13,12,21,7,18,286,49
74,117,24,7,20,6,13,320,53
75,129,13,16,15,13,14,310,50
76,132,13,18,20,12,13,314,38
77,108,19,17,15,10,15,337,39
78,133,18,15,18,12,15,290,59
79,117,14,10,15,14,11,284,95
80,103,13,14,15,11,13,256,135
81,101,18,11,19,12,11,265,123
82,84,16,16,18,17,21,241,147
83,87,11,17,15,7,13,277,133
84,83,12,18,15,13,17,231,171
85,68,10,20,18,10,17,207,210
86,70,16,10,18,22,10,218,196
87,73,15,12,10,9,16,201,224
88,63,12,9,22,9,12,200,233
89,55,15,10,15,16,24,184,241
90,55,18,9,13,19,9,181,256
91,54,16,13,17,17,9,187,247
92,59,15,13,20,7,10,199,237
93,63,13,11,21,9,12,186,245
94,51,8,9,17,14,14,235,212
95,50,10,11,17,10,12,222,228
96,43,17,13,24,15,12,252,184
97,47,13,7,28,12,13,260,180
98,32,13,9,22,9,12,287,176
99,28,16,9,33,7,13,300,154
100,24,8,13,17,6,11,320,161
101,49,11,12,19,12,14,304,139
102,42,37,12,27,9,13,280,140
103,36,71,4,32,7,18,267,125
104,34,98,12,19,11,14,255,117
105,30,117,11,18,13,13,244,114
106,26,132,15,18,7,8,230,124
107,26,166,13,24,10,10,219,92
108,26,175,9,25,14,14,193,104
109,29,191,7,18,10,14,194,97
110,31,217,7,19,19,9,175,83
111,35,231,14,15,8,16,157,84
112,30,198,14,19,16,7,194,82
113,20,247,7,26,8,13,186,53
114,18,251,11,21,8,15,158,78
115,21,274,12,7,12,9,157,68
116,22,263,10,18,20,8,159,60
117,18,283,11,13,12,16,145,62
118,23,277,17,16,12,15,148,52
119,22,290,7,13,11,12,134,71
120,27,316,11,15,9,9,107,66
121,23,318,10,18,15,8,120,48
122,15,332,14,19,10,17,106,47
123,22,337,14,13,15,13,108,38
124,17,357,11,15,12,8,93,47
125,17,371,14,17,12,11,86,32
126,23,344,12,15,9,8,102,47
127,14,351,9,17,8,10,97,54
128,15,355,12,17,15,6,103,37
129,21,367,12,18,10,10,92,30
130,12,370,13,9,12,14,92,38
131,25,367,14,10,15,11,98,20
132,21,371,15,15,9,14,82,33
133,11,391,9,16,11,14,87,21
134,16,409,6,13,12,8,74,22
135,12,403,9,25,12,13,61,25
136,16,405,9,14,10,11,68,27
137,15,394,14,10,14,19,71,23
138,16,407,13,11,9,8,71,25
139,15,422,19,13,18,12,47,14
140,11,415,7,20,11,10,62,24
141,15,396,12,13,26,18,46,34
142,11,419,15,8,18,10,52,27
143,14,440,11,11,11,13,46,14
144,17,433,12,11,16,8,46,17
145,19,418,13,15,13,9,54,19
146,13,437,4,20,13,12,41,20
147,14,428,13,11,20,18,37,19
148,10,449,11,15,8,8,42,17
149,10,437,9,12,11,18,40,23
150,14,438,12,13,11,8,41,23
151,14,439,12,12,17,5,42,19
152,6,460,10,12,11,18,30,13
153,16,450,6,13,16,11,32,16
154,13,432,12,12,8,13,53,17
155,12,430,8,15,8,15,61,11
156,15,452,4,12,9,11,42,15
157,14,430,13,12,13,13,49,16
158,13,434,10,13,12,14,49,15
159,18,422,13,13,13,13,53,15
160,15,437,16,11,17,11,40,13
161,15,438,9,18,9,13,38,20
162,16,441,12,16,8,14,40,13
163,13,432,15,8,15,13,53,11
164,10,459,13,7,15,10,35,11
165,16,456,11,16,6,11,35,9
166,11,440,18,10,19,12,31,19
167,16,452,14,12,11,7,24,24
168,13,450,7,8,15,16,24,27
169,11,464,14,12,8,13,26,12
170,11,471,10,13,11,10,28,6
171,10,471,5,9,13,13,26,13
172,11,471,12,10,7,6,25,18
173,17,470,10,8,18,12,17,8
174,11,470,9,8,16,10,29,7
175,9,467,11,6,17,15,17,18
176,13,462,11,10,11,11,27,15
177,12,458,15,9,13,10,29,14
178,18,428,42,7,14,12,23,16
179,16,405,67,7,15,12,25,13
180,13,387,94,6,17,9,18,16
181,13,371,103,9,17,16,20,11
182,8,334,148,13,11,14,21,11
183,12,336,153,9,12,7,22,9
184,14,284,197,8,14,7,19,17
185,13,310,146,19,10,8,45,9
186,13,287,158,13,18,6,50,15
187,12,262,197,17,12,6,42,12
188,10,250,219,9,8,14,45,5
189,3,232,248,10,16,12,28,11
190,9,230,234,11,12,11,40,13
191,13,193,260,22,15,9,39,9
192,12,210,253,17,11,13,37,7
193,14,176,296,13,7,13,28,13
194,10,176,303,15,13,10,27,6
195,18,154,302,10,16,22,24,14
196,13,167,315,13,8,8,23,13
197,14,157,296,17,16,15,29,16
198,8,143,335,13,5,10,36,10
199,17,114,327,9,16,13,50,14
200,7,128,290,21,11,10,80,13
201,8,118,286,6,12,10,91,29
202,12,99,288,13,17,6,80,45
203,15,93,289,10,8,16,82,47
204,14,119,253,7,5,14,76,72
205,9,135,236,12,10,10,74,74
206,12,129,224,6,12,12,83,82
207,18,109,201,8,11,7,72,134
208,14,112,217,13,11,13,48,132
209,7,113,178,17,10,10,71,154
210,18,97,152,17,8,18,58,192
211,11,98,191,14,11,13,52,170
212,11,69,218,13,16,13,47,173
213,12,87,232,9,16,9,39,156
214,10,83,226,16,17,11,42,155
215,8,78,267,14,14,12,49,118
216,10,79,261,8,13,8,48,133
217,12,69,275,11,13,8,50,122
218,15,64,299,17,8,4,48,105
219,10,60,292,15,10,9,42,122
220,13,59,300,12,15,14,48,99
221,14,60,324,13,8,11,31,99
222,10,62,298,13,8,9,57,103
223,8,58,285,13,12,8,90,86
224,9,57,282,17,19,14,94,68
