iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,64,69,81,78,56,86,69,57
2,67,75,59,62,67,71,87,72
3,51,70,65,59,91,69,92,63
4,69,47,48,55,128,68,91,54
5,59,60,44,57,131,69,82,58
6,49,52,67,51,156,53,86,46
7,43,48,54,50,182,47,81,55
8,51,54,45,49,192,48,64,57
9,41,47,53,49,208,43,66,53
10,42,50,45,52,225,44,66,36
11,54,43,41,33,261,40,63,25
12,30,39,51,42,252,36,66,44
13,44,46,40,43,273,33,45,36
14,50,34,30,26,284,38,47,51
15,38,35,39,38,285,36,49,40
16,45,35,24,39,277,29,49,62
17,47,36,39,37,263,42,36,60
18,22,32,28,23,291,33,49,82
19,29,26,35,18,266,39,45,102
20,34,35,28,23,256,28,30,126
21,25,28,26,30,225,32,45,149
22,27,22,24,20,214,31,40,182
23,20,33,24,33,193,32,30,195
24,20,26,37,26,190,24,33,204
25,29,28,18,22,163,24,30,246
26,20,33,31,20,163,15,33,245
27,17,25,23,30,165,16,20,264
28,18,28,24,22,166,26,24,252
29,22,27,26,21,130,14,35,285
30,19,24,19,21,150,18,39,270
31,21,27,22,20,130,21,30,289
32,15,24,19,18,112,31,22,319
33,24,25,22,21,135,26,23,284
34,16,15,21,25,108,17,21,337
35,20,13,12,18,107,32,28,330
36,19,14,18,20,105,22,25,337
37,13,15,28,30,86,18,23,347
38,17,17,19,21,69,16,23,378
39,18,24,19,23,76,22,19,359
40,17,14,17,18,81,10,27,376
41,8,16,21,19,69,26,50,351
42,9,14,19,18,68,24,50,358
43,14,19,15,16,69,14,80,333
44,11,15,16,15,76,15,86,326
45,13,15,13,7,61,23,128,300
46,17,14,13,18,59,16,145,278
47,20,11,17,17,60,15,156,264
48,16,13,14,10,56,14,170,267
49,15,12,18,20,56,20,189,230
50,17,17,14,16,34,14,231,217
51,18,14,9,14,45,17,210,233
52,20,16,9,17,56,8,267,167
53,15,16,19,20,39,8,256,187
54,9,15,10,13,49,17,263,184
55,12,11,19,11,36,12,279,180
56,10,15,14,16,32,12,306,155
57,15,12,6,15,40,15,311,146
58,17,17,14,18,36,15,319,124
59,8,13,18,18,39,15,333,116
60,14,24,13,19,37,9,313,131
61,13,14,18,14,39,14,341,107
62,16,15,11,15,23,8,350,122
63,16,18,16,10,31,5,373,91
64,14,15,10,13,23,14,369,102
65,17,8,13,15,25,14,386,82
66,14,12,13,12,34,16,362,97
67,15,11,12,10,26,12,371,103
68,8,13,15,16,21,10,387,90
69,14,14,22,13,26,8,380,83
70,48,9,32,22,26,10,342,71
71,77,12,25,19,27,7,323,70
72,91,14,15,14,18,12,329,67
73,91,20,25,18,17,15,307,67
74,82,14,30,13,20,16,324,61
75,69,10,16,15,21,20,350,59
76,83,6,14,19,23,14,345,56
77,68,13,20,14,15,11,357,62
78,72,15,20,13,16,10,359,55
79,73,14,23,6,19,11,361,53
80,55,11,19,9,29,9,375,53
81,56,11,19,14,19,9,383,49
82,51,13,17,14,21,12,394,38
83,59,8,15,16,18,13,395,36
84,49,13,12,43,8,18,370,47
85,46,4,16,32,13,17,397,35
86,56,7,20,40,12,15,367,43
87,43,8,18,36,20,16,386,33
88,39,17,16,36,16,15,391,30
89,31,12,13,31,8,3,429,33
90,42,16,14,40,11,19,392,26
91,49,14,18,36,10,4,402,27
92,32,11,13,20,10,18,426,30
93,41,13,9,34,15,10,412,26
94,28,15,9,21,10,8,421,48
95,18,13,17,25,18,18,423,28
96,27,16,16,28,15,16,400,42
97,33,13,16,22,8,16,412,40
98,39,12,29,18,14,11,404,33
99,25,12,43,14,11,17,410,28
100,29,13,63,20,15,15,352,53
101,25,10,56,22,11,12,378,46
102,30,11,60,26,24,14,346,49
103,27,14,93,17,10,20,335,44
104,15,12,80,14,18,14,348,59
105,22,12,82,52,10,18,323,41
106,23,9,82,67,11,14,319,35
107,22,10,88,101,17,14,269,39
108,25,11,63,113,13,14,284,37
109,22,8,71,151,14,9,250,35
110,24,14,74,137,9,13,260,29
111,19,12,69,162,10,7,226,55
112,15,12,45,198,13,8,220,49
113,22,11,44,198,21,15,187,62
114,14,4,44,212,26,10,217,33
115,21,11,46,244,7,10,185,36
116,16,7,51,244,16,15,176,35
117,10,9,46,280,9,11,172,23
118,14,7,39,293,12,10,140,45
119,18,7,57,262,15,11,157,33
120,21,7,40,298,7,12,142,33
121,18,13,51,298,10,12,135,23
122,12,18,28,317,9,13,131,32
123,15,11,35,326,12,15,119,27
124,24,5,31,336,12,13,118,21
125,16,7,31,345,11,11,104,35
126,20,7,32,352,10,12,108,19
127,12,12,21,383,12,11,95,14
128,11,13,24,373,11,12,92,24
129,7,7,29,383,10,10,90,24
130,11,10,25,392,13,16,75,18
131,21,7,32,392,14,7,71,16
132,16,9,27,389,12,12,78,17
133,10,14,28,411,17,7,61,12
134,17,9,35,381,12,12,70,24
135,13,13,21,423,5,12,57,16
136,14,8,22,408,17,8,66,17
137,20,8,17,405,16,13,59,22
138,14,8,20,427,11,8,54,18
139,8,14,17,435,13,11,47,15
140,7,8,19,430,11,7,57,21
141,11,10,14,444,8,13,55,5
142,8,11,22,442,10,15,37,15
143,10,10,23,424,17,15,45,16
144,8,9,25,439,9,12,42,16
145,6,13,21,440,12,12,41,15
146,9,9,18,449,17,10,29,19
147,16,9,18,441,13,15,31,17
148,12,7,14,452,17,10,28,20
149,10,5,12,459,7,15,37,15
150,12,12,13,449,12,10,37,15
151,14,7,15,455,12,11,26,20
152,13,11,13,445,9,18,27,24
153,18,12,17,455,7,7,25,19
154,9,10,14,467,11,7,26,16
155,12,13,20,446,18,7,32,12
156,15,13,13,477,11,7,17,7
157,4,10,10,444,10,12,58,12
158,14,17,13,399,10,6,83,18
159,10,12,17,382,15,12,101,11
160,15,9,15,384,10,10,111,6
161,11,13,9,352,8,11,130,26
162,8,13,17,330,3,16,159,14
163,9,15,11,309,8,12,182,14
164,14,7,13,302,9,9,192,14
165,14,12,9,243,11,14,238,19
166,8,10,14,246,5,10,252,15
167,5,15,9,249,10,9,250,13
168,9,11,14,239,8,13,252,14
169,10,11,9,217,9,12,276,16
170,9,11,19,200,13,10,290,8
171,15,12,18,192,16,13,287,7
172,17,14,14,181,9,15,303,7
173,15,13,6,166,15,14,321,10
