iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,66,67,82,77,79,66,51,72
2,102,59,76,63,50,69,67,74
3,109,69,58,77,59,59,65,64
4,144,61,57,57,60,60,56,65
5,158,56,63,56,47,67,56,57
6,183,59,49,49,55,56,49,60
7,194,49,54,49,37,45,66,66
8,201,50,41,54,51,54,56,53
9,187,91,50,42,54,48,38,50
10,188,96,40,53,35,45,54,49
11,186,100,66,49,36,45,38,40
12,183,87,95,44,41,38,41,31
13,151,83,112,39,35,44,50,46
14,138,94,145,34,37,39,43,30
15,146,71,158,38,42,38,34,33
16,114,94,175,33,39,33,41,31
17,154,60,181,30,33,40,37,25
18,145,65,209,28,36,21,23,33
19,102,65,241,36,26,22,33,35
20,110,44,254,35,32,23,36,26
21,95,49,273,35,19,24,29,36
22,103,56,280,23,25,24,23,26
23,80,50,266,33,27,39,32,33
24,92,46,300,23,16,26,25,32
25,91,35,309,25,30,24,28,18
26,72,43,292,28,29,25,52,19
27,78,43,269,21,25,28,70,26
28,70,35,266,18,20,26,104,21
29,64,36,248,18,25,30,118,21
30,71,41,217,25,25,21,137,23
31,53,27,216,25,17,21,185,16
32,71,41,188,27,23,23,164,23
33,62,36,197,12,22,15,194,22
34,49,36,165,16,25,19,233,17
35,40,25,157,21,23,26,250,18
36,60,34,161,15,17,16,237,20
37,47,37,158,15,16,23,244,20
38,45,30,137,22,20,15,269,22
39,53,29,135,21,16,14,278,14
40,40,26,142,18,15,19,284,16
41,36,25,123,11,19,17,312,17
42,22,22,104,18,22,11,345,16
43,30,29,109,18,18,23,311,22
44,23,16,108,19,20,11,348,15
45,20,21,95,23,20,17,352,12
46,25,34,96,46,11,25,307,16
47,28,19,97,71,14,13,305,13
48,24,24,86,93,17,14,290,12
49,23,19,82,113,7,19,280,17
50,25,15,93,130,12,14,261,10
51,23,26,73,145,11,11,252,19
52,27,20,74,178,10,16,222,13
53,29,26,62,182,14,10,222,15
54,30,17,64,216,15,9,197,12
55,24,21,54,217,14,16,196,18
56,25,13,62,236,9,11,187,17
57,24,11,42,258,12,13,189,11
58,20,12,56,290,13,16,147,6
59,25,21,45,264,16,14,162,13
60,22,18,34,266,16,11,152,41
61,19,17,34,262,18,13,134,63
62,19,21,45,248,13,13,112,89
63,18,15,42,214,17,10,116,128
64,11,19,43,230,13,7,105,132
65,20,7,43,195,13,11,107,164
66,12,23,41,183,14,9,95,183
67,25,12,37,176,13,4,98,195
68,14,16,30,166,17,13,120,184
69,16,17,30,160,12,15,126,184
70,15,13,19,136,14,16,109,238
71,17,17,36,139,10,10,95,236
72,12,11,20,133,10,13,95,266
73,12,10,30,116,13,6,100,273
74,12,15,31,120,10,17,103,252
75,16,11,26,102,9,12,90,294
76,12,18,22,114,10,12,82,290
77,13,11,25,115,12,13,72,299
78,16,13,26,100,8,9,66,322
79,12,29,26,98,6,10,77,302
80,13,13,22,75,15,17,67,338
81,16,16,20,82,10,12,48,356
82,18,15,15,79,6,19,53,355
83,4,12,17,73,12,14,65,363
84,11,15,22,60,6,15,53,378
85,8,13,26,63,9,11,55,375
86,10,15,17,64,10,13,37,394
87,7,9,17,62,18,10,37,400
88,14,10,19,54,18,13,45,387
89,19,15,17,47,15,13,41,393
90,15,16,17,48,10,14,39,401
91,16,11,20,50,11,10,34,408
92,14,13,15,44,13,11,37,413
93,16,11,10,42,10,8,37,426
94,19,8,16,39,15,12,38,413
95,8,14,23,39,11,14,20,431
96,13,17,18,34,16,9,34,419
97,15,27,16,47,15,7,27,406
98,12,12,13,45,9,12,28,429
99,12,16,12,27,18,9,27,439
100,12,12,7,28,10,15,29,447
101,15,9,17,42,12,10,25,430
102,11,8,11,28,17,13,28,444
103,11,10,14,27,4,21,27,446
104,17,19,14,25,13,14,19,439
105,13,16,12,28,6,16,29,440
106,12,10,13,32,9,12,19,453
107,7,11,19,27,12,8,24,452
108,8,18,19,25,8,11,32,439
109,6,12,14,33,14,12,17,452
110,7,4,16,21,15,4,23,470
111,9,13,10,16,8,12,21,471
112,4,13,13,29,15,3,13,470
113,7,17,7,21,12,10,14,472
114,10,11,13,21,18,16,19,452
115,9,11,10,26,8,13,15,468
116,5,13,11,23,14,6,17,471
117,14,10,9,55,11,7,25,429
118,10,24,8,74,8,12,17,407
119,8,12,10,90,11,9,16,404
120,14,12,12,123,4,18,25,352
121,8,12,14,146,7,9,19,345
122,11,15,5,179,12,11,18,309
123,14,14,12,185,11,11,17,296
124,9,15,18,203,3,11,18,283
125,13,7,13,210,9,11,17,280
126,14,9,6,213,10,10,15,283
127,12,18,32,197,6,10,11,274
128,10,11,62,181,17,15,13,251
129,11,15,86,179,8,9,22,230
130,8,6,109,157,10,15,19,236
131,9,16,137,152,12,8,19,207
132,11,9,140,161,9,17,13,200
133,14,12,183,131,7,10,21,182
134,14,14,189,140,6,11,14,172
135,7,10,216,117,7,8,22,173
136,12,13,203,130,13,10,13,166
137,12,13,235,120,9,14,13,144
138,9,13,258,95,12,19,14,140
139,9,7,277,98,8,11,7,143
140,10,15,293,97,10,18,7,110
141,12,10,300,94,13,13,11,107
142,10,19,291,83,9,14,17,117
143,12,11,321,75,9,10,24,98
144,12,20,312,81,11,10,10,104
145,8,12,324,87,7,10,16,96
146,20,8,315,58,14,16,16,113
147,10,11,309,65,16,9,15,125
148,7,10,332,67,9,12,14,109
149,12,10,350,58,11,15,10,94
150,13,10,350,62,12,9,14,90
151,11,6,358,68,11,12,9,85
152,6,12,347,55,17,12,12,99
153,17,9,373,50,13,8,10,80
154,16,6,367,58,13,15,14,71
155,10,11,379,43,15,13,8,81
156,10,18,391,50,14,11,5,61
157,12,7,382,43,17,10,18,71
158,13,11,390,46,15,7,7,71
159,9,8,385,46,15,18,17,62
160,9,7,395,62,10,19,7,51
161,10,14,387,61,7,22,7,52
162,2,14,384,68,9,11,13,59
163,8,11,414,59,12,12,13,31
164,16,11,406,43,11,12,14,47
165,12,9,406,50,7,11,11,54
166,12,10,417,45,10,15,5,46
167,12,16,420,46,19,13,10,24
168,18,14,412,40,11,11,18,36
169,13,12,428,42,12,15,6,32
170,9,14,413,47,11,16,11,39
171,12,11,435,45,6,10,12,29
172,6,13,440,43,11,11,10,26
173,11,12,381,45,10,13,59,29
174,13,43,388,35,15,6,26,34
175,8,73,354,32,7,10,40,36
176,4,99,345,38,9,14,24,27
177,20,102,322,28,15,15,33,25
178,13,128,311,28,14,9,32,25
179,10,153,283,25,13,14,33,29
180,12,189,257,25,12,13,26,26
181,13,194,255,27,11,11,26,23
182,13,219,243,18,9,12,28,18
183,16,234,217,23,6,15,22,27
184,12,240,213,29,5,9,32,20
185,8,242,205,21,19,12,31,22
186,9,251,207,19,12,14,29,19
187,14,281,168,31,10,10,21,25
188,10,283,185,19,14,10,20,19
189,15,299,167,19,12,11,22,15
190,10,333,131,24,12,8,18,24
191,11,316,156,17,13,13,21,13
192,11,336,139,17,11,16,19,11
193,15,328,134,16,13,17,21,16
194,15,339,127,18,16,10,15,20
195,14,342,105,26,10,14,26,23
196,13,391,94,15,13,7,10,17
197,13,385,88,20,12,9,18,15
198,11,377,98,16,8,14,20,16
199,13,385,90,15,13,13,15,16
200,13,384,79,14,12,21,18,19
201,11,401,79,12,14,12,13,18
202,13,393,87,12,16,11,13,15
203,14,410,74,14,17,6,16,9
204,14,413,71,10,9,15,13,15
205,12,412,62,12,17,15,14,16
206,12,406,65,21,16,13,17,10
207,14,411,63,16,12,19,12,13
208,13,432,48,17,13,9,13,15
209,13,421,53,18,15,9,18,13
210,13,384,56,16,12,18,47,14
211,16,384,43,9,10,12,75,11
212,15,325,56,18,19,7,108,12
213,10,339,40,19,12,16,113,11
214,16,310,43,13,8,15,112,43
215,18,311,33,13,19,15,89,62
216,11,303,38,22,18,15,92,61
217,12,325,38,15,9,14,79,68
218,11,322,35,10,9,13,107,53
219,12,316,34,6,13,11,108,60
220,10,337,35,9,19,13,90,47
221,9,315,25,14,20,13,97,67
222,9,338,28,12,11,16,97,49
223,13,335,36,10,14,5,99,48
224,15,324,29,10,15,11,109,47
225,10,345,33,14,14,13,93,38
226,12,364,25,15,6,13,82,43
227,12,368,25,14,18,15,67,41
228,14,316,24,13,13,20,116,44
229,9,328,29,18,8,10,131,27
230,14,298,18,14,8,14,161,33
231,11,294,20,11,17,10,166,31
232,10,258,19,18,12,12,197,34
233,18,248,15,19,15,15,198,32
234,4,243,24,12,13,14,222,28
235,9,242,16,10,18,13,217,35
236,9,197,21,17,7,11,279,19
237,14,239,18,7,22,9,226,25
238,11,246,15,13,10,13,235,17
239,7,271,18,17,12,7,208,20
240,8,290,16,14,19,13,183,17
241,8,298,23,20,12,15,169,15
242,14,291,20,15,10,8,181,21
243,14,309,12,20,10,10,172,13
244,9,339,16,13,10,4,141,28
245,9,333,11,16,11,16,142,22
246,13,337,23,13,11,11,128,24
247,12,335,17,12,10,12,146,16
248,17,327,14,12,13,13,143,21
249,10,359,14,16,18,9,118,16
250,9,361,11,12,8,12,120,27
251,10,382,16,21,7,11,97,16
252,13,366,17,16,8,14,111,15
253,14,364,17,11,13,12,114,15
254,8,391,14,13,6,12,101,15
255,6,394,20,17,11,11,84,17
256,12,386,10,13,14,20,89,16
257,15,401,16,13,9,7,84,15
258,7,417,16,15,11,9,67,18
259,11,399,13,12,20,14,78,13
260,12,429,10,7,12,10,61,19
261,13,413,20,16,10,14,58,16
262,7,435,20,18,7,11,50,12
263,10,423,17,11,15,14,50,20
264,20,418,14,11,12,14,56,15
265,10,428,14,8,16,18,54,12
266,8,446,11,8,9,10,58,10
267,19,420,10,10,11,10,62,18
268,18,444,8,10,12,14,43,11
269,16,450,14,9,12,10,38,11
270,10,435,17,11,19,10,46,12
271,19,447,10,12,12,10,41,9
272,10,450,9,8,12,15,39,17
273,10,446,15,15,12,12,32,18
274,7,450,18,12,10,13,40,10
275,8,465,12,10,6,11,39,9
276,11,423,20,13,11,15,53,14
277,15,382,25,17,9,18,85,9
278,16,393,13,12,10,16,90,10
279,13,349,17,13,8,22,126,12
280,7,345,12,7,12,10,155,12
281,14,312,12,8,11,11,182,10
282,13,306,7,9,10,16,181,18
283,12,295,9,18,9,12,189,16
284,18,261,10,13,23,9,212,14
285,11,251,8,11,13,14,242,10
286,14,263,8,13,15,12,221,14
287,16,283,10,15,2,9,216,9
288,18,307,16,12,7,13,176,11
289,14,304,8,12,7,17,187,11
290,7,319,12,12,8,17,177,8
291,12,315,9,14,11,13,169,17
292,14,305,9,8,14,14,180,16
293,13,337,11,13,10,11,149,16
294,12,358,11,8,10,10,138,13
295,17,341,13,10,9,13,141,16
296,11,355,12,14,7,8,139,14
297,13,364,9,17,16,14,118,9
298,12,370,13,12,13,13,113,14
299,12,378,13,11,13,12,112,9
300,9,410,5,11,6,11,98,10
301,8,384,10,19,5,12,108,14
302,10,404,10,11,7,10,96,12
303,14,392,19,13,7,11,93,11
304,18,406,12,15,10,6,77,16
305,15,410,11,15,10,9,76,14
306,9,412,13,12,11,15,77,11
307,13,422,13,9,14,11,71,7
308,11,437,15,14,6,8,58,11
309,14,411,13,15,15,13,61,18
310,15,421,13,9,6,13,70,13
311,9,439,13,9,14,11,54,11
312,10,438,9,14,13,12,48,16
313,14,442,13,12,8,12,45,14
314,8,434,21,9,12,14,51,11
315,14,421,7,15,13,13,64,13
316,13,451,10,10,10,8,50,8
317,12,436,11,11,6,14,50,20
318,11,448,7,12,11,10,46,15
319,16,444,17,19,8,11,31,14
320,9,465,18,13,9,13,28,5
321,9,446,14,13,1,11,48,18
322,17,435,13,12,9,14,49,11
323,15,435,14,11,39,7,32,7
324,11,399,10,11,71,11,33,14
325,13,390,12,13,75,17,27,13
326,18,351,12,9,126,10,26,8
327,12,325,15,14,135,13,30,16
328,13,302,18,15,156,9,32,15
329,8,300,13,16,176,8,26,13
330,14,264,13,16,197,15,28,13
331,15,274,19,14,181,10,34,13
332,15,248,15,15,205,12,32,18
333,12,231,13,12,240,11,25,16
334,13,227,15,11,256,11,15,12
335,12,219,16,11,245,12,27,18
336,13,188,9,9,285,12,29,15
337,10,198,19,13,263,17,21,19
338,13,185,8,14,289,16,22,13
339,16,170,13,12,314,7,21,7
340,16,161,12,7,315,15,20,14
341,9,161,9,14,324,14,17,12
342,15,124,12,5,372,11,12,9
343,11,147,9,14,329,9,21,20
344,13,130,9,7,366,12,14,9
345,17,137,10,16,332,12,20,16
346,12,121,15,9,370,11,13,9
347,13,120,8,8,374,14,12,11
348,9,103,12,16,374,12,22,12
349,17,88,10,14,393,12,17,9
350,13,103,16,14,372,15,14,13
351,13,73,11,9,415,9,18,12
352,12,98,13,8,401,9,7,12
353,5,73,10,19,420,9,12,12
354,9,75,13,10,409,9,17,18
355,15,55,13,6,427,14,20,10
356,11,73,11,8,409,13,25,10
357,7,79,8,12,419,12,11,12
358,13,54,9,18,422,12,20,12
359,9,66,15,11,424,8,15,12
360,11,61,13,6,428,11,13,17
361,17,53,14,10,430,15,14,7
362,13,50,10,14,432,15,14,12
363,10,39,8,8,457,13,11,14
364,12,52,13,7,440,9,14,13
365,3,46,9,8,450,13,19,12
366,7,44,17,11,453,9,9,10
367,6,29,11,16,462,14,9,13
368,13,41,10,9,458,9,12,8
369,15,39,8,6,457,16,9,10
370,13,40,9,9,444,16,16,13
371,11,33,10,6,461,12,9,18
372,11,33,10,9,467,8,10,12
373,11,38,8,9,451,11,15,17
374,7,32,8,10,464,16,12,11
375,18,32,10,11,455,10,12,12
376,13,26,10,10,464,12,14,11
377,14,28,7,9,465,15,11,11
378,9,30,13,16,454,16,7,15
379,15,27,13,15,453,10,14,13
380,12,33,7,14,456,12,13,13
381,17,24,10,11,455,17,11,15
382,8,29,8,11,470,9,12,13
383,11,18,15,10,475,10,9,12
384,14,20,12,11,468,11,11,13
385,15,18,10,13,462,11,15,16
386,8,28,10,18,450,21,14,11
387,11,13,15,8,465,11,19,18
388,9,18,15,17,473,8,6,14
389,12,20,18,10,477,11,7,5
390,12,18,16,14,468,8,14,10
391,12,29,8,8,469,11,13,10
392,10,12,11,14,474,14,15,10
393,12,18,10,14,475,11,11,9
394,10,16,13,14,461,10,24,12
395,14,14,18,7,441,7,44,15
396,8,14,16,14,429,15,55,9
397,17,9,14,8,406,12,85,9
398,13,10,11,10,373,16,113,14
399,14,13,16,10,336,11,146,14
