iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,70,56,65,70,72,75,77,75
2,99,69,64,62,59,65,62,80
3,120,61,53,70,54,67,54,81
4,143,73,53,60,59,63,58,51
5,154,57,50,60,71,70,49,49
6,178,55,46,68,59,63,42,49
7,193,43,59,53,48,58,56,50
8,210,59,63,43,49,51,47,38
9,247,41,34,58,46,42,51,41
10,246,45,42,49,33,51,49,45
11,238,48,46,34,45,53,49,47
12,249,43,50,41,34,46,47,50
13,246,46,42,41,35,44,38,68
14,244,40,38,32,30,31,36,109
15,236,40,37,30,27,40,36,114
16,208,37,28,43,23,32,36,153
17,208,42,37,30,41,31,34,137
18,186,32,26,24,44,19,31,198
19,186,24,30,30,27,40,22,201
20,161,40,27,28,28,35,24,217
21,173,18,33,33,18,37,21,227
22,159,41,52,19,24,28,27,210
23,143,35,97,18,24,30,21,192
24,138,21,104,17,33,27,34,186
25,152,23,133,21,32,22,26,151
26,113,21,135,26,26,28,23,188
27,111,11,186,21,17,22,29,163
28,104,22,182,30,26,26,22,148
29,116,26,204,21,15,15,26,137
30,107,22,222,11,20,25,22,131
31,90,19,249,13,22,20,23,124
32,79,25,242,13,24,17,25,135
33,87,21,259,18,19,21,18,117
34,72,18,277,17,21,21,23,111
35,77,17,274,23,19,23,20,107
36,72,19,286,20,19,22,20,102
37,75,16,299,15,19,22,17,97
38,60,9,326,16,20,16,27,86
39,54,17,349,15,13,12,14,86
40,55,18,345,13,17,17,14,81
41,57,18,360,17,9,10,15,74
42,48,24,344,21,23,18,14,68
43,54,15,365,13,14,14,17,68
44,45,12,386,10,15,14,14,64
45,42,18,385,10,15,9,18,63
46,46,20,364,15,20,15,11,69
47,42,23,395,13,14,17,17,39
48,44,11,411,9,10,16,10,49
49,32,12,399,15,17,20,19,46
50,42,16,377,14,15,16,23,57
51,29,17,408,11,17,18,12,48
52,33,15,404,17,13,19,14,45
53,34,19,405,10,11,18,19,44
54,35,12,406,15,16,16,13,47
55,26,13,411,15,20,18,15,42
56,29,13,398,7,13,17,12,71
57,18,14,423,16,13,14,12,50
58,33,13,363,23,10,15,17,86
59,17,10,388,12,17,10,15,91
60,25,13,350,12,9,12,16,123
61,15,20,319,12,7,12,16,159
62,22,15,298,12,11,13,12,177
63,22,18,291,15,11,8,10,185
64,25,18,272,9,15,15,13,193
65,11,12,244,14,8,13,16,242
66,19,19,227,13,8,15,16,243
67,17,13,210,14,20,8,21,257
68,13,15,225,8,12,8,10,269
69,23,14,213,9,15,14,13,259
70,17,12,184,12,11,12,10,302
71,24,11,186,15,11,5,16,292
72,15,11,174,7,11,14,19,309
73,15,14,155,19,11,12,10,324
74,13,18,142,9,17,12,20,329
75,15,16,126,12,18,6,16,351
76,17,19,133,10,12,14,10,345
77,20,16,122,9,15,4,13,361
78,15,18,128,9,9,14,14,353
79,16,13,111,13,11,6,16,374
80,17,13,107,6,18,14,8,377
81,15,13,92,13,11,13,13,390
82,15,10,95,9,12,12,15,392
83,18,13,84,18,16,14,9,388
84,12,12,77,14,8,10,18,409
85,14,8,86,13,5,8,11,415
86,15,13,66,12,5,16,7,426
87,10,4,83,19,15,17,13,399
88,12,13,68,11,5,16,12,423
89,17,8,69,20,9,12,11,414
90,20,15,62,12,15,15,11,410
91,10,15,51,48,9,15,8,404
92,8,12,63,69,15,11,8,374
93,15,13,42,108,12,13,11,346
94,12,13,63,127,14,9,13,309
95,13,12,45,132,9,12,9,328
96,15,11,55,149,7,11,7,305
97,13,12,45,169,8,26,13,274
98,13,14,45,197,7,11,10,263
99,17,14,40,211,9,10,16,243
