iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,64,73,79,70,74,64,68,68
2,70,54,67,70,109,69,64,57
3,61,67,67,55,109,60,64,77
4,116,58,53,58,111,41,68,55
5,113,54,59,63,90,66,62,53
6,106,52,51,63,124,46,56,62
7,117,47,48,45,139,45,55,64
8,97,51,62,47,154,46,50,53
9,89,48,43,49,187,56,39,49
10,80,49,40,47,211,39,43,51
11,78,44,40,57,209,46,46,40
12,93,35,36,38,235,39,44,40
13,85,37,38,42,208,41,42,67
14,70,41,36,36,210,32,48,87
15,66,38,37,48,173,36,34,128
16,46,35,41,36,189,39,36,138
17,44,39,29,30,181,38,39,160
18,50,41,29,27,166,38,31,178
19,50,28,42,35,158,20,31,196
20,47,26,33,26,165,24,23,216
21,53,25,27,24,144,32,33,222
22,50,29,27,26,127,29,31,241
23,48,26,19,16,129,33,31,258
24,40,29,28,28,117,26,14,278
25,43,18,30,20,127,25,26,271
26,32,24,30,24,102,23,40,285
27,32,19,24,30,103,24,30,298
28,33,19,35,27,83,26,20,317
29,38,19,26,12,100,25,23,317
30,37,29,14,46,93,25,19,297
31,23,17,18,95,87,23,26,271
32,34,27,27,104,65,23,16,264
33,25,19,20,127,80,15,22,252
34,24,18,21,137,66,18,16,260
35,20,13,21,152,60,18,33,243
36,27,23,18,185,51,13,23,220
37,20,18,22,183,56,16,30,215
38,19,18,17,221,55,19,20,191
39,25,14,16,237,55,20,26,167
40,26,20,16,242,43,11,21,181
41,27,9,13,279,40,18,15,159
42,28,14,16,264,44,17,18,159
43,25,16,17,295,38,20,17,132
44,27,19,23,293,42,16,16,124
45,19,21,14,322,30,15,15,124
46,17,17,8,335,31,14,20,118
47,11,12,15,342,46,17,13,104
48,19,11,13,314,37,18,19,129
49,20,21,9,346,34,12,10,108
50,21,12,15,342,33,22,6,109
51,27,15,10,365,35,10,22,76
52,17,17,7,365,23,19,20,92
53,17,14,15,380,24,10,22,78
54,15,18,9,372,42,16,12,76
55,18,17,6,353,63,13,11,79
56,16,5,23,382,39,11,15,69
57,16,10,17,371,49,15,9,73
58,10,18,14,382,41,18,13,64
59,9,12,15,392,52,9,7,64
60,22,15,13,375,42,16,9,68
61,16,14,15,383,49,11,22,50
62,8,17,20,404,39,12,13,47
63,11,14,9,406,36,12,16,56
64,15,9,15,408,37,7,11,58
65,20,10,22,391,38,17,13,49
66,17,8,12,422,29,8,8,56
67,19,10,19,407,33,10,11,51
68,12,15,13,419,31,12,13,45
69,12,13,20,425,19,6,22,43
70,8,15,11,431,20,17,16,42
71,13,16,16,406,33,16,15,45
72,13,5,19,395,68,12,18,30
73,12,11,12,386,83,7,16,33
74,19,13,7,371,105,12,9,24
75,13,10,11,336,123,14,18,35
76,16,13,7,317,150,13,17,27
77,7,11,13,315,171,12,5,26
78,15,18,13,275,186,16,12,25
79,24,10,9,265,213,12,11,16
80,13,10,15,256,218,8,11,29
81,15,14,16,223,239,15,16,22
82,10,9,5,231,250,18,5,32
83,16,13,13,211,261,14,7,25
84,17,7,16,200,275,8,11,26
85,18,13,9,183,288,13,16,20
86,11,15,18,178,289,12,14,23
87,15,15,16,185,284,16,9,20
88,9,7,10,166,323,10,12,23
89,12,14,18,153,336,7,9,11
90,11,18,15,136,342,7,17,14
91,10,10,10,159,322,8,12,29
92,7,14,15,132,342,21,12,17
93,19,18,19,111,344,14,11,24
94,13,20,14,104,373,6,9,21
95,13,12,15,113,359,16,11,21
96,12,14,12,110,377,9,14,12
97,9,15,11,127,363,9,8,18
98,10,13,8,109,372,13,14,21
99,7,8,16,127,359,13,17,13
100,14,11,18,160,328,5,10,14
101,7,10,10,139,341,12,6,35
102,40,5,14,147,308,6,9,31
103,65,14,6,142,286,14,11,22
104,96,15,7,139,247,16,11,29
105,128,10,18,116,232,13,18,25
106,137,18,11,107,246,6,14,21
107,145,6,8,122,229,13,12,25
108,167,7,15,125,209,11,7,19
109,181,11,20,80,218,12,12,26
110,206,4,17,113,173,12,15,20
111,196,13,19,99,176,11,15,31
112,203,8,14,113,172,15,10,25
113,214,12,11,130,158,10,7,18
114,190,11,16,152,146,13,17,15
115,176,8,11,190,138,8,12,17
116,178,17,13,171,137,11,17,16
117,162,10,5,213,127,9,10,24
118,142,13,15,246,119,5,9,11
119,149,11,11,226,109,9,10,35
120,136,10,13,255,114,9,5,18
121,134,16,9,263,102,11,15,10
122,133,12,15,268,88,16,12,16
123,113,18,10,300,84,18,5,12
124,94,13,8,339,65,17,10,14
125,93,10,17,314,90,16,8,12
126,99,11,14,322,77,17,10,10
127,95,19,8,337,70,12,6,13
128,80,15,12,332,73,12,18,18
129,94,11,6,321,70,8,12,38
130,81,15,14,304,74,12,13,47
131,92,15,10,277,63,12,14,77
132,66,16,15,277,55,17,13,101
133,67,11,16,281,53,11,11,110
134,55,13,15,241,54,13,7,162
135,59,8,15,259,48,14,16,141
136,69,13,10,208,51,9,9,191
137,59,12,8,207,42,10,11,211
138,57,15,16,201,39,8,11,213
139,52,11,13,181,45,20,10,228
140,62,9,9,174,37,10,11,248
141,41,10,19,169,48,11,16,246
142,37,14,10,161,43,14,8,273
143,41,16,11,156,39,7,7,283
144,46,9,14,135,36,15,14,291
145,38,14,8,160,46,9,8,277
146,38,19,13,107,33,18,11,321
147,29,12,6,118,31,13,16,335
148,34,12,13,105,31,14,10,341
149,29,11,12,98,21,10,11,368
150,33,15,7,96,23,12,12,362
151,17,16,10,90,27,14,11,375
152,32,9,8,90,26,16,13,366
153,42,11,7,104,29,14,7,346
154,22,17,7,88,21,17,11,377
155,18,10,12,80,25,13,11,391
156,21,6,7,68,30,9,14,405
157,37,13,9,64,21,11,12,393
158,26,10,9,69,26,10,11,399
159,19,19,8,55,24,12,12,411
160,23,8,10,62,20,15,14,408
161,17,11,13,61,16,14,8,420
162,24,11,13,55,21,11,7,418
163,11,9,9,49,20,17,7,438
164,19,10,6,35,19,18,9,444
165,21,9,10,46,16,11,12,435
166,15,10,10,43,17,7,14,444
167,21,11,9,45,23,7,11,433
168,16,9,5,51,10,9,14,446
169,17,10,6,46,14,10,14,443
170,22,6,19,45,17,13,8,430
171,13,18,8,29,23,11,11,447
172,21,9,7,34,17,12,9,451
173,11,16,9,40,13,9,10,452
174,19,7,14,25,18,15,11,451
175,15,8,13,35,12,16,10,451
