iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,68,56,72,77,81,70,74,62
2,56,71,71,96,65,58,75,68
3,45,70,60,127,74,62,67,55
4,58,52,64,147,68,54,69,48
5,56,64,49,160,62,56,66,47
6,55,51,50,156,71,51,69,57
7,62,58,58,138,95,48,51,50
8,42,53,61,141,125,40,54,44
9,42,47,49,129,145,56,56,36
10,54,42,36,126,166,49,36,51
11,49,51,40,107,200,36,39,38
12,36,45,47,100,222,45,31,34
13,36,42,54,98,202,40,50,38
14,55,37,34,95,234,36,30,39
15,36,41,34,89,253,35,34,38
16,33,29,35,96,266,22,43,36
17,32,31,37,85,280,22,39,34
18,34,69,35,63,277,19,26,37
19,27,85,33,86,235,26,36,32
20,34,93,31,59,245,28,31,39
21,22,135,23,67,224,22,34,33
22,23,170,26,59,211,19,24,28
23,21,151,29,56,216,23,28,36
24,32,180,22,55,193,27,27,24
25,19,197,26,54,179,31,28,26
26,17,215,25,48,176,28,30,21
27,21,264,26,47,133,25,26,18
28,22,250,31,35,142,34,18,28
29,14,276,23,44,131,28,29,15
30,19,271,20,48,143,28,20,11
31,21,295,23,32,129,19,18,23
32,17,303,11,32,128,20,21,28
33,21,301,25,37,111,22,16,27
34,6,336,15,41,102,19,21,20
35,12,335,15,38,105,23,13,19
36,17,360,20,28,97,14,11,13
37,15,342,22,29,96,25,16,15
38,20,381,20,24,74,16,14,11
39,16,366,21,34,71,17,17,18
40,23,344,14,28,89,26,18,18
41,23,357,20,31,72,22,14,21
42,16,389,15,19,70,18,17,16
43,20,363,15,32,69,16,22,23
44,13,401,9,35,62,13,18,9
45,21,390,20,23,59,14,19,14
46,19,398,17,31,54,14,14,13
47,18,396,15,21,51,20,21,18
48,15,403,7,16,51,13,15,40
49,20,357,13,21,55,11,24,59
50,15,363,12,17,51,9,15,78
51,9,321,21,26,44,24,20,95
52,17,299,15,25,48,13,16,127
53,10,275,14,18,39,11,12,181
54,10,280,13,18,28,9,19,183
55,10,268,9,26,59,20,17,151
56,11,238,15,13,98,11,19,155
57,17,219,14,16,124,10,17,143
58,10,239,20,18,94,13,18,148
59,48,224,6,22,108,11,15,126
60,66,212,15,15,81,13,16,142
61,88,204,14,23,76,18,13,124
62,123,166,18,14,72,13,24,130
63,131,183,8,26,69,15,17,111
64,158,173,11,14,76,22,19,87
65,172,153,15,19,76,14,18,93
66,190,155,13,11,61,13,26,91
67,200,126,12,13,73,16,27,93
68,191,139,11,16,57,13,35,98
69,185,132,16,18,53,10,47,99
70,164,130,13,14,57,18,71,93
71,145,118,21,19,46,12,112,87
72,168,97,11,11,57,9,136,71
73,147,110,12,14,49,14,133,81
74,137,103,11,8,48,13,157,83
75,168,78,8,12,42,9,180,63
76,119,85,10,12,47,8,204,75
77,126,81,11,12,40,8,220,62
78,94,89,17,16,39,9,235,61
79,110,66,16,14,35,14,241,64
80,89,75,11,12,34,12,284,43
81,99,79,18,15,32,13,248,56
82,90,69,9,13,40,12,283,44
83,92,47,16,9,30,18,303,45
84,94,58,7,15,26,13,307,40
85,81,52,13,20,29,7,322,36
86,86,41,17,11,35,11,323,36
87,72,55,10,11,27,10,340,35
88,70,48,12,13,26,13,342,36
89,76,44,15,13,24,16,329,43
90,79,53,16,7,21,8,305,71
91,75,49,8,12,23,14,292,87
92,78,39,14,13,24,16,282,94
93,69,42,6,10,29,14,250,140
94,63,32,12,13,22,21,248,149
95,56,30,11,15,28,13,218,189
96,60,25,10,11,21,14,230,189
97,50,36,7,10,20,14,200,223
98,41,41,10,8,20,13,219,208
99,50,30,9,13,14,18,183,243
100,46,32,11,6,20,11,202,232
101,42,23,6,19,15,19,181,255
102,44,24,15,9,18,18,157,275
103,36,23,14,16,21,10,169,271
104,34,25,13,7,14,12,166,289
105,38,16,15,14,15,7,133,322
106,36,24,13,12,15,14,125,321
107,23,21,8,8,10,9,142,339
108,34,17,11,7,11,13,143,324
109,31,24,12,8,14,13,138,320
110,25,22,11,12,18,10,134,328
111,31,10,19,13,14,11,174,288
112,33,21,10,10,13,11,181,281
113,40,23,11,12,12,10,195,257
114,37,16,15,14,16,23,200,239
115,64,21,12,11,12,19,189,232
116,87,17,30,8,15,10,197,196
117,79,13,25,7,12,11,172,241
118,85,21,30,17,15,8,145,239
119,57,12,29,17,15,9,137,284
120,65,22,20,20,11,12,136,274
