iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,103,98,90,89,91,97,116,101,115
2,99,106,106,146,94,78,91,86,94
3,82,95,91,188,93,79,99,100,73
4,108,71,88,184,73,93,106,87,90
5,134,81,85,216,73,69,80,75,87
6,96,73,88,227,81,83,75,95,82
7,100,63,75,272,67,82,83,78,80
8,93,73,126,232,76,93,76,68,63
9,95,64,140,267,55,71,76,59,73
10,128,57,126,207,88,74,80,77,63
11,162,71,113,229,56,73,54,77,65
12,197,50,142,208,62,60,71,54,56
13,239,58,108,235,56,46,56,48,54
14,219,43,119,262,56,58,53,54,36
15,235,31,123,247,42,52,74,46,50
16,239,49,157,198,36,29,105,45,42
17,210,40,174,191,33,32,140,39,41
18,187,44,202,173,41,39,149,30,35
19,175,24,187,193,40,41,174,34,32
20,162,31,214,149,26,44,212,35,27
21,152,22,220,120,22,45,212,76,31
22,132,20,231,118,24,55,249,48,23
23,106,15,269,92,20,59,251,66,22
24,161,14,265,75,20,33,242,67,23
25,120,16,293,82,22,33,227,95,12
26,124,19,272,58,16,25,257,108,21
27,86,54,236,49,15,29,258,115,58
28,66,39,276,35,17,28,254,106,79
29,63,41,237,37,12,54,248,138,70
30,49,43,264,39,11,38,245,138,73
31,52,33,269,29,11,47,240,161,58
32,75,29,243,28,11,32,268,171,43
33,89,28,277,31,7,42,220,164,42
34,80,29,294,34,6,42,233,147,35
35,58,21,323,29,13,32,240,148,36
36,69,35,332,24,10,32,240,132,26
37,108,25,356,26,10,29,176,120,50
38,124,20,363,23,9,25,170,131,35
39,158,19,349,25,9,31,152,128,29
40,170,14,355,22,12,22,164,118,23
41,188,17,324,12,6,25,182,125,21
42,181,23,308,14,11,16,180,149,18
43,153,14,299,14,11,20,192,171,26
44,145,10,322,8,11,22,193,175,14
45,130,13,292,11,5,18,209,209,13
46,104,15,321,8,12,20,204,199,17
47,103,12,305,19,5,11,189,240,16
48,68,10,313,12,2,12,217,249,17
49,85,8,274,13,6,17,240,244,13
50,60,9,238,11,6,13,279,272,12
51,85,10,269,8,9,10,278,222,9
52,66,8,265,14,4,13,276,243,11
53,54,9,253,8,6,12,288,262,8
54,51,4,262,9,7,9,289,261,8
55,42,13,275,9,5,11,280,255,10
56,37,4,277,13,8,9,287,256,9
57,34,10,255,13,11,5,305,256,11
58,33,11,310,8,5,5,289,232,7
59,37,11,259,8,6,9,311,246,13
60,18,11,244,11,12,12,310,276,6
61,27,7,212,9,6,7,334,292,6
62,51,8,186,6,14,9,340,283,3
63,87,8,175,12,5,8,309,293,3
64,110,4,149,7,14,14,300,293,9
65,128,13,130,15,37,6,306,255,10
66,135,3,108,11,87,9,275,264,8
67,135,7,111,8,103,9,260,259,8
68,100,5,103,9,117,7,295,261,3
69,83,4,106,11,151,5,253,280,7
70,80,3,163,7,151,9,248,231,8
71,64,12,146,3,173,6,228,261,7
72,57,5,169,6,171,8,244,232,8
73,51,8,191,1,174,1,260,211,3
74,35,1,199,8,195,3,208,244,7
75,34,6,212,7,223,7,212,197,2
76,26,5,234,4,225,8,176,212,10
77,36,7,203,3,223,9,203,209,7
78,30,4,177,5,236,8,206,227,7
79,36,3,195,7,239,8,165,241,6
80,26,6,213,8,257,8,152,223,7
81,22,5,216,7,267,7,156,210,10
82,54,3,204,12,279,6,106,232,4
83,80,2,216,6,261,8,109,214,4
84,92,7,226,10,233,8,115,203,6
85,118,9,184,8,261,10,155,153,2
86,152,7,155,11,208,6,150,202,9
87,165,4,200,10,178,10,161,168,4
88,154,10,172,5,171,8,191,180,9
89,176,6,191,3,165,6,172,168,13
90,151,9,196,9,187,3,151,191,3
91,157,5,203,6,197,8,149,169,6
92,178,8,175,7,205,5,138,177,7
93,168,5,237,4,223,8,102,147,6
94,181,5,253,4,232,9,93,117,6
95,182,8,258,11,216,10,91,117,7
96,217,7,244,9,252,9,77,76,9
97,189,5,276,8,263,5,61,87,6
98,165,4,274,5,296,10,66,76,4
99,160,9,280,7,288,8,68,78,2
100,162,13,280,5,301,8,47,72,12
101,112,14,319,5,321,7,54,62,6
102,130,11,304,7,323,11,40,58,16
