iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly,shift
0,100,100,100,100,100,100,100,100,100
1,104,102,97,93,101,95,119,92,97
2,76,85,85,70,99,95,85,228,77
3,72,73,77,75,211,60,83,171,78
4,73,76,62,56,314,65,58,131,65
5,53,64,51,64,403,48,51,107,59
6,51,52,49,52,293,46,53,244,60
7,48,49,52,42,246,45,62,311,45
8,35,54,39,46,210,47,48,365,56
9,38,43,48,41,155,49,45,437,44
10,43,35,33,44,131,43,39,492,40
11,38,40,35,50,89,43,52,505,48
12,43,39,28,36,82,42,35,555,40
13,44,35,24,39,69,42,32,576,39
14,42,43,30,22,71,42,38,576,36
15,29,20,22,15,48,26,141,451,148
16,27,23,17,19,29,35,192,353,205
17,26,19,16,15,17,105,218,296,188
18,6,14,18,15,16,168,207,247,209
19,19,19,21,13,22,98,288,281,139
20,27,12,14,7,17,85,264,297,177
21,21,6,16,22,19,48,267,286,215
22,15,24,14,16,27,30,273,269,232
23,15,6,12,16,17,35,272,271,256
24,17,125,9,12,23,16,253,164,281
25,22,178,21,19,22,19,270,85,264
26,15,119,25,19,15,11,301,81,314
27,15,101,15,24,22,16,319,51,337
28,32,58,17,18,12,21,371,36,335
29,24,56,18,23,20,10,354,34,361
30,21,37,27,13,18,23,368,29,364
31,21,43,20,13,28,12,368,29,366
32,15,41,22,17,25,22,367,20,371
33,21,43,12,30,27,19,284,44,420
34,26,146,29,32,33,22,170,37,405
35,28,213,27,19,26,24,152,21,390
36,22,236,12,20,33,12,185,17,363
37,12,266,14,14,27,139,109,14,305
38,17,305,17,11,21,180,67,19,263
39,23,299,15,21,20,276,50,16,180
40,23,335,14,25,26,310,47,18,102
41,37,306,29,30,18,340,37,16,87
42,29,353,21,23,23,335,21,17,78
43,113,291,15,18,29,265,21,18,130
44,156,253,14,23,11,227,20,13,183
45,229,240,23,14,15,116,18,17,228
46,254,246,20,15,17,81,14,12,241
47,143,271,20,17,19,178,15,14,223
48,93,138,26,12,12,240,20,25,334
49,159,108,24,14,18,270,13,22,272
