iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,96,113,114,110,107,127,108,25
2,96,98,96,96,106,72,225,11
3,69,89,83,80,96,65,312,6
4,52,66,62,65,77,52,423,3
5,52,59,58,52,60,37,479,3
6,43,48,52,48,65,22,520,2
7,40,38,54,35,45,11,576,1
8,34,40,42,33,33,8,609,1
9,24,31,31,32,26,5,651,0
10,27,34,33,34,27,3,642,0
11,24,21,28,31,21,6,669,0
12,22,30,23,17,21,6,681,0
13,16,20,21,14,21,3,705,0
14,15,16,22,13,20,3,711,0
15,9,17,13,23,12,0,726,0
16,12,12,16,16,12,1,731,0
17,11,13,12,9,8,1,746,0
18,9,7,13,12,18,0,741,0
19,5,11,11,11,17,0,745,0
20,12,9,10,15,9,0,745,0
21,7,8,6,12,14,1,752,0
22,9,9,7,9,13,0,753,0
23,13,7,6,11,8,1,754,0
24,6,7,12,11,9,0,755,0
25,7,9,8,9,7,0,760,0
26,3,6,10,5,6,0,770,0
27,9,6,6,11,7,0,761,0
28,5,9,7,10,13,0,756,0
29,6,13,7,6,11,0,757,0
30,6,4,7,7,8,0,768,0
31,5,6,11,11,11,1,755,0
32,10,7,8,11,10,0,754,0
33,8,2,9,18,11,0,752,0
34,3,8,6,12,8,1,762,0
35,3,3,7,8,11,0,768,0
36,6,5,5,7,7,0,770,0
37,2,6,5,8,5,0,774,0
38,4,5,4,5,5,1,776,0
39,4,4,9,9,7,0,767,0
40,7,9,4,7,8,0,765,0
41,5,6,6,7,5,0,771,0
42,7,9,6,10,6,0,762,0
43,5,2,7,10,5,0,771,0
44,1,6,9,12,3,0,769,0
45,5,5,9,3,7,0,771,0
46,4,8,3,0,6,0,779,0
47,6,8,1,6,6,1,772,0
48,5,2,5,9,9,0,770,0
49,8,11,8,4,3,0,766,0
50,5,10,2,3,4,0,776,0
51,4,2,9,6,10,0,769,0
52,7,4,4,11,6,0,768,0
53,6,9,4,12,10,0,759,0
54,3,4,4,5,3,0,781,0
55,5,10,16,6,7,0,756,0
56,1,5,6,4,3,0,781,0
57,3,7,7,6,6,0,771,0
58,2,9,4,4,6,0,775,0
59,4,4,7,61,7,0,717,0
60,6,6,4,130,10,1,643,0
61,3,4,3,186,8,1,595,0
62,9,3,4,136,13,0,635,0
63,10,9,10,107,10,0,654,0
64,10,5,9,92,7,1,676,0
65,2,3,6,85,4,0,700,0
66,10,6,3,56,4,0,721,0
67,13,4,4,50,3,1,725,0
68,9,9,8,52,8,0,714,0
69,8,6,6,39,2,1,738,0
70,6,12,3,46,6,0,727,0
71,7,5,1,36,15,1,735,0
72,1,6,1,36,10,2,744,0
73,6,7,7,32,5,0,743,0
74,4,5,6,29,10,0,746,0
75,3,1,5,20,9,1,761,0
76,7,8,9,24,2,1,749,0
77,2,8,6,23,6,1,754,0
78,4,7,6,71,5,2,705,0
79,1,8,7,54,6,2,722,0
80,6,5,3,53,7,3,723,0
81,5,10,6,48,10,0,721,0
82,10,3,5,46,12,0,724,0
83,8,4,4,87,6,2,689,0
84,5,3,4,93,3,1,691,0
85,5,5,4,69,8,0,709,0
86,5,3,4,61,5,0,722,0
87,7,0,8,54,11,1,719,0
88,13,4,6,38,7,2,730,0
89,10,2,7,36,8,0,737,0
90,7,3,10,33,8,2,737,0
91,7,5,11,28,4,0,745,0
92,8,6,7,27,9,1,742,0
93,3,11,7,15,9,0,755,0
94,12,7,4,22,5,0,750,0
95,2,10,4,14,7,0,763,0
96,8,10,4,8,5,0,765,0
97,8,8,9,12,4,0,759,0
98,8,1,9,9,6,1,766,0
99,5,9,4,4,3,1,774,0
100,7,5,4,6,4,0,774,0
101,4,6,5,12,5,0,768,0
102,5,4,4,8,3,0,776,0
103,8,3,4,7,6,0,772,0
104,7,7,5,9,9,0,763,0
105,5,7,6,9,5,0,768,0
106,9,7,6,13,9,0,756,0
107,3,5,4,3,6,1,778,0
108,4,13,6,12,7,0,758,0
109,2,6,2,10,4,1,775,0
110,10,11,8,12,4,0,755,0
111,5,12,4,7,8,0,764,0
112,4,5,9,10,3,1,768,0
113,2,8,2,1,7,0,780,0
114,2,9,12,6,10,0,761,0
115,3,5,6,8,6,0,772,0
116,4,2,8,7,7,0,772,0
117,4,6,5,12,5,0,768,0
118,3,10,6,7,7,0,767,0
119,5,10,0,5,8,0,772,0
120,6,7,6,3,9,0,769,0
121,7,2,10,8,5,2,766,0
122,8,8,7,6,8,0,763,0
123,10,13,6,5,5,0,761,0
124,4,8,10,6,7,0,765,0
125,5,3,5,11,7,0,769,0
126,4,9,4,7,5,0,771,0
127,5,5,7,1,6,0,776,0
128,3,11,5,8,8,0,765,0
129,3,5,5,4,10,0,773,0
130,5,9,8,5,8,0,765,0
131,5,9,6,6,8,2,764,0
132,7,3,7,4,6,0,773,0
133,8,7,4,2,7,0,772,0
134,9,3,7,4,9,0,768,0
135,5,4,6,4,6,1,774,0
136,12,6,7,4,10,0,761,0
137,10,7,5,8,6,0,764,0
138,8,1,9,6,4,0,772,0
139,11,6,7,3,3,0,770,0
140,3,5,8,7,6,0,771,0
141,3,10,4,6,2,0,775,0
142,11,8,6,7,2,1,765,0
143,5,10,8,11,5,0,761,0
144,8,8,5,5,8,1,765,0
145,5,2,11,8,9,1,764,0
146,6,6,3,7,8,0,770,0
147,8,10,8,9,2,0,763,0
148,5,6,6,10,3,0,770,0
149,6,10,6,5,5,0,768,0
150,6,3,12,10,15,0,754,0
151,13,7,5,7,7,0,761,0
152,7,8,4,8,8,0,765,0
153,14,5,8,8,5,0,760,0
154,12,3,9,10,6,0,760,0
155,6,12,5,11,6,0,760,0
156,2,5,7,8,6,0,772,0
157,7,8,15,4,5,0,761,0
158,9,8,4,11,4,1,763,0
159,9,6,3,6,11,0,765,0
160,9,7,5,4,3,1,771,0
161,8,4,11,5,5,0,767,0
162,5,5,7,7,4,1,771,0
163,5,10,9,8,7,0,761,0
164,4,4,8,8,4,0,772,0
165,3,3,7,11,2,0,774,0
166,4,6,10,9,5,0,766,0
167,7,5,6,8,5,0,769,0
168,6,2,11,10,4,0,767,0
169,4,6,4,8,3,1,774,0
170,9,6,4,7,3,0,771,0
171,2,6,5,11,3,0,773,0
172,7,4,4,9,6,0,770,0
173,9,5,3,4,1,1,777,0
174,5,3,4,6,7,0,775,0
175,5,6,4,8,8,1,768,0
176,7,4,4,6,5,0,774,0
177,6,5,4,7,8,0,770,0
178,12,7,5,8,4,1,763,0
179,5,6,7,2,9,0,771,0
180,8,4,7,9,8,1,763,0
181,7,5,6,60,9,1,712,0
182,12,10,6,55,6,0,711,0
183,10,5,8,53,6,1,717,0
184,4,8,5,43,8,0,732,0
185,6,5,2,44,11,1,731,0
186,9,6,8,33,9,0,735,0
187,7,4,3,31,8,1,746,0
188,8,4,11,23,6,0,748,0
189,6,8,5,21,5,0,755,0
190,7,4,7,22,6,0,754,0
191,4,6,12,16,15,1,746,0
192,3,6,11,8,8,2,762,0
193,5,4,8,10,3,0,770,0
194,7,11,8,14,10,0,750,0
195,3,10,13,13,11,0,750,0
196,9,8,13,8,2,0,760,0
197,7,6,5,7,2,0,773,0
198,8,4,6,6,8,1,767,0
199,5,5,74,5,3,1,707,0
200,8,2,109,14,1,0,666,0
201,5,5,164,11,2,0,613,0
202,3,6,178,15,2,0,596,0
203,9,7,219,7,5,0,553,0
204,10,4,232,7,6,2,539,0
205,7,5,266,7,5,2,508,0
206,8,4,241,8,3,1,535,0
207,6,4,235,11,5,1,538,0
208,5,10,304,8,3,0,470,0
209,15,4,244,8,6,2,521,0
210,8,0,213,10,8,2,559,0
211,11,3,181,6,8,2,589,0
212,9,3,142,2,4,2,638,0
213,10,7,116,5,1,4,657,0
214,6,5,102,1,12,2,672,0
215,5,5,94,4,7,2,683,0
216,6,8,82,5,3,2,694,0
217,2,7,49,3,6,0,733,0
218,13,7,47,6,9,2,716,0
219,6,3,51,6,7,1,726,0
220,6,3,40,8,7,1,735,0
221,4,2,35,0,8,0,751,0
222,74,4,25,6,7,0,684,0
223,117,4,23,6,5,2,643,0
224,157,8,18,5,10,0,602,0
225,165,7,25,6,52,0,545,0
226,203,8,23,4,34,1,527,0
227,174,8,14,3,38,2,561,0
228,160,8,14,5,28,3,582,0
229,118,9,5,4,34,0,630,0
230,166,8,12,1,23,3,587,0
231,169,7,9,9,28,2,576,0
232,122,3,12,5,16,3,639,0
233,111,4,12,3,17,1,652,0
234,84,5,6,8,15,0,682,0
235,63,5,7,9,12,0,704,0
236,67,9,9,4,13,0,698,0
237,48,9,8,4,13,1,717,0
238,46,8,4,8,12,1,721,0
239,44,5,9,4,80,0,658,0
240,27,10,6,10,117,0,630,0
241,66,10,8,5,147,0,564,0
242,92,8,4,4,172,2,518,0
243,115,3,8,2,187,3,482,0
244,94,9,5,5,202,3,482,0
245,85,14,5,4,231,4,457,0
246,71,7,4,10,317,2,389,0
247,69,4,7,4,397,5,314,0
248,47,7,8,2,451,4,281,0
249,50,7,10,3,482,4,244,0
250,103,5,3,3,484,4,198,0
251,220,9,3,3,414,4,147,0
252,303,10,4,1,359,4,119,0
253,374,8,4,1,301,5,107,0
254,432,12,6,1,234,6,109,0
255,471,13,9,3,206,9,89,0
256,462,11,7,4,226,9,81,0
257,442,9,2,4,270,7,66,0
