iteration,exchange,exchangeRandom,inversion,swap,scramble,add,addRandomly,shift
0,100,100,100,100,100,100,100,100
1,94,116,113,109,104,125,117,22
2,67,69,79,79,61,316,126,3
3,41,38,337,84,23,188,89,0
4,28,103,282,61,20,235,71,0
5,18,86,145,47,29,402,73,0
6,16,69,77,26,28,505,79,0
7,28,44,54,29,11,555,79,0
8,26,24,36,27,4,593,90,0
9,21,28,31,28,9,572,111,0
10,25,29,27,25,8,578,108,0
11,30,24,32,22,12,575,105,0
12,40,19,33,21,5,581,101,0
13,22,27,25,34,4,592,96,0
14,16,31,18,16,5,615,99,0
15,29,20,14,12,6,621,98,0
16,27,12,17,24,9,628,83,0
17,25,32,20,35,6,606,76,0
18,28,16,19,29,7,615,86,0
19,17,36,36,17,4,612,78,0
20,17,27,31,20,7,620,78,0
21,22,19,22,22,13,625,77,0
22,22,30,34,29,9,597,79,0
23,23,17,20,16,2,644,78,0
24,26,18,19,12,6,639,80,0
25,11,293,27,33,3,377,56,0
26,10,471,33,32,15,215,24,0
27,8,538,45,34,16,131,28,0
28,12,559,45,27,16,104,37,0
29,4,605,43,30,14,69,35,0
30,4,639,40,27,18,40,32,0
31,4,658,47,13,19,28,31,0
32,3,632,67,14,19,27,38,0
33,3,637,79,14,19,22,26,0
34,4,610,94,22,9,34,27,0
35,7,589,103,30,25,26,20,0
36,7,607,110,9,19,25,23,0
37,2,585,130,15,13,32,23,0
38,1,576,130,10,16,23,44,0
39,6,579,130,25,18,26,16,0
40,3,591,124,17,31,20,14,0
41,3,578,139,17,18,24,21,0
42,7,572,149,21,18,25,8,0
43,4,558,161,12,25,26,14,0
44,5,552,160,14,32,17,20,0
45,3,538,165,24,31,17,22,0
46,5,309,108,20,302,25,31,0
47,13,183,43,12,492,37,20,0
48,22,119,29,9,561,46,14,0
49,22,97,31,10,564,55,21,0
50,15,42,28,9,610,74,22,0
51,23,42,26,3,616,73,17,0
52,33,25,22,6,612,85,17,0
53,20,32,25,4,602,97,20,0
54,23,31,22,5,588,107,24,0
55,25,14,25,7,587,114,28,0
56,21,15,14,10,607,116,17,0
57,17,15,12,9,599,125,23,0
58,11,24,22,2,353,76,312,0
59,11,31,18,18,225,33,464,0
60,13,11,17,16,119,12,612,0
