iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
0,70,70,70,70,70,70,70,70
1,68,65,69,71,66,84,76,61
2,87,78,67,63,74,61,67,63
3,71,112,49,65,67,71,58,67
4,61,131,61,57,53,64,63,70
5,72,150,55,52,66,57,51,57
6,66,172,47,61,47,53,65,49
7,47,208,48,38,55,62,57,45
8,49,221,51,48,50,50,48,43
9,47,227,51,53,44,51,41,46
10,46,229,51,45,46,41,53,49
11,43,236,30,50,48,44,44,65
12,53,224,48,30,37,37,43,88
13,35,207,36,46,33,37,47,119
14,38,182,49,37,41,33,38,142
15,27,186,35,27,41,32,40,172
16,33,170,35,38,29,36,40,179
17,27,166,31,36,40,31,30,199
18,29,141,33,33,33,33,69,189
19,36,140,26,32,31,41,52,202
20,36,151,34,31,23,25,49,211
21,27,134,26,33,28,32,53,227
22,29,123,23,26,25,24,75,235
23,22,111,21,24,22,33,119,208
24,37,121,30,20,17,31,116,188
25,21,101,23,19,22,31,146,197
26,27,99,21,25,28,15,155,190
27,24,78,30,28,23,31,179,167
28,21,78,30,22,16,25,197,171
29,21,84,22,22,23,23,211,154
30,14,87,24,54,26,20,182,153
31,15,75,27,80,14,15,203,131
32,42,70,19,62,18,23,191,135
33,67,68,21,62,22,18,179,123
34,118,54,20,64,18,23,134,129
35,112,69,20,56,15,17,154,117
36,152,62,15,50,18,10,162,91
37,162,52,18,58,14,23,124,109
38,138,50,50,54,22,23,127,96
39,175,48,43,59,19,12,133,71
40,206,42,39,44,17,16,116,80
41,201,54,33,45,20,18,111,78
42,187,39,35,66,16,23,104,90
43,192,52,34,61,19,23,114,65
44,168,37,41,88,17,17,128,64
45,165,40,34,109,19,18,118,57
46,156,40,31,126,13,13,124,57
47,146,28,28,120,11,10,124,93
48,133,29,42,106,17,11,117,105
49,127,32,23,114,14,15,98,137
50,127,39,34,97,15,15,93,140
51,131,26,25,108,12,14,91,153
52,106,28,17,80,15,16,119,179
53,112,27,24,81,7,16,133,160
54,94,27,23,79,18,21,157,141
55,99,28,28,80,16,12,170,127
56,99,29,18,77,11,19,190,117
57,88,22,24,79,8,14,194,131
58,84,18,18,66,9,15,223,127
59,73,27,18,65,11,15,238,113
60,71,25,15,70,10,17,254,98
61,66,20,24,52,9,12,284,93
62,56,27,20,56,14,15,278,94
63,87,14,13,56,17,14,269,90
64,51,27,23,47,11,18,255,128
65,68,28,20,48,13,8,229,146
66,62,37,17,42,13,16,228,145
67,59,51,22,38,12,9,227,142
68,50,88,19,45,15,12,212,119
69,39,118,19,26,17,10,204,127
70,50,118,20,33,15,10,207,107
71,47,161,20,19,14,14,164,121
72,43,148,12,44,12,16,177,108
73,33,185,15,35,14,13,158,107
74,37,216,15,31,15,12,135,99
75,43,227,9,32,13,18,135,83
76,37,229,17,29,13,8,133,94
77,36,246,14,35,16,19,124,70
78,40,234,14,28,10,16,113,105
79,41,229,18,19,12,11,103,127
80,27,237,11,30,11,19,104,121
81,37,259,14,26,13,12,87,112
82,26,261,13,26,12,16,89,117
83,20,271,12,32,9,18,93,105
84,18,288,12,24,9,15,94,100
85,23,304,13,19,16,11,91,83
86,19,310,21,22,11,13,65,99
87,31,315,9,18,11,13,66,97
88,24,331,18,16,18,15,52,86
89,32,328,20,19,11,14,62,74
90,25,332,14,24,8,20,60,77
91,17,328,11,28,13,12,70,81
92,17,341,23,30,16,12,50,71
93,17,355,22,18,17,15,51,65
94,28,375,15,21,5,8,39,69
95,19,382,13,15,11,14,57,49
96,15,370,14,26,12,12,40,71
97,14,403,10,15,14,12,50,42
98,12,408,14,14,10,15,41,46
99,17,401,19,21,9,16,38,39
100,19,412,11,22,6,15,39,36
101,26,385,12,18,13,16,50,40
102,15,394,16,9,6,18,62,40
103,17,389,12,19,16,10,58,39
104,19,380,18,15,21,21,46,40
105,16,425,12,11,11,8,42,35
106,13,416,11,14,15,8,50,33
107,18,405,7,18,18,13,53,28
108,13,429,10,10,14,12,42,30
109,9,421,13,9,9,14,42,43
110,12,430,17,6,14,14,38,29
111,13,429,9,12,18,12,41,26
112,10,435,10,11,13,12,45,24
113,15,423,7,14,10,16,48,27
114,11,406,12,16,17,14,59,25
115,16,380,21,11,13,12,76,31
116,19,384,12,17,7,8,87,26
117,14,390,14,11,14,12,83,22
118,18,394,12,13,13,12,76,22
119,12,429,5,8,15,11,60,20
120,14,393,12,11,18,12,49,51
121,11,358,16,12,12,15,65,71
122,22,342,15,12,12,13,82,62
123,10,329,10,15,12,5,107,72
124,10,300,10,20,16,11,125,68
125,14,267,17,10,11,10,154,77
126,10,256,13,11,15,7,181,67
127,16,249,14,11,9,12,196,53
128,10,224,13,21,12,8,206,66
129,16,221,13,18,7,11,218,56
130,10,220,11,19,15,10,229,46
131,11,194,10,15,11,10,271,38
132,12,187,13,8,11,12,270,47
133,10,190,11,16,9,13,256,55
134,12,188,8,16,11,12,265,48
135,11,138,11,16,14,4,324,42
136,12,144,9,10,15,4,328,38
137,16,151,11,9,10,6,318,39
138,18,129,13,8,10,12,327,43
139,9,116,13,22,10,14,343,33
140,26,121,11,10,11,14,343,24
141,14,109,12,19,13,13,360,20
142,9,102,18,13,14,12,372,20
143,16,96,13,10,9,12,375,29
144,18,102,12,10,9,10,378,21
145,10,85,8,9,12,15,396,25
146,11,88,18,12,11,14,386,20
147,9,75,14,11,8,9,417,17
148,12,88,13,8,9,9,406,15
149,11,64,13,14,18,7,418,15
150,16,71,13,18,12,12,396,22
151,9,65,10,7,8,8,429,24
152,13,55,13,4,18,10,427,20
153,16,68,24,14,13,11,388,26
154,19,61,15,13,16,8,397,31
155,11,53,10,12,15,6,427,26
156,18,64,13,13,7,11,416,18
157,15,63,17,10,14,11,412,18
158,14,57,12,9,17,13,429,9
159,27,39,14,12,9,11,438,10
160,15,36,24,12,9,5,444,15
161,18,42,13,11,8,11,444,13
162,12,31,15,11,14,8,454,15
163,15,39,8,13,14,11,446,14
164,18,36,8,12,12,9,452,13
165,5,22,19,15,6,8,466,19
166,19,27,14,12,13,9,449,17
167,14,31,18,11,13,10,454,9
168,20,29,11,10,11,12,445,22
169,15,25,14,44,10,5,430,17
170,17,21,12,64,16,12,406,12
171,26,22,11,87,11,5,386,12
172,16,21,10,89,14,12,383,15
173,16,22,10,83,14,16,385,14
174,10,22,10,74,23,13,398,10
175,10,31,12,70,6,11,405,15
176,16,16,16,73,13,13,398,15
177,21,24,17,70,12,12,394,10
178,15,19,11,60,11,13,417,14
179,10,28,5,61,9,14,419,14
180,14,13,15,60,15,14,424,5
181,11,12,5,60,12,16,433,11
182,13,19,8,46,14,8,441,11
183,20,18,16,47,9,14,427,9
184,15,19,17,49,12,12,423,13
185,14,17,12,39,8,11,442,17
186,16,11,9,34,7,15,453,15
187,12,21,10,43,18,13,426,17
188,17,18,15,43,15,3,438,11
189,15,17,8,37,9,10,449,15
190,15,8,12,38,11,10,458,8
191,14,16,7,30,7,16,453,17
192,17,17,13,36,15,6,445,11
193,17,19,11,33,10,6,451,13
194,12,18,7,33,18,11,454,7
195,13,14,13,40,11,14,414,41
196,16,13,15,23,13,5,413,62
197,12,13,11,32,15,12,355,110
198,8,14,5,36,5,19,364,109
199,16,17,12,28,7,11,334,135
200,12,10,12,38,10,3,309,166
201,10,10,11,33,10,16,289,181
202,11,11,11,26,11,5,319,166
203,12,11,8,26,12,7,335,149
204,16,16,9,23,14,11,312,159
205,12,9,13,16,12,13,344,141
206,20,8,16,24,8,20,325,139
207,12,9,14,20,16,11,345,133
208,10,11,12,19,12,12,321,163
209,13,14,16,11,12,12,325,157
210,15,3,18,19,9,8,335,153
211,12,17,9,15,13,16,339,139
212,11,11,11,15,10,10,373,119
213,12,12,13,25,9,10,356,123
214,6,9,40,17,10,13,350,115
215,11,5,80,17,9,8,326,104
216,10,10,99,26,9,10,290,106
217,11,15,115,15,11,5,284,104
218,11,8,138,25,13,8,271,86
219,16,13,148,16,13,11,262,81
220,7,11,157,15,13,9,273,75
221,17,15,189,18,17,9,221,74
222,10,14,202,25,14,6,213,76
223,18,12,224,17,7,6,205,71
224,10,11,237,13,7,7,217,58
